candle_begin_time,pearson_ic,spearman_ic,n_obs,n_in_scope,n_tradable,coverage_ratio
2025-05-13,-0.04747847224722216,-0.04890148182846437,219.0,219.0,400,0.5475
2025-05-14,-0.09028462016511546,-0.12422517276117911,222.0,222.0,404,0.5495049504950495
2025-05-15,-0.13607076104424573,-0.1773557619934143,222.0,222.0,405,0.5481481481481482
2025-05-16,-0.11572115206515697,-0.1523803804031332,223.0,223.0,406,0.5492610837438424
2025-05-17,-0.11503048778884037,-0.16243219502403844,223.0,223.0,407,0.547911547911548
2025-05-18,-0.09814145816147718,-0.10930496230569915,223.0,223.0,407,0.547911547911548
2025-05-19,-0.07530070969160395,-0.08044014264572762,223.0,223.0,407,0.547911547911548
2025-05-20,-0.07228579882508311,-0.06899850523168911,224.0,224.0,408,0.5490196078431373
2025-05-21,-0.08494100235253187,-0.08394861039523321,225.0,225.0,410,0.5487804878048781
2025-05-22,-0.06493028458279584,-0.043585662554168854,225.0,225.0,410,0.5487804878048781
2025-05-23,-0.07848977025910202,-0.03799047158407769,226.0,226.0,411,0.5498783454987834
2025-05-24,-0.11064258397501571,-0.11931441771326216,226.0,226.0,411,0.5498783454987834
2025-05-25,-0.02344586329698136,-0.05984849449625154,226.0,226.0,411,0.5498783454987834
2025-05-26,-0.06334591825294301,-0.12408041271945212,226.0,226.0,411,0.5498783454987834
2025-05-27,-0.0950230776046804,-0.12986784140969165,226.0,226.0,411,0.5498783454987834
2025-05-28,-0.04168361474039656,-0.07820513820123971,226.0,226.0,412,0.5485436893203883
2025-05-29,-0.007824225062352475,-0.03220455137688282,227.0,227.0,413,0.549636803874092
2025-05-30,0.01818852797206876,-0.011161973781672614,227.0,227.0,414,0.5483091787439613
2025-05-31,0.03928365551998617,0.01956105082937033,228.0,228.0,415,0.5493975903614458
2025-06-01,0.00015913835229613039,-0.005137307034587218,228.0,228.0,415,0.5493975903614458
2025-06-02,-0.08211550699237591,0.021085840816380257,228.0,228.0,415,0.5493975903614458
2025-06-03,-0.02621888388695832,-0.028639929855610695,228.0,228.0,416,0.5480769230769231
2025-06-04,-0.01622751473777235,-0.04961642318288267,228.0,228.0,416,0.5480769230769231
2025-06-05,-0.002653289018769093,-0.05052012031217212,229.0,229.0,418,0.5478468899521531
2025-06-06,-0.0009495735958856498,-0.03121370750001849,230.0,230.0,419,0.548926014319809
2025-06-07,0.02767622306758082,0.004828397347858141,230.0,230.0,420,0.5476190476190477
2025-06-08,0.011057692190488811,0.0024218424446258123,230.0,230.0,420,0.5476190476190477
2025-06-09,-0.02910688285934205,-0.026006015608605725,229.0,229.0,420,0.5452380952380952
2025-06-10,-0.052847685451440175,-0.045692644369610194,229.0,229.0,420,0.5452380952380952
2025-06-11,-0.00857919016420902,-0.015271267559097442,230.0,230.0,421,0.5463182897862233
2025-06-12,0.010131998629173685,-0.027435308319866042,231.0,231.0,423,0.5460992907801419
2025-06-13,-0.00324634754143434,-0.05298881967521895,232.0,232.0,425,0.5458823529411765
2025-06-14,0.004507729503123166,-0.017624820051932673,232.0,232.0,424,0.5471698113207547
2025-06-15,-0.005012907333637109,-0.07929343115076427,232.0,232.0,424,0.5471698113207547
2025-06-16,0.025134044702780828,-0.04695563427249085,232.0,232.0,424,0.5471698113207547
2025-06-17,0.020834605893556152,-0.013084074427866048,232.0,232.0,425,0.5458823529411765
2025-06-18,0.089828455624188,-0.04141384243500568,233.0,233.0,427,0.5456674473067916
2025-06-19,0.11513377699786902,-0.050907890392868936,234.0,234.0,429,0.5454545454545454
2025-06-20,0.06096580468031094,-0.06785705087230064,234.0,234.0,429,0.5454545454545454
2025-06-21,-0.015790335394789655,-0.0850305602559479,235.0,235.0,430,0.5465116279069767
2025-06-22,-0.04837398800267931,-0.10886386122592397,235.0,235.0,430,0.5465116279069767
2025-06-23,-0.05716075039674419,-0.08819477193079789,235.0,235.0,430,0.5465116279069767
2025-06-24,-0.11159704823478751,-0.13448824285463304,235.0,235.0,430,0.5465116279069767
2025-06-25,-0.09965249112380528,-0.1277225688944478,236.0,236.0,431,0.5475638051044084
