"Date","AssetType","Security","Side","Quantity","AvailableQuantity","CloseOrSettlementPrice","MarketValue","UnrealizedPnL","AverageOpenPrice","AverageHoldingPriceFutures","Margin","DailyPnL","TodayQuantity","PnLRatio","PositionRatio"
"2011-02-11","Equity","600805.XSHG","Long","300 shares","300 shares","18.7","5610","315","17.65","-","0","33","0 shares","5.95%","93535.31"
"2011-02-11","Equity","600743.XSHG","Long","300 shares","300 shares","6.56","1968","78","6.3","-","0","57","0 shares","4.13%","93535.31"
"2011-02-11","Equity","600258.XSHG","Long","300 shares","300 shares","23.41","7023","93","23.1","-","0","156","0 shares","1.34%","93535.31"
"2011-02-11","","Cash","","","","","74862.31","","","","","","","","0"
"2011-02-14","Equity","600650.XSHG","Long","200 shares","200 shares","11.66","2332","192","10.7","-","0","0","0 shares","8.97%","93898.31"
"2011-02-14","Equity","000089.XSHE","Long","300 shares","300 shares","6.02","1806","78","5.76","-","0","66","0 shares","4.51%","93898.31"
"2011-02-14","Equity","600805.XSHG","Long","300 shares","300 shares","19.6","5880","585","17.65","-","0","270","0 shares","11.05%","93898.31"
"2011-02-14","Equity","600743.XSHG","Long","300 shares","300 shares","6.61","1983","93","6.3","-","0","15","0 shares","4.92%","93898.31"
"2011-02-14","Equity","600258.XSHG","Long","300 shares","300 shares","23.45","7035","105","23.1","-","0","12","0 shares","1.52%","93898.31"
"2011-02-14","","Cash","","","","","74862.31","","","","","","","","0"
"2011-02-15","Equity","600650.XSHG","Long","200 shares","200 shares","11.66","2332","192","10.7","-","0","0","0 shares","8.97%","93727.31"
"2011-02-15","Equity","000089.XSHE","Long","300 shares","300 shares","5.96","1788","60","5.76","-","0","-18","0 shares","3.47%","93727.31"
"2011-02-15","Equity","600805.XSHG","Long","300 shares","300 shares","19.15","5745","450","17.65","-","0","-135","0 shares","8.5%","93727.31"
"2011-02-15","Equity","600743.XSHG","Long","300 shares","300 shares","6.51","1953","63","6.3","-","0","-30","0 shares","3.33%","93727.31"
"2011-02-15","Equity","600258.XSHG","Long","300 shares","300 shares","23.49","7047","117","23.1","-","0","12","0 shares","1.69%","93727.31"
"2011-02-15","","Cash","","","","","74862.31","","","","","","","","0"
"2011-02-16","Equity","600650.XSHG","Long","200 shares","200 shares","11.76","2352","212","10.7","-","0","20","0 shares","9.91%","94035.31"
"2011-02-16","Equity","000089.XSHE","Long","300 shares","300 shares","6.04","1812","84","5.76","-","0","24","0 shares","4.86%","94035.31"
"2011-02-16","Equity","600805.XSHG","Long","300 shares","300 shares","19.8","5940","645","17.65","-","0","195","0 shares","12.18%","94035.31"
"2011-02-16","Equity","600743.XSHG","Long","300 shares","300 shares","6.64","1992","102","6.3","-","0","39","0 shares","5.4%","94035.31"
"2011-02-16","Equity","600258.XSHG","Long","300 shares","300 shares","23.59","7077","147","23.1","-","0","30","0 shares","2.12%","94035.31"
"2011-02-16","","Cash","","","","","74862.31","","","","","","","","0"
"2011-02-17","Equity","600650.XSHG","Long","200 shares","200 shares","12.18","2436","296","10.7","-","0","84","0 shares","13.83%","94284.31"
"2011-02-17","Equity","000089.XSHE","Long","300 shares","300 shares","6","1800","72","5.76","-","0","-12","0 shares","4.17%","94284.31"
"2011-02-17","Equity","600805.XSHG","Long","300 shares","300 shares","19.82","5946","651","17.65","-","0","6","0 shares","12.29%","94284.31"
"2011-02-17","Equity","600743.XSHG","Long","300 shares","300 shares","6.52","1956","66","6.3","-","0","-36","0 shares","3.49%","94284.31"
"2011-02-17","Equity","600258.XSHG","Long","300 shares","300 shares","24.28","7284","354","23.1","-","0","207","0 shares","5.11%","94284.31"
"2011-02-17","","Cash","","","","","74862.31","","","","","","","","0"
"2011-02-18","Equity","600650.XSHG","Long","200 shares","200 shares","11.86","2372","232","10.7","-","0","-64","0 shares","10.84%","93878.31"
"2011-02-18","Equity","000089.XSHE","Long","300 shares","300 shares","5.93","1779","51","5.76","-","0","-21","0 shares","2.95%","93878.31"
"2011-02-18","Equity","600805.XSHG","Long","300 shares","300 shares","18.98","5694","399","17.65","-","0","-252","0 shares","7.54%","93878.31"
"2011-02-18","Equity","600743.XSHG","Long","300 shares","300 shares","6.54","1962","72","6.3","-","0","6","0 shares","3.81%","93878.31"
"2011-02-18","Equity","600258.XSHG","Long","300 shares","300 shares","24.03","7209","279","23.1","-","0","-75","0 shares","4.03%","93878.31"
"2011-02-18","","Cash","","","","","74862.31","","","","","","","","0"
"2011-02-21","Equity","600650.XSHG","Long","200 shares","200 shares","11.89","2378","238","10.7","-","0","6","0 shares","11.12%","94430.31"
"2011-02-21","Equity","000089.XSHE","Long","300 shares","300 shares","5.97","1791","63","5.76","-","0","12","0 shares","3.65%","94430.31"
"2011-02-21","Equity","600805.XSHG","Long","300 shares","300 shares","19.18","5754","459","17.65","-","0","60","0 shares","8.67%","94430.31"
"2011-02-21","Equity","600743.XSHG","Long","300 shares","300 shares","6.68","2004","114","6.3","-","0","42","0 shares","6.03%","94430.31"
"2011-02-21","Equity","600258.XSHG","Long","300 shares","300 shares","25.47","7641","711","23.1","-","0","432","0 shares","10.26%","94430.31"
"2011-02-21","","Cash","","","","","74862.31","","","","","","","","0"
"2011-02-22","Equity","000726.XSHE","Long","1900 shares","0 shares","9.19","17461","-779","9.6","-","0","-779","1900 shares","-4.27%","90926.38"
"2011-02-22","Equity","600866.XSHG","Long","1300 shares","0 shares","13.79","17927","-533","14.2","-","0","-533","1300 shares","-2.89%","90926.38"
"2011-02-22","Equity","600012.XSHG","Long","2900 shares","0 shares","6.22","18038","-638","6.44","-","0","-638","2900 shares","-3.42%","90926.38"
"2011-02-22","Equity","600035.XSHG","Long","3300 shares","0 shares","5.44","17952","-528","5.6","-","0","-528","3300 shares","-2.86%","90926.38"
"2011-02-22","Equity","600323.XSHG","Long","1000 shares","0 shares","16.56","16560","-920","17.48","-","0","-920","1000 shares","-5.26%","90926.38"
"2011-02-22","","Cash","","","","","2988.38","","","","","","","","0"
"2011-02-23","Equity","000726.XSHE","Long","600 shares","600 shares","9.26","5556","-204","9.6","-","0","42","0 shares","-3.54%","90993.86"
"2011-02-23","Equity","600866.XSHG","Long","400 shares","400 shares","13.95","5580","-100","14.2","-","0","64","0 shares","-1.76%","90993.86"
"2011-02-23","Equity","600012.XSHG","Long","900 shares","900 shares","6.23","5607","-189","6.44","-","0","9","0 shares","-3.26%","90993.86"
"2011-02-23","Equity","600035.XSHG","Long","1000 shares","1000 shares","5.49","5490","-110","5.6","-","0","50","0 shares","-1.96%","90993.86"
"2011-02-23","Equity","600323.XSHG","Long","200 shares","200 shares","16.73","3346","-150","17.48","-","0","34","0 shares","-4.29%","90993.86"
"2011-02-23","","Cash","","","","","65414.86","","","","","","","","0"
"2011-02-24","Equity","000726.XSHE","Long","200 shares","200 shares","9.37","1874","-46","9.6","-","0","22","0 shares","-2.4%","90931.79"
"2011-02-24","Equity","600866.XSHG","Long","200 shares","200 shares","13.69","2738","-102","14.2","-","0","-52","0 shares","-3.59%","90931.79"
"2011-02-24","Equity","600012.XSHG","Long","300 shares","300 shares","6.28","1884","-48","6.44","-","0","15","0 shares","-2.48%","90931.79"
"2011-02-24","Equity","600035.XSHG","Long","300 shares","300 shares","5.53","1659","-21","5.6","-","0","12","0 shares","-1.25%","90931.79"
"2011-02-24","Equity","600323.XSHG","Long","200 shares","200 shares","16.66","3332","-164","17.48","-","0","-14","0 shares","-4.69%","90931.79"
"2011-02-24","","Cash","","","","","79444.79","","","","","","","","0"
"2011-02-25","Equity","000726.XSHE","Long","200 shares","200 shares","9.4","1880","-40","9.6","-","0","6","0 shares","-2.08%","90902.79"
"2011-02-25","Equity","600866.XSHG","Long","200 shares","200 shares","13.88","2776","-64","14.2","-","0","38","0 shares","-2.25%","90902.79"
"2011-02-25","Equity","600012.XSHG","Long","300 shares","300 shares","6.2","1860","-72","6.44","-","0","-24","0 shares","-3.73%","90902.79"
"2011-02-25","Equity","600035.XSHG","Long","300 shares","300 shares","5.5","1650","-30","5.6","-","0","-9","0 shares","-1.79%","90902.79"
"2011-02-25","Equity","600323.XSHG","Long","200 shares","200 shares","16.46","3292","-204","17.48","-","0","-40","0 shares","-5.84%","90902.79"
"2011-02-25","","Cash","","","","","79444.79","","","","","","","","0"
"2011-02-28","Equity","000726.XSHE","Long","200 shares","200 shares","9.54","1908","-12","9.6","-","0","28","0 shares","-0.63%","91093.15"
"2011-02-28","Equity","600866.XSHG","Long","200 shares","200 shares","14.12","2824","-16","14.2","-","0","48","0 shares","-0.56%","91093.15"
"2011-02-28","Equity","600012.XSHG","Long","300 shares","300 shares","6.33","1899","-33","6.44","-","0","39","0 shares","-1.71%","91093.15"
"2011-02-28","Equity","600035.XSHG","Long","300 shares","300 shares","5.63","1689","9","5.6","-","0","39","0 shares","0.54%","91093.15"
"2011-02-28","Equity","600323.XSHG","Long","100 shares","100 shares","16.95","1695","-53","17.48","-","0","49","0 shares","-3.03%","91093.15"
"2011-02-28","","Cash","","","","","81078.15","","","","","","","","0"
"2011-03-01","Equity","000726.XSHE","Long","200 shares","200 shares","9.77","1954","34","9.6","-","0","46","0 shares","1.77%","91198.15"
