trade_date,stock_code,target_weight
2018-08-31,sz000603,0.1
2018-08-31,sh600638,0.1
2018-08-31,sz000030,0.1
2018-08-31,sz002543,0.1
2018-08-31,sz300499,0.1
2018-08-31,sh600599,0.1
2018-08-31,sz300100,0.1
2018-08-31,sh603987,0.1
2018-08-31,sh603788,0.1
2018-08-31,sh603633,0.1
2018-09-07,sh600637,0.1
2018-09-07,sz000030,0.1
2018-09-07,sz002681,0.1
2018-09-07,sz300346,0.1
2018-09-07,sz002543,0.1
2018-09-07,sz002647,0.1
2018-09-07,sh603788,0.1
2018-09-07,sh603987,0.1
2018-09-07,sh603633,0.1
2018-09-07,sh600599,0.1
2018-09-14,sh600167,0.1
2018-09-14,sh601689,0.1
2018-09-14,sz000030,0.1
2018-09-14,sz002763,0.1
2018-09-14,sz002543,0.1
2018-09-14,sh603998,0.1
2018-09-14,sz300346,0.1
2018-09-14,sh603788,0.1
2018-09-14,sh603633,0.1
2018-09-14,sh600599,0.1
2018-09-21,sz000810,0.1
2018-09-21,sz300482,0.1
2018-09-21,sz002080,0.1
2018-09-21,sh600599,0.1
2018-09-21,sh600452,0.1
2018-09-21,sz002345,0.1
2018-09-21,sh600685,0.1
2018-09-21,sz000523,0.1
2018-09-21,sh603633,0.1
2018-09-21,sh600167,0.1
2018-10-08,sz300482,0.1
2018-10-08,sh600167,0.1
2018-10-08,sz002333,0.1
2018-10-08,sh600599,0.1
2018-10-08,sz002171,0.1
2018-10-08,sz000523,0.1
2018-10-08,sz000007,0.1
2018-10-08,sh600071,0.1
2018-10-08,sh603633,0.1
2018-10-08,sz300346,0.1
2018-10-15,sz002730,0.1
2018-10-15,sz300160,0.1
2018-10-15,sz002681,0.1
2018-10-15,sz300351,0.1
2018-10-15,sh600599,0.1
2018-10-15,sz002011,0.1
2018-10-15,sz000523,0.1
2018-10-15,sz002749,0.1
2018-10-15,sh600071,0.1
2018-10-15,sh600685,0.1
2018-10-22,sz300187,0.1
2018-10-22,sz300174,0.1
2018-10-22,sz002286,0.1
2018-10-22,sz002730,0.1
2018-10-22,sz300160,0.1
2018-10-22,sz000605,0.1
2018-10-22,sz000523,0.1
2018-10-22,sh600071,0.1
2018-10-22,sz002749,0.1
2018-10-22,sz300346,0.1
2018-10-29,sz300346,0.1
2018-10-29,sz002346,0.1
2018-10-29,sz002286,0.1
2018-10-29,sh600477,0.1
2018-10-29,sz000605,0.1
2018-10-29,sz300160,0.1
2018-10-29,sz300424,0.1
2018-10-29,sz002753,0.1
2018-10-29,sz002749,0.1
2018-10-29,sz000885,0.1
2018-11-05,sz300314,0.1
2018-11-05,sz300433,0.1
2018-11-05,sz300160,0.1
2018-11-05,sz002730,0.1
2018-11-05,sz300174,0.1
2018-11-05,sz002668,0.1
2018-11-05,sz000885,0.1
2018-11-05,sz000605,0.1
2018-11-05,sz002749,0.1
2018-11-05,sz002671,0.1
2018-11-12,sz300433,0.1
2018-11-12,sz002147,0.1
2018-11-12,sz002592,0.1
2018-11-12,sz300445,0.1
2018-11-12,sz300180,0.1
2018-11-12,sz002749,0.1
2018-11-12,sz002739,0.1
2018-11-12,sz000885,0.1
2018-11-12,sz300447,0.1
2018-11-12,sh601212,0.1
2018-11-19,sz000792,0.1
2018-11-19,sh600066,0.1
2018-11-19,sh601212,0.1
2018-11-19,sz300470,0.1
2018-11-19,sz300403,0.1
2018-11-19,sz002041,0.1
2018-11-19,sz300447,0.1
2018-11-19,sz000885,0.1
2018-11-19,sz002749,0.1
2018-11-19,sz002739,0.1
2018-11-26,sh600809,0.1
2018-11-26,sz300433,0.1
