,Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10
2022-10-08,0.24211393758382493,0.3627160616785098,0.47224384287511484,0.530334347561394,0.6890673406673935,0.9045140326712694,0.8693480446384622,1.152382743025129,1.7540469719373082,5.081550997389778
2022-10-09,0.24207019625425222,0.3656647155822903,0.4759963577178164,0.5351675526094046,0.6940104582750425,0.9090237956685351,0.875956798022071,1.1575184578005306,1.759361239755207,5.106447247959667
2022-10-10,0.2330512261836821,0.3543713664707978,0.458848613186899,0.5176818504219864,0.6707127410402288,0.877473228160822,0.8417342018246067,1.1002918693304367,1.6800790385717639,4.910042458115482
2022-10-11,0.23037952556910485,0.35057941722801755,0.452665232363763,0.5100906428645378,0.6609069787528794,0.8649862342941053,0.8270155357591599,1.0854351338303252,1.664431940773628,4.906091149165355
2022-10-12,0.23076155488458042,0.34932168825165566,0.4503453911897881,0.508310148836645,0.6583541564418429,0.862659296371098,0.8237106217513002,1.0802225215192078,1.6548447319098494,4.9025974643195305
2022-10-13,0.22518190823081172,0.34439381352499454,0.4453026913522046,0.5016220678536031,0.648171353391536,0.8535898192724322,0.809194018451035,1.061824226705918,1.6285025721630357,4.7890627788748015
2022-10-14,0.22343008111109766,0.3412238582218145,0.44104393550411286,0.4969110637292012,0.6405239106139963,0.8440368986481377,0.7982420592875544,1.0482060013724805,1.6020446709586231,4.7279633964077314
2022-10-15,0.22197855150266257,0.3417097599067438,0.44087896481409483,0.4979798168431935,0.6407148645506807,0.8458843722460831,0.8009065560341054,1.0536942746269096,1.606352541141462,4.74330127990531
2022-10-16,0.22556731703653327,0.3488088094789374,0.4494970242993773,0.5066173049916115,0.6517204341076026,0.8622143922523681,0.8158975514289026,1.0742960731675455,1.6365789829344497,4.85575873703783
2022-10-17,0.23033579771688917,0.35528357909257285,0.4587106297964229,0.5154135659121101,0.6634048975495211,0.8797920870670946,0.8317200995938396,1.0971636991618792,1.6676871175325167,4.947212947636422
2022-10-18,0.22492138096961428,0.3496509435743248,0.45071605795463365,0.5073604251126086,0.6523700106005699,0.8648891386853018,0.8192563452639778,1.0831407956246861,1.6390642584340642,4.901419403549432
