date,symbol,side,shares,price,notional,fees,slippage_rate
2025-07-11,1905,buy,357000,0.8642974727120066,308554.1977581864,610.0233582065491,0.004997061293031
2025-07-11,1916,buy,517500,0.8642998545963962,447275.1747536351,877.630139802908,0.0049998309260422
2025-07-11,2866,buy,59500,1.0816990074783457,64361.09094496156,139.66887275596923,0.0015731550725419
2025-07-11,3877,buy,29000,2.063369868826128,59837.7261959577,130.47018095676617,0.00163585865346
2025-07-14,604,sell,87500,1.0683048496631455,93476.67434552524,195.6513394764202,0.0015842526512658
2025-07-14,1905,buy,237500,0.8743487184343434,207657.8206281565,415.4962565025253,0.0049985269360269
2025-07-14,2866,sell,35000,1.1082862835211291,38790.01992323952,89.96201593859162,0.0015438887197033
2025-07-14,3877,sell,21500,2.116405851505712,45502.7258073728,103.18218064589824,0.0016953530633437
2025-07-15,604,buy,326000,0.9916287291355672,323270.9656981949,638.6667725585561,0.0016451809450175
2025-07-15,1905,buy,296500,0.8542489969656102,253284.82760030343,503.7978620802427,0.0049988199595414
2025-07-15,1916,buy,178000,0.8743363758389261,155631.87489932883,315.26549991946314,0.0049843400447427
2025-07-15,2866,sell,129500,1.1280451573213237,146081.8478731114,297.4154782984891,0.0017299492731649
2025-07-15,3877,sell,26000,2.116570006479202,55030.82016845925,122.0146561347674,0.0016179214720746
2025-07-16,604,buy,170500,0.9416626756857156,160553.48620441454,324.8227889635316,0.0017688039209742
2025-07-16,1137,sell,77500,1.5621711889460157,121068.2671433162,249.224613714653,0.0049865038560411
2025-07-16,1905,buy,163500,0.8140482671149145,133096.8916732885,272.3775133386308,0.0049978606356968
2025-07-16,2866,sell,82500,1.1280493539067242,93064.07169730475,195.27125735784375,0.0017262354807748
2025-07-16,3877,sell,10500,2.086818271582405,21911.59185161526,69.78,0.0015223580945427
2025-07-17,604,buy,166000,0.9217552589813156,153011.37299089838,310.8490983927187,0.0019078901970822
2025-07-17,1916,buy,337000,0.8538113987097591,287734.4413651888,569.7275530921511,0.0044839984820694
2025-07-17,2866,buy,4500,1.1417186506044703,5137.733927720116,51.66,0.0015075882495353
2025-07-17,3877,sell,75000,2.1760929633752646,163206.97225314484,330.28557780251595,0.0017922186351998
2025-07-18,604,sell,37000,0.9185355634301914,33985.81584691708,83.32000000000001,0.0015917788802267
2025-07-18,1905,buy,248500,0.8341464971864951,207285.40455084405,415.1583236406752,0.0049957797427652
2025-07-18,1916,buy,332000,0.8340364905933428,276900.1148769898,548.6900919015918,0.0048632416787264
2025-07-18,2866,sell,104000,1.157980253237603,120429.9463367107,247.6339570693686,0.0017411610020663
2025-07-18,3877,buy,82000,2.0938037068004456,171691.90395763653,346.16352316610914,0.0018199554069119
2025-07-21,604,sell,3348000,0.9154341487004553,3064873.529849124,5921.1388238793,0.0049628818473313
2025-07-21,732,buy,124500,1.1456888145774928,142638.25741489785,290.22060593191827,0.004990188225871
2025-07-21,1137,sell,177500,1.601962786971266,284348.39468739973,563.5987157499197,0.0049920577818224
2025-07-21,1905,sell,277500,0.8159,226412.25,451.8798000000001,0.005
2025-07-21,1916,sell,434500,0.7960376681614351,345878.3668161436,681.6326934529149,0.0049529147982062
2025-07-21,2866,sell,2424500,1.1542000510738055,2798358.023828442,5408.0864190627535,0.004999955970857
2025-07-21,3380,buy,3795000,1.035050605237534,3928017.046876441,7585.273637501154,0.0049035002306154
2025-07-21,3800,buy,4006500,1.2322835257669134,4937143.945985138,9529.735156788112,0.0018565250137507
2025-07-21,3877,sell,663000,2.119353371777476,1405131.2854884667,2723.565028390773,0.0049984170058796
2025-07-22,405,buy,241000,0.8743498224906391,210718.307220244,421.3446457761953,0.0049997959662517
2025-07-22,604,sell,1883000,0.9253737093165346,1742478.6946430346,3373.272955714428,0.0049745061112532
2025-07-22,732,buy,100000,1.1456999999999995,114569.99999999996,236.196,0.005
2025-07-22,1137,sell,531000,1.6716004462260208,887619.836946017,1725.8258695568138,0.0049997343892732
2025-07-22,1905,sell,323000,0.8258526956387257,266750.4206913084,529.2703365530467,0.0049967522424992
2025-07-22,1916,sell,924500,0.7861207442491635,726768.6280583516,1415.704902446681,0.0049104503175146
2025-07-22,2866,sell,1678500,1.1741006462801442,1970727.934781222,3812.8723478249776,0.0049994523049624
2025-07-22,3380,buy,1068500,1.0123574530274946,1081703.938559878,2099.743150847902,0.0023341119084103
2025-07-22,3800,buy,53000,1.2118188980324012,64226.40159571726,139.5411212765738,0.001503221514381
2025-07-22,3877,sell,596500,2.149205066175239,1282000.82197353,2486.4006575788244,0.0049976545485005
2025-07-23,604,sell,123500,0.9284799187715282,114667.26996828374,236.30381597462696,0.0016344959445933
2025-07-23,732,buy,227500,1.175848200790861,267505.46567992086,530.9743725439367,0.0049984622144112
2025-07-23,1137,sell,285500,1.9007672829335036,542669.0592775152,1061.045247422012,0.0048338832808881
2025-07-23,1916,sell,636500,0.7562005222854898,481321.6324347143,943.1873059477716,0.0049993127822501
2025-07-23,2866,sell,144000,1.1879426422911905,171063.74048993143,345.5809923919452,0.0017288720242095
2025-07-23,3380,buy,147500,0.991608406374502,146262.23994023903,297.5797919521912,0.0016246529035373
2025-07-23,3800,sell,243500,1.2980305863630646,316070.4477794062,624.9863582235249,0.0015149335668734
2025-07-23,3877,sell,620500,2.1094035856958766,1308884.9249242914,2537.327939939433,0.0049983086340206
2025-07-24,405,buy,130500,0.8542498882992133,111479.61042304734,230.3436883384379,0.0049998685873097
2025-07-24,732,buy,88000,1.1758314705882351,103473.16941176468,214.92853552941173,0.0049841628959276
2025-07-24,1137,sell,107500,1.751557979281126,188292.48277272104,378.5439862181768,0.0047966026811784
2025-07-24,1890,buy,71000,1.4672784992987378,104176.77345021038,216.5814187601683,0.0049852734922861
2025-07-24,1905,sell,357000,0.8258519455344002,294829.14455578086,583.3033156446247,0.0049976559826502
2025-07-24,1916,sell,168500,0.7483553048995417,126097.86887557278,258.8882951004582,0.0021929268006109
2025-07-24,3380,sell,8500,0.9785240535193456,8317.454454914438,55.05,0.0015060678374023
2025-07-24,3800,buy,106000,1.2518873473767549,132700.05882193602,271.0100470575488,0.001509877901404
2025-07-24,3877,sell,477000,2.0933883590047397,998546.2472452606,1939.6569977962083,0.0031484004739336
2025-07-25,405,buy,171500,0.8743447898179767,149950.131453783,304.0001051630265,0.0049940112850307
2025-07-25,732,buy,190500,1.175841419591409,223997.79043216343,446.6582323457308,0.0049926663174436
2025-07-25,1890,buy,81500,1.457237576499388,118764.86248470012,244.10188998776013,0.0049914320685434
2025-07-25,1905,sell,198000,0.8258558568548386,163519.45965725806,330.59556772580646,0.004992943548387
2025-07-25,3380,sell,127000,1.0183243114667182,129327.18755627322,264.8817500450186,0.0016428318953744
2025-07-25,3800,sell,67000,1.2880589711950654,86299.95107006938,181.9999608560555,0.0015046734921973
2025-07-28,405,buy,302500,0.8743499607426549,264490.8631246531,525.1826904997225,0.0049999548766148
2025-07-28,732,buy,127000,1.1758467781274586,149332.54082218723,303.4260326577498,0.0049972462627852
2025-07-28,1890,buy,76000,1.4773432391590011,112278.0861760841,232.08246894086727,0.0049954007884362
2025-07-28,1905,sell,238000,0.82585,196552.3,394.21184000000005,0.005
2025-07-28,3380,sell,31000,1.0084263042313872,31261.215431173005,80.97,0.0015581146223888
2025-07-28,3800,buy,222500,1.201819823442241,267404.9107158986,530.8839285727189,0.001516519535201
2025-07-29,405,buy,119000,0.884390904702836,105242.51765963748,218.56401412770995,0.0049896644350409
2025-07-29,1905,sell,175500,0.8159065264354747,143191.5953894258,291.73327631154064,0.0049920409323479
2025-07-29,3380,buy,8000,1.0015046892532364,8012.037514025891,55.02,0.0015046892532364
2025-07-29,3800,buy,70000,1.1717626401655945,82023.38481159162,174.01870784927328,0.0015065300560636
2025-07-30,1905,sell,161000,0.8159008910276311,131360.0434554486,268.7780347643589,0.0049989133809375
2025-07-30,3380,sell,42000,1.0284147522561438,43193.41959475804,99.03473567580644,0.001539075479472
2025-07-30,3800,sell,215000,1.2580849038833155,270488.2543349128,536.7406034679302,0.0015199175529241
2025-07-31,405,buy,210000,0.8843956911032259,185723.09513167743,373.158476105342,0.004995103526393
2025-07-31,732,buy,156000,1.135644935979513,177160.61001280407,357.2284880102432,0.0049955185659411
2025-07-31,1890,buy,203000,1.4773499999999995,299902.05,593.0116400000002,0.005
2025-07-31,1905,sell,340500,0.80595,274425.97500000003,544.4007799999999,0.005
2025-07-31,3380,buy,128000,0.991663943333804,126932.98474672691,259.6663877973816,0.0016807508422263
2025-07-31,3800,buy,42000,1.2318496052894972,51737.68342215888,114.96014673772711,0.0015037441378024
2025-08-01,405,buy,266000,0.8542498769787715,227230.4672763532,453.6443738210825,0.004999855269143
2025-08-01,1890,buy,137000,1.4572462983223924,199642.74287016777,400.0641942961342,0.0049974471188913
2025-08-01,1905,sell,215000,0.7860525697026023,169001.3024860595,341.6610419888476,0.0049967472118959
2025-08-01,3380,buy,145500,0.9416179971322426,137005.4185827413,280.004334866193,0.001721273544939
2025-08-01,3800,buy,110000,1.1717714721957782,128894.8619415356,263.4758895532285,0.0015140787998104
2025-08-04,732,buy,199000,1.11555,221994.45,442.77556,0.005
2025-08-04,3380,buy,74000,0.921672799213566,68203.78714180388,147.21302971344312,0.0018182600147456
2025-08-04,3800,buy,6500,1.1617419393559782,7551.322605813859,53.96,0.0015016718586021
2025-08-05,405,buy,451000,0.844199243030869,380733.8586069219,748.9370868855375,0.0049990988462727
2025-08-05,1905,sell,145500,0.7960076764907471,115819.11692940372,238.35529354352295,0.0049904043865661
2025-08-05,3380,buy,19500,0.9214536712425204,17968.346589229146,65.29,0.0015800774375219
2025-08-05,3800,sell,88500,1.1881952232300907,105155.27725586302,218.4842218046904,0.0015166191343774
2025-08-06,405,buy,132000,0.8743473966764803,115413.8563612954,237.99108508903632,0.0049970076741152
2025-08-06,732,buy,149500,1.11555,166774.725,336.58978,0.005
2025-08-06,1890,buy,84000,1.3868771090047394,116497.6771563981,239.98814172511848,0.0049834123222748
2025-08-06,3380,buy,8500,0.9213974167359752,7831.878042255789,53.99,0.0015189312347555
2025-08-06,3800,buy,7000,1.1917866509391892,8342.506556574324,55.06,0.0015013873438565
2025-08-07,405,buy,118000,0.8843936092370651,104358.44588997368,216.74675671197892,0.0049927377693922
2025-08-07,3380,buy,37500,0.9114432649738956,34179.12243652109,84.34,0.0015860054658193
2025-08-07,3800,buy,53500,1.171762528748965,62689.29528806963,136.1014362304557,0.0015064348281753
2025-08-08,3380,sell,74500,0.9183850785878668,68419.68835479606,147.42575068383684,0.0017553493610145
2025-08-08,3800,buy,92500,1.1417356984736515,105610.55210881276,218.9084416870502,0.001522542520747
2025-08-11,405,sell,178500,0.8855578375344544,158072.0739999001,320.5376591999201,0.0049911937815119
2025-08-11,697,buy,2502500,1.8959599952806143,4744639.888189738,9158.281910551792,0.0031534366564098
2025-08-11,732,sell,145000,1.1144107840440167,161589.56368638243,326.791650949106,0.0049903713892709
2025-08-11,990,buy,1758000,0.8943447114591921,1572258.0027452598,3045.4764021962083,0.0048816982687551
2025-08-11,1114,buy,1369500,2.5627473939703624,3509682.556042412,6778.47604483393,0.0049989780275932
2025-08-11,1119,buy,789500,1.105395717700991,872709.9191249324,1696.9979352999458,0.0049051979099916
2025-08-11,1905,sell,170500,0.8159016822977725,139111.23683177022,283.9589894654161,0.0049979484173505
2025-08-11,3380,sell,1629500,0.8955124193893457,1459237.4873949387,2827.719989915951,0.0049862006785048
2025-08-11,3800,sell,4155500,1.1478371357984507,4769837.217810462,9206.639774248371,0.0018807514796079
2025-08-12,405,sell,160500,0.8955069274884795,143728.86186190095,292.2430894895208,0.0049923027905783
2025-08-12,697,buy,21000,1.862856361500524,39119.98359151101,91.2659868732088,0.0015356782260883
2025-08-12,732,sell,390500,1.1243506577068678,439058.9318345319,862.0071454676255,0.0049994179585239
2025-08-12,990,buy,1046000,0.8743499999999998,914570.1,1777.79608,0.005
2025-08-12,1114,buy,422000,2.624429773462781,1107509.3644012937,2149.657491521035,0.0016907532300691
2025-08-12,1119,buy,910500,1.0552482249105322,960803.5087810396,1866.662807024832,0.0049983094386018
2025-08-12,1905,sell,84000,0.8276284072022161,69520.78620498616,149.44662896398893,0.0028573407202216
2025-08-12,3380,sell,811500,0.8855591854036123,718631.2789550314,1400.1650231640251,0.004989679321784
2025-08-13,405,sell,245500,0.8855528529071416,217403.2253887033,434.5325803109626,0.0049967944863578
2025-08-13,697,buy,27500,1.8728560021159557,51503.54005818877,114.74283204655102,0.0015272738587997
2025-08-13,709,buy,72500,1.4471870544680114,104921.06144893084,217.2668491591447,0.00499101004723
2025-08-13,732,sell,210000,1.1741078517110266,246562.6488593156,490.57011908745255,0.0049933460076045
2025-08-13,990,buy,822500,0.8743398438811152,719144.5215922173,1401.645617273774,0.0049883263001323
2025-08-13,1114,sell,94000,2.8053620471505343,263704.0324321502,523.4632259457202,0.0016505170282796
2025-08-13,1119,buy,824000,1.0752405796418474,885998.2376248823,1722.3185900999058,0.0048977379830348
2025-08-13,3380,sell,1863500,0.8856187390779565,1650350.520271772,3195.8704162174176,0.0049227650809477
2025-08-14,405,sell,267000,0.905452055204804,241755.6987396827,481.10455899174616,0.0049977415331823
2025-08-14,697,sell,6500,1.8571973739605956,12071.78293074387,59.54,0.0015067881932283
2025-08-14,732,sell,160500,1.1741041746668792,188443.7200340341,378.6849760272272,0.0049964621467126
2025-08-14,990,buy,1624000,0.8642999999999998,1403623.1999999995,2720.15856,0.005
2025-08-14,1114,sell,1000,2.7858084593067067,2785.808459306707,48.35999999999999,0.0015023443345137
2025-08-14,1119,buy,1836500,1.0351491879047343,1901051.483587045,3679.271186869636,0.0049992115579947
2025-08-14,3380,sell,844500,0.8875145506428759,749506.0380179087,1459.7948304143267,0.0027926397271057
2025-08-15,405,sell,368500,0.8855533835135038,326326.42182472616,644.5111374597809,0.0049961982994339
2025-08-15,697,buy,79000,1.852869067335312,146376.65631948964,297.6913250555917,0.0015508472082767
2025-08-15,732,sell,146500,1.1542110551395506,169091.91957794415,341.7435356623554,0.0049904697072838
2025-08-15,990,buy,203500,0.8920883006535947,181539.96918300653,365.2819753464052,0.0023464052287581
2025-08-15,1114,buy,68500,2.7546561637695977,188693.94721821745,378.915157774574,0.0016931504616718
2025-08-15,1119,sell,212000,1.1668777642686152,247378.0860249464,492.3224688199571,0.002668577548192
2025-08-18,405,sell,283500,0.8756015229502865,248233.0317564062,494.1164254051249,0.0049982693746744
2025-08-18,697,sell,131500,1.9668910627114324,258646.17474655336,513.7569397972427,0.0015781407556179
2025-08-18,732,sell,143500,1.1442583970792766,164201.07998087618,332.2208639847009,0.0049926981919332
2025-08-18,990,buy,125000,0.881510735694823,110188.84196185289,228.16107356948228,0.0017167451077532
2025-08-18,1114,buy,26500,2.7442633782875228,72722.97952461935,155.40838361969554,0.001555977477198
2025-08-18,1119,buy,12000,1.1818628298494045,14182.35395819285,61.8,0.001578669363902
2025-08-19,405,sell,221500,0.9054553565866352,200558.3614839397,401.91668918715175,0.0049941136410602
2025-08-19,697,buy,51500,1.943003800630908,100064.69573249176,208.7517565859934,0.0015483508406742
2025-08-19,732,sell,166000,1.1846046083550914,196644.3649869452,394.28549198955614,0.0045339425587467
2025-08-19,990,sell,96000,0.8983690896423595,86243.43260566652,181.94474608453325,0.0018121226196005
2025-08-19,1114,sell,48000,2.825433102075102,135620.7888996049,276.71663111968394,0.0016137448497872
2025-08-19,1119,buy,130500,1.1520531331992303,150342.93388249955,305.3643471059997,0.001785333216722
2025-08-19,1890,sell,110000,1.39300889292196,153230.9782214156,311.0547825771325,0.0049936479128856
2025-08-20,405,sell,157000,0.895504460855354,140594.20035429057,286.3253602834324,0.0049950434940512
2025-08-20,697,buy,62000,1.8929310100388117,117361.7226224063,241.79937809792503,0.001550798962334
2025-08-20,709,buy,67000,1.4471999999999998,96962.4,201.88992,0.005
2025-08-20,990,buy,113000,0.8816173430158052,99622.759760786,207.3482078086288,0.0018378897906877
2025-08-20,1114,buy,2500,2.8242532609900044,7060.633152475011,53.89999999999999,0.0015082485780158
2025-08-20,1119,sell,187000,1.197898803497469,224007.07625402667,447.6656610032214,0.0017509970854425
2025-08-20,1890,sell,99500,1.3930098294884654,138604.4780341023,282.4835824272818,0.0049929789368104
2025-08-21,697,buy,67500,1.852930423256845,125072.80356983708,256.94824285586964,0.0015840125712677
2025-08-21,990,buy,154500,0.8616876442924327,133130.74104318087,272.40459283454464,0.001962377084224
2025-08-21,1114,sell,5000,2.835716827643828,14178.58413821914,61.8,0.0015081592803421
2025-08-21,1119,sell,210000,1.2677825251064514,266234.3302723548,528.7974642178838,0.0017460432232666
2025-08-21,1890,sell,72500,1.3930268861454047,100994.44924554184,209.6255593964335,0.0049807956104252
2025-08-22,405,sell,138000,0.8955007507992659,123579.1036102987,253.56328288823897,0.0049991657785933
2025-08-22,697,sell,32000,1.8371605551272168,58789.13776407094,128.50131021125677,0.0015431765612952
2025-08-22,709,buy,91000,1.4371499999999997,130780.64999999998,267.23452,0.005
2025-08-22,990,buy,34500,0.8413213611615245,29025.586960072596,78.68,0.0015730490018148
2025-08-22,1114,sell,12000,2.805722509021268,33668.67010825522,83.27,0.0015222387824669
2025-08-22,1119,buy,122000,1.2126081929135069,147938.19953544784,300.1305596283583,0.0021555313334766
2025-08-22,1890,sell,143500,1.4029568684759914,201324.3106263048,403.6294485010438,0.0049951287404314
2025-08-25,405,sell,121500,0.8965642244740805,108932.55327360076,224.97604261888063,0.0038175283621328
2025-08-25,697,buy,48000,1.852879362391622,88938.20939479786,186.45056751583832,0.0015564121035794
2025-08-25,709,buy,203000,1.437144598955414,291740.353587949,577.4422828703592,0.0049962230457441
2025-08-25,1114,sell,76500,3.0054335573623487,229915.66713821967,458.1325337105757,0.0015170905772926
2025-08-25,1119,buy,28500,1.2320297277846366,35112.847241862146,85.45,0.0016501851907615
2025-08-26,697,buy,40500,1.8828999863408815,76257.44944680571,162.68595955744456,0.0015425459260009
2025-08-26,709,buy,249500,1.477340758721931,368596.51930112176,725.6872154408975,0.0049937134162796
2025-08-26,990,sell,383500,0.9482072284552376,363637.4721125837,716.0999776900668,0.001887127941855
2025-08-26,1114,sell,54000,3.2050610209055863,173073.29512890166,349.43863610312127,0.0015386227708453
2025-08-26,1119,buy,267500,1.193346291339686,319220.132933366,630.9261063466928,0.0028120095291479
2025-08-26,1890,sell,69000,1.452722121212121,100237.82636363636,208.9202610909091,0.0049848484848484
2025-08-27,697,buy,43500,1.8328418614801485,79728.62097438645,168.90289677950915,0.0015529297705728
2025-08-27,990,sell,115500,0.9584852686308492,110705.04852686307,228.62403882149044,0.0015778451761987
2025-08-27,1114,buy,2000,3.1747617844616136,6349.523568923227,52.81,0.001502140208711
2025-08-27,1119,buy,62500,1.1621601158940398,72635.00724337749,155.32800579470202,0.0018621688741721
2025-08-27,1890,sell,112000,1.4726,164931.19999999998,332.89496,0.005
2025-08-27,9983,sell,110500,1.0528098822873526,116335.49199275246,239.83839359420196,0.0039641605606881
2025-08-28,697,buy,28000,1.8127680680628275,50757.50590575917,113.05600472460736,0.0015293193717277
2025-08-28,990,buy,50500,0.9514632793799156,48048.89560868574,108.53911648694856,0.0015402940841217
2025-08-28,1114,sell,31000,3.2250034864861123,99975.10808106948,207.6800864648556,0.0015469082086338
2025-08-28,1119,sell,4000,1.158229799531372,4632.919198125488,50.59,0.0015260348867482
2025-08-29,697,sell,51500,1.8271603221871413,94098.75659263776,197.22900527411016,0.0015517365097588
2025-08-29,709,buy,304000,1.4672983196317002,446058.68916803686,875.4869513344295,0.0049988490628082
2025-08-29,990,buy,514500,0.861739273281114,443364.8561031332,870.0018848825065,0.002022410791993
2025-08-29,1114,sell,16500,3.2350694526177675,53378.64596819317,118.48291677455452,0.001521773883405
2025-08-29,1119,sell,212000,1.207077406088078,255900.41009067252,508.22032807253805,0.0024153668693571
2025-08-29,1890,sell,46000,1.4563608014796547,66992.59686806412,144.1040774944513,0.0024926017262638
2025-09-01,697,sell,2749500,1.8751807746404163,5155809.539873825,9950.42763189906,0.0025634177444592
2025-09-01,709,sell,219000,1.50245,329036.55,650.0092400000001,0.005
2025-09-01,732,buy,103500,1.1557499999999998,119620.125,245.8861,0.005
2025-09-01,990,sell,2664000,0.8359586931818181,2226993.9586363635,4306.425166909091,0.0048110795454545
2025-09-01,1117,buy,886000,1.3364730998914225,1184115.1665038003,2297.67213320304,0.0048669923995656
2025-09-01,1119,sell,261000,1.144250308405486,298649.33049383183,590.8394643950654,0.0049997318213163
2025-09-01,1905,buy,564000,0.8240984742158427,464791.53945773526,910.8632315661882,0.0049981392876129
2025-09-02,709,sell,161500,1.5223599289245984,245861.12852132265,488.9189028170581,0.0049935105067985
2025-09-02,732,buy,158000,1.1557423720783322,182607.2947883765,367.2758358307012,0.0049933670246367
2025-09-02,990,sell,1692500,0.8258793091095189,1397800.7306678607,2708.7705845342884,0.0049646878198567
2025-09-02,1114,buy,17500,3.1547685250524617,55208.44918841808,122.17675935073446,0.001513817476972
2025-09-02,1117,buy,1196500,1.2962714603351202,1550988.8022909714,3003.771041832777,0.0048615971590079
2025-09-02,1119,sell,768000,1.1444096471264942,878906.6089931475,1708.745287194518,0.0048611764117441
2025-09-02,1905,buy,509000,0.844197691401649,429696.62492343935,843.3272999387514,0.0049972516686297
2025-09-03,709,sell,204000,1.5124061421944637,308530.8530076705,610.0046824061365,0.0049959590825898
2025-09-03,732,buy,93500,1.1557440015864022,108062.0641483286,224.17965131866288,0.0049947839881759
2025-09-03,990,sell,1494500,0.8466884063471872,1265375.8232858714,2454.010658628697,0.0038959925327208
2025-09-03,1114,sell,8000,3.115308657791462,24922.46926233169,73.17,0.0015036353232493
2025-09-03,1117,buy,945000,1.2361445402663285,1168156.5905516804,2266.8752724413444,0.0049955611921369
2025-09-03,1119,sell,309500,1.0845541863542474,335669.5206766396,662.1656165413117,0.0049961593080299
2025-09-03,1905,buy,124500,0.8542499999999998,106354.125,220.5933,0.005
2025-09-04,709,sell,152500,1.5422606511780106,235194.74930464663,469.0257994437174,0.0049931282722513
2025-09-04,732,buy,106000,1.1557348684210529,122507.89605263158,251.56631684210527,0.0049868421052631
2025-09-04,1114,sell,53000,3.255045813786468,172517.4281306828,347.9339425045462,0.0015196890225558
2025-09-04,1117,buy,849000,1.2361477649948611,1049489.4524806372,2037.8815619845093,0.0049981829226514
2025-09-04,1119,sell,368000,1.0946463756867837,402829.8662527363,791.423893002189,0.0048669311938332
2025-09-04,1905,buy,252500,0.8441976731301938,213159.91246537396,426.5979299722992,0.0049972299168975
2025-09-05,709,sell,212500,1.5323101268201034,325615.901949272,642.8527215594174,0.00499342414279
2025-09-05,1114,sell,23500,3.3149813019902648,77902.06059677122,165.211648477417,0.0015116560270286
2025-09-05,1117,buy,40000,1.2620037758055491,50480.15103222198,112.79412082577758,0.0015902982583723
2025-09-05,1119,sell,256000,1.0646729863421605,272556.28450359305,540.6650276028745,0.0049785174372333
2025-09-05,1905,buy,235500,0.8240963486005087,194074.69009541985,389.9097520763359,0.0049955470737913
2025-09-08,709,sell,37500,1.5461016241299304,57978.81090487239,126.7630487238979,0.0025150812064965
2025-09-08,1114,sell,56500,3.514539255631708,198571.4679431915,398.0771743545532,0.001551347831901
2025-09-08,1117,sell,45000,1.2979211615907376,58406.45227158319,128.14516181726654,0.0015991064686634
2025-09-08,1119,sell,343000,1.0547006488660875,361762.322561068,712.3498580488545,0.0049993878621815
2025-09-08,1905,buy,284000,0.8542479064039409,242606.4054187192,482.8951243349754,0.0049975369458128
2025-09-09,732,buy,102000,1.1456960920666013,116861.00139079332,240.33880111263468,0.0049965719882468
2025-09-09,1114,sell,77500,3.8038945574067777,294801.8281990253,583.2814625592202,0.0016024783709244
2025-09-09,1117,buy,2500,1.3320155192629817,3330.038798157454,49.42,0.0015154280172793
2025-09-09,1119,sell,436500,1.0946153340148452,477799.59329748,935.929674637984,0.0048951508955953
2025-09-09,1905,buy,503500,0.8542482284636761,430113.9830314609,844.7111864251686,0.0049979158396188
2025-09-10,732,buy,106500,1.1557349391955098,123085.7710243218,253.08861681945743,0.0049869036482694
2025-09-10,1114,buy,32500,3.7058691503801713,120440.74738735556,247.6425979098845,0.0015862568595056
2025-09-10,1117,buy,7500,1.3220238996579248,9915.179247434437,56.260000000000005,0.0015332573166096
2025-09-10,1119,sell,287000,1.0746514462469068,308424.9650728622,609.9099720582899,0.0049523645861974
2025-09-10,1905,buy,394500,0.8843983281829831,348895.1404681869,687.4161123745495,0.0049981002079352
2025-09-11,732,buy,222000,1.1557463771377134,256575.6957245724,509.85055657965785,0.0049968496849684
2025-09-11,1114,buy,17000,3.635531510474242,61804.03567806211,134.2932285424497,0.001523832086568
2025-09-11,1117,buy,32000,1.302200386930353,41670.41238177128,95.626329905417,0.0016926053310404
2025-09-11,1119,sell,255000,1.0746715512465377,274041.24556786707,544.0329964542937,0.0049337488457987
2025-09-11,1905,buy,223000,0.8843753380782919,197215.7003914591,395.8125603131673,0.0049719750889679
2025-09-12,732,buy,222500,1.185898144654088,263862.3371855346,523.5998697484276,0.0049984276729559
2025-09-12,1114,buy,8500,3.595460271336951,30561.41230636408,79.89,0.0015209669462259
2025-09-12,1117,buy,42000,1.282097794576207,53848.10737220071,118.90848589776058,0.0016389020126618
2025-09-12,1119,sell,655000,1.06465,697345.7500000001,1359.4466,0.005
2025-09-12,1890,buy,303500,1.4371450576036864,436173.5249827188,856.3288199861751,0.0049965437788018
2025-09-12,1905,buy,115500,0.8843893701466781,102146.97225194132,212.68757780155303,0.0049879206212251
2025-09-15,732,buy,93000,1.1657826124197,108417.78295503207,224.5042263640257,0.0049850107066381
2025-09-15,1114,sell,8500,3.61450253266288,30723.27152763448,79.91,0.0015186373859446
2025-09-15,1117,buy,40000,1.2720735467816853,50882.94187126741,113.16635349701394,0.0016327140013271
2025-09-15,1119,sell,219500,1.076293918036849,236246.51500908835,470.9972120072708,0.0034315573732881
2025-09-15,1890,buy,341500,1.7084947776477473,583450.9665667057,1139.8507732533649,0.0049969280280866
2025-09-15,1905,buy,258500,0.8843976188635485,228616.7844762273,455.92342758098187,0.0049972941631233
2025-09-16,732,buy,107500,1.1758423955431754,126403.05752089137,259.172446016713,0.0049935004642525
2025-09-16,1114,sell,29500,3.714109446066026,109566.22865894776,226.56298292715823,0.0015834822403156
2025-09-16,1117,sell,8500,1.2780059797766177,10863.050828101248,57.38,0.0015578282995175
2025-09-16,1890,buy,90000,1.5979376607538804,143814.38946784925,292.32151157427944,0.0049922394678492
2025-09-16,1905,buy,228000,0.8944309895379251,203930.2656146469,408.0542124917175,0.0049786399302528
2025-09-17,732,buy,192000,1.1456917047817046,219972.8073180873,438.9182458544698,0.0049927234927234
2025-09-17,1114,sell,15000,3.734252658394881,56013.78987592321,123.91103190073856,0.00153672235431
2025-09-17,1117,buy,41500,1.262021795034471,52373.90449393055,116.54912359514442,0.001604599233707
2025-09-17,1890,buy,395500,1.5878982625460571,628013.7628369656,1226.171010269573,0.0049989003456056
2025-09-17,1905,buy,281000,0.8843956218905472,248515.16975124372,494.372135800995,0.0049950248756218
2025-09-18,732,buy,126000,1.1657935657686211,146889.98928684628,298.1719914294771,0.0049944532488114
2025-09-18,1114,buy,19000,3.685650088284825,70027.35167741167,150.92188134192935,0.001535350077398
2025-09-18,1117,buy,22500,1.2519396056944236,28168.64112812453,77.57000000000002,0.001551684555539
2025-09-18,1890,buy,63500,1.6582236332373168,105297.2007105696,218.6077605684557,0.0049840201438285
2025-09-18,1905,buy,236000,0.8743092642140469,206336.98635451507,413.2795890836121,0.004953177257525
2025-09-19,732,buy,152500,1.1657999999999995,177784.49999999997,357.80760000000004,0.005
2025-09-19,1114,sell,32000,3.754112256951992,120131.59222246372,247.365273777971,0.0015658891085127
