"Date","AssetType","Security","Side","Quantity","AvailableQuantity","CloseOrSettlementPrice","MarketValue","UnrealizedPnL","AverageOpenPrice","AverageHoldingPriceFutures","Margin","DailyPnL","TodayQuantity","PnLRatio","PositionRatio"
"2011-04-07","Equity","002475.XSHE","Long","1200 shares","1200 shares","43.43","52116","324","43.16","-","0","0","0 shares","0.63%","108277.47"
"2011-04-07","Equity","300124.XSHE","Long","400 shares","400 shares","131.02","52408","520","129.72","-","0","-392","0 shares","1%","108277.47"
"2011-04-07","Equity","000837.XSHE","Long","100 shares","100 shares","14.18","1418","16","14.02","-","0","28","0 shares","1.14%","108277.47"
"2011-04-07","","Cash","","","","","2335.47","","","","","","","","0"
"2011-04-08","Equity","002475.XSHE","Long","1200 shares","1200 shares","44.5","53400","1608","43.16","-","0","1284","0 shares","3.1%","110993.47"
"2011-04-08","Equity","300124.XSHE","Long","400 shares","400 shares","134.6","53840","1952","129.72","-","0","1432","0 shares","3.76%","110993.47"
"2011-04-08","Equity","000837.XSHE","Long","100 shares","100 shares","14.18","1418","16","14.02","-","0","0","0 shares","1.14%","110993.47"
"2011-04-08","","Cash","","","","","2335.47","","","","","","","","0"
"2011-04-11","Equity","300124.XSHE","Long","400 shares","400 shares","132","52800","912","129.72","-","0","-1040","0 shares","1.76%","109883.05"
"2011-04-11","Equity","000837.XSHE","Long","100 shares","100 shares","14.17","1417","15","14.02","-","0","-1","0 shares","1.07%","109883.05"
"2011-04-11","","Cash","","","","","55666.05","","","","","","","","0"
"2011-04-12","Equity","300124.XSHE","Long","400 shares","400 shares","130.01","52004","116","129.72","-","0","-796","0 shares","0.22%","109092.05"
"2011-04-12","Equity","000837.XSHE","Long","100 shares","100 shares","14.22","1422","20","14.02","-","0","5","0 shares","1.43%","109092.05"
"2011-04-12","","Cash","","","","","55666.05","","","","","","","","0"
"2011-04-13","Equity","300124.XSHE","Long","400 shares","400 shares","131.69","52676","788","129.72","-","0","672","0 shares","1.52%","109764.05"
"2011-04-13","Equity","000837.XSHE","Long","100 shares","100 shares","14.22","1422","20","14.02","-","0","0","0 shares","1.43%","109764.05"
"2011-04-13","","Cash","","","","","55666.05","","","","","","","","0"
"2011-04-14","Equity","300124.XSHE","Long","400 shares","400 shares","132.51","53004","1116","129.72","-","0","328","0 shares","2.15%","110071.05"
"2011-04-14","Equity","000837.XSHE","Long","100 shares","100 shares","14.01","1401","-1","14.02","-","0","-21","0 shares","-0.07%","110071.05"
"2011-04-14","","Cash","","","","","55666.05","","","","","","","","0"
"2011-04-15","Equity","300124.XSHE","Long","400 shares","400 shares","132.51","53004","1116","129.72","-","0","0","0 shares","2.15%","110065.05"
"2011-04-15","Equity","000837.XSHE","Long","100 shares","100 shares","13.95","1395","-7","14.02","-","0","-6","0 shares","-0.5%","110065.05"
"2011-04-15","","Cash","","","","","55666.05","","","","","","","","0"
"2011-04-18","Equity","300124.XSHE","Long","400 shares","400 shares","129.47","51788","-100","129.72","-","0","-1216","0 shares","-0.19%","108831.05"
"2011-04-18","Equity","000837.XSHE","Long","100 shares","100 shares","13.77","1377","-25","14.02","-","0","-18","0 shares","-1.78%","108831.05"
"2011-04-18","","Cash","","","","","55666.05","","","","","","","","0"
"2011-04-19","Equity","300124.XSHE","Long","400 shares","400 shares","130","52000","112","129.72","-","0","212","0 shares","0.22%","109044.05"
"2011-04-19","Equity","000837.XSHE","Long","100 shares","100 shares","13.78","1378","-24","14.02","-","0","1","0 shares","-1.71%","109044.05"
"2011-04-19","","Cash","","","","","55666.05","","","","","","","","0"
"2011-04-20","Equity","300124.XSHE","Long","400 shares","400 shares","134.09","53636","1748","129.72","-","0","1636","0 shares","3.37%","111138.23"
"2011-04-20","Equity","000837.XSHE","Long","100 shares","100 shares","13.88","1388","-14","14.02","-","0","10","0 shares","-1%","111138.23"
"2011-04-20","Equity","002056.XSHE","Long","1600 shares","0 shares","33.25","53200","464","32.96","-","0","464","1600 shares","0.88%","111138.23"
"2011-04-20","","Cash","","","","","2914.23","","","","","","","","0"
