,carry_return,funding_return,post_trade_return,fee_return,gross_return,net_return,nav,starting_equity,gross_exposure,net_exposure,long_exposure,short_exposure,long_count,short_count,turnover
2023-03-27,0.008362645114125223,2.2128095238095234e-05,0.001308465226910332,-3.1746031746031745e-05,0.00969323843627365,0.009661492404527619,2.40295004121512,642.5881505918994,0.8571428571428571,0.0,0.42857142857142855,0.42857142857142855,21,18,0.07936507936507936
2023-03-28,0.003787669573225386,2.0960555555555555e-05,0.001017679861317889,-3.1746031746031745e-05,0.00482630999009883,0.004794563958352798,2.4144711388764524,648.7965111280823,0.857142857142857,0.0,0.4285714285714285,0.42857142857142855,21,17,0.07936507936507936
2023-03-29,0.005538128779817265,3.412246031746031e-05,0.0017544615307703148,-3.1746031746031745e-05,0.00732671277090504,0.007294966739159008,2.4320846255272155,651.9072074966422,0.841269841269841,0.0,0.4206349206349206,0.42063492063492064,22,16,0.07936507936507936
2023-03-30,0.00022607840535730024,1.1317460317460317e-05,0.00027309430618231413,-3.1746031746031745e-05,0.0005104901718570747,0.000478744140111043,2.433248971789941,656.6628488923482,0.857142857142857,0.0,0.42857142857142844,0.4285714285714286,23,18,0.07936507936507936
2023-03-31,-0.004279640893547898,-2.8817142857142862e-05,0.0008649214658334653,-3.1746031746031745e-05,-0.003443536570571576,-0.003475282602317608,2.4247927439711723,656.977222383284,0.8730158730158726,0.0,0.4365079365079363,0.4365079365079365,23,17,0.07936507936507936
2023-04-01,-0.007427738271692984,-1.479920634920633e-06,-9.943827623983544e-05,-2.5396825396825394e-05,-0.007528656468567739,-0.007554053293964564,2.4064757303563957,654.6940408722165,0.8730158730158728,0.0,0.43650793650793623,0.43650793650793646,24,18,0.06349206349206349
2023-04-02,-0.00031443594598831183,1.1675873015873013e-05,0.0007842093583089871,-3.809523809523809e-05,0.0004814492853365483,0.00044335404724131017,2.407542651111037,649.7484471962268,0.8888888888888886,0.0,0.44444444444444414,0.44444444444444436,26,20,0.09523809523809523
2023-04-03,0.005736213245758281,2.2911825396825386e-05,0.001258260419736493,-3.809523809523809e-05,0.007017385490891599,0.006979290252796361,2.4243455900691275,650.03651579998,0.8888888888888886,0.0,0.44444444444444425,0.4444444444444445,27,21,0.09523809523809523
2023-04-04,0.009902759991550669,6.7581746031746e-06,0.002151159852648514,-3.809523809523809e-05,0.012060678018802357,0.01202258278070712,2.453492485614776,654.5733093186644,0.8730158730158726,0.0,0.43650793650793634,0.43650793650793646,27,20,0.09523809523809523
2023-04-05,-0.009107628869988081,3.215380952380953e-05,0.0013129905124464243,-3.1746031746031745e-05,-0.007762484548017848,-0.00779423057976388,2.4343693994561764,662.4429711159896,0.8730158730158726,0.0,0.43650793650793634,0.43650793650793646,28,22,0.07936507936507936
2023-04-06,0.0013508679909009576,6.683968253968255e-06,-0.00040310319009722836,-3.1746031746031745e-05,0.0009544487690576975,0.0009227027373116658,2.4366155987646825,657.2797378531676,0.8730158730158728,0.0,0.43650793650793634,0.4365079365079365,28,21,0.07936507936507936
2023-04-07,0.0004501224490172739,3.506039682539684e-05,-0.00039353220087469154,-3.1746031746031745e-05,9.165064496797918e-05,5.990461322194743e-05,2.436761563279697,657.8862116664643,0.8888888888888886,0.0,0.44444444444444425,0.4444444444444445,30,21,0.07936507936507936
2023-04-08,0.005852955330647788,-0.00010077547619047622,-0.0009092500964448317,-3.809523809523809e-05,0.00484292975801248,0.004804834519917242,2.4484697993557507,657.9256220855182,0.8888888888888886,0.0,0.44444444444444436,0.44444444444444436,29,20,0.09523809523809523
2023-04-09,-0.0009090099216579503,-2.5358730158730138e-06,0.0006565508327321662,-3.809523809523809e-05,-0.0002549949619416571,-0.0002930902000368952,2.4477521768524735,661.0868458260527,0.8888888888888882,0.0,0.44444444444444436,0.44444444444444425,30,18,0.09523809523809523
2023-04-10,-0.00020527928014872502,1.0460317460317713e-07,0.0013017437549680514,-3.809523809523809e-05,0.0010965690779939296,0.0010584738398986915,2.450343058498227,660.8930877501679,0.9365079365079358,0.0,0.4682539682539681,0.46825396825396826,33,19,0.09523809523809523
2023-04-11,0.00030273008408432324,1.879285714285716e-06,0.0021010864877262724,-3.80952380952381e-05,0.002405695857524881,0.002367600619429643,2.456144492241342,661.5926257945213,0.9523809523809519,-6.938893903907228e-18,0.47619047619047605,0.47619047619047616,31,20,0.09523809523809526
2023-04-12,0.0015095933368864123,4.026666666666668e-06,0.001769064693699778,-3.809523809523809e-05,0.003282684697252857,0.003244589459157619,2.464113672771036,663.1590129051624,0.9841269841269837,-6.938893903907228e-18,0.49206349206349187,0.49206349206349204,31,21,0.09523809523809523
2023-04-13,-0.010972478171426027,-1.6036011904761912e-05,0.001254978596222159,-3.809523809523809e-05,-0.00973353558710863,-0.009771630825203869,2.4400352636493805,665.3106916481797,0.9841269841269837,-6.938893903907228e-18,0.49206349206349187,0.49206349206349204,31,21,0.09523809523809523
2023-04-14,-0.004385279012072998,-1.0340277777777755e-06,-0.00012131346191422419,-3.1746031746031745e-05,-0.004507626501765,-0.004539372533511032,2.428959034592772,658.8095211853328,0.9841269841269837,-6.938893903907228e-18,0.4920634920634919,0.49206349206349204,30,21,0.07936507936507936
2023-04-15,-0.004667178446010737,2.701583333333333e-05,0.0008009724594695108,-3.809523809523809e-05,-0.0038391901532078936,-0.0038772853913031317,2.4195412672118715,655.8189393400485,0.9841269841269839,0.0,0.49206349206349187,0.49206349206349204,29,22,0.09523809523809523
2023-04-16,-0.0028651959340815413,6.570378968253969e-05,-5.686381815404774e-05,-3.809523809523809e-05,-0.0028563559625530495,-0.0028944512006482876,2.412538023085972,653.2761421472053,0.9523809523809521,0.0,0.47619047619047605,0.47619047619047616,26,22,0.09523809523809523
2023-04-17,-0.006760567193714918,4.747545634920636e-05,-0.0005231406260030064,-3.809523809523809e-05,-0.0072362323633687175,-0.007274327601463956,2.394988431155056,651.3852662332124,0.9523809523809521,-1.3877787807814457e-17,0.4761904761904761,0.47619047619047616,26,22,0.09523809523809523
2023-04-18,0.009528883340481697,2.007797619047619e-05,-0.0012930748300543518,-3.1746031746031745e-05,0.008255886486617821,0.008224140454871789,2.4146851524006685,646.6468764118652,0.9365079365079364,-1.3877787807814457e-17,0.4682539682539682,0.46825396825396814,25,23,0.07936507936507936
2023-04-19,0.007353052020896248,2.55011507936508e-05,0.00047491091889323114,-3.809523809523809e-05,0.00785346409058313,0.007815368852487892,2.4335568075293055,651.9649911481805,0.9365079365079363,-1.3877787807814457e-17,0.4682539682539682,0.46825396825396814,25,23,0.09523809523809523
2023-04-20,0.00498498132465057,3.523194444444445e-06,0.0004671446130580656,-3.809523809523809e-05,0.005455649132153079,0.005417553894057841,2.4467407326883466,657.0603380329125,0.9365079365079363,-1.3877787807814457e-17,0.4682539682539681,0.46825396825396826,25,23,0.09523809523809523
2023-04-21,0.004702684088776251,1.1453650793650795e-05,0.0003971359916138177,-3.809523809523809e-05,0.005111273731183719,0.005073178493088481,2.4591534851515844,660.6199978258536,0.9365079365079362,0.0,0.46825396825396814,0.4682539682539682,24,22,0.09523809523809523
2023-04-22,-0.004332410895731149,-2.241587301587303e-06,0.0017261895511672207,-3.809523809523809e-05,-0.002608462931865516,-0.002646558169960754,2.452645192404269,663.9714409909278,0.9206349206349206,0.0,0.46031746031746024,0.4603174603174603,22,21,0.09523809523809523
2023-04-23,-0.0006335654744043595,2.9226071428571416e-05,0.00029773256147572186,-3.809523809523809e-05,-0.00030660684150006626,-0.00034470207959530437,2.451799760505938,662.2142019491527,0.9365079365079366,0.0,0.46825396825396826,0.4682539682539682,23,22,0.09523809523809523
2023-04-24,-0.007144812066579882,6.401190476190474e-07,0.0019863984573104537,-3.809523809523809e-05,-0.005157773490221809,-0.0051958687283170475,2.43906053080223,661.9859353366032,0.9523809523809522,0.0,0.47619047619047605,0.4761904761904762,24,21,0.09523809523809523
2023-04-25,-0.0010266519970547107,1.6313492063492065e-05,0.0007731596790043866,-3.1746031746031745e-05,-0.00023717882598683188,-0.0002689248577328636,2.438404606795982,658.5463433166021,0.9682539682539683,0.0,0.48412698412698396,0.48412698412698413,24,20,0.07936507936507936
2023-04-26,0.01239559480262304,2.71396825396825e-06,-0.0009461350434326029,-3.809523809523809e-05,0.011452173727444406,0.011414078489349168,2.4662367483667422,658.3692438349152,0.9682539682539683,0.0,0.4841269841269841,0.48412698412698413,22,20,0.09523809523809523
2023-04-27,0.004658304436200981,3.673888888888889e-06,0.0007115478236388261,-3.809523809523809e-05,0.005373526148728696,0.005335430910633458,2.4793951841469184,665.8839220590204,0.9682539682539678,0.0,0.4841269841269841,0.48412698412698413,23,20,0.09523809523809523
2023-04-28,0.0032811222664975654,-1.3403293650793657e-05,-0.00033878549805411567,-3.809523809523809e-05,0.002928933474792656,0.002890838236697418,2.486562714549134,669.436699719668,0.952380952380952,-1.3877787807814457e-17,0.47619047619047605,0.4761904761904762,21,19,0.09523809523809523
2023-04-29,0.00745195276883375,3.3614682539682517e-06,0.0019670681171050173,-3.809523809523809e-05,0.009422382354192734,0.009384287116097496,2.5098973329946452,671.3719329282661,0.9523809523809522,-1.3877787807814457e-17,0.47619047619047616,0.4761904761904762,22,20,0.09523809523809523
2023-04-30,0.0004659965651177421,1.2170238095238084e-06,0.001834032175901343,-3.1746031746031745e-05,0.002301245764828609,0.002269499733082577,2.5155935443219413,677.6722799085542,0.9365079365079364,-6.938893903907228e-18,0.46825396825396814,0.4682539682539683,21,20,0.07936507936507936
2023-05-01,0.00034648310446563576,2.5525575396825395e-05,-0.0016662765953255863,-3.809523809523809e-05,-0.0012942679154631252,-0.0013323631535583633,2.5122418601741576,679.2102569669241,0.9047619047619048,0.0,0.45238095238095233,0.4523809523809524,20,18,0.09523809523809523
2023-05-02,0.0010241459917535104,1.030099206349205e-06,-0.001487820676492494,-3.3333333333333335e-05,-0.0004626445855326342,-0.0004959779188659676,2.5109958436846602,678.3053022470226,0.888888888888889,0.0,0.4444444444444444,0.4444444444444445,19,18,0.08333333333333334
2023-05-03,-0.00402404667103896,3.111992063492063e-05,0.0020105084721762216,-3.809523809523809e-05,-0.0019824182782278185,-0.0020205135163230566,2.5059223426430646,677.9688777948583,0.8888888888888887,-2.7755575615628914e-17,0.44444444444444436,0.4444444444444445,20,17,0.09523809523809523
2023-05-04,0.010057030753991942,2.245317460317461e-06,0.0020310554835279155,-3.809523809523809e-05,0.012090331554980176,0.012052236316884938,2.5361243109083604,676.5990325136274,0.9365079365079364,-2.7755575615628914e-17,0.4682539682539681,0.4682539682539682,21,18,0.09523809523809523
2023-05-05,0.009805059482198366,9.726190476190476e-06,0.001255336166654515,-3.809523809523809e-05,0.01107012183932907,0.011032026601233832,2.564102901770337,684.7535639452573,0.9365079365079364,-2.7755575615628914e-17,0.46825396825396803,0.4682539682539683,23,19,0.09523809523809523
2023-05-06,-0.010249317134627185,3.333444444444444e-05,-0.0017042156143162335,-3.809523809523809e-05,-0.011920198304498975,-0.011958293542594213,2.5334406065975497,692.307783477991,0.9682539682539679,-2.7755575615628914e-17,0.4841269841269842,0.48412698412698424,23,20,0.09523809523809523
2023-05-07,0.02420174140437559,-7.128412698412696e-06,-0.0005663752915257293,-3.809523809523809e-05,0.02362823770015145,0.023590142462056214,2.593204831426344,684.0289637813385,0.9682539682539679,-2.7755575615628914e-17,0.4841269841269841,0.48412698412698413,24,20,0.09523809523809523
2023-05-08,0.005739659893654323,2.5593888888888887e-05,-0.0019430955495362784,-3.809523809523809e-05,0.003822158233006933,0.003784062994911695,2.6030176818671706,700.1653044851129,0.9682539682539679,-2.0816681711721685e-17,0.4841269841269841,0.48412698412698413,24,20,0.09523809523809523
2023-05-09,0.022029317646587544,4.634198412698413e-05,0.00011179319824603431,-3.809523809523809e-05,0.02218745282896056,0.022149357590865323,2.660672851318192,702.8147741041361,0.9682539682539681,-2.0816681711721685e-17,0.4841269841269841,0.48412698412698413,23,20,0.09523809523809523
2023-05-10,-0.004414821343668727,6.243880952380952e-05,0.001637119890532396,-3.809523809523809e-05,-0.0027152626436125218,-0.00275335788170776,2.653347066752369,718.3816698559118,0.9682539682539679,-2.7755575615628914e-17,0.4841269841269841,0.484126984126984,23,19,0.09523809523809523
2023-05-11,-0.00926112393254687,7.192976190476192e-05,0.004289054278163376,-3.809523809523809e-05,-0.004900139892478732,-0.00493823513057397,2.640244215053727,716.4037080231396,0.9841269841269837,-2.7755575615628914e-17,0.492063492063492,0.492063492063492,24,21,0.09523809523809523
2023-05-12,0.011172493437038796,6.578575396825395e-05,0.0011029925193262625,-3.809523809523809e-05,0.012341271710333314,0.012303176472238076,2.6727276055613385,712.8659380645063,0.984126984126984,-2.7755575615628914e-17,0.4920634920634921,0.4920634920634921,24,19,0.09523809523809523
2023-05-13,-0.0182292026800613,2.8472619047619045e-05,0.004666551173527502,-3.1746031746031745e-05,-0.013534178887486176,-0.013565924919232208,2.636469583534734,721.6364535015614,0.9999999999999996,-2.7755575615628914e-17,0.4999999999999999,0.5000000000000001,24,20,0.07936507936507936
2023-05-14,0.0076059008261868824,5.9398214285714276e-06,0.0019197872524338295,-3.809523809523809e-05,0.009531627900049284,0.009493532661954046,2.6614989936382694,711.8467875543781,0.984126984126984,-2.7755575615628914e-17,0.492063492063492,0.4920634920634921,23,19,0.09523809523809523
2023-05-15,-0.016966680762066404,2.670746031746032e-05,0.0017288430787221535,-3.809523809523809e-05,-0.01521113022302679,-0.015249225461122028,2.62091319541973,718.6047282823328,0.9841269841269837,-2.7755575615628914e-17,0.49206349206349187,0.4920634920634921,23,18,0.09523809523809523
2023-05-16,-0.017402656349217664,3.559200396825397e-05,0.0011111605934806298,-2.5396825396825394e-05,-0.01625590375176878,-0.016281300577165606,2.5782413198984417,707.6465627633271,0.9841269841269837,-2.7755575615628914e-17,0.49206349206349187,0.4920634920634919,23,20,0.06349206349206349
2023-05-17,-0.012852332907374515,1.3171805555555558e-05,-0.000466643855655407,-3.809523809523809e-05,-0.013305804957474366,-0.013343900195569604,2.5438375250456233,696.1251563725792,0.9841269841269835,-2.7755575615628914e-17,0.49206349206349187,0.49206349206349204,25,20,0.09523809523809523
2023-05-18,-0.02262791567547552,-3.333603174603174e-05,0.000532517536085603,-3.1746031746031745e-05,-0.02212873417113595,-0.022160480202881982,2.4874648639325017,686.8361317623182,0.9523809523809519,-2.7755575615628914e-17,0.47619047619047605,0.47619047619047605,25,20,0.07936507936507936
2023-05-19,0.004652859423462314,1.8784146825396823e-05,0.0029093499702071346,-3.809523809523809e-05,0.007580993540494845,0.007542898302399607,2.5062275584319367,671.6155132617755,0.9523809523809519,-2.7755575615628914e-17,0.47619047619047616,0.4761904761904761,25,18,0.09523809523809523
2023-05-20,0.005910682712396236,-8.449265873015872e-06,0.0021263919441595314,-3.809523809523809e-05,0.008028625390682751,0.007990530152587513,2.526253645306833,676.6814407766229,0.9206349206349203,-2.7755575615628914e-17,0.46031746031746035,0.46031746031746035,25,18,0.09523809523809523
2023-05-21,0.002627095583627621,6.920218253968254e-06,4.06427591202283e-06,-3.809523809523809e-05,0.002638080077793612,0.002599984839698374,2.5328218664858637,682.0884842328448,0.9365079365079358,-2.7755575615628914e-17,0.46825396825396814,0.46825396825396826,27,21,0.09523809523809523
2023-05-22,0.009782434014563426,-6.746250000000003e-06,0.002456791120704899,-3.1746031746031745e-05,0.012232478885268325,0.012200732853522293,2.5637241494444174,683.8619039511832,0.94047619047619,-5.551115123125783e-17,0.4702380952380951,0.4702380952380951,28,22,0.07936507936507936
2023-05-23,-0.004446592531174671,3.607765873015873e-05,0.0015525774144330721,-3.809523809523809e-05,-0.00285793745801144,-0.002896032696106678,2.556299520483828,692.2055203499928,0.94047619047619,-5.551115123125783e-17,0.4702380952380951,0.470238095238095,28,21,0.09523809523809523
2023-05-24,-0.012030675436733258,3.0558730158730215e-06,0.0034014132361890877,-3.809523809523809e-05,-0.008626206327528297,-0.008664301565623535,2.5341509705462975,690.2008705306336,0.9523809523809519,-2.7755575615628914e-17,0.47619047619047616,0.476190476190476,27,21,0.09523809523809523
2023-05-25,0.010163062170305699,5.836019841269842e-05,0.0014507977435368738,-3.809523809523809e-05,0.011672220112255272,0.011634124874160033,2.563633599387607,684.2207620475003,0.9523809523809521,-2.7755575615628914e-17,0.47619047619047605,0.476190476190476,27,21,0.09523809523809523
2023-05-26,-0.004064012638305622,3.204382936507936e-05,-0.0006896209903684625,-3.809523809523809e-05,-0.004721589799309006,-0.004759685037404244,2.551431510903215,692.1810718346538,0.9523809523809521,-2.7755575615628914e-17,0.47619047619047616,0.47619047619047616,24,20,0.09523809523809523
2023-05-27,-0.007436126700884839,-7.458333333333285e-07,0.0003883841245712846,-3.809523809523809e-05,-0.007048488409646888,-0.007086583647742126,2.533350578079714,688.886507943868,0.9523809523809523,-2.7755575615628914e-17,0.47619047619047616,0.47619047619047616,26,20,0.09523809523809523
2023-05-28,-0.0018901393621101952,1.9019047619047637e-06,-0.0004738578458064992,-3.1746031746031745e-05,-0.0023620953031547897,-0.0023938413349008213,2.5272861387501115,684.0046560815227,0.9523809523809523,0.0,0.47619047619047616,0.4761904761904761,27,20,0.07936507936507936
2023-05-29,-0.0036930364250048428,7.600674603174602e-06,0.0014341893357380086,-3.1746031746031745e-05,-0.0022512464146636595,-0.002282992446409691,2.521516363585429,682.3672574625301,0.9682539682539681,0.0,0.4841269841269842,0.484126984126984,27,22,0.07936507936507936
2023-05-30,-0.0023697101620465326,1.3367976190476186e-05,0.0010545167139523047,-3.809523809523809e-05,-0.0013018254719037515,-0.0013399207099989896,2.5181377315892597,680.8094181680658,0.9841269841269837,0.0,0.4920634920634921,0.4920634920634919,28,22,0.09523809523809523
2023-05-31,-0.0015720698746918304,4.704523809523813e-06,0.0007788309272884378,-3.809523809523809e-05,-0.0007885344235938688,-0.0008266296616891069,2.5160561642481096,679.8971875291002,0.9841269841269837,0.0,0.492063492063492,0.4920634920634919,29,22,0.09523809523809523
2023-06-01,-0.0008625689794437158,1.5958472222222214e-05,0.0009400143809352801,-3.809523809523809e-05,9.340387371378658e-05,5.530863561854849e-05,2.5161953238816936,679.3351643469896,0.9841269841269835,0.0,0.492063492063492,0.4920634920634919,30,23,0.09523809523809523
2023-06-02,0.0014892944134615228,4.040555555555558e-06,-0.0006095090757648264,-3.809523809523809e-05,0.000883825893252252,0.0008457306551570139,2.5183233474014632,679.3727374480573,0.9682539682539679,0.0,0.4841269841269841,0.484126984126984,31,22,0.09523809523809523
2023-06-03,-0.021583338547773428,-3.4109523809523815e-06,-0.0010412226155098697,-3.809523809523809e-05,-0.02262797211566425,-0.022666067353759485,2.4612428607907164,679.9473037983951,0.9523809523809519,0.0,0.47619047619047605,0.4761904761904761,30,21,0.09523809523809523
2023-06-04,0.005556187589190711,-7.17531746031746e-06,-0.0022286446116075937,-3.809523809523809e-05,0.0033203676601227996,0.0032822724220275615,2.469321330356602,664.5355724134935,0.9563492063492058,0.0,0.47817460317460314,0.4781746031746031,31,21,0.09523809523809523
2023-06-05,0.0006073399298372271,-9.279285714285717e-06,-1.1503305651003234e-05,-3.809523809523809e-05,0.0005865573384719381,0.0005484621003767,2.470675659519954,666.7167591962825,0.9563492063492058,-6.938893903907228e-18,0.47817460317460303,0.4781746031746031,31,19,0.09523809523809523
2023-06-06,-0.0028123467444476375,2.837660714285714e-05,-0.0003577047772291407,-3.809523809523809e-05,-0.003141674914533921,-0.003179770152629159,2.462819478800985,667.0824280703877,0.9722222222222217,0.0,0.48611111111111094,0.4861111111111111,29,20,0.09523809523809523
2023-06-07,0.004757579210959555,1.2700396825396738e-07,-0.0015364631833851728,-3.809523809523809e-05,0.003221243031542636,0.003183147793447398,2.47065899719059,664.961259276266,0.972222222222222,0.0,0.48611111111111094,0.4861111111111111,28,19,0.09523809523809523
2023-06-08,-0.013818873287096259,6.181369047619049e-06,-0.003016201581200585,-3.809523809523809e-05,-0.016828893499249223,-0.01686698873734446,2.4289864197111575,667.0779292414593,0.9722222222222219,0.0,0.48611111111111094,0.486111111111111,27,20,0.09523809523809523
2023-06-09,0.011199850649875233,8.612880952380949e-05,-0.0012685459690526012,-3.809523809523809e-05,0.01001743349034644,0.009979338252251202,2.4532260968035797,655.8263333220125,0.9722222222222219,-6.938893903907228e-18,0.48611111111111105,0.4861111111111111,26,20,0.09523809523809523
2023-06-10,0.003486260691017994,3.4011626984126994e-05,0.0012902208259322101,-3.809523809523809e-05,0.0048104931439343305,0.004772397905839092,2.4649338678905153,662.3710461369665,0.9880952380952379,-6.938893903907228e-18,0.49404761904761885,0.4940476190476189,26,20,0.09523809523809523
2023-06-11,0.012865266349442529,-5.422460317460295e-06,-0.0006936939710457486,-3.809523809523809e-05,0.012166149918079319,0.01212805467998408,2.494828720622836,665.5321443304391,0.9880952380952377,-6.938893903907228e-18,0.49404761904761896,0.494047619047619,25,21,0.09523809523809523
2023-06-12,-0.0022515124090633225,-1.3799781746031752e-05,0.001444636488925471,-3.80952380952381e-05,-0.0008206757018838831,-0.0008587709399791213,2.49268623421734,673.6037545681658,0.9999999999999998,0.0,0.5,0.4999999999999999,24,21,0.09523809523809523
2023-06-13,-0.0047240197913814355,1.306619047619048e-05,-0.0017399909980981938,-3.809523809523809e-05,-0.006450944599003439,-0.006489039837098677,2.476511093942116,673.0252832386818,0.9999999999999998,0.0,0.5,0.4999999999999999,24,22,0.09523809523809523
2023-06-14,-0.0030615808667885406,4.2103095238095235e-05,0.0014838367325335994,-3.809523809523809e-05,-0.001535641039016846,-0.0015737362771120842,2.472613718592909,668.6579953643713,0.9999999999999997,0.0,0.5,0.4999999999999999,25,23,0.09523809523809523
2023-06-15,0.003542739727605582,1.6375317460317455e-05,0.00046927776063559036,-3.809523809523809e-05,0.00402839280570149,0.003990297567606252,2.4824801830998404,667.6057040200855,0.9999999999999996,0.0,0.4999999999999999,0.49999999999999983,25,24,0.09523809523809523
2023-06-16,-0.007939211615285708,8.243412698412693e-06,4.115800925849313e-05,-3.1746031746031745e-05,-0.007889810193328801,-0.007921556225074834,2.462815076751781,670.2696494369569,0.9999999999999996,0.0,0.4999999999999999,0.4999999999999999,25,24,0.07936507936507936
2023-06-17,-0.00821602702845949,2.8037142857142852e-05,0.001246847076159977,-3.80952380952381e-05,-0.006941142809442372,-0.00697923804753761,2.4456265040640655,664.9600707229808,0.9999999999999998,-6.938893903907228e-18,0.5,0.4999999999999999,24,23,0.09523809523809523
2023-06-18,0.002260299359275511,7.497202380952381e-06,0.00140901726392484,-3.1746031746031745e-05,0.003676813825581303,0.0036450677938352715,2.4545409784697796,660.3191560972977,0.9999999999999998,-6.938893903907228e-18,0.4999999999999999,0.5,25,22,0.07936507936507936
2023-06-19,0.007547605393688481,-1.4361031746031744e-05,-0.0018539764937061656,-3.1746031746031745e-05,0.005679267868236283,0.005647521836490251,2.4684030522442475,662.7260641868405,0.984126984126984,-6.938893903907228e-18,0.4920634920634919,0.4920634920634921,26,22,0.07936507936507936
2023-06-20,0.0036132679604502344,1.6004146825396826e-05,0.00028569125711566564,-3.3333333333333335e-05,0.003914963364391297,0.003881630031057964,2.477984479660594,666.4688241059469,0.9365079365079363,-6.938893903907228e-18,0.4682539682539682,0.46825396825396826,25,22,0.08333333333333334
2023-06-21,-0.0062215413941746015,8.278452380952378e-06,-0.0001827687794661213,-3.809523809523809e-05,-0.006396031721259771,-0.006434126959355009,2.4620408129151468,669.0558095083604,0.9007936507936505,-6.938893903907228e-18,0.45039682539682535,0.45039682539682535,24,23,0.09523809523809523
2023-06-22,-0.007659533543965007,0.0001005583134920635,-0.0024831883698927283,-3.1746031746031745e-05,-0.010042163600365672,-0.010073909632111704,2.4372384362552686,664.7510194870896,0.9126984126984123,-6.938893903907228e-18,0.4563492063492063,0.45634920634920634,25,22,0.07936507936507936
2023-06-23,0.006427940084848986,-4.5184126984126955e-06,-0.001953440238011944,-3.809523809523809e-05,0.004469981434138629,0.004431886196043391,2.4480399996373743,658.0543777889225,0.8968253968253963,-6.938893903907228e-18,0.4484126984126984,0.4484126984126983,24,23,0.09523809523809523
2023-06-24,-0.00733579536658946,-2.3773809523809563e-06,-0.0005150659698733624,-3.809523809523809e-05,-0.007853238717415204,-0.007891333955510442,2.428721698463788,660.970799902091,0.8809523809523805,-6.938893903907228e-18,0.44047619047619047,0.4404761904761903,24,23,0.09523809523809523
2023-06-25,-0.0001938835847768314,-5.381746031746042e-07,-0.000625768285548507,-3.809523809523809e-05,-0.000820190044928513,-0.0008582852830237511,2.426637162373436,655.7548585852228,0.8849206349206347,-6.938893903907228e-18,0.44246031746031744,0.4424603174603175,27,23,0.09523809523809523
2023-06-26,-0.0005444342451988011,9.599345238095245e-06,0.002605032696217593,-3.1746031746031745e-05,0.002070197796256887,0.0020384517645108554,2.4315837451789037,655.1920338408277,0.8849206349206344,-6.938893903907228e-18,0.4424603174603174,0.4424603174603175,28,22,0.07936507936507936
2023-06-27,-0.002247340580116176,-6.536527777777779e-06,0.00021687480211656364,-3.809523809523809e-05,-0.00203700230577739,-0.002075097543872628,2.4265379717215625,656.527611198304,0.9007936507936503,-6.938893903907228e-18,0.4503968253968253,0.4503968253968254,28,23,0.09523809523809523
2023-06-28,0.006126106371295567,1.4331150793650793e-06,0.0023307778350651464,-3.809523809523809e-05,0.00845831732144008,0.008420222083344841,2.4469699603371273,655.1652523648219,0.9007936507936503,-6.938893903907228e-18,0.4503968253968253,0.4503968253968253,29,24,0.09523809523809523
2023-06-29,0.011224235948752282,1.0299047619047619e-05,0.00030475177690784884,-2.5396825396825394e-05,0.01153928677327918,0.011513889947882354,2.475144103166223,660.6818892910244,0.8849206349206344,-6.938893903907228e-18,0.44246031746031744,0.4424603174603174,28,24,0.06349206349206349
2023-06-30,0.0016714493074213878,1.1930416666666663e-05,0.0009513376378353142,-3.3333333333333335e-05,0.002634717361923369,0.0026013840285900357,2.4815829035046586,668.2889078548802,0.8968253968253962,-2.0816681711721685e-17,0.4484126984126984,0.4484126984126983,29,24,0.08333333333333334
2023-07-01,0.029423509684855836,4.82575e-05,-0.00031778682874319394,-3.809523809523809e-05,0.029153980356112642,0.029115885118017406,2.553836386233936,670.0273839462578,0.8968253968253961,-1.3877787807814457e-17,0.4484126984126983,0.44841269841269843,30,23,0.09523809523809523
2023-07-02,-0.013056684564964437,4.519603174603175e-06,0.0025053961032966113,-3.809523809523809e-05,-0.010546768858493222,-0.01058486409658846,2.526804375160727,689.5358242831627,0.8968253968253961,-1.3877787807814457e-17,0.4484126984126984,0.44841269841269843,30,23,0.09523809523809523
2023-07-03,0.0010020686534245164,1.676553571428571e-05,0.0011001143274501262,-3.809523809523809e-05,0.002118948516588928,0.00208085327849369,2.5320622843288927,682.2371812933964,0.8809523809523803,-1.3877787807814457e-17,0.4404761904761903,0.4404761904761905,29,21,0.09523809523809523
2023-07-04,-0.0033299423435168684,1.4440853174603183e-05,0.001001749924784413,-3.809523809523809e-05,-0.0023137515655578525,-0.0023518468036530906,2.526107261738843,683.656816768801,0.8968253968253961,-1.3877787807814457e-17,0.4484126984126982,0.44841269841269843,32,22,0.09523809523809523
2023-07-05,0.000718147697099023,7.566720238095235e-05,0.00039463522112260444,-3.809523809523809e-05,0.0011884501206025798,0.0011503548825073416,2.5290131815611216,682.0489606694877,0.8968253968253962,-1.3877787807814457e-17,0.4484126984126983,0.4484126984126984,30,22,0.09523809523809523
2023-07-06,0.0011892823787508838,2.4433095238095244e-05,0.0001796535945501926,-3.809523809523809e-05,0.0013933690685391717,0.0013552738304439336,2.5324406869429392,682.8335590215029,0.8650793650793644,-1.3877787807814457e-17,0.4325396825396824,0.43253968253968245,29,20,0.09523809523809523
