symbol,total_pnl_usdt,price_pnl_usdt,funding_pnl_usdt,fee_pnl_usdt,avg_weight,avg_abs_weight,max_abs_weight,active_bars,avg_turnover,pnl_share
HOT-USDT,4.871796205078592,5.130931383958821,0.13967336190213953,-0.3988085407823636,0.002297794117647059,0.006136829731892756,0.047619047619047616,784,0.0006273342670401493,0.0014223214178644755
ACT-USDT,4.832974472758392,5.105438674367788,-0.22897310462196013,-0.043491096987433274,-0.00017507002801120448,0.00017507002801120448,0.015873015873015872,22,1.6673336001067092e-05,0.0014109874090034189
RESOLV-USDT,4.821043971642598,4.833374136074802,0.0023737716345518306,-0.014703936066754863,-8.753501400560224e-05,8.753501400560224e-05,0.007936507936507936,21,8.336668000533546e-06,0.0014075042979395447
ASTR-USDT,4.767199181330522,4.092640926737517,0.9077519879414722,-0.23319373334847043,-0.001991421568627451,0.003275268440709617,0.07142857142857142,377,0.00030012004801920766,0.0013917843057072235
FLUID-USDT,4.761977648487076,4.830648301422821,-0.03081003381840624,-0.03786061911733444,-0.00017507002801120448,0.00017507002801120448,0.007936507936507936,42,1.6673336001067092e-05,0.0013902598786407602
CLANKER-USDT,4.708797617555906,4.445362009780467,0.4595606337371607,-0.1961250259617402,-0.0009503801520608242,0.0009503801520608242,0.07936507936507936,55,8.753501400560224e-05,0.0013747339629800743
LISTA-USDT,4.665230282952393,4.674607134458816,0.010279875186409474,-0.019656726692831753,-0.00017507002801120448,0.00017507002801120448,0.007936507936507936,42,1.6673336001067092e-05,0.0013620144750299736
F-USDT,4.619691101267188,4.867944733515211,-0.20159917567471797,-0.04665445657330444,-0.00035014005602240897,0.00035014005602240897,0.031746031746031744,27,3.3346672002134185e-05,0.0013487193061156072
RVN-USDT,4.603750071002278,4.600310479136187,0.26039160127119254,-0.25695200940510593,0.0005033263305322129,0.004477832799786581,0.03968253968253968,647,0.0004772742430305455,0.0013440653206420415
GPS-USDT,4.569056582992204,4.9789842699842515,-0.3002662104670607,-0.10966147652498948,-0.0006127450980392156,0.0007878151260504202,0.015873015873015872,148,7.503001200480192e-05,0.0013339365531443961
PUNDIX-USDT,4.520742896683352,4.531123434050578,0.006616155877764248,-0.016996693244989362,-8.753501400560224e-05,8.753501400560224e-05,0.007936507936507936,21,8.336668000533546e-06,0.001319831367311411
ONG-USDT,4.501687372157393,4.440207624471057,0.11265648665656404,-0.051176738970227544,-0.0005252100840336134,0.0006169134320394824,0.031746031746031744,90,6.669334400426837e-05,0.0013142681049085913
SPK-USDT,4.490440036657684,4.554255347572706,-0.002701293552942763,-0.06111401736208101,8.753501400560224e-05,0.0002626050420168067,0.015873015873015872,44,2.501000400160064e-05,0.001310984444118662
STMX-USDT,4.3503333263906585,3.254881264193201,1.4087865877741887,-0.31333452557673175,0.0020789565826330528,0.005676228824863278,0.03968253968253968,699,0.0006460917700413499,0.0012700802752226832
TUT-USDT,4.313303314832263,4.342464054530211,0.02610838796502518,-0.05526912766297501,-0.00017507002801120448,0.00035014005602240897,0.015873015873015872,64,3.3346672002134185e-05,0.0012592693594277303
STEEM-USDT,4.262310844878332,4.234884162759847,0.07440833898475718,-0.04698165686627073,-0.0002626050420168067,0.0006127450980392157,0.015873015873015872,126,5.835667600373482e-05,0.0012443821024259534
GLM-USDT,4.194766255560805,3.795714231902152,0.43774327747755387,-0.0386912538189015,0.00017507002801120446,0.0003084567160197412,0.007936507936507936,74,3.3346672002134185e-05,0.0012246624524235518
CKB-USDT,4.102048273747819,4.219768292193229,0.06738319112331155,-0.1851032095687103,0.0005470938375350139,0.0027959100306789377,0.06349206349206349,298,0.0002730258770174736,0.0011975934278169176
LSK-USDT,3.8987999890449068,3.8998361494530798,0.042552056122711276,-0.043588216530886015,-0.0004814425770308123,0.0004814425770308123,0.031746031746031744,67,4.5851674002934504e-05,0.0011382550695793925
TRX-USDT,3.8300866723193874,3.799093571319992,0.04826784771757476,-0.017274746718179548,0.00043767507002801117,0.00043767507002801117,0.023809523809523808,48,4.168334000266773e-05,0.0011181942094864907
SNT-USDT,3.7464194275620004,3.7934532044752407,-0.003234725380422916,-0.04379905153281645,0.0006127450980392156,0.0006127450980392156,0.031746031746031744,48,5.835667600373482e-05,0.0010937675485214677
ZK-USDT,3.598409508998245,3.6033617191800706,0.005103467581277063,-0.010055677763102617,-8.753501400560224e-05,8.753501400560224e-05,0.007936507936507936,21,8.336668000533546e-06,0.0010505560371265221
LPT-USDT,3.562002050268331,2.805479412712666,1.0635945418375716,-0.30707190428190256,-0.0018601190476190477,0.006516148125917033,0.05357142857142857,633,0.0006648492730425503,0.0010399268756957562
ILV-USDT,3.506586033381149,3.5815632712223966,0.20853066161518014,-0.28350789945643007,-0.0019622432306255835,0.0033127834467120178,0.06349206349206349,287,0.0003272142190209417,0.0010237481636984822
AEVO-USDT,3.4317139630591957,3.462251933094921,-0.008669733996876042,-0.021868236038849145,-8.753501400560224e-05,8.753501400560224e-05,0.007936507936507936,21,8.336668000533546e-06,0.0010018892548410558
MLN-USDT,3.2481395375056388,3.240419608913518,0.032820514575511744,-0.02510058598339069,-0.00017507002801120448,0.00017507002801120448,0.007936507936507936,42,1.6673336001067092e-05,0.0009482946818651158
HBAR-USDT,3.186824182480306,3.3586004529428584,0.08263186859510493,-0.2544081390576555,0.0029324229691876746,0.005423002534347072,0.061507936507936505,626,0.0005585567560357477,0.000930393657473828
WAVES-USDT,3.1281544178070106,3.4246783951828323,-0.17595467386066072,-0.12056930351516083,0.00010941876750700274,0.002904286714685874,0.07142857142857142,276,0.0003355508870214753,0.0009132650134659143
XTZ-USDT,3.115423341286592,3.2446877048911666,-0.04446900292648072,-0.08479536067809557,0.0010504201680672268,0.0010504201680672268,0.047619047619047616,104,0.00010004001600640255,0.0009095481743279006
STO-USDT,3.0298123797651217,3.7307010524976056,-0.5931986161808044,-0.10769005655168602,0.00020424836601307187,0.0005543884220354807,0.023809523809523808,87,5.418834200346805e-05,0.0008845540450478161
IDEX-USDT,3.029511292319838,3.076700340859121,0.03057468811502223,-0.07776373665430997,-0.0005252100840336134,0.0014422435640923036,0.05555555555555555,135,0.0001417233560090703,0.0008844661425362885
SONIC-USDT,3.021774695322435,3.3121053446143334,-0.25143935266151873,-0.038891296630379935,-0.00032825630252100843,0.00032825630252100843,0.015873015873015872,73,3.12625050020008e-05,0.0008822074422237998
FORM-USDT,2.876470692945781,2.9002416594557237,-0.013614293552665344,-0.010156672957277103,8.753501400560224e-05,8.753501400560224e-05,0.007936507936507936,21,8.336668000533546e-06,0.000839785923346162
SKATE-USDT,2.8322312779090337,2.569421985332612,0.31949307274723304,-0.05668378017081103,-0.00035014005602240897,0.00035014005602240897,0.015873015873015872,46,3.3346672002134185e-05,0.0008268702214424232
KEEP-USDT,2.643214330018181,2.833920406824019,-0.12532278982360517,-0.06538328698222973,0.0017069327731092437,0.0019486961451247167,0.06944444444444445,152,0.0001875750300120048,0.0007716867034938935
MANA-USDT,2.6060154882172277,2.7580568601960005,-0.12942565795575497,-0.022615714023016608,0.0005252100840336134,0.000625250100040016,0.03968253968253968,78,6.669334400426837e-05,0.0007608264976917515
BEL-USDT,2.6040240754538395,2.6179318080100646,0.23955116723212488,-0.2534588997883481,-0.0010066526610644259,0.004226690676270508,0.05357142857142857,591,0.0005210417500333466,0.0007602451045246434
BNT-USDT,2.565871656942369,2.6276060845506297,-0.029683229909070227,-0.032051197699190986,0.00017507002801120448,0.00035014005602240897,0.007936507936507936,84,3.3346672002134185e-05,0.0007491065019009077
MERL-USDT,2.426859647861274,2.449560926023587,-0.002393435293704284,-0.020307842868608275,0.0001531862745098039,0.0001531862745098039,0.013888888888888888,25,1.4589169000933706e-05,0.0007085219311320607
SXT-USDT,2.379773551290402,2.3794255332872325,0.015000881671124355,-0.014652863667954175,-8.753501400560224e-05,8.753501400560224e-05,0.007936507936507936,21,8.336668000533546e-06,0.0006947751402530474
STBL-USDT,2.345974523888792,2.3097749568401715,0.13201160867494316,-0.09581204162632231,-0.00037931839402427633,0.00037931839402427633,0.031746031746031744,69,3.751500600240096e-05,0.0006849075106247421
KAIA-USDT,1.974311349236472,1.846040709471968,0.18587408734332264,-0.05760344757881704,2.188375350140057e-05,0.00032825630252100843,0.015873015873015872,64,3.12625050020008e-05,0.0005764004074358944
XPIN-USDT,1.9414959184203346,2.047744247775602,-0.027805534284224515,-0.07844279507104451,3.3346672002134185e-05,0.0001083766840069361,0.007936507936507936,26,2.917833800186741e-05,0.0005668199389348543
YFII-USDT,1.8153239469018807,1.7469995018695776,0.23617601300410268,-0.16785156797180006,0.003216911764705882,0.0047216803388021875,0.09523809523809523,375,0.0004897792450313459,0.0005299840184918339
YFI-USDT,1.760760674904156,2.244202402767432,-0.21122578028721312,-0.2722159475760633,0.0010723039215686271,0.004025568560757637,0.031746031746031744,649,0.00038973922902494333,0.0005140542654553197
HIVE-USDT,1.7419411302572716,1.8449824833361284,-0.08292049013876016,-0.020120862940096382,-0.00017507002801120448,0.00017507002801120448,0.007936507936507936,42,1.6673336001067092e-05,0.0005085598974031798
SKY-USDT,1.6795887001467438,1.702622941209414,-0.005643849082471531,-0.01739039198019924,8.753501400560224e-05,8.753501400560224e-05,0.007936507936507936,21,8.336668000533546e-06,0.0004903560988309711
USTC-USDT,1.6630990444741638,1.8881860003233406,-0.03726064510062632,-0.18782631074855155,0.0004168334000266774,0.0014088968920901693,0.023809523809523808,214,0.0001375550220088035,0.00048554194211155173
2Z-USDT,1.624072995629433,1.6626406672270901,-0.01845141546693138,-0.02011625613072742,-8.753501400560224e-05,8.753501400560224e-05,0.007936507936507936,21,8.336668000533546e-06,0.0004741482830195269
TANSSI-USDT,1.592336135895256,1.50309193750061,0.11538669366046928,-0.02614249526582324,-0.0002626050420168067,0.0002626050420168067,0.015873015873015872,42,1.6673336001067092e-05,0.00046488270346005666
GLMR-USDT,1.47341356809613,1.5104281426544492,-0.027171720095852555,-0.009842854462466022,0.0001750700280112045,0.0001750700280112045,0.015873015873015872,22,1.6673336001067092e-05,0.0004301632472004104
FIGHT-USDT,1.4698162552878709,1.488611810190982,0.015963632857790355,-0.034759187760901825,-5.835667600373482e-05,5.835667600373482e-05,0.023809523809523808,7,1.250500200080032e-05,0.00042911301134518077
ALGO-USDT,1.4668632146490328,1.518020095854144,0.04489289768054612,-0.09604977888565752,8.753501400560216e-05,0.001838235294117647,0.05555555555555555,207,0.00017507002801120448,0.00042825087081802465
BLUEBIRD-USDT,1.4508594194303668,1.4380325204851907,0.047620786475798635,-0.03479388753062216,-0.0005033263305322129,0.0008451297185540883,0.037698412698412696,116,7.294584500466853e-05,0.000423578561109565
ACU-USDT,1.4267186418262585,1.4192893429371276,0.01879140405074222,-0.011362105161610785,-5.002000800320128e-05,5.002000800320128e-05,0.007936507936507936,12,4.168334000266773e-06,0.0004165306585321885
AIA-USDT,1.33546777984757,1.1626449090135864,0.19514227284358715,-0.02231940200960491,-0.0001583966920101374,0.0001583966920101374,0.015873015873015872,20,8.336668000533546e-06,0.000389889959716506
STPT-USDT,1.3069821973064872,1.1906949856839302,0.18488202878576165,-0.06859481716320415,-0.001137955182072829,0.0013130252100840337,0.05555555555555555,102,0.0001083766840069361,0.0003815735908777822
AKRO-USDT,1.2937550480687905,2.2423395855751544,-0.8174451879601263,-0.13113934954623652,0.002604166666666667,0.0035462101507269576,0.06349206349206349,340,0.00040849673202614375,0.0003777119232574384
1000BTTC-USDT,1.2819214845033424,1.313220781816566,-0.0069939164656296696,-0.02430538084759446,0.00019695378151260505,0.0003949496465252768,0.031746031746031744,45,6.460917700413499e-05,0.00037425711312165074
CFX-USDT,1.2733272625647558,1.3018179354384194,-0.018509900371633775,-0.009980772502029606,8.753501400560224e-05,8.753501400560224e-05,0.007936507936507936,21,8.336668000533546e-06,0.0003717480291167841
ARC-USDT,1.246580256711777,1.3827727863069939,-0.12217361982907526,-0.014018909766141643,8.753501400560224e-05,8.753501400560224e-05,0.007936507936507936,21,8.336668000533546e-06,0.00036393923792622064
FIDA-USDT,1.2201675616899432,1.2507074284273245,-0.010085388750208549,-0.020454477987171742,-0.00017507002801120448,0.00017507002801120448,0.007936507936507936,42,1.6673336001067092e-05,0.00035622804881820446
SPELL-USDT,1.1144561148465133,0.9931916319041143,0.40070228621395965,-0.2794378032715642,-0.001509978991596639,0.0035357893157262907,0.061507936507936505,349,0.00031887755102040814,0.0003253655807202749
VIDT-USDT,1.0441036956942082,0.6371989282618697,0.475432865023357,-0.06852809759102065,0.0006127450980392156,0.0006127450980392156,0.023809523809523808,88,5.835667600373482e-05,0.0003048261845003363
ANC-USDT,1.0437450284632614,1.0338259942637933,0.01601902259955765,-0.006099988400089226,-0.00017507002801120446,0.00017507002801120446,0.015873015873015872,24,1.6673336001067092e-05,0.0003047214715642882
XAU-USDT,1.0368914572328118,1.0558701953984033,0.0,-0.018978738165591445,8.753501400560224e-05,8.753501400560224e-05,0.007936507936507936,21,8.336668000533546e-06,0.00030272057071795014
JCT-USDT,1.0321077543033486,0.9833244917482329,0.1969199955781303,-0.14813673302301944,-0.00039599173002534345,0.0005793984260370814,0.023809523809523808,68,5.835667600373482e-05,0.00030132396814122825
SANTOS-USDT,1.0224550024436883,1.2060729190496122,-0.022984078260647377,-0.16063383834527928,0.00020529044951313855,0.0009284963985594238,0.023809523809523808,180,9.378751500600239e-05,0.0002985058462138344
SXP-USDT,0.9465967093261023,1.0363150184111216,-0.009267089727093277,-0.08045121935792418,-0.00045955882352941176,0.0013911814725890356,0.03968253968253968,217,0.00015631252501000398,0.0002763590095068086
BANANA-USDT,0.8439517869207673,1.9744408971762173,-0.9101901850808224,-0.22029892517461191,-0.001838235294117647,0.0020799986661331196,0.047619047619047616,171,0.00016673336001067092,0.0002463918135432431
IO-USDT,0.764829372246664,0.7718940422828159,0.0018389938049671356,-0.008903663841119548,-6.565126050420168e-05,6.565126050420168e-05,0.005952380952380952,21,6.25250100040016e-06,0.00022329201620220954
MINA-USDT,0.7484121974596513,0.7570090548546187,0.01747917393169902,-0.026076031326665916,-0.0002626050420168067,0.00043767507002801117,0.015873015873015872,86,4.168334000266773e-05,0.00021849902028500527
BABY-USDT,0.6682643895333147,0.6627122085921031,0.03145163793689924,-0.025899456995687922,-0.00017507002801120448,0.00017507002801120448,0.015873015873015872,22,1.6673336001067092e-05,0.0001950998592754208
GOAT-USDT,0.6346421942059777,0.6928865925858696,-0.04712085681878472,-0.011123541561106289,-8.336668000533546e-05,8.336668000533546e-05,0.007936507936507936,20,4.168334000266773e-06,0.00018528385578992136
VIC-USDT,0.5982065339213646,0.6855530392055218,-0.07508173386075,-0.012264771423407355,-0.00017507002801120448,0.00017507002801120448,0.007936507936507936,42,8.336668000533546e-06,0.00017464646091227515
ELSA-USDT,0.544378548705938,0.5822920937497265,-0.026422613507482276,-0.01149093153630675,-2.501000400160064e-05,2.501000400160064e-05,0.007936507936507936,6,4.168334000266773e-06,0.00015893137492969998
SCRT-USDT,0.5087193033351491,0.5106409691132692,0.11708762009205802,-0.11900928587017931,-0.0002626050420168067,0.0007878151260504202,0.015873015873015872,131,7.503001200480192e-05,0.00014852065446834613
PARTI-USDT,0.5044163048203409,0.6251328830634497,-0.10901279929739058,-0.011703778945718361,-8.753501400560224e-05,8.753501400560224e-05,0.007936507936507936,21,8.336668000533546e-06,0.00014726439359637644
HEI-USDT,0.4474161782761916,0.42054588374831514,0.17372807250900152,-0.14685777798113261,-0.0008753501400560223,0.0008753501400560223,0.03968253968253968,80,8.336668000533546e-05,0.00013062320061703645
PEOPLE-USDT,0.44008248178985343,0.49070482952688,-0.0126548713550476,-0.03796747638197831,-0.00024072128851540617,0.0007659313725490196,0.02976190476190476,111,7.294584500466853e-05,0.00012848212715140943
BTT-USDT,0.3096422752432433,0.3335834745844456,-0.01542753727249131,-0.008513662068710822,0.0002626050420168067,0.0002626050420168067,0.007936507936507936,63,2.501000400160064e-05,9.040009504002789e-05
KGEN-USDT,0.2842702761968538,0.2959568902794199,0.0,-0.011686614082566101,-4.168334000266773e-06,4.168334000266773e-06,0.007936507936507936,1,4.168334000266773e-06,8.29927372322243e-05
COMMON-USDT,0.014839418666980686,-0.008141892908615889,0.04196004974118781,-0.018978738165591445,-8.753501400560224e-05,8.753501400560224e-05,0.007936507936507936,21,8.336668000533546e-06,4.332369850919092e-06
LA-USDT,0.008490470142469508,0.0717331808047812,-0.0447495506169636,-0.0184931600453482,-8.753501400560224e-05,8.753501400560224e-05,0.007936507936507936,21,8.336668000533546e-06,2.4787936570056942e-06
FOLKS-USDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
CROSS-USDT,-0.056379702107292484,-0.10105400728518488,0.13116452283502775,-0.08649021765713374,-0.0005085367480325462,0.0005085367480325462,0.03968253968253968,38,5.002000800320128e-05,-1.646005999931341e-05
NU-USDT,-0.06738273709455589,-0.42887604334199736,0.3853986017963518,-0.02390529554891067,0.0006127450980392156,0.0007211217820461518,0.047619047619047616,59,6.669334400426837e-05,-1.967239722876951e-05
COMP-USDT,-0.09915018255109231,-0.11553251049282309,0.26223311637749597,-0.24585078843577196,-0.0014224439775910363,0.005547010470855008,0.06944444444444445,596,0.0005543884220354808,-2.8946906293120734e-05
SNX-USDT,-0.16791849666990366,-0.508797320436039,0.5261068631020199,-0.18522803933588122,-0.0006127450980392156,0.0037327430972388955,0.07539682539682539,394,0.00042517006802721087,-4.902382288081685e-05
VANA-USDT,-0.21402495539251287,-0.20767025787800608,0.01425274527233133,-0.02060744278683791,-0.0001531862745098039,0.0001531862745098039,0.007936507936507936,42,1.4589169000933706e-05,-6.248460838631268e-05
REEF-USDT,-0.25593593893999955,0.294710619918912,-0.3740802986855355,-0.17656626017337657,0.000240721288515406,0.0032523426037081495,0.047619047619047616,505,0.00033555088702147526,-7.472052447024384e-05
FIO-USDT,-0.2952219869839201,-0.4614172611308094,0.2720557997893525,-0.10586052564245901,-0.0004501800720288115,0.0008003201280512204,0.031746031746031744,110,7.086167800453515e-05,-8.619009035599902e-05
WAL-USDT,-0.426271836759164,-0.4041724773500356,-0.010013495007523424,-0.012085864401603724,-8.753501400560224e-05,8.753501400560224e-05,0.007936507936507936,21,8.336668000533546e-06,-0.00012445010787252495
PYTH-USDT,-0.4475753553475341,-0.4461075154210157,0.006806612645328889,-0.008274452571847042,-8.753501400560224e-05,8.753501400560224e-05,0.007936507936507936,21,8.336668000533546e-06,-0.00013066967237986745
QTUM-USDT,-0.4624552129701547,-0.4846832457920378,0.07993624168004392,-0.05770820885816104,-0.00041579131652661063,0.0012473739495798318,0.01984126984126984,228,0.00011879751900760303,-0.000135013848388167
TRB-USDT,-0.47837549578541605,1.0238862049347244,-1.1918217889331775,-0.31043991178696545,0.007528011204481792,0.008055305455515539,0.09523809523809523,672,0.0007190376150460184,-0.00013966177664161098
ME-USDT,-0.4832113082024527,-0.4504907202771018,-0.014022951227728214,-0.018697636697622144,-8.753501400560224e-05,8.753501400560224e-05,0.007936507936507936,21,8.336668000533546e-06,-0.00014107359258874692
STRAX-USDT,-0.5161321576425557,0.07563394406391577,-0.5673674028996203,-0.024398698806850083,-0.00043767507002801117,0.00043767507002801117,0.031746031746031744,50,4.168334000266773e-05,-0.00015068483806821476
GAS-USDT,-0.5349983677824368,-0.8521315739603628,0.38300545096277394,-0.06587224478484865,-8.753501400560224e-05,0.0006127450980392156,0.007936507936507936,147,5.835667600373482e-05,-0.0001561928301159757
CRV-USDT,-0.5486704979299408,-0.5117264337280587,-0.028602413967510124,-0.008341650234372508,-8.753501400560224e-05,0.0002626050420168067,0.007936507936507936,63,2.501000400160064e-05,-0.0001601844099600492
ON-USDT,-0.6265750621037605,-0.6542505481899985,0.04581808534315934,-0.01814259925692143,-8.753501400560224e-05,8.753501400560224e-05,0.007936507936507936,21,8.336668000533546e-06,-0.0001829286557185874
BAT-USDT,-0.7271950860441283,-0.5194405759537535,-0.06976226602813107,-0.13799224406224384,-0.0006127450980392155,0.0024301387221555286,0.03968253968253968,388,0.00027511004401760706,-0.00021230468236092367
BLZ-USDT,-0.7598061509796423,-0.4008152885951226,-0.14805245769051145,-0.21093840469400768,0.002232142857142857,0.00443093904228358,0.061507936507936505,559,0.00045851674002934505,-0.00022182548622147894
HIFI-USDT,-0.785804074463966,-0.6638299251720876,-0.04510250725224119,-0.07687164203963877,0.00035014005602240897,0.0007002801120448179,0.023809523809523808,143,6.669334400426837e-05,-0.00022941558273520594
FHE-USDT,-0.7878846092975618,-0.8835279130613101,0.19715497600248413,-0.10151167223873185,-0.0007878151260504202,0.0007878151260504202,0.03968253968253968,94,7.503001200480192e-05,-0.00023002299510014673
MANTA-USDT,-0.8139229881103058,-0.7744968775712828,-0.021158753371887624,-0.01826735716713497,-0.00017507002801120448,0.00017507002801120448,0.007936507936507936,42,1.6673336001067092e-05,-0.00023762490255128919
DOGS-USDT,-0.8561437245998533,-0.8204509075097803,0.0008717853008394678,-0.036564602390912956,0.0,0.00017507002801120448,0.007936507936507936,42,1.6673336001067092e-05,-0.0002499512510394495
LYN-USDT,-0.9156844856963426,-0.878647799418486,0.017591008059267506,-0.05462769433712505,-8.753501400560224e-05,0.00012088168600773643,0.015873015873015872,25,2.501000400160064e-05,-0.00026733418254532975
1000000BOB-USDT,-0.9382978805824091,-1.0725427757882704,0.16556284175840513,-0.03131794655254443,0.0,0.00017507002801120448,0.007936507936507936,42,1.6673336001067092e-05,-0.0002739361655764653
NXPC-USDT,-0.9926130500631982,-0.9235560500971751,-0.03396341341338587,-0.03509358655263604,-0.00017507002801120448,0.00017507002801120448,0.007936507936507936,42,1.6673336001067092e-05,-0.00028979348505689276
COW-USDT,-1.1136976826356264,-1.058885048464858,0.010750477355303215,-0.06556311152607043,0.0001750700280112045,0.00035014005602240897,0.015873015873015872,66,3.3346672002134185e-05,-0.00032514415635600895
XVG-USDT,-1.1184809941982436,-0.5017659437322068,-0.5035305045380872,-0.11318454592794804,-0.00020841670001333864,0.0009837268240629586,0.015873015873015872,202,0.00010004001600640255,-0.0003265406446731387
MOVR-USDT,-1.2529912576417956,-1.1245159768794455,-0.0185903550884158,-0.10988492567393351,0.0007002801120448179,0.0008753501400560223,0.023809523809523808,131,8.336668000533546e-05,-0.0003658109303264916
RECALL-USDT,-1.3322088668647603,-1.1153741884023074,-0.10643270118259887,-0.11040197727984487,-0.0005252100840336134,0.0005252100840336134,0.023809523809523808,67,5.002000800320128e-05,-0.0003889385197261437
ANIME-USDT,-1.5111309684156995,-1.509044744752432,0.008332901151332938,-0.010419124814599938,-8.753501400560224e-05,8.753501400560224e-05,0.007936507936507936,21,8.336668000533546e-06,-0.0004411748462169638
DF-USDT,-1.538135802654926,-1.5075843953631134,0.10410111953078126,-0.13465252682260126,-0.0006783963585434175,0.0010702197545684941,0.031746031746031744,122,0.00010629251700680272,-0.0004490589104321894
ARK-USDT,-1.5458996990425327,-1.922214494481922,0.4381702651949753,-0.06185546975558418,-0.0006783963585434175,0.000853466386554622,0.037698412698412696,110,8.128251300520208e-05,-0.0004513255808045383
AAVE-USDT,-1.7428920812582809,-1.6807162514085316,-0.04155412659311706,-0.02062170325663185,0.00041579131652661063,0.00041579131652661063,0.007936507936507936,105,3.959917300253435e-05,-0.0005088375276486045
THETA-USDT,-1.787632883204864,-1.8274482957129907,0.06425435879544927,-0.02443894628732192,-6.565126050420176e-05,0.0007534263705482192,0.031746031746031744,107,7.294584500466853e-05,-0.0005218996095137533
KEY-USDT,-1.8833956593003136,-2.2579198534652463,0.6069031194987818,-0.23237892533385282,-0.0020133053221288513,0.0025718620781645988,0.07936507936507936,245,0.0003251300520208083,-0.0005498575621335142
FORTH-USDT,-1.9820599407138302,-1.9805692912835555,0.04550079078766952,-0.046991440217943575,-0.00035014005602240897,0.00035014005602240897,0.023809523809523808,44,3.3346672002134185e-05,-0.0005786626095380759
ICP-USDT,-2.031065513718679,-1.8226049957084491,-0.09473333944426487,-0.11372717856596751,0.0012473739495798318,0.00233530912364946,0.047619047619047616,169,0.0002313425370148059,-0.0005929697917652095
STORJ-USDT,-2.2180778393858223,-2.1641643261153023,0.06858704773667336,-0.12250056100719582,-0.00035889355742296927,0.0023651127117513674,0.02976190476190476,454,0.00025093370681605973,-0.0006475680600432919
FTT-USDT,-2.2746889323376234,-2.268928257287101,0.02055089811004176,-0.026311573160563706,2.188375350140057e-05,0.000553346338535414,0.023809523809523808,73,6.460917700413499e-05,-0.0006640956746241576
CELR-USDT,-2.304977756263704,-1.6723188042359496,-0.27477830103694867,-0.3578806509908068,0.0008884803921568623,0.005020133053221288,0.05555555555555555,612,0.0005698112578364679,-0.0006729384999761462
LINA-USDT,-2.4133293523240678,-2.6112953629697273,0.3556408380624418,-0.15767482741678046,-0.0012036064425770307,0.002837593370681606,0.03968253968253968,474,0.0003480558890222755,-0.0007045717599174802
PORTAL-USDT,-2.6327116623187266,-2.4133446440918593,0.019662879943371916,-0.2390298981702298,-0.001488095238095238,0.0021883753501400556,0.06349206349206349,234,0.00021258503401360543,-0.0007686204485470886
SAFE-USDT,-2.8364652197378173,-2.962455366029415,0.21242837013886037,-0.08643822384726202,-0.000700280112044818,0.000700280112044818,0.031746031746031744,97,6.669334400426837e-05,-0.0008281063212075968
NFP-USDT,-2.9196543200565213,-2.8745963902698373,0.013215193471320484,-0.058273123258004655,-0.0004376750700280112,0.0006127450980392157,0.023809523809523808,88,5.835667600373482e-05,-0.0008523933878531238
EVAA-USDT,-2.9672363616020334,-3.17897590351037,0.35884874002956585,-0.14710919812122453,-0.0006127450980392156,0.0006127450980392156,0.03968253968253968,63,5.835667600373482e-05,-0.0008662849699199905
RAY-USDT,-3.0306253836448898,-2.8854556338692383,-0.07829776169879155,-0.0668719880768613,0.000700280112044818,0.001573546085100707,0.06944444444444445,125,0.00016256502601040416,-0.0008847914016165896
TROY-USDT,-3.154457008404349,-3.1602657413678488,0.015272157593673789,-0.009463424630174026,-8.753501400560224e-05,8.753501400560224e-05,0.007936507936507936,21,8.336668000533546e-06,-0.0009209440575755419
BMT-USDT,-3.1900164654584517,-3.1769755138950457,0.009202144854739969,-0.022243096418145408,-0.00017507002801120448,0.00017507002801120448,0.007936507936507936,42,1.6673336001067092e-05,-0.0009313256448272744
1000CAT-USDT,-3.345426305164045,-3.3920753723711954,0.07461104699201435,-0.027961979784865653,-0.0002626050420168067,0.0002626050420168067,0.023809523809523808,31,2.501000400160064e-05,-0.0009766975639830314
JELLYJELLY-USDT,-3.645983517118929,-3.4995318621837113,-0.11049449136188624,-0.03595716357333189,0.0002626050420168067,0.0002626050420168067,0.023809523809523808,23,2.501000400160064e-05,-0.0010644452738341598
PLTR-USDT,-3.824907361619051,-3.802889185528052,0.0,-0.022018176090999278,-8.753501400560224e-05,8.753501400560224e-05,0.007936507936507936,21,8.336668000533546e-06,-0.0011166821091791784
RARE-USDT,-3.844255421060063,-3.752646700764129,-0.07461036655346544,-0.016998353742469555,-0.00017507002801120448,0.00017507002801120448,0.015873015873015872,22,1.6673336001067092e-05,-0.0011223307771814192
REI-USDT,-3.8520113514812118,-3.838913132375455,0.054490926996063636,-0.06758914610181897,-6.565126050420168e-05,0.00040745464852607704,0.023809523809523808,74,5.627250900360144e-05,-0.0011245951218890175
ID-USDT,-4.047544483184791,-4.379812462748017,0.3715836273054859,-0.039315647742256765,-0.0002626050420168067,0.00043767507002801117,0.015873015873015872,86,4.168334000266773e-05,-0.0011816810403915607
MASK-USDT,-4.050795918737113,-4.103312785290388,0.2156668021461071,-0.16314993559281918,-0.0012911414565826332,0.003992221888755502,0.10912698412698413,380,0.000414749233026544,-0.0011826302973453003
ETHW-USDT,-4.164582386139468,-4.209112827086366,0.19560806511598225,-0.1510776241690812,-0.0009410014005602239,0.001808014872615713,0.05555555555555555,222,0.00017298586101107113,-0.001215850268550335
