,offset_00,offset_01,offset_02,offset_03,offset_04,offset_05,offset_06,offset_07,offset_08,offset_09,offset_10,offset_11,offset_12,offset_13,offset_14,offset_15,offset_16,offset_17,offset_18,offset_19,offset_20
2023-05-22,1.0259681521791117,1.103222376193625,1.0702157761681022,1.045515762710068,1.0711036654965054,1.0351367344329454,1.0586840431233098,1.0518205914539174,1.0462215495716218,1.0124005857925213,1.003346394823732,0.9986194545907071,1.0753129895580396,1.0603085197301991,1.102796318607053,1.0860509792035045,1.0194818291779582,1.0964957993289877,1.0276999409966476,1.0276785986202432,1.0230333329099432
2023-05-23,1.0262060424543578,1.1036632386894456,1.0698383748119422,1.0450436849239748,1.0701165684668292,1.0352955084515376,1.0576004601009956,1.0513129355992377,1.0459120207831938,1.0128116952113282,1.0030611671288603,0.9984751889470144,1.0753153759121106,1.0598158476962274,1.1027356159035973,1.085072415834592,1.0194065258885552,1.0970177240556935,1.028153240827964,1.0282653926186014,1.0229042518535703
2023-05-24,1.0260865482743506,1.1039127299742435,1.0700439830329471,1.0448407082410542,1.0700563142929205,1.0348158634312394,1.0575813358954356,1.0495701625877472,1.0456161351637165,1.0129047954457686,1.001122767195275,0.996531528843953,1.0732292309586535,1.0578695217158616,1.1007197106821056,1.0848015167782996,1.019091510128974,1.0977012584755328,1.0304195440141215,1.0290013529807718,1.0230206834619482
2023-05-25,1.027672134875874,1.1051504044684313,1.0716063186278695,1.045961625710145,1.0705598266519154,1.0354205587182588,1.0579456902609992,1.0495435396368404,1.046084024171939,1.016776634544391,1.0014575196403712,0.9967323050306426,1.073847762787848,1.057508331184743,1.1008108451083287,1.0851973697998445,1.019897566199471,1.0972163911536799,1.0301755876354437,1.0281659796537694,1.0232985889629818
2023-05-26,1.0267811370094033,1.1042506408165718,1.0707893918269844,1.0448318981784273,1.069765608109037,1.0348799709849215,1.0582311388772319,1.0497966354298771,1.0458794475436,1.0171046460113562,1.0011353425168028,0.9959747070433125,1.0732139745121914,1.0574835103975346,1.1005092636711176,1.0851984428366663,1.019865439602161,1.0978636337502057,1.0306959001207854,1.028594859610522,1.0231734488820026
2023-05-27,1.0267045411299565,1.104139801573466,1.0706211735034181,1.0448882524840177,1.0696527554534658,1.03440280414303,1.0582856950187736,1.0488913926332026,1.0456705770267944,1.015339092429493,0.9996439781199719,0.9946070954316338,1.071752361527819,1.0564203894648116,1.0993237811685193,1.0852384252461114,1.0196673058509673,1.0984677597818435,1.0321398408134788,1.0293682223341172,1.0234456756673151
2023-05-28,1.0269526516252363,1.1044364378890366,1.0707704273461243,1.0447604695417918,1.0694467607365397,1.0342372757337162,1.0582181541600477,1.048925613913752,1.0454835784932932,1.013606022887411,0.999646920670116,0.9946541041463378,1.0721538779996154,1.0569470831392218,1.0997950462162196,1.0844976030108338,1.0195132471368638,1.097908779214572,1.0317322508808418,1.0290954268084942,1.0234443025616957
2023-05-29,1.0273397984666652,1.1045072458420284,1.0709795661210673,1.044793561145409,1.0694008862766264,1.0341535457939586,1.0579815619309547,1.048911498270181,1.0446056613612995,1.0130378332012684,0.9994328098669084,0.9946354166366366,1.0721180817429188,1.0570657699834904,1.1000165063509495,1.084399579030994,1.0192828955166267,1.0981427281940757,1.0311735484667328,1.0288181296459669,1.023113746540411
2023-05-30,1.0267080866325786,1.1044286481152303,1.0702652523826117,1.0449681592420017,1.0697668836261587,1.0347607912481063,1.058902939018671,1.049551662983291,1.0453864950346774,1.0118781805013488,0.9992564754675678,0.9950962076205971,1.0727289931321786,1.0572298714056487,1.1005022269242963,1.0842394971343026,1.0192457081612,1.0974524397022851,1.030419886906863,1.0279584154037464,1.0218434075355773
2023-05-31,1.0274825221204877,1.1047912125702457,1.0710790072454646,1.0453952038021699,1.0702119716616023,1.035223157661749,1.0589520115975224,1.0500188153701004,1.0450541903501511,1.0115641731246676,0.9977006175260312,0.9947166104642076,1.0724435409460245,1.0575488432886657,1.1012122587033466,1.083928133630631,1.0183740283098444,1.0968336411967576,1.029859624389802,1.0275931594558438,1.0219033280764764
2023-06-01,1.0269372587013081,1.1039018680349693,1.070799897959536,1.0444923813837022,1.0695361550465672,1.0353644522593943,1.0585124304888882,1.049204196237343,1.043637003915871,1.0113736233429145,0.9976842095606229,0.9958462066818603,1.0737046654104554,1.0584418745077704,1.1018576419133974,1.0852983645621217,1.019387167368067,1.096314350451279,1.0298366542452935,1.0274735061824596,1.0222846682697526
2023-06-02,1.0272579097529715,1.1040966406224837,1.0715273686334044,1.0451157631137475,1.07018052183933,1.035708296457505,1.0588661203752705,1.0495887851629577,1.0435590134397226,1.011097672272947,0.9976231031581776,0.9954715165832688,1.073183414894181,1.0579495412204347,1.101615399488028,1.0849525309222765,1.0192664365132253,1.0963609801404444,1.0296829085067545,1.0273532827286058,1.022348037664293
2023-06-03,1.027206027924325,1.104541854972507,1.071926890928142,1.0452108576206032,1.070401902580741,1.035237927254638,1.0584485123880478,1.0494545376514135,1.0398373383690092,1.0068898235380999,0.9972669271508922,0.9955240938330495,1.073159113698395,1.0560176392018603,1.1009859060610092,1.0839023495449633,1.0195346831395777,1.092152034401768,1.0263117037913223,1.0230700787856577,1.0220681929983069
2023-06-04,1.0269019545985012,1.104293615335719,1.0716109271990668,1.045072677821753,1.0701809461208414,1.0354126582198038,1.0588087486373747,1.0496671527780892,1.040717940576302,1.007480510289414,0.9975869635536807,0.9957092888479896,1.0728117827978336,1.055799871992242,1.1009187832347453,1.0847407271604144,1.0195662583044718,1.0927103519545986,1.027008775193208,1.023559216696876,1.0219681507221927
2023-06-05,1.0272518473221073,1.1046475581939459,1.0717275313792494,1.044919750983507,1.070139048849945,1.0352984037491864,1.058907516548793,1.0496574396270617,1.0417506309380329,1.0080642250721583,0.9967051090867536,0.9954817971816262,1.0726163202884675,1.0551554979090618,1.100890193770108,1.0839910677237312,1.0187933365404929,1.0932815129912061,1.0274715069003288,1.0242661293536708,1.0221058735538233
2023-06-06,1.0276177261738035,1.1033631749023254,1.0719240108483825,1.0445093466681539,1.0693472087846199,1.0356661442010053,1.0588114271935767,1.0497320490018038,1.041120978076809,1.0073376504096134,0.996711550450271,0.9951383543213502,1.0722920498958968,1.0550637012746544,1.101150924626685,1.084887823796196,1.0210539404927337,1.0920816971376117,1.0262109919906541,1.023482684582364,1.0222078433696948
2023-06-07,1.0276859166424848,1.103796883256167,1.0733857356685965,1.0456451997283354,1.0706434790058394,1.0364113501794332,1.0586050744191746,1.0495442515926685,1.0401115093356088,1.0073693207365626,0.9965192163513534,0.9951529342748415,1.0719427587548624,1.0548665399349582,1.1008993427636973,1.0848579802895546,1.0204856964258635,1.0929580124136775,1.0263786788136213,1.0236969935626896,1.0221884525866838
2023-06-08,1.0245572420960136,1.1015083016941853,1.0704515586918597,1.0431797966828935,1.0678523726852416,1.0338932047042693,1.0561151233886064,1.0473500641219464,1.0413874225953026,1.0079886070204411,0.9970695541613914,0.9951667091501871,1.0709464395140302,1.054435367771373,1.1008418139332574,1.0849565776518444,1.0209195344224333,1.0934446134511155,1.0264054990007037,1.0242437443592587,1.0224776237304747
2023-06-09,1.0260748985943533,1.1028590291549178,1.071635975969,1.0445194302731422,1.0692995613554004,1.034985436035282,1.0576591556967916,1.048511518253458,1.041448344901613,1.0078809792667698,0.9968976273621706,0.9950582046326537,1.0712786340294331,1.0542910676328745,1.1008257943152693,1.0848793732096291,1.021233918585327,1.0933972844536968,1.0264001039293886,1.024197157006311,1.0224027325577796
2023-06-10,1.0269225543672882,1.1032243401452,1.0722255303856734,1.0451898857679194,1.069605167279903,1.0358509328263656,1.0577607991472608,1.0490721339651634,1.0416559435039952,1.008083471116542,0.9967215237275526,0.994796076464861,1.0710426258694863,1.0538517491722525,1.1010969035216658,1.0851162271020167,1.0215992338998783,1.0935197270736907,1.0266653412289233,1.0244616170524536,1.0222965100476173
2023-06-11,1.0272163243424706,1.1016446936611701,1.0720083077633846,1.0437471634172784,1.0680956023257817,1.0361605131226592,1.056970142799927,1.0497666773568461,1.0439664717070998,1.0080108536594798,0.9965509160210023,0.9946628808593069,1.0700920465117374,1.0530798446144396,1.102568693553672,1.0868987497921856,1.023813771689117,1.0957459895178527,1.0293844827904985,1.0279107484482661,1.0249906420253225
2023-06-12,1.0276475838498358,1.1019824234565134,1.0718354084440835,1.0437779628749373,1.0683758304486906,1.0363272824711844,1.0570924328061455,1.0496976741034818,1.0436109102361495,1.0076858260592252,0.9970541487800639,0.9949188440466478,1.0700251939141014,1.0529107065295558,1.1018881473939752,1.086592696060683,1.023482179200569,1.0953911353606858,1.029301254011989,1.028008336148829,1.0247134803067672
2023-06-13,1.0268582452299317,1.1010735800997868,1.0715543148578885,1.0440958132446134,1.0688596598558207,1.035665800091681,1.0571372129657988,1.0495998284699095,1.0432181934607692,1.0081957291186394,0.997129414489168,0.9944486434799317,1.0705779247397418,1.0540568370033985,1.1016670962897683,1.0863474452566428,1.022846792987226,1.0940402375946325,1.0278843083818276,1.0267524512101853,1.0235235682052426
2023-06-14,1.0265275224562025,1.100999674405377,1.0714533984930126,1.0446134816245303,1.0687090321371946,1.035350010663566,1.0567561271554704,1.0497150715444596,1.0429896905188227,1.007393419401589,0.9965300706096512,0.994199646418734,1.0710707754559952,1.0541370232217457,1.102271563908566,1.0867026021238837,1.0225930998902297,1.0938278453854453,1.0276782996744744,1.0270789202917057,1.0234101761119783
2023-06-15,1.0263834450018727,1.100471975162687,1.071593669799149,1.045080593706862,1.0686183697284064,1.036055235546491,1.0571406732723347,1.0503768580312285,1.0434336005073328,1.0079606823291831,0.9964279022119867,0.9943496872785529,1.0712699165846704,1.0542741287895423,1.1030536599087886,1.087293689631974,1.0227263714529566,1.0935234584884186,1.027717402862852,1.0271617320598252,1.0232709206844208
2023-06-16,1.0254241243906266,1.0995963845031422,1.0702355328298017,1.0448607072910927,1.067670479635795,1.0352135750627849,1.0565680472985015,1.0494291596450882,1.043248342731916,1.0073700643802237,0.9963805571010316,0.9940850539112059,1.0718053675488162,1.054614920999331,1.1033276530920249,1.0870946131913664,1.0225840859122302,1.093409938575569,1.0274073357370588,1.026679012143433,1.0228956242123797
2023-06-17,1.0257708783562587,1.0991350609232586,1.0701342245237546,1.0449903922815365,1.0673703253569007,1.0339340830744692,1.0562817471915842,1.049125931373079,1.04292409270864,1.0071882814420303,0.9962054900349219,0.9931985569343134,1.0703634331516239,1.0545576438549153,1.103143830374209,1.0874822809716325,1.0225981884244006,1.0931109811113047,1.0262875443706816,1.0259686162938773,1.0228542617612055
2023-06-18,1.0254424793595887,1.0990556165898273,1.0713009058191973,1.045441127475721,1.0685047435007162,1.0351753602190537,1.057277172640445,1.0487974091514078,1.0424029753460031,1.0075361701147394,0.996093857997715,0.9935039881942515,1.070206390552107,1.054793136127128,1.1020717798460293,1.0865945081366752,1.0228275480692768,1.0938046681236133,1.0269172721292488,1.0260338170988088,1.0226064085664965
2023-06-19,1.0257232792359343,1.0995954442119167,1.0720476934584724,1.0464060729373488,1.069559830877869,1.0357196804997746,1.0578437588258425,1.048692512587526,1.0429833809926075,1.0073111923243376,0.9959559254650592,0.9935424627906725,1.0698830685214789,1.0545841925504296,1.1017463684282776,1.0865053340333601,1.0231864844683287,1.0943324064788502,1.0273022961932523,1.026494630252579,1.022912795707805
2023-06-20,1.0255694056862539,1.0992845972014738,1.0728140816125398,1.047291840947273,1.0701690355897713,1.036379447475183,1.0584071689035088,1.0485556976248538,1.042526606499494,1.0075139579175465,0.9959863859251539,0.9937252159907608,1.0699935780699108,1.0547049263249364,1.1017281203996947,1.0865347954697457,1.023338904377719,1.0943524364330441,1.0277017255303165,1.0269419716119756,1.0228577166152104
2023-06-21,1.0257915223311853,1.0993446405176293,1.0727367801752268,1.0470246941297892,1.0699290753639255,1.0365206508745544,1.0581822647254913,1.0477957064391075,1.0411535861828394,1.0073301680793882,0.9955774331135413,0.9936540718595036,1.069601017517614,1.054802185347808,1.1008104478795058,1.0853650063895892,1.0230260098869415,1.0936965902072515,1.02742791884786,1.0270651135017685,1.022719131959811
2023-06-22,1.0248230754446521,1.098605343689097,1.0717416452761614,1.0453008203448177,1.0691502226173168,1.0358563598931487,1.0571801306403188,1.0475704408260103,1.0408444389322444,1.0070211672175564,0.9962739261889091,0.9936341513102955,1.069435022164047,1.054874714364392,1.1010321950640107,1.085323632644258,1.0216386256957002,1.0930867789353313,1.0271637523558024,1.0267821960497703,1.0216362760250313
2023-06-23,1.0254232076339567,1.0995109450998937,1.0719427123146377,1.0456625422502348,1.0694020988746973,1.0361074050609267,1.0573930150432633,1.0479360032335743,1.040538977184347,1.0068547663193468,0.9945713462269616,0.9942588344661926,1.0701380378994014,1.0547520023205608,1.1009358937594944,1.0853173567904504,1.0223254393927212,1.0938030910683991,1.0274067704986551,1.0271117818657063,1.0223167560010413
2023-06-24,1.0258030739218325,1.0998125651410133,1.0719372917863257,1.045099109424108,1.0689673465165959,1.0365003358041218,1.0558615253892005,1.0454935049820246,1.039188964427251,1.006232685759575,0.9936275619443631,0.9931684266529309,1.0691052658657325,1.0552296995122326,1.101259713615336,1.0854114925931182,1.022235139174862,1.093830826731039,1.0274581267073033,1.0266616755065365,1.0226823810185928
2023-06-25,1.0255590780151451,1.100618446147468,1.0712512108912036,1.0450785388984056,1.0694206366703334,1.035836273625092,1.0559611432806684,1.045074062418826,1.0398561422192365,1.0063449638741129,0.9935620286467199,0.9929570685527775,1.0687672241691282,1.0545068365614083,1.1008628834595073,1.0851651996831562,1.0219847750263524,1.0941420749671438,1.028015173319729,1.0266428138336392,1.023071252916688
2023-06-26,1.025838789780693,1.1007176404539105,1.0714964125273776,1.0452358336133543,1.0689102795099676,1.0358375042267742,1.0560647582955647,1.0458557390707894,1.0402227825520427,1.007749445820856,0.9934495942795647,0.9934297413091138,1.0683517470189663,1.0551446690431154,1.0995479336964653,1.0857291360015988,1.0221232150232347,1.0942359889355853,1.027490291267206,1.0263079495618783,1.0229578867249407
