Date,Security_Type,Symbol,Side,Quantity,Available_Qty,Close_Price,Market_Value,Floating_PnL,Avg_Open_Price,Avg_Position_Price,Margin,Daily_PnL,Today_Lots,PnL_Ratio,Position_Weight
2014-12-10,Stock,泸州老窖(000568.XSHE),Long,1500Shares,1500Shares,20.35,30525,3675,17.9,-,0,1455,0Shares,13.69%,155415.49,19.64%
2014-12-10,Stock,中国神华(601088.XSHG),Long,1700Shares,1700Shares,17.89,30413,3689,15.72,-,0,629,0Shares,13.8%,155415.49,19.57%
2014-12-10,,Cash,,,,,2722.49,,,,,,,,0
2014-12-11,Stock,宁波港(601018.XSHG),Long,6400Shares,3400Shares,4.93,31552,4302.75,4.258,-,0,1328,3000Shares,15.79%,155085.48,20.34%
2014-12-11,Stock,东阿阿胶(000423.XSHE),Long,800Shares,0Shares,37.6,30080,-328,38.01,-,0,-328,800Shares,-1.08%,155085.48,19.4%
2014-12-11,Stock,贵州茅台(600519.XSHG),Long,100Shares,0Shares,175.89,17589,-411,180,-,0,-411,100Shares,-2.28%,155085.48,11.34%
2014-12-11,Stock,洋河Shares份(002304.XSHE),Long,400Shares,0Shares,69.29,27716,-588,70.76,-,0,-588,400Shares,-2.08%,155085.48,17.87%
2014-12-11,Stock,大秦铁路(601006.XSHG),Long,2900Shares,0Shares,10.27,29783,-551,10.46,-,0,-551,2900Shares,-1.82%,155085.48,19.2%
2014-12-11,,Cash,,,,,18365.48,,,,,,,,0
2014-12-12,Stock,宁波港(601018.XSHG),Long,6400Shares,6400Shares,4.86,31104,3854.75,4.258,-,0,-448,0Shares,14.15%,154794.48,20.09%
2014-12-12,Stock,东阿阿胶(000423.XSHE),Long,800Shares,800Shares,37.59,30072,-336,38.01,-,0,-8,0Shares,-1.1%,154794.48,19.43%
2014-12-12,Stock,贵州茅台(600519.XSHG),Long,100Shares,100Shares,176.59,17659,-341,180,-,0,70,0Shares,-1.89%,154794.48,11.41%
2014-12-12,Stock,洋河Shares份(002304.XSHE),Long,400Shares,400Shares,69.89,27956,-348,70.76,-,0,240,0Shares,-1.23%,154794.48,18.06%
2014-12-12,Stock,大秦铁路(601006.XSHG),Long,2900Shares,2900Shares,10.22,29638,-696,10.46,-,0,-145,0Shares,-2.29%,154794.48,19.15%
2014-12-12,,Cash,,,,,18365.48,,,,,,,,0
2014-12-15,Stock,宁波港(601018.XSHG),Long,6400Shares,6400Shares,4.74,30336,3086.75,4.258,-,0,-768,0Shares,11.33%,156348.48,19.4%
2014-12-15,Stock,东阿阿胶(000423.XSHE),Long,800Shares,800Shares,38,30400,-8,38.01,-,0,328,0Shares,-0.03%,156348.48,19.44%
2014-12-15,Stock,贵州茅台(600519.XSHG),Long,100Shares,100Shares,184.04,18404,404,180,-,0,745,0Shares,2.24%,156348.48,11.77%
2014-12-15,Stock,洋河Shares份(002304.XSHE),Long,400Shares,400Shares,71.2,28480,176,70.76,-,0,524,0Shares,0.62%,156348.48,18.22%
2014-12-15,Stock,大秦铁路(601006.XSHG),Long,2900Shares,2900Shares,10.47,30363,29,10.46,-,0,725,0Shares,0.1%,156348.48,19.42%
2014-12-15,,Cash,,,,,18365.48,,,,,,,,0
2014-12-16,Stock,宁波港(601018.XSHG),Long,6400Shares,6400Shares,4.78,30592,3342.75,4.258,-,0,256,0Shares,12.27%,154871.48,19.75%
2014-12-16,Stock,东阿阿胶(000423.XSHE),Long,800Shares,800Shares,37.48,29984,-424,38.01,-,0,-416,0Shares,-1.39%,154871.48,19.36%
2014-12-16,Stock,贵州茅台(600519.XSHG),Long,100Shares,100Shares,180.63,18063,63,180,-,0,-341,0Shares,0.35%,154871.48,11.66%
2014-12-16,Stock,洋河Shares份(002304.XSHE),Long,400Shares,400Shares,69.92,27968,-336,70.76,-,0,-512,0Shares,-1.19%,154871.48,18.06%
2014-12-16,Stock,大秦铁路(601006.XSHG),Long,2900Shares,2900Shares,10.31,29899,-435,10.46,-,0,-464,0Shares,-1.43%,154871.48,19.31%
2014-12-16,,Cash,,,,,18365.48,,,,,,,,0
2014-12-17,Stock,宁波港(601018.XSHG),Long,6400Shares,6400Shares,4.77,30528,3278.75,4.258,-,0,-64,0Shares,12.03%,154404.48,19.77%
2014-12-17,Stock,东阿阿胶(000423.XSHE),Long,800Shares,800Shares,36.82,29456,-952,38.01,-,0,-528,0Shares,-3.13%,154404.48,19.08%
2014-12-17,Stock,贵州茅台(600519.XSHG),Long,100Shares,100Shares,179.07,17907,-93,180,-,0,-156,0Shares,-0.52%,154404.48,11.6%
2014-12-17,Stock,洋河Shares份(002304.XSHE),Long,400Shares,400Shares,67.65,27060,-1244,70.76,-,0,-908,0Shares,-4.4%,154404.48,17.53%
2014-12-17,Stock,大秦铁路(601006.XSHG),Long,2900Shares,2900Shares,10.72,31088,754,10.46,-,0,1189,0Shares,2.49%,154404.48,20.13%
2014-12-17,,Cash,,,,,18365.48,,,,,,,,0
2014-12-18,Stock,宁波港(601018.XSHG),Long,6400Shares,6400Shares,4.73,30272,3022.75,4.258,-,0,-256,0Shares,11.09%,154817.48,19.55%
2014-12-18,Stock,东阿阿胶(000423.XSHE),Long,800Shares,800Shares,36.55,29240,-1168,38.01,-,0,-216,0Shares,-3.84%,154817.48,18.89%
2014-12-18,Stock,贵州茅台(600519.XSHG),Long,100Shares,100Shares,179.34,17934,-66,180,-,0,27,0Shares,-0.37%,154817.48,11.58%
2014-12-18,Stock,洋河Shares份(002304.XSHE),Long,400Shares,400Shares,67.62,27048,-1256,70.76,-,0,-12,0Shares,-4.44%,154817.48,17.47%
2014-12-18,Stock,大秦铁路(601006.XSHG),Long,2900Shares,2900Shares,11.02,31958,1624,10.46,-,0,870,0Shares,5.35%,154817.48,20.64%
2014-12-18,,Cash,,,,,18365.48,,,,,,,,0
2014-12-19,Stock,宁波港(601018.XSHG),Long,6400Shares,6400Shares,5,32000,4750.75,4.258,-,0,1728,0Shares,17.43%,158241.48,20.22%
2014-12-19,Stock,东阿阿胶(000423.XSHE),Long,800Shares,800Shares,36.4,29120,-1288,38.01,-,0,-120,0Shares,-4.24%,158241.48,18.4%
2014-12-19,Stock,贵州茅台(600519.XSHG),Long,100Shares,100Shares,180.82,18082,82,180,-,0,148,0Shares,0.46%,158241.48,11.43%
2014-12-19,Stock,洋河Shares份(002304.XSHE),Long,400Shares,400Shares,68.31,27324,-980,70.76,-,0,276,0Shares,-3.46%,158241.48,17.27%
2014-12-19,Stock,大秦铁路(601006.XSHG),Long,2900Shares,2900Shares,11.5,33350,3016,10.46,-,0,1392,0Shares,9.94%,158241.48,21.08%
2014-12-19,,Cash,,,,,18365.48,,,,,,,,0
2014-12-22,Stock,宁波港(601018.XSHG),Long,6400Shares,6400Shares,4.73,30272,3022.75,4.258,-,0,-1728,0Shares,11.09%,156615.48,19.33%
2014-12-22,Stock,东阿阿胶(000423.XSHE),Long,800Shares,800Shares,36.31,29048,-1360,38.01,-,0,-72,0Shares,-4.47%,156615.48,18.55%
2014-12-22,Stock,贵州茅台(600519.XSHG),Long,100Shares,100Shares,184.1,18410,410,180,-,0,328,0Shares,2.28%,156615.48,11.75%
2014-12-22,Stock,洋河Shares份(002304.XSHE),Long,400Shares,400Shares,70.1,28040,-264,70.76,-,0,716,0Shares,-0.93%,156615.48,17.9%
2014-12-22,Stock,大秦铁路(601006.XSHG),Long,2900Shares,2900Shares,11.2,32480,2146,10.46,-,0,-870,0Shares,7.07%,156615.48,20.74%
2014-12-22,,Cash,,,,,18365.48,,,,,,,,0
2014-12-23,Stock,宁波港(601018.XSHG),Long,6400Shares,6400Shares,4.51,28864,1614.75,4.258,-,0,-1408,0Shares,5.93%,155836.48,18.52%
2014-12-23,Stock,东阿阿胶(000423.XSHE),Long,800Shares,800Shares,36.61,29288,-1120,38.01,-,0,240,0Shares,-3.68%,155836.48,18.79%
2014-12-23,Stock,贵州茅台(600519.XSHG),Long,100Shares,100Shares,188.86,18886,886,180,-,0,476,0Shares,4.92%,155836.48,12.12%
2014-12-23,Stock,洋河Shares份(002304.XSHE),Long,400Shares,400Shares,75.03,30012,1708,70.76,-,0,1972,0Shares,6.03%,155836.48,19.26%
2014-12-23,Stock,大秦铁路(601006.XSHG),Long,2900Shares,2900Shares,10.49,30421,87,10.46,-,0,-2059,0Shares,0.29%,155836.48,19.52%
2014-12-23,,Cash,,,,,18365.48,,,,,,,,0
2014-12-24,Stock,宁波港(601018.XSHG),Long,6400Shares,6400Shares,4.51,28864,1614.75,4.258,-,0,0,0Shares,5.93%,154838.48,18.64%
2014-12-24,Stock,东阿阿胶(000423.XSHE),Long,800Shares,800Shares,36.25,29000,-1408,38.01,-,0,-288,0Shares,-4.63%,154838.48,18.73%
2014-12-24,Stock,贵州茅台(600519.XSHG),Long,100Shares,100Shares,183.06,18306,306,180,-,0,-580,0Shares,1.7%,154838.48,11.82%
2014-12-24,Stock,洋河Shares份(002304.XSHE),Long,400Shares,400Shares,76.3,30520,2216,70.76,-,0,508,0Shares,7.83%,154838.48,19.71%
2014-12-24,Stock,大秦铁路(601006.XSHG),Long,2900Shares,2900Shares,10.27,29783,-551,10.46,-,0,-638,0Shares,-1.82%,154838.48,19.23%
2014-12-24,,Cash,,,,,18365.48,,,,,,,,0
2014-12-25,Stock,大秦铁路(601006.XSHG),Long,3000Shares,2900Shares,10.63,31890,526,10.455,-,0,1077,100Shares,1.68%,158191.46,20.16%
2014-12-25,Stock,泸州老窖(000568.XSHE),Long,1400Shares,0Shares,20.97,29358,378,20.7,-,0,378,1400Shares,1.3%,158191.46,18.56%
2014-12-25,Stock,五粮液(000858.XSHE),Long,1400Shares,0Shares,21.42,29988,420,21.12,-,0,420,1400Shares,1.42%,158191.46,18.96%
2014-12-25,Stock,中国神华(601088.XSHG),Long,1600Shares,0Shares,18.85,30160,800,18.35,-,0,800,1600Shares,2.72%,158191.46,19.07%
2014-12-25,Stock,上海机场(600009.XSHG),Long,1600Shares,0Shares,19.06,30496,816,18.55,-,0,816,1600Shares,2.75%,158191.46,19.28%
2014-12-25,,Cash,,,,,6299.46,,,,,,,,0
2014-12-26,Stock,大秦铁路(601006.XSHG),Long,3000Shares,3000Shares,10.85,32550,1186,10.455,-,0,660,0Shares,3.78%,161279.46,20.18%
2014-12-26,Stock,泸州老窖(000568.XSHE),Long,1400Shares,1400Shares,21.04,29456,476,20.7,-,0,98,0Shares,1.64%,161279.46,18.26%
2014-12-26,Stock,五粮液(000858.XSHE),Long,1400Shares,1400Shares,21.61,30254,686,21.12,-,0,266,0Shares,2.32%,161279.46,18.76%
2014-12-26,Stock,中国神华(601088.XSHG),Long,1600Shares,1600Shares,19.4,31040,1680,18.35,-,0,880,0Shares,5.72%,161279.46,19.25%
2014-12-26,Stock,上海机场(600009.XSHG),Long,1600Shares,1600Shares,19.8,31680,2000,18.55,-,0,1184,0Shares,6.74%,161279.46,19.64%
2014-12-26,,Cash,,,,,6299.46,,,,,,,,0
2014-12-29,Stock,大秦铁路(601006.XSHG),Long,3000Shares,3000Shares,10.6,31800,436,10.455,-,0,-750,0Shares,1.39%,159391.46,19.95%
2014-12-29,Stock,泸州老窖(000568.XSHE),Long,1400Shares,1400Shares,20.45,28630,-350,20.7,-,0,-826,0Shares,-1.21%,159391.46,17.96%
2014-12-29,Stock,五粮液(000858.XSHE),Long,1400Shares,1400Shares,21.65,30310,742,21.12,-,0,56,0Shares,2.51%,159391.46,19.02%
2014-12-29,Stock,中国神华(601088.XSHG),Long,1600Shares,1600Shares,19.39,31024,1664,18.35,-,0,-16,0Shares,5.67%,159391.46,19.46%
2014-12-29,Stock,上海机场(600009.XSHG),Long,1600Shares,1600Shares,19.58,31328,1648,18.55,-,0,-352,0Shares,5.55%,159391.46,19.65%
2014-12-29,,Cash,,,,,6299.46,,,,,,,,0
2014-12-30,Stock,大秦铁路(601006.XSHG),Long,3000Shares,3000Shares,10.44,31320,-44,10.455,-,0,-480,0Shares,-0.14%,158409.46,19.77%
2014-12-30,Stock,泸州老窖(000568.XSHE),Long,1400Shares,1400Shares,20.09,28126,-854,20.7,-,0,-504,0Shares,-2.95%,158409.46,17.76%
2014-12-30,Stock,五粮液(000858.XSHE),Long,1400Shares,1400Shares,21.32,29848,280,21.12,-,0,-462,0Shares,0.95%,158409.46,18.84%
2014-12-30,Stock,中国神华(601088.XSHG),Long,1600Shares,1600Shares,19.8,31680,2320,18.35,-,0,656,0Shares,7.9%,158409.46,20%
2014-12-30,Stock,上海机场(600009.XSHG),Long,1600Shares,1600Shares,19.46,31136,1456,18.55,-,0,-192,0Shares,4.91%,158409.46,19.66%
2014-12-30,,Cash,,,,,6299.46,,,,,,,,0
2014-12-31,Stock,大秦铁路(601006.XSHG),Long,3000Shares,3000Shares,10.66,31980,616,10.455,-,0,660,0Shares,1.96%,160795.46,19.89%
2014-12-31,Stock,泸州老窖(000568.XSHE),Long,1400Shares,1400Shares,20.4,28560,-420,20.7,-,0,434,0Shares,-1.45%,160795.46,17.76%
2014-12-31,Stock,五粮液(000858.XSHE),Long,1400Shares,1400Shares,21.5,30100,532,21.12,-,0,252,0Shares,1.8%,160795.46,18.72%
2014-12-31,Stock,中国神华(601088.XSHG),Long,1600Shares,1600Shares,20.29,32464,3104,18.35,-,0,784,0Shares,10.57%,160795.46,20.19%
2014-12-31,Stock,上海机场(600009.XSHG),Long,1600Shares,1600Shares,19.62,31392,1712,18.55,-,0,256,0Shares,5.77%,160795.46,19.52%
2014-12-31,,Cash,,,,,6299.46,,,,,,,,0
2015-01-05,Stock,大秦铁路(601006.XSHG),Long,3000Shares,3000Shares,11.2,33600,2236,10.455,-,0,1620,0Shares,7.13%,172229.46,19.51%
2015-01-05,Stock,泸州老窖(000568.XSHE),Long,1400Shares,1400Shares,21.9,30660,1680,20.7,-,0,2100,0Shares,5.8%,172229.46,17.8%
2015-01-05,Stock,五粮液(000858.XSHE),Long,1400Shares,1400Shares,23.65,33110,3542,21.12,-,0,3010,0Shares,11.98%,172229.46,19.22%
2015-01-05,Stock,中国神华(601088.XSHG),Long,1600Shares,1600Shares,22.32,35712,6352,18.35,-,0,3248,0Shares,21.63%,172229.46,20.74%
2015-01-05,Stock,上海机场(600009.XSHG),Long,1600Shares,1600Shares,20.53,32848,3168,18.55,-,0,1456,0Shares,10.67%,172229.46,19.07%
2015-01-05,,Cash,,,,,6299.46,,,,,,,,0
2015-01-06,Stock,大秦铁路(601006.XSHG),Long,3000Shares,3000Shares,12.18,36540,5176,10.455,-,0,2940,0Shares,16.5%,175251.37,20.85%
2015-01-06,Stock,泸州老窖(000568.XSHE),Long,1400Shares,1400Shares,21.58,30212,1232,20.7,-,0,-448,0Shares,4.25%,175251.37,17.24%
2015-01-06,Stock,五粮液(000858.XSHE),Long,1400Shares,1400Shares,23.76,33264,3696,21.12,-,0,154,0Shares,12.5%,175251.37,18.98%
2015-01-06,Stock,中国神华(601088.XSHG),Long,800Shares,800Shares,22.86,18288,3608,18.35,-,0,432,0Shares,24.58%,175251.37,10.44%
2015-01-06,Stock,上海机场(600009.XSHG),Long,1600Shares,1600Shares,20.09,32144,2464,18.55,-,0,-704,0Shares,8.3%,175251.37,18.34%
2015-01-06,,Cash,,,,,24803.37,,,,,,,,0
2015-01-07,Stock,大秦铁路(601006.XSHG),Long,3000Shares,3000Shares,11.81,35430,4066,10.455,-,0,-1110,0Shares,12.96%,173637.48,20.4%
2015-01-07,Stock,泸州老窖(000568.XSHE),Long,1400Shares,1400Shares,21.59,30226,1246,20.7,-,0,14,0Shares,4.3%,173637.48,17.41%
2015-01-07,Stock,五粮液(000858.XSHE),Long,1400Shares,1400Shares,23.48,32872,3304,21.12,-,0,-392,0Shares,11.17%,173637.48,18.93%
2015-01-07,Stock,中国神华(601088.XSHG),Long,400Shares,400Shares,22.86,9144,1804,18.35,-,0,0,0Shares,24.58%,173637.48,5.27%
2015-01-07,Stock,上海机场(600009.XSHG),Long,1600Shares,1600Shares,20.18,32288,2608,18.55,-,0,144,0Shares,8.79%,173637.48,18.6%
2015-01-07,,Cash,,,,,33677.48,,,,,,,,0
2015-01-08,Stock,大秦铁路(601006.XSHG),Long,3000Shares,3000Shares,11.74,35220,3856,10.455,-,0,-210,0Shares,12.29%,173699.94,20.28%
2015-01-08,Stock,泸州老窖(000568.XSHE),Long,1400Shares,1400Shares,21.64,30296,1316,20.7,-,0,70,0Shares,4.54%,173699.94,17.44%
2015-01-08,Stock,五粮液(000858.XSHE),Long,1400Shares,1400Shares,23.93,33502,3934,21.12,-,0,630,0Shares,13.3%,173699.94,19.29%
2015-01-08,Stock,中国神华(601088.XSHG),Long,200Shares,200Shares,22.37,4474,804,18.35,-,0,-98,0Shares,21.91%,173699.94,2.58%
2015-01-08,Stock,上海机场(600009.XSHG),Long,1600Shares,1600Shares,20,32000,2320,18.55,-,0,-288,0Shares,7.82%,173699.94,18.42%
2015-01-08,,Cash,,,,,38207.94,,,,,,,,0
2015-01-09,Stock,大秦铁路(601006.XSHG),Long,3000Shares,3000Shares,11.32,33960,2596,10.455,-,0,-1260,0Shares,8.28%,171595.94,19.79%
2015-01-09,Stock,泸州老窖(000568.XSHE),Long,1400Shares,1400Shares,21.42,29988,1008,20.7,-,0,-308,0Shares,3.48%,171595.94,17.48%
2015-01-09,Stock,五粮液(000858.XSHE),Long,1400Shares,1400Shares,23.72,33208,3640,21.12,-,0,-294,0Shares,12.31%,171595.94,19.35%
2015-01-09,Stock,中国神华(601088.XSHG),Long,200Shares,200Shares,21.56,4312,642,18.35,-,0,-162,0Shares,17.49%,171595.94,2.51%
2015-01-09,Stock,上海机场(600009.XSHG),Long,1600Shares,1600Shares,19.95,31920,2240,18.55,-,0,-80,0Shares,7.55%,171595.94,18.6%
2015-01-09,,Cash,,,,,38207.94,,,,,,,,0
2015-01-12,Stock,大秦铁路(601006.XSHG),Long,3000Shares,3000Shares,11.18,33540,2176,10.455,-,0,-420,0Shares,6.94%,170088.58,19.72%
2015-01-12,Stock,五粮液(000858.XSHE),Long,1400Shares,1400Shares,23.04,32256,2688,21.12,-,0,-952,0Shares,9.09%,170088.58,18.96%
2015-01-12,Stock,川投能源(600674.XSHG),Long,1600Shares,0Shares,21.18,33888,640,20.78,-,0,640,1600Shares,1.92%,170088.58,19.92%
2015-01-12,Stock,贵州茅台(600519.XSHG),Long,100Shares,0Shares,186.43,18643,-357,190,-,0,-357,100Shares,-1.88%,170088.58,10.96%
2015-01-12,Stock,三安光电(600703.XSHG),Long,2100Shares,0Shares,16.83,35343,2583,15.6,-,0,2583,2100Shares,7.88%,170088.58,20.78%
2015-01-12,,Cash,,,,,16418.58,,,,,,,,0
2015-01-13,Stock,大秦铁路(601006.XSHG),Long,3000Shares,3000Shares,11.26,33780,2416,10.455,-,0,240,0Shares,7.7%,171302.58,19.72%
2015-01-13,Stock,五粮液(000858.XSHE),Long,1400Shares,1400Shares,22.97,32158,2590,21.12,-,0,-98,0Shares,8.76%,171302.58,18.77%
2015-01-13,Stock,川投能源(600674.XSHG),Long,1600Shares,1600Shares,21.12,33792,544,20.78,-,0,-96,0Shares,1.64%,171302.58,19.73%
2015-01-13,Stock,贵州茅台(600519.XSHG),Long,100Shares,100Shares,184.88,18488,-512,190,-,0,-155,0Shares,-2.69%,171302.58,10.79%
2015-01-13,Stock,三安光电(600703.XSHG),Long,2100Shares,2100Shares,17.46,36666,3906,15.6,-,0,1323,0Shares,11.92%,171302.58,21.4%
2015-01-13,,Cash,,,,,16418.58,,,,,,,,0
2015-01-14,Stock,大秦铁路(601006.XSHG),Long,3000Shares,3000Shares,11.09,33270,1906,10.455,-,0,-510,0Shares,6.08%,169555.58,19.62%
2015-01-14,Stock,五粮液(000858.XSHE),Long,1400Shares,1400Shares,22.33,31262,1694,21.12,-,0,-896,0Shares,5.73%,169555.58,18.44%
2015-01-14,Stock,川投能源(600674.XSHG),Long,1600Shares,1600Shares,21,33600,352,20.78,-,0,-192,0Shares,1.06%,169555.58,19.82%
2015-01-14,Stock,贵州茅台(600519.XSHG),Long,100Shares,100Shares,183.18,18318,-682,190,-,0,-170,0Shares,-3.59%,169555.58,10.8%
2015-01-14,Stock,三安光电(600703.XSHG),Long,2100Shares,2100Shares,17.47,36687,3927,15.6,-,0,21,0Shares,11.99%,169555.58,21.64%
2015-01-14,,Cash,,,,,16418.58,,,,,,,,0
2015-01-15,Stock,大秦铁路(601006.XSHG),Long,3000Shares,3000Shares,11.36,34080,2716,10.455,-,0,810,0Shares,8.66%,171595.58,19.86%
2015-01-15,Stock,五粮液(000858.XSHE),Long,1400Shares,1400Shares,22.86,32004,2436,21.12,-,0,742,0Shares,8.24%,171595.58,18.65%
2015-01-15,Stock,川投能源(600674.XSHG),Long,1600Shares,1600Shares,21.4,34240,992,20.78,-,0,640,0Shares,2.98%,171595.58,19.95%
2015-01-15,Stock,贵州茅台(600519.XSHG),Long,100Shares,100Shares,186.07,18607,-393,190,-,0,289,0Shares,-2.07%,171595.58,10.84%
2015-01-15,Stock,三安光电(600703.XSHG),Long,2100Shares,2100Shares,17.26,36246,3486,15.6,-,0,-441,0Shares,10.64%,171595.58,21.12%
2015-01-15,,Cash,,,,,16418.58,,,,,,,,0
2015-01-16,Stock,大秦铁路(601006.XSHG),Long,3000Shares,3000Shares,11.46,34380,3016,10.455,-,0,300,0Shares,9.62%,173556.58,19.81%
2015-01-16,Stock,五粮液(000858.XSHE),Long,1400Shares,1400Shares,23.37,32718,3150,21.12,-,0,714,0Shares,10.65%,173556.58,18.85%
2015-01-16,Stock,川投能源(600674.XSHG),Long,1600Shares,1600Shares,21.74,34784,1536,20.78,-,0,544,0Shares,4.62%,173556.58,20.04%
2015-01-16,Stock,贵州茅台(600519.XSHG),Long,100Shares,100Shares,186.11,18611,-389,190,-,0,4,0Shares,-2.05%,173556.58,10.72%
2015-01-16,Stock,三安光电(600703.XSHG),Long,2100Shares,2100Shares,17.45,36645,3885,15.6,-,0,399,0Shares,11.86%,173556.58,21.11%
2015-01-16,,Cash,,,,,16418.58,,,,,,,,0
2015-01-19,Stock,大秦铁路(601006.XSHG),Long,3000Shares,3000Shares,10.31,30930,-434,10.455,-,0,-3450,0Shares,-1.38%,161301.58,19.18%
2015-01-19,Stock,五粮液(000858.XSHE),Long,1400Shares,1400Shares,21.55,30170,602,21.12,-,0,-2548,0Shares,2.04%,161301.58,18.7%
2015-01-19,Stock,川投能源(600674.XSHG),Long,1600Shares,1600Shares,19.99,31984,-1264,20.78,-,0,-2800,0Shares,-3.8%,161301.58,19.83%
2015-01-19,Stock,贵州茅台(600519.XSHG),Long,100Shares,100Shares,175.48,17548,-1452,190,-,0,-1063,0Shares,-7.64%,161301.58,10.88%
2015-01-19,Stock,三安光电(600703.XSHG),Long,2100Shares,2100Shares,16.31,34251,1491,15.6,-,0,-2394,0Shares,4.55%,161301.58,21.23%
2015-01-19,,Cash,,,,,16418.58,,,,,,,,0
2015-01-20,Stock,大秦铁路(601006.XSHG),Long,3000Shares,3000Shares,10.43,31290,-74,10.455,-,0,360,0Shares,-0.24%,164852.7,18.98%
2015-01-20,Stock,五粮液(000858.XSHE),Long,1400Shares,1400Shares,22.11,30954,1386,21.12,-,0,784,0Shares,4.69%,164852.7,18.78%
2015-01-20,Stock,川投能源(600674.XSHG),Long,1600Shares,1600Shares,20.53,32848,-400,20.78,-,0,864,0Shares,-1.2%,164852.7,19.93%
2015-01-20,Stock,三安光电(600703.XSHG),Long,2100Shares,2100Shares,17.03,35763,3003,15.6,-,0,1512,0Shares,9.17%,164852.7,21.69%
2015-01-20,,Cash,,,,,33997.7,,,,,,,,0
2015-01-21,Stock,大秦铁路(601006.XSHG),Long,3000Shares,3000Shares,10.99,32970,1606,10.455,-,0,1680,0Shares,5.12%,169081.7,19.5%
2015-01-21,Stock,五粮液(000858.XSHE),Long,1400Shares,1400Shares,22.77,31878,2310,21.12,-,0,924,0Shares,7.81%,169081.7,18.85%
2015-01-21,Stock,川投能源(600674.XSHG),Long,1600Shares,1600Shares,21.27,34032,784,20.78,-,0,1184,0Shares,2.36%,169081.7,20.13%
2015-01-21,Stock,三安光电(600703.XSHG),Long,2100Shares,2100Shares,17.24,36204,3444,15.6,-,0,441,0Shares,10.51%,169081.7,21.41%
2015-01-21,,Cash,,,,,33997.7,,,,,,,,0
2015-01-22,Stock,大秦铁路(601006.XSHG),Long,3000Shares,3000Shares,10.82,32460,1096,10.455,-,0,-510,0Shares,3.49%,170214.7,19.07%
2015-01-22,Stock,五粮液(000858.XSHE),Long,1400Shares,1400Shares,22.94,32116,2548,21.12,-,0,238,0Shares,8.62%,170214.7,18.87%
2015-01-22,Stock,川投能源(600674.XSHG),Long,1600Shares,1600Shares,21.19,33904,656,20.78,-,0,-128,0Shares,1.97%,170214.7,19.92%
2015-01-22,Stock,三安光电(600703.XSHG),Long,2100Shares,2100Shares,17.97,37737,4977,15.6,-,0,1533,0Shares,15.19%,170214.7,22.17%
2015-01-22,,Cash,,,,,33997.7,,,,,,,,0
2015-01-23,Stock,大秦铁路(601006.XSHG),Long,3000Shares,3000Shares,10.79,32370,1006,10.455,-,0,-90,0Shares,3.21%,167995.7,19.27%
2015-01-23,Stock,五粮液(000858.XSHE),Long,1400Shares,1400Shares,22.41,31374,1806,21.12,-,0,-742,0Shares,6.11%,167995.7,18.68%
2015-01-23,Stock,川投能源(600674.XSHG),Long,1600Shares,1600Shares,21.15,33840,592,20.78,-,0,-64,0Shares,1.78%,167995.7,20.14%
2015-01-23,Stock,三安光电(600703.XSHG),Long,2100Shares,2100Shares,17.34,36414,3654,15.6,-,0,-1323,0Shares,11.15%,167995.7,21.68%
2015-01-23,,Cash,,,,,33997.7,,,,,,,,0
2015-01-26,Stock,五粮液(000858.XSHE),Long,1400Shares,1400Shares,22.69,31766,2198,21.12,-,0,392,0Shares,7.43%,174200.78,18.24%
2015-01-26,Stock,上海机场(600009.XSHG),Long,1600Shares,0Shares,21.3,34080,1280,20.5,-,0,1280,1600Shares,3.9%,174200.78,19.56%
2015-01-26,Stock,雅戈尔(600177.XSHG),Long,2800Shares,0Shares,12.71,35588,3108,11.6,-,0,3108,2800Shares,9.57%,174200.78,20.43%
2015-01-26,Stock,片仔癀(600436.XSHG),Long,300Shares,0Shares,98.81,29643,1209,94.78,-,0,1209,300Shares,4.25%,174200.78,17.02%
2015-01-26,Stock,新和成(002001.XSHE),Long,2100Shares,0Shares,15.66,32886,609,15.37,-,0,609,2100Shares,1.89%,174200.78,18.88%
2015-01-26,,Cash,,,,,10237.78,,,,,,,,0
2015-01-27,Stock,五粮液(000858.XSHE),Long,1400Shares,1400Shares,23.03,32242,2674,21.12,-,0,476,0Shares,9.04%,176530.78,18.26%
2015-01-27,Stock,上海机场(600009.XSHG),Long,1600Shares,1600Shares,21.08,33728,928,20.5,-,0,-352,0Shares,2.83%,176530.78,19.11%
2015-01-27,Stock,雅戈尔(600177.XSHG),Long,2800Shares,2800Shares,13.17,36876,4396,11.6,-,0,1288,0Shares,13.53%,176530.78,20.89%
2015-01-27,Stock,片仔癀(600436.XSHG),Long,300Shares,300Shares,100.4,30120,1686,94.78,-,0,477,0Shares,5.93%,176530.78,17.06%
2015-01-27,Stock,新和成(002001.XSHE),Long,2100Shares,2100Shares,15.87,33327,1050,15.37,-,0,441,0Shares,3.25%,176530.78,18.88%
2015-01-27,,Cash,,,,,10237.78,,,,,,,,0
2015-01-28,Stock,五粮液(000858.XSHE),Long,1400Shares,1400Shares,22.7,31780,2212,21.12,-,0,-462,0Shares,7.48%,173978.78,18.27%
2015-01-28,Stock,上海机场(600009.XSHG),Long,1600Shares,1600Shares,21.14,33824,1024,20.5,-,0,96,0Shares,3.12%,173978.78,19.44%
