Date,Security_Type,Symbol,Side,Quantity,Available_Qty,Close_Price,Market_Value,Floating_PnL,Avg_Open_Price,Avg_Position_Price,Margin,Daily_PnL,Today_Lots,PnL_Ratio,Position_Weight
2022-07-04,Stock,北新建材(000786.XSHE),Long,600Shares,600Shares,34.9,20940,1416,32.54,-,0,162,0Shares,7.25%,112171.53,18.67%
2022-07-04,Stock,金域医学(603882.XSHG),Long,200Shares,200Shares,88.45,17690,1732,79.79,-,0,1004,0Shares,10.85%,112171.53,15.77%
2022-07-04,Stock,陕西煤业(601225.XSHG),Long,900Shares,900Shares,22.02,19818,657,21.29,-,0,234,0Shares,3.43%,112171.53,17.67%
2022-07-04,Stock,万科A(000002.XSHE),Long,1100Shares,1100Shares,20.21,22231,1782,18.59,-,0,-209,0Shares,8.71%,112171.53,19.82%
2022-07-04,,Cash,,,,,11800.53,,,,,,,,0
2022-07-05,Stock,甘李药业(603087.XSHG),Long,400Shares,400Shares,48.4,19360,1848,43.78,-,0,-332,0Shares,10.55%,111710.53,17.33%
2022-07-05,Stock,北新建材(000786.XSHE),Long,600Shares,600Shares,33.72,20232,708,32.54,-,0,-708,0Shares,3.63%,111710.53,18.11%
2022-07-05,Stock,金域医学(603882.XSHG),Long,200Shares,200Shares,88.32,17664,1706,79.79,-,0,-26,0Shares,10.69%,111710.53,15.81%
2022-07-05,Stock,陕西煤业(601225.XSHG),Long,900Shares,900Shares,22.9,20610,1449,21.29,-,0,792,0Shares,7.56%,111710.53,18.45%
2022-07-05,Stock,万科A(000002.XSHE),Long,1100Shares,1100Shares,20.04,22044,1595,18.59,-,0,-187,0Shares,7.8%,111710.53,19.73%
2022-07-05,,Cash,,,,,11800.53,,,,,,,,0
2022-07-06,Stock,甘李药业(603087.XSHG),Long,400Shares,400Shares,48.01,19204,1692,43.78,-,0,-156,0Shares,9.66%,108438.53,17.71%
2022-07-06,Stock,北新建材(000786.XSHE),Long,600Shares,600Shares,32.96,19776,252,32.54,-,0,-456,0Shares,1.29%,108438.53,18.24%
2022-07-06,Stock,金域医学(603882.XSHG),Long,200Shares,200Shares,84.5,16900,942,79.79,-,0,-764,0Shares,5.9%,108438.53,15.58%
2022-07-06,Stock,陕西煤业(601225.XSHG),Long,900Shares,900Shares,21.49,19341,180,21.29,-,0,-1269,0Shares,0.94%,108438.53,17.84%
2022-07-06,Stock,万科A(000002.XSHE),Long,1100Shares,1100Shares,19.47,21417,968,18.59,-,0,-627,0Shares,4.73%,108438.53,19.75%
2022-07-06,,Cash,,,,,11800.53,,,,,,,,0
2022-07-07,Stock,甘李药业(603087.XSHG),Long,400Shares,400Shares,46.91,18764,1252,43.78,-,0,-440,0Shares,7.15%,107727.33,17.42%
2022-07-07,Stock,北新建材(000786.XSHE),Long,600Shares,600Shares,32.4,19440,-84,32.54,-,0,-336,0Shares,-0.43%,107727.33,18.05%
2022-07-07,Stock,金域医学(603882.XSHG),Long,200Shares,200Shares,83.36,16672,970,78.51,-,0,28,0Shares,6.18%,107727.33,15.48%
2022-07-07,Stock,陕西煤业(601225.XSHG),Long,900Shares,900Shares,21.93,19737,576,21.29,-,0,396,0Shares,3.01%,107727.33,18.32%
2022-07-07,Stock,万科A(000002.XSHE),Long,1100Shares,1100Shares,19.19,21109,660,18.59,-,0,-308,0Shares,3.23%,107727.33,19.59%
2022-07-07,,Cash,,,,,12005.33,,,,,,,,0
2022-07-08,Stock,甘李药业(603087.XSHG),Long,400Shares,400Shares,47.55,19020,1508,43.78,-,0,256,0Shares,8.61%,107118.33,17.76%
2022-07-08,Stock,北新建材(000786.XSHE),Long,600Shares,600Shares,32.47,19482,-42,32.54,-,0,42,0Shares,-0.22%,107118.33,18.19%
2022-07-08,Stock,金域医学(603882.XSHG),Long,200Shares,200Shares,82.02,16404,702,78.51,-,0,-268,0Shares,4.47%,107118.33,15.31%
2022-07-08,Stock,陕西煤业(601225.XSHG),Long,900Shares,900Shares,20.03,18027,81,19.94,-,0,-495,0Shares,0.45%,107118.33,16.83%
2022-07-08,Stock,万科A(000002.XSHE),Long,1100Shares,1100Shares,19.28,21208,759,18.59,-,0,99,0Shares,3.71%,107118.33,19.8%
2022-07-08,,Cash,,,,,12977.33,,,,,,,,0
2022-07-11,Stock,甘李药业(603087.XSHG),Long,400Shares,400Shares,47.79,19116,1604,43.78,-,0,96,0Shares,9.16%,106330.33,17.98%
2022-07-11,Stock,北新建材(000786.XSHE),Long,600Shares,600Shares,31.47,18882,-642,32.54,-,0,-600,0Shares,-3.29%,106330.33,17.76%
2022-07-11,Stock,金域医学(603882.XSHG),Long,200Shares,200Shares,84.05,16810,1108,78.51,-,0,406,0Shares,7.06%,106330.33,15.81%
2022-07-11,Stock,陕西煤业(601225.XSHG),Long,900Shares,900Shares,19.63,17667,-279,19.94,-,0,-360,0Shares,-1.55%,106330.33,16.62%
2022-07-11,Stock,万科A(000002.XSHE),Long,1100Shares,1100Shares,18.98,20878,429,18.59,-,0,-330,0Shares,2.1%,106330.33,19.64%
2022-07-11,,Cash,,,,,12977.33,,,,,,,,0
2022-07-12,Stock,甘李药业(603087.XSHG),Long,400Shares,400Shares,45.65,18260,748,43.78,-,0,-856,0Shares,4.27%,105908.33,17.24%
2022-07-12,Stock,北新建材(000786.XSHE),Long,600Shares,600Shares,31.96,19176,-348,32.54,-,0,294,0Shares,-1.78%,105908.33,18.11%
2022-07-12,Stock,金域医学(603882.XSHG),Long,200Shares,200Shares,81.19,16238,536,78.51,-,0,-572,0Shares,3.41%,105908.33,15.33%
2022-07-12,Stock,陕西煤业(601225.XSHG),Long,900Shares,900Shares,20.36,18324,378,19.94,-,0,657,0Shares,2.11%,105908.33,17.3%
2022-07-12,Stock,万科A(000002.XSHE),Long,1100Shares,1100Shares,19.03,20933,484,18.59,-,0,55,0Shares,2.37%,105908.33,19.77%
2022-07-12,,Cash,,,,,12977.33,,,,,,,,0
2022-07-13,Stock,北新建材(000786.XSHE),Long,600Shares,600Shares,32.5,19500,-24,32.54,-,0,324,0Shares,-0.12%,106069.78,18.38%
2022-07-13,Stock,金域医学(603882.XSHG),Long,200Shares,200Shares,80.58,16116,414,78.51,-,0,-122,0Shares,2.64%,106069.78,15.19%
2022-07-13,Stock,陕西煤业(601225.XSHG),Long,1000Shares,900Shares,19.96,19960,19,19.941,-,0,-359,100Shares,0.1%,106069.78,18.82%
2022-07-13,Stock,盐湖Shares份(000792.XSHE),Long,600Shares,0Shares,31.62,18972,384,30.98,-,0,384,600Shares,2.07%,106069.78,17.89%
2022-07-13,Stock,智飞生物(300122.XSHE),Long,100Shares,0Shares,107.93,10793,-17,108.1,-,0,-17,100Shares,-0.16%,106069.78,10.18%
2022-07-13,,Cash,,,,,20728.78,,,,,,,,0
2022-07-14,Stock,北新建材(000786.XSHE),Long,600Shares,600Shares,31.21,18726,-798,32.54,-,0,-774,0Shares,-4.09%,105025.78,17.83%
2022-07-14,Stock,金域医学(603882.XSHG),Long,200Shares,200Shares,81.22,16244,542,78.51,-,0,128,0Shares,3.45%,105025.78,15.47%
2022-07-14,Stock,陕西煤业(601225.XSHG),Long,1000Shares,1000Shares,20.12,20120,179,19.941,-,0,160,0Shares,0.9%,105025.78,19.16%
2022-07-14,Stock,盐湖Shares份(000792.XSHE),Long,600Shares,600Shares,30.44,18264,-324,30.98,-,0,-708,0Shares,-1.74%,105025.78,17.39%
2022-07-14,Stock,智飞生物(300122.XSHE),Long,100Shares,100Shares,109.43,10943,133,108.1,-,0,150,0Shares,1.23%,105025.78,10.42%
2022-07-14,,Cash,,,,,20728.78,,,,,,,,0
2022-07-15,Stock,北新建材(000786.XSHE),Long,600Shares,600Shares,29.75,17850,-1674,32.54,-,0,-876,0Shares,-8.57%,101728.78,17.55%
2022-07-15,Stock,金域医学(603882.XSHG),Long,200Shares,200Shares,76.67,15334,-368,78.51,-,0,-910,0Shares,-2.34%,101728.78,15.07%
2022-07-15,Stock,陕西煤业(601225.XSHG),Long,1000Shares,1000Shares,19.24,19240,-701,19.941,-,0,-880,0Shares,-3.52%,101728.78,18.91%
2022-07-15,Stock,盐湖Shares份(000792.XSHE),Long,600Shares,600Shares,30.13,18078,-510,30.98,-,0,-186,0Shares,-2.74%,101728.78,17.77%
2022-07-15,Stock,智飞生物(300122.XSHE),Long,100Shares,100Shares,104.5,10450,-300,107.5,-,0,-433,0Shares,-2.79%,101728.78,10.27%
2022-07-15,,Cash,,,,,20776.78,,,,,,,,0
2022-07-18,Stock,金域医学(603882.XSHG),Long,200Shares,200Shares,75.15,15030,-672,78.51,-,0,-304,0Shares,-4.28%,102079.62,14.72%
2022-07-18,Stock,陕西煤业(601225.XSHG),Long,300Shares,300Shares,20.21,6063,80.7,19.941,-,0,291,0Shares,1.35%,102079.62,5.94%
2022-07-18,Stock,盐湖Shares份(000792.XSHE),Long,200Shares,200Shares,30.29,6058,-138,30.98,-,0,32,0Shares,-2.23%,102079.62,5.93%
2022-07-18,Stock,智飞生物(300122.XSHE),Long,100Shares,100Shares,104.48,10448,-302,107.5,-,0,-2,0Shares,-2.81%,102079.62,10.24%
2022-07-18,,Cash,,,,,64480.62,,,,,,,,0
2022-07-19,Stock,金域医学(603882.XSHG),Long,200Shares,200Shares,77.25,15450,-252,78.51,-,0,420,0Shares,-1.6%,102227.62,15.11%
2022-07-19,Stock,陕西煤业(601225.XSHG),Long,300Shares,300Shares,19.86,5958,-24.3,19.941,-,0,-105,0Shares,-0.41%,102227.62,5.83%
2022-07-19,Stock,盐湖Shares份(000792.XSHE),Long,200Shares,200Shares,30.27,6054,-142,30.98,-,0,-4,0Shares,-2.29%,102227.62,5.92%
2022-07-19,Stock,智飞生物(300122.XSHE),Long,100Shares,100Shares,102.85,10285,-465,107.5,-,0,-163,0Shares,-4.33%,102227.62,10.06%
2022-07-19,,Cash,,,,,64480.62,,,,,,,,0
2022-07-20,Stock,金域医学(603882.XSHG),Long,200Shares,200Shares,76.77,15354,-348,78.51,-,0,-96,0Shares,-2.22%,102341.62,15%
2022-07-20,Stock,陕西煤业(601225.XSHG),Long,300Shares,300Shares,19.94,5982,-0.3,19.941,-,0,24,0Shares,-0.01%,102341.62,5.85%
2022-07-20,Stock,盐湖Shares份(000792.XSHE),Long,200Shares,200Shares,30.15,6030,-166,30.98,-,0,-24,0Shares,-2.68%,102341.62,5.89%
2022-07-20,Stock,智飞生物(300122.XSHE),Long,100Shares,100Shares,104.95,10495,-255,107.5,-,0,210,0Shares,-2.37%,102341.62,10.25%
2022-07-20,,Cash,,,,,64480.62,,,,,,,,0
2022-07-21,Stock,金域医学(603882.XSHG),Long,200Shares,200Shares,75.8,15160,-542,78.51,-,0,-194,0Shares,-3.45%,101479.62,14.94%
2022-07-21,Stock,陕西煤业(601225.XSHG),Long,300Shares,300Shares,18.86,5658,-324.3,19.941,-,0,-324,0Shares,-5.42%,101479.62,5.58%
2022-07-21,Stock,盐湖Shares份(000792.XSHE),Long,200Shares,200Shares,29,5800,-396,30.98,-,0,-230,0Shares,-6.39%,101479.62,5.72%
2022-07-21,Stock,智飞生物(300122.XSHE),Long,100Shares,100Shares,103.81,10381,-369,107.5,-,0,-114,0Shares,-3.43%,101479.62,10.23%
2022-07-21,,Cash,,,,,64480.62,,,,,,,,0
2022-07-22,Stock,金域医学(603882.XSHG),Long,200Shares,200Shares,73.99,14798,-904,78.51,-,0,-362,0Shares,-5.76%,101160.84,14.63%
2022-07-22,Stock,陕西煤业(601225.XSHG),Long,200Shares,200Shares,18.62,3724,-264.2,19.941,-,0,-48,0Shares,-6.62%,101160.84,3.68%
2022-07-22,Stock,盐湖Shares份(000792.XSHE),Long,100Shares,100Shares,29.36,2936,-162,30.98,-,0,36,0Shares,-5.23%,101160.84,2.9%
2022-07-22,Stock,智飞生物(300122.XSHE),Long,100Shares,100Shares,104.56,10456,-294,107.5,-,0,75,0Shares,-2.73%,101160.84,10.34%
2022-07-22,,Cash,,,,,69246.84,,,,,,,,0
2022-07-25,Stock,金域医学(603882.XSHG),Long,100Shares,100Shares,72.92,7292,-559,78.51,-,0,-107,0Shares,-7.12%,101387.61,7.19%
2022-07-25,Stock,陕西煤业(601225.XSHG),Long,100Shares,100Shares,18.97,1897,-97.1,19.941,-,0,35,0Shares,-4.87%,101387.61,1.87%
2022-07-25,Stock,盐湖Shares份(000792.XSHE),Long,100Shares,100Shares,29.21,2921,-177,30.98,-,0,-15,0Shares,-5.71%,101387.61,2.88%
2022-07-25,Stock,智飞生物(300122.XSHE),Long,100Shares,100Shares,108.13,10813,63,107.5,-,0,357,0Shares,0.59%,101387.61,10.67%
2022-07-25,,Cash,,,,,78464.61,,,,,,,,0
2022-07-26,Stock,陕西煤业(601225.XSHG),Long,100Shares,100Shares,19.49,1949,-45.1,19.941,-,0,52,0Shares,-2.26%,101401.31,1.92%
2022-07-26,Stock,盐湖Shares份(000792.XSHE),Long,100Shares,100Shares,29.67,2967,-131,30.98,-,0,46,0Shares,-4.23%,101401.31,2.93%
2022-07-26,Stock,智飞生物(300122.XSHE),Long,100Shares,100Shares,107.41,10741,-9,107.5,-,0,-72,0Shares,-0.08%,101401.31,10.59%
2022-07-26,,Cash,,,,,85744.31,,,,,,,,0
2022-07-27,Stock,陕西煤业(601225.XSHG),Long,100Shares,100Shares,19.41,1941,-53.1,19.941,-,0,-8,0Shares,-2.66%,101008.31,1.92%
2022-07-27,Stock,盐湖Shares份(000792.XSHE),Long,100Shares,100Shares,29.3,2930,-168,30.98,-,0,-37,0Shares,-5.42%,101008.31,2.9%
2022-07-27,Stock,智飞生物(300122.XSHE),Long,100Shares,100Shares,103.93,10393,-357,107.5,-,0,-348,0Shares,-3.32%,101008.31,10.29%
2022-07-27,,Cash,,,,,85744.31,,,,,,,,0
2022-07-28,Stock,陕西煤业(601225.XSHG),Long,100Shares,100Shares,19.47,1947,-47.1,19.941,-,0,6,0Shares,-2.36%,100799.31,1.93%
2022-07-28,Stock,盐湖Shares份(000792.XSHE),Long,100Shares,100Shares,29.13,2913,-185,30.98,-,0,-17,0Shares,-5.97%,100799.31,2.89%
2022-07-28,Stock,智飞生物(300122.XSHE),Long,100Shares,100Shares,101.95,10195,-555,107.5,-,0,-198,0Shares,-5.16%,100799.31,10.11%
2022-07-28,,Cash,,,,,85744.31,,,,,,,,0
2022-07-29,Stock,陕西煤业(601225.XSHG),Long,100Shares,100Shares,19.11,1911,-83.1,19.941,-,0,-36,0Shares,-4.17%,100511.31,1.9%
2022-07-29,Stock,盐湖Shares份(000792.XSHE),Long,100Shares,100Shares,29.04,2904,-194,30.98,-,0,-9,0Shares,-6.26%,100511.31,2.89%
2022-07-29,Stock,智飞生物(300122.XSHE),Long,100Shares,100Shares,99.52,9952,-798,107.5,-,0,-243,0Shares,-7.42%,100511.31,9.9%
2022-07-29,,Cash,,,,,85744.31,,,,,,,,0
2022-08-01,Stock,陕西煤业(601225.XSHG),Long,100Shares,100Shares,19.55,1955,-39.1,19.941,-,0,44,0Shares,-1.96%,100544.37,1.94%
2022-08-01,Stock,盐湖Shares份(000792.XSHE),Long,100Shares,100Shares,29.14,2914,-184,30.98,-,0,10,0Shares,-5.94%,100544.37,2.9%
2022-08-01,,Cash,,,,,95675.37,,,,,,,,0
2022-08-02,Stock,陕西煤业(601225.XSHG),Long,100Shares,100Shares,19.17,1917,-77.1,19.941,-,0,-38,0Shares,-3.87%,100455.5,1.91%
2022-08-02,,Cash,,,,,98538.5,,,,,,,,0
2022-08-03,Stock,兖矿能源(600188.XSHG),Long,500Shares,0Shares,37.61,18805,-95,37.8,-,0,-95,500Shares,-0.5%,100153.3,18.78%
2022-08-03,Stock,大族激光(002008.XSHE),Long,500Shares,0Shares,35.51,17755,180,35.15,-,0,180,500Shares,1.02%,100153.3,17.73%
2022-08-03,Stock,鹏鼎控Shares(002938.XSHE),Long,500Shares,0Shares,33.48,16740,-235,33.95,-,0,-235,500Shares,-1.38%,100153.3,16.71%
2022-08-03,Stock,中国移动(600941.XSHG),Long,300Shares,0Shares,58.11,17433,-132,58.55,-,0,-132,300Shares,-0.75%,100153.3,17.41%
2022-08-03,Stock,中国电信(601728.XSHG),Long,5400Shares,0Shares,3.68,19872,0,3.68,-,0,0,5400Shares,0%,100153.3,19.84%
2022-08-03,,Cash,,,,,9548.3,,,,,,,,0
2022-08-04,Stock,兖矿能源(600188.XSHG),Long,200Shares,200Shares,37.32,7464,-96,37.8,-,0,-58,0Shares,-1.27%,100157.85,7.45%
2022-08-04,Stock,大族激光(002008.XSHE),Long,200Shares,200Shares,33.9,6780,-250,35.15,-,0,-322,0Shares,-3.56%,100157.85,6.77%
2022-08-04,Stock,鹏鼎控Shares(002938.XSHE),Long,200Shares,200Shares,32.94,6588,-202,33.95,-,0,-108,0Shares,-2.97%,100157.85,6.58%
2022-08-04,Stock,中国移动(600941.XSHG),Long,300Shares,300Shares,60.45,18135,570,58.55,-,0,702,0Shares,3.25%,100157.85,18.11%
2022-08-04,Stock,中国电信(601728.XSHG),Long,1700Shares,1700Shares,3.68,6256,0,3.68,-,0,0,0Shares,0%,100157.85,6.25%
2022-08-04,,Cash,,,,,54934.85,,,,,,,,0
2022-08-05,Stock,兖矿能源(600188.XSHG),Long,200Shares,200Shares,35.96,7192,-368,37.8,-,0,-272,0Shares,-4.87%,100195.79,7.18%
2022-08-05,Stock,大族激光(002008.XSHE),Long,200Shares,200Shares,33.8,6760,-270,35.15,-,0,-20,0Shares,-3.84%,100195.79,6.75%
2022-08-05,Stock,鹏鼎控Shares(002938.XSHE),Long,200Shares,200Shares,33.47,6694,-96,33.95,-,0,106,0Shares,-1.41%,100195.79,6.68%
2022-08-05,Stock,中国移动(600941.XSHG),Long,300Shares,300Shares,61.15,18345,780,58.55,-,0,210,0Shares,4.44%,100195.79,18.31%
2022-08-05,Stock,中国电信(601728.XSHG),Long,600Shares,600Shares,3.7,2220,12,3.68,-,0,12,0Shares,0.54%,100195.79,2.22%
2022-08-05,,Cash,,,,,58984.79,,,,,,,,0
2022-08-08,Stock,兖矿能源(600188.XSHG),Long,100Shares,100Shares,38.74,3874,94,37.8,-,0,278,0Shares,2.49%,100049.75,3.87%
2022-08-08,Stock,大族激光(002008.XSHE),Long,200Shares,200Shares,34.43,6886,-144,35.15,-,0,126,0Shares,-2.05%,100049.75,6.88%
2022-08-08,Stock,鹏鼎控Shares(002938.XSHE),Long,200Shares,200Shares,32.87,6574,-216,33.95,-,0,-120,0Shares,-3.18%,100049.75,6.57%
2022-08-08,Stock,中国移动(600941.XSHG),Long,300Shares,300Shares,59.9,17970,405,58.55,-,0,-375,0Shares,2.31%,100049.75,17.96%
2022-08-08,Stock,中国电信(601728.XSHG),Long,200Shares,200Shares,3.7,740,4,3.68,-,0,0,0Shares,0.54%,100049.75,0.74%
2022-08-08,,Cash,,,,,64005.75,,,,,,,,0
2022-08-09,Stock,兖矿能源(600188.XSHG),Long,100Shares,100Shares,40.78,4078,298,37.8,-,0,204,0Shares,7.88%,100527.75,4.06%
2022-08-09,Stock,大族激光(002008.XSHE),Long,200Shares,200Shares,34.4,6880,-150,35.15,-,0,-6,0Shares,-2.13%,100527.75,6.84%
2022-08-09,Stock,鹏鼎控Shares(002938.XSHE),Long,200Shares,200Shares,32.89,6578,-212,33.95,-,0,4,0Shares,-3.12%,100527.75,6.54%
2022-08-09,Stock,中国移动(600941.XSHG),Long,300Shares,300Shares,60.8,18240,675,58.55,-,0,270,0Shares,3.84%,100527.75,18.14%
2022-08-09,Stock,中国电信(601728.XSHG),Long,200Shares,200Shares,3.73,746,10,3.68,-,0,6,0Shares,1.36%,100527.75,0.74%
2022-08-09,,Cash,,,,,64005.75,,,,,,,,0
2022-08-10,Stock,大族激光(002008.XSHE),Long,500Shares,200Shares,34.78,17390,112,34.556,-,0,262,300Shares,0.65%,100006.4,17.39%
2022-08-10,Stock,鹏鼎控Shares(002938.XSHE),Long,600Shares,200Shares,31.13,18678,-1176,33.09,-,0,-964,400Shares,-5.92%,100006.4,18.68%
2022-08-10,Stock,华鲁恒升(600426.XSHG),Long,600Shares,0Shares,29.28,17568,318,28.75,-,0,318,600Shares,1.84%,100006.4,17.57%
2022-08-10,Stock,宝丰能源(600989.XSHG),Long,1400Shares,0Shares,14.22,19908,126,14.13,-,0,126,1400Shares,0.64%,100006.4,19.91%
2022-08-10,Stock,三环集团(300408.XSHE),Long,700Shares,0Shares,27.67,19369,-91,27.8,-,0,-91,700Shares,-0.47%,100006.4,19.37%
2022-08-10,,Cash,,,,,7093.4,,,,,,,,0
2022-08-11,Stock,大族激光(002008.XSHE),Long,200Shares,200Shares,36.2,7240,328.8,34.556,-,0,284,0Shares,4.76%,101526.69,7.13%
2022-08-11,Stock,鹏鼎控Shares(002938.XSHE),Long,300Shares,300Shares,33,9900,-27,33.09,-,0,561,0Shares,-0.27%,101526.69,9.75%
2022-08-11,Stock,华鲁恒升(600426.XSHG),Long,200Shares,200Shares,29.07,5814,64,28.75,-,0,-42,0Shares,1.11%,101526.69,5.73%
2022-08-11,Stock,宝丰能源(600989.XSHG),Long,500Shares,500Shares,14.25,7125,60,14.13,-,0,15,0Shares,0.85%,101526.69,7.02%
2022-08-11,Stock,三环集团(300408.XSHE),Long,300Shares,300Shares,29.08,8724,384,27.8,-,0,423,0Shares,4.6%,101526.69,8.59%
2022-08-11,,Cash,,,,,62723.69,,,,,,,,0
2022-08-12,Stock,大族激光(002008.XSHE),Long,200Shares,200Shares,35.45,7090,178.8,34.556,-,0,-150,0Shares,2.59%,101148.4,7.01%
2022-08-12,Stock,鹏鼎控Shares(002938.XSHE),Long,300Shares,300Shares,32.8,9840,-87,33.09,-,0,-60,0Shares,-0.88%,101148.4,9.73%
2022-08-12,Stock,华鲁恒升(600426.XSHG),Long,200Shares,200Shares,29.25,5850,100,28.75,-,0,36,0Shares,1.74%,101148.4,5.78%
2022-08-12,Stock,宝丰能源(600989.XSHG),Long,200Shares,200Shares,14.1,2820,-6,14.13,-,0,-30,0Shares,-0.21%,101148.4,2.79%
2022-08-12,Stock,三环集团(300408.XSHE),Long,300Shares,300Shares,28.5,8550,210,27.8,-,0,-174,0Shares,2.52%,101148.4,8.45%
2022-08-12,,Cash,,,,,66998.4,,,,,,,,0
2022-08-15,Stock,大族激光(002008.XSHE),Long,200Shares,200Shares,34.49,6898,-13.2,34.556,-,0,-192,0Shares,-0.19%,100839.4,6.84%
2022-08-15,Stock,鹏鼎控Shares(002938.XSHE),Long,300Shares,300Shares,32.55,9765,-162,33.09,-,0,-75,0Shares,-1.63%,100839.4,9.68%
2022-08-15,Stock,华鲁恒升(600426.XSHG),Long,200Shares,200Shares,29.57,5914,164,28.75,-,0,64,0Shares,2.85%,100839.4,5.86%
2022-08-15,Stock,宝丰能源(600989.XSHG),Long,200Shares,200Shares,14.29,2858,32,14.13,-,0,38,0Shares,1.13%,100839.4,2.83%
2022-08-15,Stock,三环集团(300408.XSHE),Long,300Shares,300Shares,28.02,8406,66,27.8,-,0,-144,0Shares,0.79%,100839.4,8.34%
2022-08-15,,Cash,,,,,66998.4,,,,,,,,0
2022-08-16,Stock,大族激光(002008.XSHE),Long,200Shares,200Shares,34.44,6888,-23.2,34.556,-,0,-10,0Shares,-0.34%,100505.4,6.85%
2022-08-16,Stock,鹏鼎控Shares(002938.XSHE),Long,300Shares,300Shares,32.12,9636,-291,33.09,-,0,-129,0Shares,-2.93%,100505.4,9.59%
2022-08-16,Stock,华鲁恒升(600426.XSHG),Long,200Shares,200Shares,29.02,5804,54,28.75,-,0,-110,0Shares,0.94%,100505.4,5.77%
2022-08-16,Stock,宝丰能源(600989.XSHG),Long,200Shares,200Shares,14.12,2824,-2,14.13,-,0,-34,0Shares,-0.07%,100505.4,2.81%
2022-08-16,Stock,三环集团(300408.XSHE),Long,300Shares,300Shares,27.85,8355,15,27.8,-,0,-51,0Shares,0.18%,100505.4,8.31%
2022-08-16,,Cash,,,,,66998.4,,,,,,,,0
2022-08-17,Stock,大族激光(002008.XSHE),Long,200Shares,200Shares,36.93,7386,474.8,34.556,-,0,498,0Shares,6.87%,101720.4,7.26%
2022-08-17,Stock,鹏鼎控Shares(002938.XSHE),Long,300Shares,300Shares,33.82,10146,219,33.09,-,0,510,0Shares,2.21%,101720.4,9.97%
2022-08-17,Stock,华鲁恒升(600426.XSHG),Long,200Shares,200Shares,28.85,5770,20,28.75,-,0,-34,0Shares,0.35%,101720.4,5.67%
2022-08-17,Stock,宝丰能源(600989.XSHG),Long,200Shares,200Shares,14.17,2834,8,14.13,-,0,10,0Shares,0.28%,101720.4,2.79%
2022-08-17,Stock,三环集团(300408.XSHE),Long,300Shares,300Shares,28.62,8586,246,27.8,-,0,231,0Shares,2.95%,101720.4,8.44%
2022-08-17,,Cash,,,,,66998.4,,,,,,,,0
2022-08-18,Stock,大族激光(002008.XSHE),Long,200Shares,200Shares,36.82,7364,452.8,34.556,-,0,-22,0Shares,6.55%,101621.4,7.25%
2022-08-18,Stock,鹏鼎控Shares(002938.XSHE),Long,300Shares,300Shares,33.87,10161,234,33.09,-,0,15,0Shares,2.36%,101621.4,10%
2022-08-18,Stock,华鲁恒升(600426.XSHG),Long,200Shares,200Shares,28.19,5638,-112,28.75,-,0,-132,0Shares,-1.95%,101621.4,5.55%
2022-08-18,Stock,宝丰能源(600989.XSHG),Long,200Shares,200Shares,13.98,2796,-30,14.13,-,0,-38,0Shares,-1.06%,101621.4,2.75%
2022-08-18,Stock,三环集团(300408.XSHE),Long,300Shares,300Shares,28.88,8664,324,27.8,-,0,78,0Shares,3.88%,101621.4,8.53%
2022-08-18,,Cash,,,,,66998.4,,,,,,,,0
2022-08-19,Stock,大族激光(002008.XSHE),Long,200Shares,200Shares,33.5,6700,-211.2,34.556,-,0,-664,0Shares,-3.06%,100577.4,6.66%
2022-08-19,Stock,鹏鼎控Shares(002938.XSHE),Long,300Shares,300Shares,33.32,9996,69,33.09,-,0,-165,0Shares,0.7%,100577.4,9.94%
2022-08-19,Stock,华鲁恒升(600426.XSHG),Long,200Shares,200Shares,27.89,5578,-172,28.75,-,0,-60,0Shares,-2.99%,100577.4,5.55%
2022-08-19,Stock,宝丰能源(600989.XSHG),Long,200Shares,200Shares,13.55,2710,-116,14.13,-,0,-86,0Shares,-4.1%,100577.4,2.69%
2022-08-19,Stock,三环集团(300408.XSHE),Long,300Shares,300Shares,28.65,8595,255,27.8,-,0,-69,0Shares,3.06%,100577.4,8.55%
2022-08-19,,Cash,,,,,66998.4,,,,,,,,0
2022-08-22,Stock,大族激光(002008.XSHE),Long,200Shares,200Shares,33.06,6612,-299.2,34.556,-,0,-88,0Shares,-4.33%,101026.4,6.54%
2022-08-22,Stock,鹏鼎控Shares(002938.XSHE),Long,300Shares,300Shares,33.65,10095,168,33.09,-,0,99,0Shares,1.69%,101026.4,9.99%
2022-08-22,Stock,华鲁恒升(600426.XSHG),Long,200Shares,200Shares,28.93,5786,36,28.75,-,0,208,0Shares,0.63%,101026.4,5.73%
2022-08-22,Stock,宝丰能源(600989.XSHG),Long,200Shares,200Shares,14.04,2808,-18,14.13,-,0,98,0Shares,-0.64%,101026.4,2.78%
2022-08-22,Stock,三环集团(300408.XSHE),Long,300Shares,300Shares,29.09,8727,387,27.8,-,0,132,0Shares,4.64%,101026.4,8.64%
2022-08-22,,Cash,,,,,66998.4,,,,,,,,0
2022-08-23,Stock,大族激光(002008.XSHE),Long,200Shares,200Shares,33.77,6754,-157.2,34.556,-,0,142,0Shares,-2.27%,101252.4,6.67%
2022-08-23,Stock,鹏鼎控Shares(002938.XSHE),Long,300Shares,300Shares,33.08,9924,-3,33.09,-,0,-171,0Shares,-0.03%,101252.4,9.8%
