"Date","OrderTime","AssetType","Security","TradeSide","OrderType","FilledQuantity","FilledPrice","FilledAmount","OrderQuantity","OrderPrice","RealizedPnL","Commission","Status","LastUpdatedAt"
"2011-09-30","09:30:00","Equity","600803.XSHG","Buy","MarketOrder","3300 shares","10.3","33990","3300 shares","-","0","10.2","Filled","2011-09-30 09:30:00"
"2011-10-13","11:25:00","Equity","002611.XSHE","Sell","MarketOrder","-2100 shares","17.32","-36372","-2100 shares","-","2772","47.28","Filled","2011-10-13 11:25:00"
"2011-10-21","09:30:00","Equity","002236.XSHE","Buy","MarketOrder","900 shares","40.6","36540","900 shares","-","0","10.96","Filled","2011-10-21 09:30:00"
"2011-10-21","14:50:00","Equity","002335.XSHE","Sell","MarketOrder","-1800 shares","18.39","-33102","-1800 shares","-","-1098","43.03","Filled","2011-10-21 14:50:00"
"2011-10-24","09:30:00","Equity","000591.XSHE","Buy","MarketOrder","5700 shares","6","34200","5700 shares","-","0","10.26","Filled","2011-10-24 09:30:00"
"2011-10-24","11:25:00","Equity","002236.XSHE","Sell","MarketOrder","-900 shares","38.3","-34470","-900 shares","-","-2070","44.81","Filled","2011-10-24 11:25:00"
"2011-10-25","09:30:00","Equity","002056.XSHE","Buy","MarketOrder","500 shares","19.37","9685","500 shares","-","0","5","Filled","2011-10-25 09:30:00"
"2011-10-25","09:30:00","Equity","002236.XSHE","Buy","MarketOrder","200 shares","38.8","7760","200 shares","-","0","5","Filled","2011-10-25 09:30:00"
"2011-10-25","09:30:00","Equity","300059.XSHE","Buy","MarketOrder","600 shares","18.83","11298","600 shares","-","0","5","Filled","2011-10-25 09:30:00"
"2011-10-31","14:50:00","Equity","300059.XSHE","Sell","MarketOrder","-600 shares","22.51","-13506","-600 shares","-","2208","18.51","Filled","2011-10-31 14:50:00"
"2011-11-09","14:50:00","Equity","000591.XSHE","Sell","MarketOrder","-5700 shares","7.45","-42465","-5700 shares","-","8265","55.2","Filled","2011-11-09 14:50:00"
"2011-11-11","09:30:00","Equity","600760.XSHG","Buy","MarketOrder","6500 shares","9.43","61295","6500 shares","-","0","18.39","Filled","2011-11-11 09:30:00"
"2011-11-14","11:25:00","Equity","002056.XSHE","Sell","MarketOrder","-500 shares","22.26","-11130","-500 shares","-","1445","16.13","Filled","2011-11-14 11:25:00"
"2011-11-15","11:25:00","Equity","600760.XSHG","Sell","MarketOrder","-6500 shares","9.85","-64025","-6500 shares","-","2730","83.23","Filled","2011-11-15 11:25:00"
"2011-11-21","09:30:00","Equity","002600.XSHE","Buy","MarketOrder","1200 shares","19.51","23412","1200 shares","-","0","7.02","Filled","2011-11-21 09:30:00"
"2011-11-21","09:30:00","Equity","300059.XSHE","Buy","MarketOrder","1100 shares","22.2","24420","1100 shares","-","0","7.33","Filled","2011-11-21 09:30:00"
"2011-11-21","09:30:00","Equity","601117.XSHG","Buy","MarketOrder","3400 shares","7.38","25092","3400 shares","-","0","7.53","Filled","2011-11-21 09:30:00"
"2011-11-24","09:30:00","Equity","601117.XSHG","Sell","MarketOrder","-3400 shares","7.2","-24480","-3400 shares","-","-612","31.82","Filled","2011-11-24 09:30:00"
"2011-11-24","09:30:00","Equity","002600.XSHE","Sell","MarketOrder","-1200 shares","19.4","-23280","-1200 shares","-","-132","30.26","Filled","2011-11-24 09:30:00"
"2011-11-29","09:30:00","Equity","002402.XSHE","Buy","MarketOrder","3000 shares","16.4","49200","3000 shares","-","0","14.76","Filled","2011-11-29 09:30:00"
"2011-11-30","14:50:00","Equity","002402.XSHE","Sell","MarketOrder","-3000 shares","15.38","-46140","-3000 shares","-","-3060","59.98","Filled","2011-11-30 14:50:00"
"2011-12-05","09:30:00","Equity","600760.XSHG","Buy","MarketOrder","2500 shares","9.2","23000","2500 shares","-","0","6.9","Filled","2011-12-05 09:30:00"
"2011-12-05","09:30:00","Equity","600011.XSHG","Buy","MarketOrder","5200 shares","4.45","23140","5200 shares","-","0","6.94","Filled","2011-12-05 09:30:00"
"2011-12-05","14:50:00","Equity","300059.XSHE","Sell","MarketOrder","-1100 shares","20.81","-22891","-1100 shares","-","-1529","29.76","Filled","2011-12-05 14:50:00"
"2011-12-06","11:25:00","Equity","600011.XSHG","Sell","MarketOrder","-5200 shares","4.18","-21736","-5200 shares","-","-1404","28.26","Filled","2011-12-06 11:25:00"
"2011-12-07","09:30:00","Equity","300059.XSHE","Buy","MarketOrder","1100 shares","20.31","22341","1100 shares","-","0","6.7","Filled","2011-12-07 09:30:00"
"2011-12-07","09:30:00","Equity","002555.XSHE","Buy","MarketOrder","1700 shares","12.78","21726","1700 shares","-","0","6.52","Filled","2011-12-07 09:30:00"
"2011-12-08","11:25:00","Equity","600760.XSHG","Sell","MarketOrder","-2500 shares","9.32","-23300","-2500 shares","-","300","30.29","Filled","2011-12-08 11:25:00"
"2011-12-12","11:25:00","Equity","002236.XSHE","Sell","MarketOrder","-200 shares","47.3","-9460","-200 shares","-","1700","14.46","Filled","2011-12-12 11:25:00"
"2011-12-12","14:50:00","Equity","002555.XSHE","Sell","MarketOrder","-1700 shares","12.16","-20672","-1700 shares","-","-1054","26.87","Filled","2011-12-12 14:50:00"
"2011-12-14","14:50:00","Equity","300059.XSHE","Sell","MarketOrder","-1100 shares","19.67","-21637","-1100 shares","-","-704","28.13","Filled","2011-12-14 14:50:00"
"2011-12-15","09:30:00","Equity","002600.XSHE","Buy","MarketOrder","2600 shares","14.4","37440","2600 shares","-","0","11.23","Filled","2011-12-15 09:30:00"
"2011-12-15","09:30:00","Equity","002056.XSHE","Buy","MarketOrder","2300 shares","16","36800","2300 shares","-","0","11.04","Filled","2011-12-15 09:30:00"
"2011-12-16","11:25:00","Equity","002600.XSHE","Sell","MarketOrder","-2600 shares","13.82","-35932","-2600 shares","-","-1508","46.71","Filled","2011-12-16 11:25:00"
"2011-12-22","09:30:00","Equity","600760.XSHG","Buy","MarketOrder","2400 shares","7.9","18960","2400 shares","-","0","5.69","Filled","2011-12-22 09:30:00"
"2011-12-22","09:30:00","Equity","601888.XSHG","Buy","MarketOrder","700 shares","25.5","17850","700 shares","-","0","5.36","Filled","2011-12-22 09:30:00"
