trade_date,stock_code,target_weight
2019-06-19,sh603223,0.1
2019-06-26,sz300499,0.1
2019-06-26,sh600452,0.1
2019-06-26,sz300272,0.1
2019-06-26,sz002749,0.1
2019-06-26,sh603223,0.1
2019-06-26,sz002320,0.1
2019-06-26,sz300501,0.1
2019-06-26,sz002790,0.1
2019-06-26,sh603518,0.1
2019-06-26,sh603726,0.1
2019-07-03,sh600452,0.1
2019-07-03,sz300499,0.1
2019-07-03,sh603518,0.1
2019-07-03,sh603223,0.1
2019-07-03,sh603726,0.1
2019-07-03,sz002749,0.1
2019-07-03,sz002320,0.1
2019-07-03,sz300501,0.1
2019-07-03,sz002709,0.1
2019-07-03,sz002790,0.1
2019-07-10,sz300501,0.1
2019-07-10,sz300499,0.1
2019-07-10,sh600452,0.1
2019-07-10,sh603518,0.1
2019-07-10,sh603223,0.1
2019-07-10,sz002749,0.1
2019-07-10,sz002320,0.1
2019-07-10,sz002038,0.1
2019-07-10,sz002790,0.1
2019-07-10,sz002559,0.1
2019-07-17,sz002788,0.1
2019-07-17,sz002790,0.1
2019-07-17,sh603260,0.1
2019-07-17,sh603518,0.1
2019-07-17,sz002038,0.1
2019-07-17,sz002559,0.1
2019-07-17,sz002749,0.1
2019-07-17,sz002320,0.1
2019-07-17,sz300501,0.1
2019-07-17,sh603680,0.1
2019-07-24,sh603680,0.1
2019-07-24,sz002245,0.1
2019-07-24,sh600750,0.1
2019-07-24,sh600452,0.1
2019-07-24,sh603260,0.1
2019-07-24,sz002038,0.1
2019-07-24,sz002790,0.1
2019-07-24,sz300501,0.1
2019-07-24,sh603518,0.1
2019-07-24,sh603101,0.1
2019-07-31,sh600382,0.1
2019-07-31,sh600379,0.1
2019-07-31,sh600750,0.1
2019-07-31,sh600452,0.1
2019-07-31,sz300500,0.1
2019-07-31,sh603680,0.1
2019-07-31,sz300501,0.1
2019-07-31,sh603260,0.1
2019-07-31,sz000736,0.1
2019-07-31,sz002038,0.1
2019-08-07,sz300272,0.1
2019-08-07,sh601997,0.1
2019-08-07,sh600379,0.1
2019-08-07,sh603101,0.1
2019-08-07,sz002245,0.1
2019-08-07,sz002038,0.1
2019-08-07,sz000736,0.1
2019-08-07,sh603680,0.1
2019-08-07,sh603260,0.1
2019-08-07,sh600452,0.1
2019-08-14,sh600699,0.1
2019-08-14,sz000736,0.1
2019-08-14,sh603603,0.1
2019-08-14,sh603101,0.1
2019-08-14,sz300272,0.1
2019-08-14,sh600379,0.1
2019-08-14,sz002038,0.1
2019-08-14,sz000676,0.1
2019-08-14,sh603260,0.1
2019-08-14,sh603680,0.1
2019-08-21,sh600379,0.1
2019-08-21,sz002437,0.1
2019-08-21,sz300337,0.1
2019-08-21,sz300100,0.1
2019-08-21,sz002662,0.1
2019-08-21,sz002038,0.1
2019-08-21,sz000676,0.1
2019-08-21,sh603680,0.1
2019-08-21,sh603260,0.1
2019-08-21,sh603101,0.1
2019-08-28,sh603156,0.1
2019-08-28,sh601689,0.1
2019-08-28,sh600379,0.1
2019-08-28,sh600699,0.1
2019-08-28,sz000736,0.1
2019-08-28,sh603260,0.1
2019-08-28,sz000676,0.1
2019-08-28,sz300187,0.1
2019-08-28,sh603518,0.1
2019-08-28,sh603680,0.1
2019-09-04,sh600686,0.1
2019-09-04,sz300187,0.1
2019-09-04,sh603518,0.1
2019-09-04,sz002787,0.1
2019-09-04,sh600379,0.1
2019-09-04,sh603680,0.1
2019-09-04,sz000736,0.1
2019-09-04,sh603156,0.1
2019-09-04,sz002043,0.1
2019-09-04,sh603058,0.1
2019-09-11,sh600101,0.1
2019-09-11,sh600515,0.1
2019-09-11,sz300441,0.1
2019-09-11,sh603156,0.1
2019-09-11,sh600661,0.1
2019-09-11,sz002602,0.1
2019-09-11,sz002782,0.1
2019-09-11,sh603988,0.1
2019-09-11,sh603518,0.1
2019-09-11,sz002225,0.1
2019-09-19,sz002264,0.1
2019-09-19,sh603158,0.1
2019-09-19,sz002685,0.1
2019-09-19,sh600686,0.1
2019-09-19,sz002228,0.1
2019-09-19,sh600515,0.1
2019-09-19,sh603156,0.1
2019-09-19,sz002233,0.1
2019-09-19,sh603055,0.1
2019-09-19,sh600707,0.1
2019-09-26,sh600283,0.1
2019-09-26,sz002228,0.1
2019-09-26,sh600388,0.1
2019-09-26,sz002088,0.1
2019-09-26,sh600997,0.1
2019-09-26,sh603156,0.1
2019-09-26,sh603088,0.1
2019-09-26,sh600707,0.1
2019-09-26,sh603726,0.1
2019-09-26,sh603158,0.1
2019-10-10,sz000938,0.1
2019-10-10,sh603077,0.1
2019-10-10,sz002772,0.1
2019-10-10,sz002422,0.1
2019-10-10,sh603518,0.1
2019-10-10,sz300146,0.1
2019-10-10,sz002294,0.1
2019-10-10,sh603156,0.1
2019-10-10,sz002159,0.1
2019-10-10,sz000423,0.1
2019-10-17,sh603339,0.1
2019-10-17,sz002412,0.1
2019-10-17,sz002422,0.1
2019-10-17,sh603518,0.1
2019-10-17,sz002294,0.1
2019-10-17,sz000938,0.1
2019-10-17,sz002159,0.1
2019-10-17,sz300633,0.1
2019-10-17,sz000597,0.1
2019-10-17,sh600120,0.1
2019-10-24,sz002264,0.1
2019-10-24,sz000779,0.1
2019-10-24,sz002294,0.1
2019-10-24,sz000938,0.1
2019-10-24,sh603156,0.1
2019-10-24,sh600120,0.1
2019-10-24,sz000597,0.1
2019-10-24,sz300633,0.1
2019-10-24,sz002159,0.1
2019-10-24,sz000963,0.1
2019-10-31,sz002075,0.1
2019-10-31,sz002252,0.1
2019-10-31,sh603663,0.1
2019-10-31,sz002121,0.1
2019-10-31,sh600535,0.1
2019-10-31,sz300633,0.1
2019-10-31,sh600120,0.1
2019-10-31,sh600566,0.1
2019-10-31,sz000597,0.1
2019-10-31,sz000698,0.1
2019-11-07,sh600120,0.1
2019-11-07,sz002345,0.1
2019-11-07,sz000698,0.1
2019-11-07,sh600566,0.1
2019-11-07,sz300633,0.1
2019-11-07,sz300102,0.1
2019-11-07,sh603018,0.1
2019-11-07,sz002121,0.1
2019-11-07,sz000597,0.1
2019-11-07,sz300337,0.1
2019-11-14,sz002412,0.1
2019-11-14,sz002121,0.1
2019-11-14,sh600120,0.1
2019-11-14,sz002358,0.1
2019-11-14,sz000821,0.1
2019-11-14,sz002662,0.1
2019-11-14,sz300102,0.1
2019-11-14,sh603085,0.1
2019-11-14,sz000597,0.1
2019-11-14,sh600566,0.1
2019-11-21,sh603018,0.1
2019-11-21,sz000698,0.1
2019-11-21,sz002358,0.1
2019-11-21,sz300276,0.1
2019-11-21,sh600120,0.1
2019-11-21,sh600566,0.1
2019-11-21,sh603980,0.1
2019-11-21,sz300102,0.1
2019-11-21,sz000597,0.1
2019-11-21,sz000534,0.1
2019-11-28,sz002358,0.1
2019-11-28,sh603055,0.1
2019-11-28,sh600120,0.1
2019-11-28,sh603260,0.1
2019-11-28,sh600965,0.1
2019-11-28,sz300102,0.1
2019-11-28,sz300633,0.1
2019-11-28,sz002412,0.1
2019-11-28,sz300276,0.1
2019-11-28,sh600566,0.1
2019-12-05,sz002349,0.1
2019-12-05,sz000698,0.1
2019-12-05,sh600965,0.1
2019-12-05,sh600120,0.1
2019-12-05,sh603725,0.1
2019-12-05,sz300276,0.1
2019-12-05,sh600566,0.1
2019-12-05,sz300508,0.1
2019-12-05,sz002412,0.1
2019-12-05,sz300633,0.1
2019-12-12,sh601339,0.1
2019-12-12,sz002349,0.1
2019-12-12,sz300180,0.1
2019-12-12,sh600965,0.1
2019-12-12,sh603980,0.1
2019-12-12,sh600566,0.1
2019-12-12,sz300508,0.1
2019-12-12,sh600480,0.1
2019-12-12,sz002412,0.1
2019-12-12,sz002765,0.1
2019-12-19,sh600965,0.1
