candle_begin_time,pearson_ic,spearman_ic,n_obs,n_in_scope,n_tradable,coverage_ratio
2023-06-18,-0.13126808815359264,-0.22613861386138612,101.0,101.0,184,0.5489130434782609
2023-06-19,-0.09813527609272915,-0.2738031450203844,101.0,101.0,184,0.5489130434782609
2023-06-20,-0.2515609305166966,-0.40715200931857887,101.0,101.0,184,0.5489130434782609
2023-06-21,-0.06321516345117378,-0.11719277810133953,101.0,101.0,184,0.5489130434782609
2023-06-22,-0.08772638146815419,-0.08325592095527716,101.0,101.0,184,0.5489130434782609
2023-06-23,-0.015509058215259013,0.014536983110075712,101.0,101.0,184,0.5489130434782609
2023-06-24,-0.06090630611841086,-0.007198602213162492,101.0,101.0,184,0.5489130434782609
2023-06-25,0.13972921084898718,0.17096097845078623,101.0,101.0,184,0.5489130434782609
2023-06-26,0.1118353802067192,0.123075131042516,101.0,101.0,184,0.5489130434782609
2023-06-27,0.07841884504947422,0.05075131042516016,101.0,101.0,184,0.5489130434782609
2023-06-28,0.3061324438321842,0.24956319161327895,101.0,101.0,184,0.5489130434782609
2023-06-29,0.27998092384318113,0.2232498543972044,101.0,101.0,184,0.5489130434782609
2023-06-30,0.04220490151149702,0.05702970297029703,101.0,101.0,185,0.5459459459459459
2023-07-01,0.07787421107590602,0.10642981945253349,101.0,101.0,185,0.5459459459459459
2023-07-02,-0.07191746082729537,-0.08908561444379733,101.0,101.0,185,0.5459459459459459
2023-07-03,0.0753689219898109,-0.01322073383808969,101.0,101.0,185,0.5459459459459459
2023-07-04,0.08512525084668891,0.014746694078962,101.0,101.0,185,0.5459459459459459
2023-07-05,0.16252685261430422,0.15792661619103085,101.0,101.0,185,0.5459459459459459
2023-07-06,0.06858830211115234,0.0776470588235294,101.0,101.0,185,0.5459459459459459
2023-07-07,0.07448312770035138,-0.01203838259325647,102.0,102.0,186,0.5483870967741935
2023-07-08,0.15251572926803356,0.1324448264358132,102.0,102.0,187,0.5454545454545454
2023-07-09,0.1111617801225685,0.097330521173191,102.0,102.0,187,0.5454545454545454
2023-07-10,0.15943024627839306,0.16105648257572758,102.0,102.0,187,0.5454545454545454
2023-07-11,0.20550425551617302,0.26831061175792054,102.0,102.0,187,0.5454545454545454
2023-07-12,0.1815080569159284,0.23321892440529035,102.0,102.0,187,0.5454545454545454
2023-07-13,-0.06647221954402797,-0.03957079471071476,103.0,103.0,188,0.5478723404255319
2023-07-14,-0.01686367452265854,-0.05335412731186574,103.0,103.0,188,0.5478723404255319
2023-07-15,0.053581036079662234,0.06896059394631639,103.0,103.0,188,0.5478723404255319
2023-07-16,-0.036404315106322006,-0.018099547511312215,103.0,103.0,188,0.5478723404255319
2023-07-17,-0.1571042112794755,-0.1367789834380354,103.0,103.0,188,0.5478723404255319
2023-07-18,-0.09591055732555079,-0.09832320630887101,103.0,103.0,188,0.5478723404255319
2023-07-19,-0.2567859931277098,-0.1693208276589202,103.0,103.0,188,0.5478723404255319
2023-07-20,-0.2708785480500857,-0.22162061239731146,103.0,103.0,188,0.5478723404255319
2023-07-21,-0.13971827116431582,-0.0640403286034354,103.0,103.0,188,0.5478723404255319
2023-07-22,-0.25381926847600983,-0.1982054210780653,103.0,103.0,188,0.5478723404255319
2023-07-23,-0.19902691553195484,-0.25839080964723454,103.0,103.0,188,0.5478723404255319
2023-07-24,-0.1708547781651056,-0.2487589509291394,103.0,103.0,188,0.5478723404255319
2023-07-25,-0.14920819628230844,-0.2289351140007908,103.0,103.0,188,0.5478723404255319
2023-07-26,-0.1637580051496155,-0.2072887121891797,103.0,103.0,188,0.5478723404255319
2023-07-27,-0.02293522016570725,0.032146465755831834,103.0,103.0,188,0.5478723404255319
2023-07-28,-0.04766854774199988,0.047061020076439836,103.0,103.0,188,0.5478723404255319
2023-07-29,-0.07755508987245341,0.05243157756007557,103.0,103.0,188,0.5478723404255319
2023-07-30,-0.06686555148884167,0.04299740807450688,103.0,103.0,188,0.5478723404255319
2023-07-31,-0.09559043677443871,0.0076110354522690325,103.0,103.0,188,0.5478723404255319
2023-08-01,-0.11542955664696566,-0.08920177480999868,103.0,103.0,189,0.544973544973545
2023-08-02,-0.12358581184634598,-0.03717655845011642,103.0,103.0,189,0.544973544973545
2023-08-03,-0.06819650281489519,0.023492070465228658,103.0,103.0,189,0.544973544973545
2023-08-04,-0.13251259499575846,-0.1498374555199227,103.0,103.0,189,0.544973544973545
2023-08-05,-0.11571956428697029,-0.10975533900062202,105.0,105.0,191,0.5497382198952879
2023-08-06,-0.06958746554617899,-0.147677793904209,105.0,105.0,192,0.546875
2023-08-07,-0.04090741908539185,-0.12021563342318058,105.0,105.0,192,0.546875
2023-08-08,-0.003441776690819158,-0.06748911465892597,105.0,105.0,192,0.546875
2023-08-09,-0.03650814699264976,-0.1253265602322206,105.0,105.0,192,0.546875
2023-08-10,0.015995528598051485,-0.07454903586979057,105.0,105.0,192,0.546875
2023-08-11,0.021893168228294874,-0.11306240928882438,105.0,105.0,192,0.546875
2023-08-12,0.18657421550126793,-0.09015135807588637,105.0,105.0,192,0.546875
2023-08-13,0.11316558816626403,0.028510970602312516,106.0,106.0,193,0.5492227979274611
2023-08-14,0.24305649361547016,0.10170541854548203,106.0,106.0,193,0.5492227979274611
2023-08-15,0.20799526726865578,0.14391515731667381,106.0,106.0,193,0.5492227979274611
2023-08-16,0.3000782027441955,0.23094440385923373,106.0,106.0,194,0.5463917525773195
2023-08-17,7.594120416549363e-05,-0.18184245660881176,106.0,106.0,194,0.5463917525773195
2023-08-18,-0.03127251207303023,-0.21550187111816452,107.0,107.0,195,0.5487179487179488
2023-08-19,-0.1022388856068079,-0.2578714316503066,107.0,107.0,196,0.5459183673469388
2023-08-20,0.020635911165218325,-0.12460079547013068,107.0,107.0,196,0.5459183673469388
2023-08-21,-0.19134909493614072,-0.27618095965830053,107.0,107.0,196,0.5459183673469388
2023-08-22,-0.14153145411887996,-0.1985540469053077,107.0,107.0,196,0.5459183673469388
2023-08-23,-0.10379078644949517,-0.12258273085287721,107.0,107.0,196,0.5459183673469388
2023-08-24,-0.18648278780152494,-0.2073022590567997,107.0,107.0,196,0.5459183673469388
2023-08-25,0.019780622966664302,0.08854211323558832,108.0,108.0,197,0.5482233502538071
2023-08-26,0.08034848987901798,-0.015242885859365323,108.0,108.0,197,0.5482233502538071
2023-08-27,0.02430561339308766,0.04085093410309906,108.0,108.0,197,0.5482233502538071
2023-08-28,-0.09236776450750402,-0.07035544504463308,108.0,108.0,197,0.5482233502538071
2023-08-29,0.09716429387347778,0.13899606543008755,108.0,108.0,198,0.5454545454545454
2023-08-30,0.016585263705550482,0.01609077138529252,108.0,108.0,198,0.5454545454545454
2023-08-31,0.009764014596783327,0.01787228367010584,108.0,108.0,198,0.5454545454545454
2023-09-01,-0.055812156309141235,-0.07307058408833252,108.0,108.0,198,0.5454545454545454
2023-09-02,-0.177503296009624,-0.1949946173559309,108.0,108.0,198,0.5454545454545454
2023-09-03,-0.028713786426425098,-0.043023045338058626,108.0,108.0,198,0.5454545454545454
2023-09-04,0.05786166405033741,0.04790076881305553,108.0,108.0,198,0.5454545454545454
2023-09-05,-0.1418353834830834,-0.055045871559633024,108.0,108.0,198,0.5454545454545454
2023-09-06,-0.18326228688120533,-0.17221602979984182,108.0,108.0,198,0.5454545454545454
2023-09-07,-0.19355907714689657,-0.1977764440252651,108.0,108.0,198,0.5454545454545454
2023-09-08,-0.10981644447456894,-0.2447721664904208,108.0,108.0,198,0.5454545454545454
2023-09-09,-0.2411397427214371,-0.24244762639686757,108.0,108.0,198,0.5454545454545454
2023-09-10,-0.23250273256472076,-0.2390846647041451,108.0,108.0,198,0.5454545454545454
2023-09-11,-0.29823631721105376,-0.2738193908561738,108.0,108.0,198,0.5454545454545454
2023-09-12,-0.28447356431905296,-0.24126630274276675,108.0,108.0,198,0.5454545454545454
2023-09-13,-0.21195207489299644,-0.1801042232320634,108.0,108.0,198,0.5454545454545454
2023-09-14,-0.11470184887154303,-0.11497899339792506,108.0,108.0,198,0.5454545454545454
2023-09-15,-0.09688886983136547,-0.03840254556193851,108.0,108.0,198,0.5454545454545454
2023-09-16,-0.13540824289522954,-0.07596673240161193,108.0,108.0,198,0.5454545454545454
2023-09-17,0.008698018935308895,0.010812922156487277,108.0,108.0,198,0.5454545454545454
2023-09-18,-0.004775940238328614,-0.05302618918326712,108.0,108.0,198,0.5454545454545454
2023-09-19,-0.07380228778084419,-0.07290862842607676,108.0,108.0,198,0.5454545454545454
2023-09-20,-0.0021978296038852644,-0.07339449541284404,108.0,108.0,198,0.5454545454545454
2023-09-21,-0.026146890066848186,-0.12411519810988215,108.0,108.0,198,0.5454545454545454
2023-09-22,-0.13042529524067834,-0.23232486082071696,106.0,106.0,198,0.5353535353535354
2023-09-23,-0.06581378548472983,-0.08278042712004975,105.0,105.0,198,0.5303030303030303
2023-09-24,-0.03114063105043745,-0.07099472952056271,107.0,107.0,199,0.5376884422110553
2023-09-25,-0.033321219585753944,-0.0966319873038265,107.0,107.0,199,0.5376884422110553
2023-09-26,0.024573914004399285,-0.07966457023060798,107.0,107.0,199,0.5376884422110553
2023-09-27,-0.029033135420174824,-0.13511236505417423,107.0,107.0,200,0.535
2023-09-28,-0.1244299448169553,-0.205054922023112,108.0,108.0,200,0.54
2023-09-29,-0.14983750840834212,-0.17048215153333904,108.0,108.0,200,0.54
2023-09-30,-0.07337089467247254,-0.19327217125382268,109.0,109.0,201,0.5422885572139303
2023-10-01,-0.2539777483169619,-0.3707188422784753,110.0,110.0,201,0.5472636815920398
2023-10-02,-0.15526069107141993,-0.25922110592475284,110.0,110.0,201,0.5472636815920398
2023-10-03,-0.20501814398236448,-0.1857088113968848,110.0,110.0,201,0.5472636815920398
2023-10-04,-0.0999987777693209,-0.13796946296946297,111.0,111.0,202,0.5495049504950495
2023-10-05,-0.09291944089290081,-0.1277114777114777,111.0,111.0,202,0.5495049504950495
2023-10-06,-0.08377589266031871,-0.12170051619592905,110.0,110.0,203,0.541871921182266
2023-10-07,-0.07396400185346061,-0.15629691409507923,110.0,110.0,203,0.541871921182266
2023-10-08,-0.15705833870541439,-0.19495074724432523,110.0,110.0,203,0.541871921182266
2023-10-09,-0.22996571702562374,-0.26224105673646964,110.0,110.0,203,0.541871921182266
2023-10-10,-0.14029506810628273,-0.1381010881010881,111.0,111.0,203,0.5467980295566502
2023-10-11,-0.06165016957115394,-0.08242365742365743,111.0,111.0,203,0.5467980295566502
2023-10-12,-0.020753324925252115,0.023683748683748684,111.0,111.0,203,0.5467980295566502
2023-10-13,0.03531655213490327,0.11229378729378729,111.0,111.0,203,0.5467980295566502
2023-10-14,-0.05126676304161029,-0.02262197262197262,111.0,111.0,203,0.5467980295566502
2023-10-15,0.10341201915947296,0.0567041067041067,111.0,111.0,203,0.5467980295566502
