Price,Adj Close,Close,High,Low,Open,Volume
Ticker,^HSNU,^HSNU,^HSNU,^HSNU,^HSNU,^HSNU
Date,,,,,,
2020-09-08,45837.05859375,45837.05859375,46157.16015625,45444.12109375,45736.1015625,29640800
2020-09-09,46344.80078125,46344.80078125,46344.80078125,45435.58984375,45435.58984375,53306400
2020-09-10,46015.96875,46015.96875,46443.44921875,45942.98828125,46347.1015625,33453200
2020-09-11,45953.3203125,45953.3203125,46160.94921875,45871.98046875,45913.91015625,53872400
2020-09-14,45857.7109375,45857.7109375,46040.76953125,45739.87890625,45994.44921875,15159300
2020-09-15,45866.1015625,45866.1015625,46052.078125,45683.859375,45806.58984375,23841200
2020-09-16,45918.37890625,45918.37890625,46180.01953125,45834.28125,45931.05078125,18431200
2020-09-17,45871.078125,45871.078125,46067.16015625,45588.62109375,45961.578125,24966500
2020-09-18,45596.94140625,45596.94140625,45907.6015625,45322.1484375,45871.078125,38888400
2020-09-21,45402.91015625,45402.91015625,45800.171875,45128.1484375,45668.8515625,19084200
2020-09-22,44893.1015625,44893.1015625,45265.5703125,44880.05078125,45175.62109375,20247100
2020-09-23,45139.3203125,45139.3203125,45205.37890625,44815.03125,44896.578125,19731500
2020-09-24,44738.41015625,44738.41015625,45139.171875,44572.328125,44880.05078125,26052800
2020-09-25,45403.05859375,45403.05859375,45454.2109375,44873.9609375,44908.01171875,26004400
2020-09-28,44882.078125,44882.078125,45425.91015625,44789.078125,45348.03125,18699400
2020-09-29,44377.87890625,44377.87890625,44996.44921875,44257.05078125,44996.44921875,27917100
2020-09-30,44430.4609375,44430.4609375,45093.19921875,44430.4609375,44797.8515625,27887700
2020-10-05,44799.30078125,44799.30078125,44963.76171875,44598.98046875,44821.76953125,30276600
2020-10-06,45114.33984375,45114.33984375,45114.33984375,44727.8203125,44851.75,11618800
2020-10-07,45595.4296875,45595.4296875,45595.4296875,44850.390625,44938.6484375,18346600
2020-10-08,45055.421875,45055.421875,45519.5390625,44871.78125,45519.5390625,17165600
2020-10-09,44939.1796875,44939.1796875,45407.80078125,44795.26171875,45407.80078125,12419600
2020-10-12,45514.51953125,45514.51953125,45514.51953125,44936.30859375,45039.48828125,15536700
2020-10-14,45706.171875,45706.171875,45732.26171875,45195.578125,45337.98828125,23395700
2020-10-15,45064.1484375,45064.1484375,45681.8515625,45056.6015625,45651.51171875,39010100
2020-10-16,44833.921875,44833.921875,45146.23046875,44833.921875,45022.23828125,23160000
2020-10-19,45136.91015625,45136.91015625,45303.828125,44943.94140625,45136.609375,13018700
2020-10-20,45177.30078125,45177.30078125,45434.73828125,44951.16015625,44951.16015625,14852800
2020-10-21,44858.75,44858.75,45422.73046875,44774.75,45325.6484375,26227200
2020-10-22,44666.37109375,44666.37109375,44755.23046875,44543.23046875,44729.5,25140600
