"Date","AssetType","Security","Side","Quantity","AvailableQuantity","CloseOrSettlementPrice","MarketValue","UnrealizedPnL","AverageOpenPrice","AverageHoldingPriceFutures","Margin","DailyPnL","TodayQuantity","PnLRatio","PositionRatio"
"2011-08-08","Equity","002028.XSHE","Long","1300 shares","1300 shares","15","19500","-598","15.46","-","0","-767","0 shares","-2.98%","95481.81"
"2011-08-08","Equity","600123.XSHG","Long","400 shares","400 shares","44.03","17612","-344","44.89","-","0","-1144","0 shares","-1.92%","95481.81"
"2011-08-08","","Cash","","","","","32836.81","","","","","","","","0"
"2011-08-09","Equity","600216.XSHG","Long","200 shares","200 shares","33.52","6704","184","32.6","-","0","8","0 shares","2.82%","93977.83"
"2011-08-09","Equity","600123.XSHG","Long","200 shares","200 shares","45.47","9094","116","44.89","-","0","288","0 shares","1.29%","93977.83"
"2011-08-09","","Cash","","","","","78179.83","","","","","","","","0"
"2011-08-10","Equity","600216.XSHG","Long","200 shares","200 shares","32.83","6566","46","32.6","-","0","-138","0 shares","0.71%","94055.83"
"2011-08-10","Equity","600123.XSHG","Long","200 shares","200 shares","46.55","9310","332","44.89","-","0","216","0 shares","3.7%","94055.83"
"2011-08-10","","Cash","","","","","78179.83","","","","","","","","0"
"2011-08-11","Equity","600216.XSHG","Long","200 shares","200 shares","32.73","6546","26","32.6","-","0","-20","0 shares","0.4%","94151.83"
"2011-08-11","Equity","600123.XSHG","Long","200 shares","200 shares","47.13","9426","448","44.89","-","0","116","0 shares","4.99%","94151.83"
"2011-08-11","","Cash","","","","","78179.83","","","","","","","","0"
"2011-08-12","Equity","600216.XSHG","Long","200 shares","200 shares","32.9","6580","60","32.6","-","0","34","0 shares","0.92%","93961.83"
"2011-08-12","Equity","600123.XSHG","Long","200 shares","200 shares","46.01","9202","224","44.89","-","0","-224","0 shares","2.49%","93961.83"
"2011-08-12","","Cash","","","","","78179.83","","","","","","","","0"
"2011-08-15","Equity","600216.XSHG","Long","200 shares","200 shares","34.04","6808","288","32.6","-","0","228","0 shares","4.42%","94227.83"
"2011-08-15","Equity","600123.XSHG","Long","200 shares","200 shares","46.2","9240","262","44.89","-","0","38","0 shares","2.92%","94227.83"
"2011-08-15","","Cash","","","","","78179.83","","","","","","","","0"
"2011-08-16","Equity","600216.XSHG","Long","200 shares","200 shares","33.51","6702","182","32.6","-","0","-106","0 shares","2.79%","94315.83"
"2011-08-16","Equity","600123.XSHG","Long","200 shares","200 shares","47.17","9434","456","44.89","-","0","194","0 shares","5.08%","94315.83"
"2011-08-16","","Cash","","","","","78179.83","","","","","","","","0"
"2011-08-17","Equity","600216.XSHG","Long","200 shares","200 shares","32.92","6584","64","32.6","-","0","-118","0 shares","0.98%","94067.83"
"2011-08-17","Equity","600123.XSHG","Long","200 shares","200 shares","46.52","9304","326","44.89","-","0","-130","0 shares","3.63%","94067.83"
"2011-08-17","","Cash","","","","","78179.83","","","","","","","","0"
"2011-08-18","Equity","600216.XSHG","Long","200 shares","200 shares","32.07","6414","-106","32.6","-","0","-170","0 shares","-1.63%","93717.83"
"2011-08-18","Equity","600123.XSHG","Long","200 shares","200 shares","45.62","9124","146","44.89","-","0","-180","0 shares","1.63%","93717.83"
"2011-08-18","","Cash","","","","","78179.83","","","","","","","","0"
"2011-08-19","Equity","600216.XSHG","Long","200 shares","200 shares","32.46","6492","-28","32.6","-","0","78","0 shares","-0.43%","93503.83"
"2011-08-19","Equity","600123.XSHG","Long","200 shares","200 shares","44.16","8832","-146","44.89","-","0","-292","0 shares","-1.63%","93503.83"
"2011-08-19","","Cash","","","","","78179.83","","","","","","","","0"
"2011-08-22","Equity","600216.XSHG","Long","200 shares","200 shares","31.55","6310","-210","32.6","-","0","-182","0 shares","-3.22%","93259.83"
"2011-08-22","Equity","600123.XSHG","Long","200 shares","200 shares","43.85","8770","-208","44.89","-","0","-62","0 shares","-2.32%","93259.83"
"2011-08-22","","Cash","","","","","78179.83","","","","","","","","0"
"2011-08-23","Equity","600216.XSHG","Long","200 shares","200 shares","31.9","6380","-140","32.6","-","0","70","0 shares","-2.15%","93419.83"
"2011-08-23","Equity","600123.XSHG","Long","200 shares","200 shares","44.3","8860","-118","44.89","-","0","90","0 shares","-1.31%","93419.83"
"2011-08-23","","Cash","","","","","78179.83","","","","","","","","0"
"2011-08-24","Equity","600216.XSHG","Long","200 shares","200 shares","32.63","6526","6","32.6","-","0","146","0 shares","0.09%","93561.83"
"2011-08-24","Equity","600123.XSHG","Long","200 shares","200 shares","44.28","8856","-122","44.89","-","0","-4","0 shares","-1.36%","93561.83"
"2011-08-24","","Cash","","","","","78179.83","","","","","","","","0"
"2011-08-25","Equity","600216.XSHG","Long","200 shares","200 shares","33.04","6608","88","32.6","-","0","82","0 shares","1.35%","94033.83"
"2011-08-25","Equity","600123.XSHG","Long","200 shares","200 shares","46.23","9246","268","44.89","-","0","390","0 shares","2.99%","94033.83"
"2011-08-25","","Cash","","","","","78179.83","","","","","","","","0"
"2011-08-26","Equity","600216.XSHG","Long","200 shares","200 shares","32.86","6572","52","32.6","-","0","-36","0 shares","0.8%","93949.83"
"2011-08-26","Equity","600123.XSHG","Long","200 shares","200 shares","45.99","9198","220","44.89","-","0","-48","0 shares","2.45%","93949.83"
"2011-08-26","","Cash","","","","","78179.83","","","","","","","","0"
"2011-08-29","Equity","600216.XSHG","Long","200 shares","200 shares","32.36","6472","-48","32.6","-","0","-100","0 shares","-0.74%","93679.83"
"2011-08-29","Equity","600123.XSHG","Long","200 shares","200 shares","45.14","9028","50","44.89","-","0","-170","0 shares","0.56%","93679.83"
"2011-08-29","","Cash","","","","","78179.83","","","","","","","","0"
"2011-08-30","Equity","600216.XSHG","Long","200 shares","200 shares","32.38","6476","-44","32.6","-","0","4","0 shares","-0.67%","93685.83"
"2011-08-30","Equity","600123.XSHG","Long","200 shares","200 shares","45.15","9030","52","44.89","-","0","2","0 shares","0.58%","93685.83"
"2011-08-30","","Cash","","","","","78179.83","","","","","","","","0"
"2011-08-31","Equity","600216.XSHG","Long","200 shares","200 shares","32.61","6522","2","32.6","-","0","46","0 shares","0.03%","93741.83"
"2011-08-31","Equity","600123.XSHG","Long","200 shares","200 shares","45.2","9040","62","44.89","-","0","10","0 shares","0.69%","93741.83"
"2011-08-31","","Cash","","","","","78179.83","","","","","","","","0"
"2011-09-01","Equity","600216.XSHG","Long","200 shares","200 shares","32.62","6524","4","32.6","-","0","2","0 shares","0.06%","93625.83"
"2011-09-01","Equity","600123.XSHG","Long","200 shares","200 shares","44.61","8922","-56","44.89","-","0","-118","0 shares","-0.62%","93625.83"
"2011-09-01","","Cash","","","","","78179.83","","","","","","","","0"
"2011-09-02","Equity","600216.XSHG","Long","200 shares","200 shares","32.38","6476","-44","32.6","-","0","-48","0 shares","-0.67%","93487.83"
"2011-09-02","Equity","600123.XSHG","Long","200 shares","200 shares","44.16","8832","-146","44.89","-","0","-90","0 shares","-1.63%","93487.83"
"2011-09-02","","Cash","","","","","78179.83","","","","","","","","0"
"2011-09-05","Equity","000685.XSHE","Long","1200 shares","0 shares","15","18000","-348","15.29","-","0","-348","1200 shares","-1.9%","93036.76"
"2011-09-05","Equity","600196.XSHG","Long","1800 shares","0 shares","10.21","18378","108","10.15","-","0","108","1800 shares","0.59%","93036.76"
"2011-09-05","Equity","600009.XSHG","Long","1400 shares","0 shares","12.83","17962","112","12.75","-","0","112","1400 shares","0.63%","93036.76"
"2011-09-05","Equity","002106.XSHE","Long","600 shares","0 shares","27.19","16314","-126","27.4","-","0","-126","600 shares","-0.77%","93036.76"
"2011-09-05","Equity","000999.XSHE","Long","900 shares","0 shares","20.4","18360","-45","20.45","-","0","-45","900 shares","-0.24%","93036.76"
"2011-09-05","","Cash","","","","","4022.76","","","","","","","","0"
"2011-09-06","Equity","000685.XSHE","Long","400 shares","400 shares","15.03","6012","-104","15.29","-","0","12","0 shares","-1.7%","91993.54"
"2011-09-06","Equity","600196.XSHG","Long","600 shares","600 shares","10.04","6024","-66","10.15","-","0","-102","0 shares","-1.08%","91993.54"
"2011-09-06","Equity","600009.XSHG","Long","500 shares","500 shares","13","6500","125","12.75","-","0","85","0 shares","1.96%","91993.54"
"2011-09-06","Equity","002106.XSHE","Long","200 shares","200 shares","26.19","5238","-242","27.4","-","0","-200","0 shares","-4.42%","91993.54"
"2011-09-06","Equity","000999.XSHE","Long","300 shares","300 shares","20.18","6054","-81","20.45","-","0","-66","0 shares","-1.32%","91993.54"
"2011-09-06","","Cash","","","","","62165.54","","","","","","","","0"
"2011-09-07","Equity","000685.XSHE","Long","200 shares","200 shares","15.5","3100","42","15.29","-","0","94","0 shares","1.37%","92456.57"
"2011-09-07","Equity","600196.XSHG","Long","200 shares","200 shares","10.33","2066","36","10.15","-","0","58","0 shares","1.77%","92456.57"
"2011-09-07","Equity","600009.XSHG","Long","200 shares","200 shares","13.08","2616","66","12.75","-","0","16","0 shares","2.59%","92456.57"
"2011-09-07","Equity","002106.XSHE","Long","200 shares","200 shares","26.65","5330","-150","27.4","-","0","92","0 shares","-2.74%","92456.57"
"2011-09-07","Equity","000999.XSHE","Long","300 shares","300 shares","20.8","6240","105","20.45","-","0","186","0 shares","1.71%","92456.57"
"2011-09-07","","Cash","","","","","73104.57","","","","","","","","0"
"2011-09-08","Equity","000685.XSHE","Long","200 shares","200 shares","15.34","3068","10","15.29","-","0","-32","0 shares","0.33%","92444.57"
"2011-09-08","Equity","600196.XSHG","Long","200 shares","200 shares","10.31","2062","32","10.15","-","0","-4","0 shares","1.58%","92444.57"
"2011-09-08","Equity","600009.XSHG","Long","200 shares","200 shares","12.95","2590","40","12.75","-","0","-26","0 shares","1.57%","92444.57"
"2011-09-08","Equity","002106.XSHE","Long","200 shares","200 shares","27.71","5542","62","27.4","-","0","212","0 shares","1.13%","92444.57"
"2011-09-08","Equity","000999.XSHE","Long","300 shares","300 shares","20.26","6078","-57","20.45","-","0","-162","0 shares","-0.93%","92444.57"
"2011-09-08","","Cash","","","","","73104.57","","","","","","","","0"
"2011-09-09","Equity","000685.XSHE","Long","200 shares","200 shares","15.69","3138","80","15.29","-","0","70","0 shares","2.62%","92295.57"
"2011-09-09","Equity","600196.XSHG","Long","200 shares","200 shares","10.16","2032","2","10.15","-","0","-30","0 shares","0.1%","92295.57"
"2011-09-09","Equity","600009.XSHG","Long","200 shares","200 shares","12.95","2590","40","12.75","-","0","0","0 shares","1.57%","92295.57"
"2011-09-09","Equity","002106.XSHE","Long","200 shares","200 shares","26.75","5350","-130","27.4","-","0","-192","0 shares","-2.37%","92295.57"
"2011-09-09","Equity","000999.XSHE","Long","300 shares","300 shares","20.27","6081","-54","20.45","-","0","3","0 shares","-0.88%","92295.57"
"2011-09-09","","Cash","","","","","73104.57","","","","","","","","0"
"2011-09-13","Equity","000685.XSHE","Long","200 shares","200 shares","15.55","3110","52","15.29","-","0","-28","0 shares","1.7%","92004.97"
"2011-09-13","Equity","600196.XSHG","Long","200 shares","200 shares","10.02","2004","-26","10.15","-","0","-28","0 shares","-1.28%","92004.97"
