trade_date,group_id,next_period_nav_after_fees,cumulative_nav,group_label
2016-11-16,1.0,1.0064754859183074,3.0858139322396787,Group 1
2016-11-23,1.0,0.9920892087321628,3.0614027023303465,Group 1
2016-11-30,1.0,1.0001827078061858,3.0619620445019406,Group 1
2016-12-07,1.0,0.9580942491308566,2.9336482258942693,Group 1
2016-12-14,1.0,1.0117840180311166,2.968218389485161,Group 1
2016-12-21,1.0,0.9892834000043549,2.9364091803053305,Group 1
2016-12-28,1.0,1.0261606522944802,3.013227559865618,Group 1
2017-01-05,1.0,0.9833480393850719,2.9630514132149197,Group 1
2017-01-12,1.0,0.9809307383301183,2.906548210475012,Group 1
2017-01-19,1.0,1.0283351787041295,2.9889057734309894,Group 1
2017-01-26,1.0,1.0189774605763047,3.0456276149125654,Group 1
2017-02-09,1.0,1.0192081136261726,3.104128376202815,Group 1
2017-02-16,1.0,1.0161155078126363,3.1541529813009372,Group 1
2017-02-23,1.0,0.9907173525011463,3.124874091018062,Group 1
2017-03-02,1.0,0.998319066551744,3.119621385636881,Group 1
2017-03-09,1.0,1.0185979075880878,3.1776398158767782,Group 1
2017-03-16,1.0,0.9928751868889534,3.154999726054436,Group 1
2017-03-23,1.0,0.9834142053263298,3.1026715484026113,Group 1
2017-03-30,1.0,1.0260214584361331,3.1834075871403424,Group 1
2017-04-10,1.0,0.9807263710993209,3.1220517706661934,Group 1
2017-04-17,1.0,0.9504764559462094,2.967436702263391,Group 1
2017-04-24,1.0,1.0143437734646985,3.010000942091489,Group 1
2017-05-02,1.0,0.968465429197726,2.9150818542681938,Group 1
2017-05-09,1.0,1.0052426443317588,2.930364591628086,Group 1
2017-05-16,1.0,0.9653277736942585,2.828762327348825,Group 1
2017-05-23,1.0,1.0057545931905276,2.8450407037754077,Group 1
2017-06-01,1.0,1.0398107442389812,2.9583038915829016,Group 1
2017-06-08,1.0,1.012930674923313,2.9965567575293317,Group 1
2017-06-15,1.0,1.001837734911009,3.0020636344954634,Group 1
2017-06-22,1.0,1.0230272962074334,3.0711930430405543,Group 1
2017-06-29,1.0,1.0161258606214303,3.1207186739941326,Group 1
2017-07-06,1.0,1.00457049124925,3.1349818913849936,Group 1
2017-07-13,1.0,1.0105909711148646,3.168184394042276,Group 1
2017-07-20,1.0,1.006099038607499,3.1875072729772156,Group 1
2017-07-27,1.0,1.0202333841272582,3.252001332039793,Group 1
2017-08-03,1.0,1.005066568010762,3.268477817959661,Group 1
2017-08-10,1.0,1.0004441904215577,3.2699296444994728,Group 1
2017-08-17,1.0,0.9897060834413237,3.236269261586253,Group 1
2017-08-24,1.0,1.0333953539764702,3.3443456191400958,Group 1
2017-08-31,1.0,1.0060969307563086,3.3647358628051567,Group 1
2017-09-07,1.0,1.0123915493135593,3.4064301531762085,Group 1
2017-09-14,1.0,0.9990523011253148,3.4032018831533497,Group 1
2017-09-21,1.0,0.9866776300217697,3.3578631685553706,Group 1
2017-09-28,1.0,1.0189154466817023,3.4213786502846317,Group 1
2017-10-12,1.0,0.9736900852681469,3.3313624697302604,Group 1
2017-10-19,1.0,1.0224010532733756,3.4059884978876123,Group 1
2017-10-26,1.0,0.9739253732379576,3.3171786190493835,Group 1
2017-11-02,1.0,1.0170462703167678,3.3737241424787014,Group 1
2017-11-09,1.0,0.9881805508672148,3.333848581588625,Group 1
2017-11-16,1.0,0.9609692874291395,3.203726095845868,Group 1
2017-11-23,1.0,1.0062579960932043,3.2237750012373683,Group 1
2017-11-30,1.0,0.9757076300441762,3.145461866252974,Group 1
2017-12-07,1.0,1.0180975652029784,3.202387067470969,Group 1
2017-12-14,1.0,0.9973860911092993,3.194016319443842,Group 1
2017-12-21,1.0,1.0042222588868854,3.2075022832334708,Group 1
2017-12-28,1.0,1.0309917272030598,3.3069083189986337,Group 1
2018-01-05,1.0,0.994193417700355,3.2877064836869874,Group 1
2018-01-12,1.0,0.9969403266207036,3.27764717567991,Group 1
2018-01-19,1.0,1.0144470646628068,3.324999556368824,Group 1
2018-01-26,1.0,0.9343128047428555,3.106589661279706,Group 1
2018-02-02,1.0,0.9230753497632624,2.8676163381567,Group 1
2018-02-09,1.0,1.0544251388402806,3.023686755501535,Group 1
2018-02-23,1.0,1.0175742414601745,3.0768257566426507,Group 1
2018-03-02,1.0,1.0312232299336472,3.172894194708072,Group 1
2018-03-09,1.0,0.9911809204391056,3.1449121883666415,Group 1
2018-03-16,1.0,0.9496768729898061,2.9866503728755602,Group 1
2018-03-23,1.0,1.0403023365885278,3.107019361475443,Group 1
2018-03-30,1.0,0.9982444436725058,3.1015648139757577,Group 1
2018-04-10,1.0,0.9673492281402543,3.0002963288264204,Group 1
2018-04-17,1.0,1.0094122751064778,3.02853594327429,Group 1
2018-04-24,1.0,0.995888953414972,3.0160854909270576,Group 1
2018-05-03,1.0,1.0301997589221854,3.1071705456417558,Group 1
2018-05-10,1.0,0.9925100268948174,3.0838979218216833,Group 1
2018-05-17,1.0,1.006853715404223,3.1050340805135237,Group 1
2018-05-24,1.0,0.9625598969322684,2.9887812845102784,Group 1
2018-05-31,1.0,0.9973863338702009,2.9809696080975763,Group 1
2018-06-07,1.0,0.9800988159678146,2.9216447833324746,Group 1
2018-06-14,1.0,0.9217546456950352,2.6930396521073727,Group 1
2018-06-22,1.0,1.0054001806915907,2.707582552838371,Group 1
2018-06-29,1.0,0.9632949565452174,2.608200617579027,Group 1
2018-07-06,1.0,1.0332812417704693,2.695004772918562,Group 1
2018-07-13,1.0,1.0095192666281207,2.7206592419160316,Group 1
2018-07-20,1.0,1.038406445635338,2.8251500931829594,Group 1
