date,symbol,side,shares,price,notional,fees,slippage_rate
2020-06-18,697,sell,4500,1.1083151000546374,4987.417950245868,50.63,0.001517927878705
2020-06-18,1618,buy,12500,0.7511576103549318,9389.470129436648,56.18,0.0015434804732424
2020-06-18,2380,buy,1500,0.7911921527119082,1186.7882290678624,47.15,0.0015090540657066
2020-06-19,135,buy,8500,0.9514535911408686,8087.355524697383,55.03,0.0015300959377565
2020-06-19,327,sell,10000,1.4576150143739892,14576.150143739893,61.84,0.0016335517986374
2020-06-19,697,sell,8000,1.1881537274733356,9505.229819786684,56.21,0.0015514895182052
2020-06-19,1618,buy,500,0.7711562549333548,385.5781274666774,46.05,0.0015016297835777
2020-06-19,2380,buy,15000,0.7712046182615824,11568.069273923737,58.470000000000006,0.0015644393007562
2020-06-22,135,sell,7000,0.968499028600536,6779.493200203751,52.85,0.0015473931953237
2020-06-22,327,buy,3500,1.4123102328043105,4943.085814815086,50.63,0.0016384629817805
2020-06-22,697,buy,15000,1.0918878946438042,16378.318419657064,64.08,0.0017320134346826
2020-06-22,1618,sell,6500,0.778807930271099,5062.251546762143,51.65,0.0015282945242322
2020-06-22,2380,sell,10000,0.7887664492955935,7887.664492955935,54.0,0.0015614565878564
2020-06-23,135,buy,3000,0.971463876149994,2914.3916284499824,48.35999999999999,0.001509150670097
2020-06-23,327,sell,12500,1.5568670868428698,19460.838585535872,67.47999999999999,0.0020082776648271
2020-06-23,697,buy,2500,1.0916954404309251,2729.238601077313,48.33,0.0015554499366286
2020-06-23,1618,buy,11000,0.7612194682093893,8373.414150303282,55.06,0.0016045634334068
2020-06-23,2380,buy,3500,0.7912064727023211,2769.222654458124,48.35,0.0015271806358493
2020-06-24,135,buy,7500,0.921413774780672,6910.603310855041,52.88,0.0015367117181216
2020-06-24,327,sell,3000,1.557480493150685,4672.441479452054,50.6,0.0016150684931506
2020-06-24,697,buy,3500,1.0516308074332248,3680.707826016287,49.47,0.0015531499364044
2020-06-24,1618,sell,6000,0.7588112165301382,4552.867299180829,50.57999999999999,0.001564188776134
2020-06-24,2380,buy,1500,0.7711623049167103,1156.7434573750654,47.15,0.0015094869048186
2020-06-26,135,sell,9000,0.9385566040120638,8447.009436108574,55.06999999999999,0.0015355276467406
2020-06-26,327,sell,2500,1.5574960301272118,3893.7400753180295,49.49999999999999,0.0016051088928129
2020-06-26,697,buy,4500,1.0116515450643777,4552.4319527897,50.57999999999999,0.0016351931330472
2020-06-26,1618,sell,1000,0.7488724570627467,748.8724570627468,46.09,0.0015033905830044
2020-06-26,2380,buy,14500,0.7211676088502201,10456.930328328192,57.330000000000005,0.0016216789586391
2020-06-29,135,buy,6000,0.8913579065283728,5348.147439170237,51.67,0.001525737672329
2020-06-29,327,buy,9500,1.4229693777777777,13518.209088888889,60.71,0.0020911111111111
2020-06-29,697,sell,1500,0.9884952226027396,1482.7428339041096,47.18,0.0015199771689497
2020-06-29,1618,sell,7500,0.7488377905877907,5616.28342940843,51.72,0.0015496125496125
2020-06-29,2380,sell,12000,0.7288525804872894,8746.230965847473,55.11,0.0015718075516582
2020-06-30,135,buy,10000,0.8312768392749019,8312.76839274902,55.05,0.0015383605721709
2020-06-30,327,buy,6500,1.3224704542704064,8596.057952757641,55.09,0.0018715562654593
2020-06-30,697,sell,6000,0.988392115712491,5930.352694274946,51.76,0.0016241255429384
2020-06-30,1618,sell,4000,0.7388573612482873,2955.429444993149,48.37,0.0015441064212333
2020-06-30,2380,sell,8000,0.7288722817112689,5830.978253690151,51.74,0.0015448195736041
2020-07-02,135,sell,1000,0.8387360453677031,838.7360453677031,46.11,0.0015047078955915
2020-07-02,327,sell,1500,1.3378490397874476,2006.7735596811715,48.24,0.0016051941884719
2020-07-02,697,sell,500,0.9984950079872204,499.2475039936102,46.06,0.0015049920127795
2020-07-02,1618,sell,5500,0.7588416286808565,4173.628957744711,50.54,0.0015241727883468
2020-07-02,2380,buy,9500,0.7110942574410041,6755.395445689539,52.85,0.001541207663386
2020-07-03,135,sell,21000,0.9584947063537168,20128.38883342805,68.56,0.0015680142148783
2020-07-03,327,buy,16500,1.262838078175896,20836.82828990228,68.65,0.0022524429967426
2020-07-03,697,sell,201500,1.0858799592681194,218804.81179252607,436.8338494340209,0.0037798538824594
2020-07-03,1618,sell,265000,0.7783112862981286,206252.49086900408,413.1919926952033,0.0021650175665017
2020-07-03,1788,buy,253000,0.8316142549236334,210398.4064956793,421.0487251965434,0.0019448854501607
2020-07-03,2380,sell,283500,0.7370071082193823,208941.5151801949,417.6932121441559,0.004044448352186
2020-07-03,3998,buy,146000,1.442590532364877,210618.2177252721,421.2545741802177,0.0017989808089426
2020-07-03,6806,buy,187500,1.1221909062851902,210410.7949284732,421.0586359427785,0.0019561663260624
2020-07-06,135,buy,36000,0.961487536665591,34613.55131996128,84.39,0.0015495173599905
2020-07-06,327,buy,28000,1.2624512727272728,35348.63563636364,85.48,0.0019454545454545
2020-07-06,1788,buy,22000,0.8913540758198146,19609.789668035923,67.49,0.0015214335054095
2020-07-06,3998,buy,32500,1.3721217541229385,44593.9570089955,101.3351656071964,0.0015487256371814
2020-07-06,6806,sell,16500,1.4278256931856088,23559.123937562545,72.0,0.0015204942757979
2020-07-07,135,sell,76000,1.6373508486026995,124438.66449380516,255.3609315950441,0.0016153362178661
2020-07-07,327,buy,42500,1.2434938081814415,52848.48684771128,116.99878947816902,0.0028175872430981
2020-07-07,1788,buy,16000,1.0115341038055568,16184.545660888907,64.05,0.001518914658967
2020-07-07,3998,buy,39000,1.3520979649692917,52731.82063380237,116.87545650704187,0.0015540481254011
2020-07-07,6806,buy,1500,1.702553326432864,2553.8299896492963,48.32,0.0015019567252142
2020-07-08,135,buy,79000,1.141913893425855,90211.19758064256,189.638958064514,0.0016788538823291
2020-07-08,327,sell,17500,1.3369632976067172,23396.85770811755,71.97,0.0022661958158828
2020-07-08,1788,buy,29000,0.921442589388277,26721.835092260037,75.39000000000001,0.0015680319437792
2020-07-08,3998,sell,7500,1.3978810182277182,10484.107636707886,57.330000000000005,0.0015135584087727
2020-07-08,6806,sell,38500,2.1865442981674725,84181.95547944769,178.04556438355814,0.0015779460422499
2020-07-09,135,sell,39000,1.4477589849783932,56462.600414157336,124.33008033132586,0.0015455276011081
2020-07-09,327,buy,30500,1.2726891093117407,38817.01783400809,89.98361426720646,0.0021174089068825
2020-07-09,1788,buy,1000,0.991486871303972,991.486871303972,46.13,0.0015018902060324
2020-07-09,3998,buy,6000,1.472220050482008,8833.320302892047,55.12,0.0015102384231346
2020-07-09,6806,buy,3000,2.3235018726430336,6970.505617929101,52.88,0.0015094278633767
2020-07-10,135,sell,5500,1.4378243235772012,7908.033779674607,54.0,0.0015108864047212
2020-07-10,327,sell,24000,1.3572842609769884,32574.82226344772,82.14,0.0019968669286851
