date,symbol,side,shares,price,notional,fees,slippage_rate
2019-11-08,2233,buy,10000,0.851404179331307,8514.04179331307,55.07999999999999,0.0016519756838905
2019-11-08,2899,buy,1500,1.3620447006904486,2043.0670510356729,48.27,0.0015034563900356
2019-11-08,3339,buy,1000,1.251883673671689,1251.883673671689,47.15,0.0015069389373513
2019-11-11,321,buy,5000,1.2820138809723387,6410.069404861693,52.81,0.0015733445096395
2019-11-11,956,sell,13500,0.9981447368421053,13474.953947368422,60.71,0.0018552631578947
2019-11-11,2233,buy,1500,0.8312567738449067,1246.88516076736,47.15,0.0015141853553093
2019-11-11,2899,buy,3500,1.311974640225985,4591.911240790949,50.57999999999999,0.0015073589511338
2019-11-11,3339,buy,1500,1.2218442634450506,1832.766395167576,47.23,0.0015116913484021
2019-11-12,321,sell,24500,1.3260041666666669,32487.10208333334,82.13,0.0030043859649122
2019-11-12,956,sell,15500,0.9581843779300396,14851.857857915616,61.88,0.001891272989542
2019-11-12,2233,sell,29000,0.828333564282141,24021.67336418209,73.06000000000002,0.0020077538769384
2019-11-12,2899,sell,16000,1.2880064146607704,20608.10263457233,68.62,0.0015454149916509
2019-11-12,3339,sell,15500,1.187956200641411,18413.32110994187,66.34,0.0017174784525957
2019-11-13,321,buy,21500,1.2830975061124696,27586.596381418098,76.5,0.0024199266503667
2019-11-13,956,buy,18500,0.9720780902777776,17983.444670138888,65.30000000000001,0.0021423611111111
2019-11-13,2233,buy,27500,0.8214260869565218,22589.217391304348,70.87,0.0017391304347826
2019-11-13,2899,buy,17000,1.2819667896888576,21793.43542471058,69.77000000000001,0.0015365544444199
2019-11-13,3339,buy,16500,1.1919439373142076,19667.074965684424,67.5,0.0016335607682415
2019-11-14,321,sell,19500,1.2974989130434782,25301.228804347826,74.21000000000002,0.0019239130434782
2019-11-14,956,sell,18500,0.9483712487578668,17544.868102020537,65.22999999999999,0.0017144749917191
2019-11-14,2233,sell,21000,0.7987118705035972,16772.94928057554,64.13000000000001,0.0016101618705035
2019-11-14,2899,sell,21000,1.3079350186910066,27466.63539251114,76.48,0.0015763216099186
2019-11-14,3339,sell,18500,1.1878210710633943,21974.6898146728,69.78,0.0018310327198364
2019-11-15,321,sell,6000,1.3278881869510666,7967.3291217064,54.01,0.0015878293601003
2019-11-15,956,buy,7500,0.9015403706688156,6761.552780016116,52.85,0.0017115229653505
2019-11-15,2233,buy,2000,0.7811839964111766,1562.3679928223532,47.2,0.0015179441168931
2019-11-15,2899,buy,3500,1.2619044645244302,4416.665625835506,50.56999999999999,0.0015114797812937
2019-11-15,3339,sell,2500,1.1880697768479778,2970.1744421199446,48.37,0.0016220362622036
2019-11-18,321,sell,6500,1.3974792602377806,9083.615191545574,56.15,0.0018005284015852
2019-11-18,956,sell,9500,0.9483790247895068,9009.600735500317,56.14,0.0017062896952558
2019-11-18,2233,buy,2000,0.7811880019782395,1562.3760039564788,47.2,0.0015230794592812
2019-11-18,2899,buy,7500,1.2118492606162607,9088.869454621956,56.15,0.0015283145588931
2019-11-18,3339,buy,5000,1.1618148961553736,5809.074480776868,51.74,0.0015645656511842
2019-11-19,321,sell,2000,1.417802057416268,2835.604114832536,48.35999999999999,0.0015478468899521
2019-11-19,956,buy,2000,0.9414515011037526,1882.903002207505,47.24,0.0015441501103752
2019-11-19,2233,sell,500,0.7788250054884742,389.4125027442371,46.05,0.0015064032199048
2019-11-19,2899,buy,3500,1.1817862927386402,4136.252024585241,50.52,0.0015138074056273
2019-11-19,3339,sell,3000,1.178158834003446,3534.476502010338,49.46,0.0015603101665709
2019-11-20,321,buy,12500,1.4735201840490797,18419.002300613494,66.34,0.0023946830265848
2019-11-20,956,buy,27000,0.942423462635482,25445.43349115801,74.24,0.0025781517398745
2019-11-20,2233,buy,29000,0.7914075506522342,22950.81896891479,70.91,0.0017817096863724
2019-11-20,2899,buy,15500,1.221888215314687,18939.26733737765,66.41,0.0015477174710549
2019-11-20,3339,buy,18500,1.202652441031267,22249.07015907844,70.82000000000001,0.0022103675260559
2019-11-21,215,buy,154000,0.9848904892629716,151673.1353464976,307.6085082771981,0.0049902951662973
2019-11-21,321,sell,55000,1.38305,76067.75,162.50420000000005,0.005
2019-11-21,598,buy,211000,0.913312332329872,192708.902121603,386.6371216972824,0.0036399256372218
2019-11-21,775,buy,93000,0.8514426151784502,79184.16321159586,168.4073305692767,0.0016971943275885
2019-11-21,956,sell,96500,0.9353085012919896,90257.270374677,189.6758162997416,0.0049909560723514
2019-11-21,2233,sell,276000,0.7768616614420063,214413.8185579937,428.76105484639504,0.0040235109717868
2019-11-21,2899,sell,21000,1.218062630066455,25579.315231395554,74.25,0.0015880081422498
2019-11-21,3339,sell,16000,1.157872294837362,18525.95671739779,66.36,0.001834228588481
2019-11-22,215,buy,42500,0.9732273559759244,41362.16262897679,95.34973010318144,0.0033271711092003
2019-11-22,321,sell,68500,1.4128999999999998,96783.65,201.71692,0.005
2019-11-22,598,buy,3500,0.8913863300376648,3119.8521551318267,49.39,0.0015576741996233
2019-11-22,775,buy,129000,0.8615020239167825,111133.76108526497,230.02700886821196,0.0017465394381194
2019-11-22,956,sell,88000,0.9253518483816014,81430.96265758092,172.48477012606472,0.0049980124929017
2019-11-22,2899,sell,6000,1.2580892965481922,7548.535779289154,53.96,0.0015164313109584
2019-11-22,3339,buy,3000,1.131821695141484,3395.4650854244524,49.43,0.0016121195942338
2019-11-25,215,buy,3500,0.97154347728965,3400.402170513775,49.43,0.0015912137006701
2019-11-25,321,sell,24500,1.3962644414168937,34208.4788147139,84.34,0.0026682561307901
2019-11-25,598,sell,10500,0.9484337722030524,9958.554608132052,56.260000000000005,0.0016486608388921
2019-11-25,775,buy,6000,0.8512924401563262,5107.754640937957,51.65,0.0015205178309721
2019-11-25,956,sell,47500,0.9467812748438388,44972.110555082334,101.68768844406588,0.0033881317433276
2019-11-25,3339,sell,1500,1.1582427454313642,1737.3641181470464,47.22,0.0015148746281342
2019-11-26,775,buy,13000,0.8312534852774313,10806.295308606606,57.370000000000005,0.0015102232258209
2019-11-26,2899,sell,6500,1.377910869821987,8956.420653842915,55.14,0.0015138624478353
2019-11-26,3339,sell,5500,1.2380879843103074,6809.483913706691,52.86,0.0015419481368489
2019-11-27,215,buy,4500,0.9515522987148892,4281.985344217001,50.55,0.0016339986472517
2019-11-27,598,sell,17000,1.0381408220865629,17648.39397547157,65.24999999999999,0.0017876710706126
2019-11-27,775,buy,22000,0.7411328713796975,16304.923170353346,64.06,0.0015309072698615
2019-11-27,3339,buy,500,1.2018168404170009,600.9084202085003,46.080000000000005,0.001514033680834
2019-11-28,215,sell,500,0.9485665351323828,474.28326756619145,46.06,0.0015089103869653
2019-11-28,598,buy,1000,1.0315787830081309,1031.5787830081308,47.13,0.0015327990370202
2019-11-28,775,sell,1000,0.7388891755043029,738.8891755043029,46.09,0.0015011141833744
2019-11-28,2899,buy,3000,1.3119794583206714,3935.938374962014,49.51,0.0015110368860088
2019-11-28,3339,sell,3000,1.218106013986014,3654.318041958042,49.47,0.0015524475524475
2019-11-29,215,sell,3500,0.9285087089690754,3249.780481391764,49.41,0.0016035387429297
2019-11-29,598,sell,1500,0.9984823462802352,1497.7235194203529,47.18,0.0015176537197648
2019-11-29,775,buy,12500,0.6810443147848441,8513.05393481055,55.07999999999999,0.0015357570365352
2019-11-29,2899,sell,4500,1.2980184082332078,5841.082837049436,51.74999999999999,0.0015243013590708
2019-11-29,3339,buy,4500,1.141804040168324,5138.1181807574585,51.66,0.001582491375723
2019-12-02,598,buy,10500,0.9316648353986304,9782.48077168562,56.22999999999999,0.0017901455899251
2019-12-02,775,sell,1000,0.6689941830122287,668.9941830122286,46.09,0.0015012193847333
2019-12-02,2899,sell,2500,1.2980426657854862,3245.106664463716,49.41,0.001505641703472
2019-12-03,215,buy,10000,0.8914582199367089,8914.582199367089,55.12,0.0016384493670886
2019-12-03,598,buy,7000,0.9214306930942469,6450.014851659727,52.81,0.0015551011893985
2019-12-03,775,sell,16500,0.7288921054321894,12026.719739631126,59.53,0.0015176637915213
2019-12-03,2899,sell,6000,1.3878937059832466,8327.36223589948,55.05,0.0015153194365131
2019-12-03,3339,sell,500,1.148258697853382,574.129348926691,46.07000000000001,0.0015141757796678
