date,W-42,returns_momentum,price_vs_ma,trend_compression_score,avg_amount_level,bbi_upturn_score,obv_bottom_rising_score
2022-07-22,0.7827027027027027,0.8054054054054054,0.8032432432432433,0.8054054054054054,0.7664864864864865,0.8032432432432433,0.7945945945945946
2022-07-25,0.7783783783783784,0.8054054054054054,0.8032432432432433,0.8064864864864865,0.7654054054054054,0.8032432432432433,0.7956756756756757
2022-07-26,0.7848648648648648,0.8054054054054054,0.8032432432432433,0.8086486486486486,0.7697297297297298,0.8032432432432433,0.7956756756756757
2022-07-27,0.7794594594594595,0.8054054054054054,0.8032432432432433,0.8086486486486486,0.7664864864864865,0.8032432432432433,0.7956756756756757
2022-07-28,0.7772972972972974,0.8054054054054054,0.8032432432432433,0.8097297297297297,0.7675675675675676,0.8032432432432433,0.7945945945945946
2022-07-29,0.7805405405405406,0.8043243243243243,0.8032432432432433,0.8086486486486486,0.7654054054054054,0.8021621621621622,0.7945945945945946
2022-08-01,0.7848648648648648,0.8032432432432433,0.8032432432432433,0.8086486486486486,0.7686486486486487,0.8021621621621622,0.7967567567567567
2022-08-02,0.7816216216216216,0.8043243243243243,0.8043243243243243,0.8086486486486486,0.772972972972973,0.8032432432432433,0.7967567567567567
2022-08-03,0.7816216216216216,0.8043243243243243,0.8043243243243243,0.8086486486486486,0.7718918918918919,0.8032432432432433,0.7967567567567567
2022-08-04,0.7783783783783784,0.8054054054054054,0.8043243243243243,0.8086486486486486,0.7686486486486487,0.8043243243243243,0.7967567567567567
2022-08-05,0.7805405405405406,0.8054054054054054,0.8043243243243243,0.8086486486486486,0.7686486486486487,0.8043243243243243,0.7956756756756757
2022-08-08,0.7794594594594595,0.8054054054054054,0.8054054054054054,0.8086486486486486,0.7686486486486487,0.8043243243243243,0.7956756756756757
2022-08-09,0.772972972972973,0.8043243243243243,0.8075675675675675,0.8086486486486486,0.7664864864864865,0.8043243243243243,0.7956756756756757
2022-08-10,0.7783783783783784,0.8054054054054054,0.8075675675675675,0.8086486486486486,0.7664864864864865,0.8054054054054054,0.7956756756756757
2022-08-11,0.7751351351351351,0.8075675675675675,0.8086486486486486,0.8086486486486486,0.7610810810810811,0.8075675675675675,0.7956756756756757
2022-08-12,0.7805405405405406,0.8086486486486486,0.8086486486486486,0.8086486486486486,0.7664864864864865,0.8075675675675675,0.7956756756756757
2022-08-15,0.7762162162162162,0.8097297297297297,0.8086486486486486,0.8086486486486486,0.7675675675675676,0.8086486486486486,0.7956756756756757
2022-08-16,0.7772972972972974,0.8097297297297297,0.8086486486486486,0.8086486486486486,0.7643243243243243,0.8086486486486486,0.7945945945945946
2022-08-17,0.7751351351351351,0.8097297297297297,0.8086486486486486,0.8086486486486486,0.7632432432432432,0.8086486486486486,0.7935135135135135
2022-08-18,0.7697297297297298,0.8097297297297297,0.8086486486486486,0.8086486486486486,0.7610810810810811,0.8086486486486486,0.7945945945945946
2022-08-19,0.7762162162162162,0.8097297297297297,0.8086486486486486,0.8086486486486486,0.7632432432432432,0.8086486486486486,0.7945945945945946
2022-08-22,0.7783783783783784,0.8097297297297297,0.8086486486486486,0.8086486486486486,0.7621621621621621,0.8086486486486486,0.7956756756756757
2022-08-23,0.7772972972972974,0.8097297297297297,0.8086486486486486,0.8097297297297297,0.7654054054054054,0.8086486486486486,0.7935135135135135
2022-08-24,0.7794594594594595,0.8097297297297297,0.8086486486486486,0.8097297297297297,0.7686486486486487,0.8086486486486486,0.7945945945945946
2022-08-25,0.7827027027027027,0.8097297297297297,0.8086486486486486,0.8108108108108109,0.7664864864864865,0.8086486486486486,0.7967567567567567
2022-08-26,0.7783783783783784,0.8097297297297297,0.8086486486486486,0.8108108108108109,0.7643243243243243,0.8086486486486486,0.798918918918919
2022-08-29,0.7859459459459459,0.8086486486486486,0.8086486486486486,0.8108108108108109,0.7718918918918919,0.8086486486486486,0.798918918918919
2022-08-30,0.7848648648648648,0.8075675675675675,0.8075675675675675,0.8097297297297297,0.7697297297297298,0.8075675675675675,0.7978378378378378
2022-08-31,0.7902702702702703,0.8086486486486486,0.8075675675675675,0.8097297297297297,0.7762162162162162,0.8075675675675675,0.7978378378378378
2022-09-01,0.7837837837837838,0.8086486486486486,0.8075675675675675,0.8108108108108109,0.774054054054054,0.8075675675675675,0.7978378378378378
2022-09-02,0.7859459459459459,0.8086486486486486,0.8075675675675675,0.8108108108108109,0.7772972972972974,0.8075675675675675,0.7978378378378378
2022-09-05,0.7816216216216216,0.8086486486486486,0.8075675675675675,0.8108108108108109,0.7751351351351351,0.8075675675675675,0.7978378378378378
2022-09-06,0.7794594594594595,0.8086486486486486,0.8086486486486486,0.8108108108108109,0.7708108108108108,0.8075675675675675,0.7967567567567567
2022-09-07,0.7827027027027027,0.8086486486486486,0.8086486486486486,0.8118918918918919,0.7675675675675676,0.8075675675675675,0.7967567567567567
2022-09-08,0.7837837837837838,0.8097297297297297,0.8097297297297297,0.8118918918918919,0.7654054054054054,0.8086486486486486,0.7978378378378378
2022-09-09,0.7891891891891892,0.8097297297297297,0.8097297297297297,0.8118918918918919,0.772972972972973,0.8086486486486486,0.7978378378378378
2022-09-13,0.7859459459459459,0.8108108108108109,0.8097297297297297,0.8108108108108109,0.774054054054054,0.8097297297297297,0.7978378378378378
2022-09-14,0.7816216216216216,0.8108108108108109,0.8097297297297297,0.8118918918918919,0.774054054054054,0.8097297297297297,0.7978378378378378
2022-09-15,0.787027027027027,0.8108108108108109,0.8097297297297297,0.812972972972973,0.774054054054054,0.8097297297297297,0.7978378378378378
