date,ic_1d,ic_5d,ic_20d
2023-05-22,0.047512729697087246,0.14242139444265747,-0.06095667496390245
2023-05-23,0.10648029210815861,0.1644545842300704,-0.024880392176658803
2023-05-24,0.09470077787958224,0.07038004325433868,-0.028842291804151227
2023-05-25,0.10239961424456212,-0.18853248668551267,-0.06234809318837034
2023-05-29,-0.2066479067180654,-0.2267124978486256,-0.18058557188040594
2023-05-30,0.182467319395787,-0.18176017418831275,-0.1360757356731935
2023-05-31,-0.08030430206684713,-0.32644060833693617,-0.1855429432531775
2023-06-01,-0.4098650851278243,-0.3229183091140432,-0.19033863899857284
2023-06-02,-0.01527835207207008,-0.053609004093495546,-0.06186900865701846
2023-06-05,-0.0636932171126043,0.015053053636114136,-0.06680741467900349
2023-06-06,-0.06218831209169884,0.0388896378630598,-0.08564017426795026
2023-06-07,-0.018346162232477068,0.025045451618598516,-0.11115513219711762
2023-06-08,-0.17187549592753368,-0.11425751756765731,-0.18203911066920606
2023-06-09,0.009943302516762113,-0.11964308880414971,-0.1417436337921315
2023-06-12,0.06845958284055527,-0.05713161342202715,-0.12760925525275768
2023-06-13,-0.03860279852403562,-0.09519133740480211,-0.14334300960530036
2023-06-14,0.07102679872739767,-0.1112405967436912,-0.06845736458390488
2023-06-15,-0.05296779753773227,-0.22395642102253666,-0.14567807219093898
2023-06-16,-0.18689425285427314,-0.30161878264168296,
2023-06-19,-0.14431911531169073,-0.24119524654049854,-0.12223059693209884
2023-06-20,-0.08223500125025811,-0.119098719010663,-0.03637543679620765
2023-06-21,0.03761573648169927,-0.04974752757358249,-0.017663204060181986
2023-06-23,-0.27602178126613075,-0.23398975814109513,-0.1281758781788855
2023-06-26,-0.27783755915982483,-0.1266720602548125,0.02603938819500587
2023-06-27,0.0643580636369557,-0.10311907147066639,-0.08767139195722692
2023-06-28,0.012659860142644303,-0.10606893996179577,-0.11588829966158373
2023-06-29,-0.08058225150021858,-0.102629877954387,-0.1850323592482532
2023-06-30,-0.15606146859687128,-0.051594249358671435,-0.1936573894827634
2023-07-03,-0.1961066189846007,-0.02632127860624201,-0.1315514671017584
2023-07-04,0.06347078351399059,0.07940542471173243,-0.05546447718852741
2023-07-05,0.11573109021816858,0.06469053962126513,-0.06092517891990517
2023-07-06,-0.0022356197509050962,-0.07335210609614042,-0.020729196943875303
2023-07-07,-0.08266822953983084,-0.08130184865970845,-0.048540942937086475
2023-07-10,-0.023907234389021592,,-0.04789523632220569
2023-07-11,-0.05469377059896696,0.046259302356133826,-0.0012074814303015056
2023-07-12,-0.14828745934683157,0.09283595467708099,0.021059327389838543
2023-07-13,-0.02109746243186631,-0.046909870096122123,0.0660913542158968
2023-07-14,,0.008211999624661185,0.049657200341237
2023-07-17,,,
2023-07-18,,,
2023-07-19,,,
2023-07-20,,,
2023-07-21,,,
2023-07-24,,,
2023-07-25,,,
2023-07-26,,,
2023-07-27,,,
2023-07-28,,,
2023-07-31,,,
2023-08-01,,,
2023-08-02,,,
2023-08-03,,,
2023-08-04,,,
2023-08-07,,,
2023-08-08,,,
2023-08-09,,,
2023-08-10,,,
2023-08-11,,,
2023-08-14,,,
2023-08-15,,,
2023-08-16,-0.06828695679918419,0.09873953783093917,-0.11675173749269306
2023-08-17,0.07056482923658913,0.016114479532177012,-0.06414070844307414
2023-08-18,0.09743606263331944,-0.05477391906701156,-0.0889676126473018
2023-08-21,-0.12169406347257183,-0.11964246928603335,-0.045476690032449064
2023-08-22,0.09944255302497117,-0.1759604505456815,0.026412113926892244
2023-08-23,-0.23758409642178765,-0.1808096022442561,0.03811086218086259
2023-08-24,-0.06613081789598768,0.014370634968435044,0.056157206752978896
2023-08-25,-0.03124400729472109,,0.03987100080537117
2023-08-28,-0.15743623540971027,-0.06386071837049735,0.055664950590057986
2023-08-29,0.040050751276082465,-0.012865423766140634,0.047141101503864115
2023-08-30,-0.02059676360812241,-0.014465321771122145,0.04362032307686741
2023-08-31,,-0.07103416669939536,0.11088124688702952
2023-09-01,,,
2023-09-04,,,
2023-09-05,,,
2023-09-06,,,
2023-09-07,,,
2023-09-08,,,
2023-09-11,,,
2023-09-12,,,
2023-09-13,,,
2023-09-14,,,
2023-09-15,,,
2023-09-18,,,
2023-09-19,,,
2023-09-20,,,
2023-09-21,,,
2023-09-22,,,
2023-09-25,,,
2023-09-26,,,
2023-09-27,,,
2023-09-28,,,
2023-09-29,,,
2023-10-03,,,
2023-10-04,,,
2023-10-05,,,
2023-10-06,,,
2023-10-09,,,
2023-10-10,,,
2023-10-11,-0.06868473843589697,0.051220179937000156,0.1390802228308088
2023-10-12,-0.0018260120843645903,-0.000296195348090873,0.0865397139620361
2023-10-13,0.09194506040000917,0.03424411982396666,0.08177379450010534
2023-10-16,0.050262624227450856,0.046281435834838396,0.032809826917714904
2023-10-17,0.06621478841873722,-0.012724005323900495,0.04545140005318815
2023-10-18,-0.07543665825911497,-0.062486344987038984,-0.09420962071707094
2023-10-19,-0.05620407367400543,-0.076772582635209,-0.03638863763567425
2023-10-20,0.07872560387179556,-0.059411662486000674,-0.09221037418530507
2023-10-24,-0.06758386797785328,-0.0037885167643988073,-0.10292262803820618
2023-10-25,0.010182766741917626,0.01135862890796042,-0.14720790056553304
2023-10-26,-0.1492207750316156,-0.0025139944759320363,-0.21568443214606994
2023-10-27,0.1175853320228962,0.031310736314065606,-0.12062074830050404
2023-10-30,0.008534715835664891,-0.040313332550812174,-0.12095029538190274
2023-10-31,-0.000740668078637715,-0.051594744712075195,-0.10537071115960912
2023-11-01,-0.05034224209599571,-0.0886096434719202,-0.10068210846967086
2023-11-02,-0.08927814733087859,-0.06765619081803252,-0.088844287996639
2023-11-03,0.03543609563296972,-0.039090083597535165,-0.09005097852057249
2023-11-06,-0.03703318529344429,-0.11824784989147327,-0.17210772709873354
2023-11-07,-0.013795812362718093,-0.11409410120308372,-0.19224163875097497
2023-11-08,-0.3014575951000093,-0.21692262268527004,-0.2339678122043495
2023-11-09,-0.15035997691327802,-0.1473163223803942,-0.15791121695561852
2023-11-10,-0.06886506070231703,-0.10529032283132043,-0.10404184183210044
2023-11-13,-0.08882116351076104,-0.06136702533437608,0.009119491739466933
2023-11-14,-0.05904877819161999,-0.07253496312566232,0.016503817425675683
2023-11-15,-0.0955272897316151,-0.10037591128858378,0.006358339233378222
2023-11-16,-0.08312039402065535,-0.052314732717098314,0.06499477820994493
