Date,Security_Type,Symbol,Side,Quantity,Available_Qty,Close_Price,Market_Value,Floating_PnL,Avg_Open_Price,Avg_Position_Price,Margin,Daily_PnL,Today_Lots,PnL_Ratio,Position_Weight
2016-02-02,Stock,东阿阿胶(000423.XSHE),Long,200Shares,200Shares,45.22,9044,248,43.98,-,0,104,0Shares,2.82%,398429.25,2.27%
2016-02-02,,Cash,,,,,302886.25,,,,,,,,0
2016-02-03,Stock,金地集团(600383.XSHG),Long,200Shares,200Shares,16.05,3210,164,15.23,-,0,-14,0Shares,5.38%,397933.12,0.81%
2016-02-03,Stock,贵州茅台(600519.XSHG),Long,300Shares,300Shares,203.66,61098,1854,197.48,-,0,-267,0Shares,3.13%,397933.12,15.35%
2016-02-03,Stock,华兰生物(002007.XSHE),Long,200Shares,200Shares,45.05,9010,586,42.12,-,0,-150,0Shares,6.96%,397933.12,2.26%
2016-02-03,Stock,中国神华(601088.XSHG),Long,200Shares,200Shares,12.99,2598,-60,13.29,-,0,-40,0Shares,-2.26%,397933.12,0.65%
2016-02-03,Stock,东阿阿胶(000423.XSHE),Long,200Shares,200Shares,45.08,9016,220,43.98,-,0,-28,0Shares,2.5%,397933.12,2.27%
2016-02-03,,Cash,,,,,313001.12,,,,,,,,0
2016-02-04,Stock,金地集团(600383.XSHG),Long,200Shares,200Shares,15.81,3162,116,15.23,-,0,-48,0Shares,3.81%,398304.12,0.79%
2016-02-04,Stock,贵州茅台(600519.XSHG),Long,300Shares,300Shares,204.99,61497,2253,197.48,-,0,399,0Shares,3.8%,398304.12,15.44%
2016-02-04,Stock,华兰生物(002007.XSHE),Long,200Shares,200Shares,44.81,8962,538,42.12,-,0,-48,0Shares,6.39%,398304.12,2.25%
2016-02-04,Stock,中国神华(601088.XSHG),Long,200Shares,200Shares,13.13,2626,-32,13.29,-,0,28,0Shares,-1.2%,398304.12,0.66%
2016-02-04,Stock,东阿阿胶(000423.XSHE),Long,200Shares,200Shares,45.28,9056,260,43.98,-,0,40,0Shares,2.96%,398304.12,2.27%
2016-02-04,,Cash,,,,,313001.12,,,,,,,,0
2016-02-05,Stock,金地集团(600383.XSHG),Long,200Shares,200Shares,14.38,2876,-170,15.23,-,0,-286,0Shares,-5.58%,397788.12,0.72%
2016-02-05,Stock,贵州茅台(600519.XSHG),Long,300Shares,300Shares,203.87,61161,1917,197.48,-,0,-336,0Shares,3.24%,397788.12,15.38%
2016-02-05,Stock,华兰生物(002007.XSHE),Long,200Shares,200Shares,43.85,8770,346,42.12,-,0,-192,0Shares,4.11%,397788.12,2.2%
2016-02-05,Stock,中国神华(601088.XSHG),Long,200Shares,200Shares,13.1,2620,-38,13.29,-,0,-6,0Shares,-1.43%,397788.12,0.66%
2016-02-05,Stock,东阿阿胶(000423.XSHE),Long,200Shares,200Shares,46.8,9360,564,43.98,-,0,304,0Shares,6.41%,397788.12,2.35%
2016-02-05,,Cash,,,,,313001.12,,,,,,,,0
2016-02-15,Stock,贵州茅台(600519.XSHG),Long,300Shares,300Shares,200.41,60123,879,197.48,-,0,-1038,0Shares,1.48%,396496.32,15.16%
2016-02-15,Stock,华兰生物(002007.XSHE),Long,200Shares,200Shares,44,8800,376,42.12,-,0,30,0Shares,4.46%,396496.32,2.22%
2016-02-15,Stock,中国神华(601088.XSHG),Long,200Shares,200Shares,13.06,2612,-46,13.29,-,0,-8,0Shares,-1.73%,396496.32,0.66%
2016-02-15,Stock,东阿阿胶(000423.XSHE),Long,200Shares,200Shares,45.85,9170,374,43.98,-,0,-190,0Shares,4.25%,396496.32,2.31%
2016-02-15,,Cash,,,,,315791.32,,,,,,,,0
2016-02-16,Stock,贵州茅台(600519.XSHG),Long,300Shares,300Shares,203.92,61176,1932,197.48,-,0,1053,0Shares,3.26%,398147.32,15.37%
2016-02-16,Stock,华兰生物(002007.XSHE),Long,200Shares,200Shares,45.94,9188,764,42.12,-,0,388,0Shares,9.07%,398147.32,2.31%
2016-02-16,Stock,中国神华(601088.XSHG),Long,200Shares,200Shares,13.36,2672,14,13.29,-,0,60,0Shares,0.53%,398147.32,0.67%
2016-02-16,Stock,东阿阿胶(000423.XSHE),Long,200Shares,200Shares,46.6,9320,524,43.98,-,0,150,0Shares,5.96%,398147.32,2.34%
2016-02-16,,Cash,,,,,315791.32,,,,,,,,0
2016-02-17,Stock,贵州茅台(600519.XSHG),Long,300Shares,300Shares,202.3,60690,1446,197.48,-,0,-486,0Shares,2.44%,397713.32,15.26%
2016-02-17,Stock,华兰生物(002007.XSHE),Long,200Shares,200Shares,45.55,9110,686,42.12,-,0,-78,0Shares,8.14%,397713.32,2.29%
2016-02-17,Stock,中国神华(601088.XSHG),Long,200Shares,200Shares,13.46,2692,34,13.29,-,0,20,0Shares,1.28%,397713.32,0.68%
2016-02-17,Stock,东阿阿胶(000423.XSHE),Long,200Shares,200Shares,47.15,9430,634,43.98,-,0,110,0Shares,7.21%,397713.32,2.37%
2016-02-17,,Cash,,,,,315791.32,,,,,,,,0
2016-02-18,Stock,贵州茅台(600519.XSHG),Long,300Shares,300Shares,201.71,60513,1269,197.48,-,0,-177,0Shares,2.14%,397840.32,15.21%
2016-02-18,Stock,华兰生物(002007.XSHE),Long,200Shares,200Shares,47.06,9412,988,42.12,-,0,302,0Shares,11.73%,397840.32,2.37%
2016-02-18,Stock,中国神华(601088.XSHG),Long,200Shares,200Shares,13.47,2694,36,13.29,-,0,2,0Shares,1.35%,397840.32,0.68%
2016-02-18,Stock,东阿阿胶(000423.XSHE),Long,200Shares,200Shares,47.15,9430,634,43.98,-,0,0,0Shares,7.21%,397840.32,2.37%
2016-02-18,,Cash,,,,,315791.32,,,,,,,,0
2016-02-19,Stock,贵州茅台(600519.XSHG),Long,300Shares,300Shares,203.11,60933,1689,197.48,-,0,420,0Shares,2.85%,398134.32,15.3%
2016-02-19,Stock,华兰生物(002007.XSHE),Long,200Shares,200Shares,46.7,9340,916,42.12,-,0,-72,0Shares,10.87%,398134.32,2.35%
2016-02-19,Stock,中国神华(601088.XSHG),Long,200Shares,200Shares,13.39,2678,20,13.29,-,0,-16,0Shares,0.75%,398134.32,0.67%
2016-02-19,Stock,东阿阿胶(000423.XSHE),Long,200Shares,200Shares,46.96,9392,596,43.98,-,0,-38,0Shares,6.78%,398134.32,2.36%
2016-02-19,,Cash,,,,,315791.32,,,,,,,,0
2016-02-22,Stock,贵州茅台(600519.XSHG),Long,300Shares,300Shares,207.8,62340,3096,197.48,-,0,1407,0Shares,5.23%,399719.32,15.6%
2016-02-22,Stock,华兰生物(002007.XSHE),Long,200Shares,200Shares,46.7,9340,916,42.12,-,0,0,0Shares,10.87%,399719.32,2.34%
2016-02-22,Stock,中国神华(601088.XSHG),Long,200Shares,200Shares,13.76,2752,94,13.29,-,0,74,0Shares,3.54%,399719.32,0.69%
2016-02-22,Stock,东阿阿胶(000423.XSHE),Long,200Shares,200Shares,47.48,9496,700,43.98,-,0,104,0Shares,7.96%,399719.32,2.38%
2016-02-22,,Cash,,,,,315791.32,,,,,,,,0
2016-02-23,Stock,贵州茅台(600519.XSHG),Long,300Shares,300Shares,212.41,63723,4479,197.48,-,0,1383,0Shares,7.56%,400866.32,15.9%
2016-02-23,Stock,华兰生物(002007.XSHE),Long,200Shares,200Shares,45.4,9080,656,42.12,-,0,-260,0Shares,7.79%,400866.32,2.27%
2016-02-23,Stock,中国神华(601088.XSHG),Long,200Shares,200Shares,13.86,2772,114,13.29,-,0,20,0Shares,4.29%,400866.32,0.69%
2016-02-23,Stock,东阿阿胶(000423.XSHE),Long,200Shares,200Shares,47.5,9500,704,43.98,-,0,4,0Shares,8%,400866.32,2.37%
2016-02-23,,Cash,,,,,315791.32,,,,,,,,0
2016-02-24,Stock,贵州茅台(600519.XSHG),Long,300Shares,300Shares,217.74,65322,6078,197.48,-,0,1599,0Shares,10.26%,402585.32,16.23%
2016-02-24,Stock,华兰生物(002007.XSHE),Long,200Shares,200Shares,45.7,9140,716,42.12,-,0,60,0Shares,8.5%,402585.32,2.27%
2016-02-24,Stock,中国神华(601088.XSHG),Long,200Shares,200Shares,13.85,2770,112,13.29,-,0,-2,0Shares,4.21%,402585.32,0.69%
2016-02-24,Stock,东阿阿胶(000423.XSHE),Long,200Shares,200Shares,47.81,9562,766,43.98,-,0,62,0Shares,8.71%,402585.32,2.38%
2016-02-24,,Cash,,,,,315791.32,,,,,,,,0
2016-02-25,Stock,贵州茅台(600519.XSHG),Long,300Shares,300Shares,212.41,63723,4479,197.48,-,0,-1599,0Shares,7.56%,399502.32,15.95%
2016-02-25,Stock,华兰生物(002007.XSHE),Long,200Shares,200Shares,41.3,8260,-164,42.12,-,0,-880,0Shares,-1.95%,399502.32,2.07%
2016-02-25,Stock,中国神华(601088.XSHG),Long,200Shares,200Shares,13,2600,-58,13.29,-,0,-170,0Shares,-2.18%,399502.32,0.65%
2016-02-25,Stock,东阿阿胶(000423.XSHE),Long,200Shares,200Shares,45.64,9128,332,43.98,-,0,-434,0Shares,3.77%,399502.32,2.28%
2016-02-25,,Cash,,,,,315791.32,,,,,,,,0
2016-02-26,Stock,贵州茅台(600519.XSHG),Long,300Shares,300Shares,216.84,65052,5808,197.48,-,0,1329,0Shares,9.8%,402987.74,16.14%
2016-02-26,Stock,东阿阿胶(000423.XSHE),Long,1700Shares,200Shares,45.9,78030,339,45.701,-,0,7,1500Shares,0.44%,402987.74,19.36%
2016-02-26,Stock,海康威视(002415.XSHE),Long,2800Shares,0Shares,28.59,80052,1680,27.99,-,0,1680,2800Shares,2.14%,402987.74,19.86%
2016-02-26,Stock,信立泰(002294.XSHE),Long,3000Shares,0Shares,26.51,79530,690,26.28,-,0,690,3000Shares,0.88%,402987.74,19.74%
2016-02-26,Stock,双汇发展(000895.XSHE),Long,4400Shares,0Shares,17.92,78848,-264,17.98,-,0,-264,4400Shares,-0.33%,402987.74,19.57%
2016-02-26,,Cash,,,,,21475.74,,,,,,,,0
2016-02-29,Stock,贵州茅台(600519.XSHG),Long,300Shares,300Shares,214.91,64473,5229,197.48,-,0,-579,0Shares,8.83%,398762.38,16.17%
2016-02-29,Stock,东阿阿胶(000423.XSHE),Long,600Shares,600Shares,44.9,26940,-480.35,45.701,-,0,-600,0Shares,-1.75%,398762.38,6.76%
2016-02-29,Stock,海康威视(002415.XSHE),Long,900Shares,900Shares,27.74,24966,-225,27.99,-,0,-765,0Shares,-0.89%,398762.38,6.26%
2016-02-29,Stock,信立泰(002294.XSHE),Long,900Shares,900Shares,26.07,23463,-189,26.28,-,0,-396,0Shares,-0.8%,398762.38,5.88%
2016-02-29,Stock,双汇发展(000895.XSHE),Long,1400Shares,1400Shares,17.41,24374,-798,17.98,-,0,-714,0Shares,-3.17%,398762.38,6.11%
2016-02-29,,Cash,,,,,234546.38,,,,,,,,0
2016-03-01,Stock,贵州茅台(600519.XSHG),Long,300Shares,300Shares,218.42,65526,6282,197.48,-,0,1053,0Shares,10.6%,400394.1,16.37%
2016-03-01,Stock,东阿阿胶(000423.XSHE),Long,200Shares,200Shares,45.24,9048,-92.12,45.701,-,0,68,0Shares,-1.01%,400394.1,2.26%
2016-03-01,Stock,海康威视(002415.XSHE),Long,300Shares,300Shares,28.78,8634,237,27.99,-,0,312,0Shares,2.82%,400394.1,2.16%
2016-03-01,Stock,信立泰(002294.XSHE),Long,300Shares,300Shares,26.28,7884,0,26.28,-,0,63,0Shares,0%,400394.1,1.97%
2016-03-01,Stock,双汇发展(000895.XSHE),Long,500Shares,500Shares,17.87,8935,-55,17.98,-,0,230,0Shares,-0.61%,400394.1,2.23%
2016-03-01,,Cash,,,,,300367.1,,,,,,,,0
2016-03-02,Stock,贵州茅台(600519.XSHG),Long,300Shares,300Shares,224.22,67266,8022,197.48,-,0,1740,0Shares,13.54%,403143.74,16.69%
2016-03-02,Stock,东阿阿胶(000423.XSHE),Long,200Shares,200Shares,46.99,9398,257.88,45.701,-,0,350,0Shares,2.82%,403143.74,2.33%
2016-03-02,Stock,海康威视(002415.XSHE),Long,300Shares,300Shares,29.78,8934,537,27.99,-,0,300,0Shares,6.4%,403143.74,2.22%
2016-03-02,Stock,信立泰(002294.XSHE),Long,300Shares,300Shares,27.15,8145,261,26.28,-,0,261,0Shares,3.31%,403143.74,2.02%
2016-03-02,Stock,双汇发展(000895.XSHE),Long,200Shares,200Shares,18.46,3692,96,17.98,-,0,118,0Shares,2.67%,403143.74,0.92%
2016-03-02,,Cash,,,,,305708.74,,,,,,,,0
2016-03-03,Stock,贵州茅台(600519.XSHG),Long,300Shares,300Shares,227.81,68343,9099,197.48,-,0,1077,0Shares,15.36%,403910.74,16.92%
2016-03-03,Stock,东阿阿胶(000423.XSHE),Long,200Shares,200Shares,46.62,9324,183.88,45.701,-,0,-74,0Shares,2.01%,403910.74,2.31%
2016-03-03,Stock,海康威视(002415.XSHE),Long,300Shares,300Shares,29.22,8766,369,27.99,-,0,-168,0Shares,4.39%,403910.74,2.17%
2016-03-03,Stock,信立泰(002294.XSHE),Long,300Shares,300Shares,26.93,8079,195,26.28,-,0,-66,0Shares,2.47%,403910.74,2%
2016-03-03,Stock,双汇发展(000895.XSHE),Long,200Shares,200Shares,18.45,3690,94,17.98,-,0,-2,0Shares,2.61%,403910.74,0.91%
2016-03-03,,Cash,,,,,305708.74,,,,,,,,0
2016-03-04,Stock,贵州茅台(600519.XSHG),Long,300Shares,300Shares,238.78,71634,12390,197.48,-,0,3291,0Shares,20.91%,407672.74,17.57%
2016-03-04,Stock,东阿阿胶(000423.XSHE),Long,200Shares,200Shares,47.44,9488,347.88,45.701,-,0,164,0Shares,3.81%,407672.74,2.33%
2016-03-04,Stock,海康威视(002415.XSHE),Long,300Shares,300Shares,29.99,8997,600,27.99,-,0,231,0Shares,7.15%,407672.74,2.21%
2016-03-04,Stock,信立泰(002294.XSHE),Long,300Shares,300Shares,26.97,8091,207,26.28,-,0,12,0Shares,2.63%,407672.74,1.98%
2016-03-04,Stock,双汇发展(000895.XSHE),Long,200Shares,200Shares,18.77,3754,158,17.98,-,0,64,0Shares,4.39%,407672.74,0.92%
2016-03-04,,Cash,,,,,305708.74,,,,,,,,0
2016-03-07,Stock,贵州茅台(600519.XSHG),Long,200Shares,200Shares,233.64,46728,7232,197.48,-,0,-1028,0Shares,18.31%,406635.79,11.49%
2016-03-07,Stock,东阿阿胶(000423.XSHE),Long,200Shares,200Shares,47.73,9546,405.88,45.701,-,0,58,0Shares,4.44%,406635.79,2.35%
2016-03-07,Stock,海康威视(002415.XSHE),Long,300Shares,300Shares,29.89,8967,570,27.99,-,0,-30,0Shares,6.79%,406635.79,2.21%
2016-03-07,Stock,信立泰(002294.XSHE),Long,300Shares,300Shares,27.06,8118,234,26.28,-,0,27,0Shares,2.97%,406635.79,2%
2016-03-07,Stock,双汇发展(000895.XSHE),Long,200Shares,200Shares,18.94,3788,192,17.98,-,0,34,0Shares,5.34%,406635.79,0.93%
2016-03-07,,Cash,,,,,329488.79,,,,,,,,0
2016-03-08,Stock,贵州茅台(600519.XSHG),Long,200Shares,200Shares,229.21,45842,6346,197.48,-,0,-886,0Shares,16.07%,406030.79,11.29%
2016-03-08,Stock,东阿阿胶(000423.XSHE),Long,200Shares,200Shares,48.2,9640,499.88,45.701,-,0,94,0Shares,5.47%,406030.79,2.37%
2016-03-08,Stock,海康威视(002415.XSHE),Long,300Shares,300Shares,29.65,8895,498,27.99,-,0,-72,0Shares,5.93%,406030.79,2.19%
2016-03-08,Stock,信立泰(002294.XSHE),Long,300Shares,300Shares,27.85,8355,471,26.28,-,0,237,0Shares,5.97%,406030.79,2.06%
2016-03-08,Stock,双汇发展(000895.XSHE),Long,200Shares,200Shares,19.05,3810,214,17.98,-,0,22,0Shares,5.95%,406030.79,0.94%
2016-03-08,,Cash,,,,,329488.79,,,,,,,,0
2016-03-09,Stock,贵州茅台(600519.XSHG),Long,200Shares,200Shares,227.44,45488,5992,197.48,-,0,-354,0Shares,15.17%,405091.79,11.23%
2016-03-09,Stock,东阿阿胶(000423.XSHE),Long,200Shares,200Shares,47.46,9492,351.88,45.701,-,0,-148,0Shares,3.85%,405091.79,2.34%
2016-03-09,Stock,海康威视(002415.XSHE),Long,300Shares,300Shares,29.06,8718,321,27.99,-,0,-177,0Shares,3.82%,405091.79,2.15%
2016-03-09,Stock,信立泰(002294.XSHE),Long,300Shares,300Shares,27.17,8151,267,26.28,-,0,-204,0Shares,3.39%,405091.79,2.01%
2016-03-09,Stock,双汇发展(000895.XSHE),Long,200Shares,200Shares,18.77,3754,158,17.98,-,0,-56,0Shares,4.39%,405091.79,0.93%
2016-03-09,,Cash,,,,,329488.79,,,,,,,,0
2016-03-10,Stock,贵州茅台(600519.XSHG),Long,200Shares,200Shares,228.06,45612,6116,197.48,-,0,124,0Shares,15.49%,404958.79,11.26%
2016-03-10,Stock,东阿阿胶(000423.XSHE),Long,200Shares,200Shares,45.93,9186,45.88,45.701,-,0,-306,0Shares,0.5%,404958.79,2.27%
2016-03-10,Stock,海康威视(002415.XSHE),Long,300Shares,300Shares,28.66,8598,201,27.99,-,0,-120,0Shares,2.39%,404958.79,2.12%
2016-03-10,Stock,信立泰(002294.XSHE),Long,300Shares,300Shares,26.88,8064,180,26.28,-,0,-87,0Shares,2.28%,404958.79,1.99%
2016-03-10,Stock,双汇发展(000895.XSHE),Long,200Shares,200Shares,20.05,4010,414,17.98,-,0,256,0Shares,11.51%,404958.79,0.99%
2016-03-10,,Cash,,,,,329488.79,,,,,,,,0
2016-03-11,Stock,五粮液(000858.XSHE),Long,3200Shares,0Shares,25.4,81280,800,25.15,-,0,800,3200Shares,0.99%,407897.11,19.93%
2016-03-11,Stock,上港集团(600018.XSHG),Long,16100Shares,0Shares,5.06,81466,966,5,-,0,966,16100Shares,1.2%,407897.11,19.97%
2016-03-11,Stock,中国神华(601088.XSHG),Long,5900Shares,0Shares,13.87,81833,1475,13.62,-,0,1475,5900Shares,1.84%,407897.11,20.06%
2016-03-11,Stock,洋河Shares份(002304.XSHE),Long,1200Shares,0Shares,65.34,78408,168,65.2,-,0,168,1200Shares,0.21%,407897.11,19.22%
2016-03-11,Stock,海油工程(600583.XSHG),Long,11700Shares,0Shares,6.92,80964,234,6.9,-,0,234,11700Shares,0.29%,407897.11,19.85%
2016-03-11,,Cash,,,,,3946.11,,,,,,,,0
2016-03-14,Stock,五粮液(000858.XSHE),Long,3200Shares,3200Shares,25.45,81440,960,25.15,-,0,160,0Shares,1.19%,409971.11,19.86%
2016-03-14,Stock,上港集团(600018.XSHG),Long,16100Shares,16100Shares,5.08,81788,1288,5,-,0,322,0Shares,1.6%,409971.11,19.95%
2016-03-14,Stock,中国神华(601088.XSHG),Long,5900Shares,5900Shares,14.06,82954,2596,13.62,-,0,1121,0Shares,3.23%,409971.11,20.23%
2016-03-14,Stock,洋河Shares份(002304.XSHE),Long,1200Shares,1200Shares,64.27,77124,-1116,65.2,-,0,-1284,0Shares,-1.43%,409971.11,18.81%
2016-03-14,Stock,海油工程(600583.XSHG),Long,11700Shares,11700Shares,7.07,82719,1989,6.9,-,0,1755,0Shares,2.46%,409971.11,20.18%
2016-03-14,,Cash,,,,,3946.11,,,,,,,,0
2016-03-15,Stock,五粮液(000858.XSHE),Long,3200Shares,3200Shares,25.52,81664,1184,25.15,-,0,224,0Shares,1.47%,407533.11,20.04%
2016-03-15,Stock,上港集团(600018.XSHG),Long,16100Shares,16100Shares,5.06,81466,966,5,-,0,-322,0Shares,1.2%,407533.11,19.99%
2016-03-15,Stock,中国神华(601088.XSHG),Long,5900Shares,5900Shares,14,82600,2242,13.62,-,0,-354,0Shares,2.79%,407533.11,20.27%
2016-03-15,Stock,洋河Shares份(002304.XSHE),Long,1200Shares,1200Shares,63.2,75840,-2400,65.2,-,0,-1284,0Shares,-3.07%,407533.11,18.61%
2016-03-15,Stock,海油工程(600583.XSHG),Long,11700Shares,11700Shares,7.01,82017,1287,6.9,-,0,-702,0Shares,1.59%,407533.11,20.13%
2016-03-15,,Cash,,,,,3946.11,,,,,,,,0
2016-03-16,Stock,五粮液(000858.XSHE),Long,3200Shares,3200Shares,25.28,80896,416,25.15,-,0,-768,0Shares,0.52%,409709.11,19.74%
2016-03-16,Stock,上港集团(600018.XSHG),Long,16100Shares,16100Shares,5.13,82593,2093,5,-,0,1127,0Shares,2.6%,409709.11,20.16%
2016-03-16,Stock,中国神华(601088.XSHG),Long,5900Shares,5900Shares,14.25,84075,3717,13.62,-,0,1475,0Shares,4.63%,409709.11,20.52%
2016-03-16,Stock,洋河Shares份(002304.XSHE),Long,1200Shares,1200Shares,62.9,75480,-2760,65.2,-,0,-360,0Shares,-3.53%,409709.11,18.42%
2016-03-16,Stock,海油工程(600583.XSHG),Long,11700Shares,11700Shares,7.07,82719,1989,6.9,-,0,702,0Shares,2.46%,409709.11,20.19%
2016-03-16,,Cash,,,,,3946.11,,,,,,,,0
2016-03-17,Stock,五粮液(000858.XSHE),Long,3200Shares,3200Shares,25.5,81600,1120,25.15,-,0,704,0Shares,1.39%,414450.11,19.69%
2016-03-17,Stock,上港集团(600018.XSHG),Long,16100Shares,16100Shares,5.16,83076,2576,5,-,0,483,0Shares,3.2%,414450.11,20.04%
2016-03-17,Stock,中国神华(601088.XSHG),Long,5900Shares,5900Shares,14.29,84311,3953,13.62,-,0,236,0Shares,4.92%,414450.11,20.34%
2016-03-17,Stock,洋河Shares份(002304.XSHE),Long,1200Shares,1200Shares,64.3,77160,-1080,65.2,-,0,1680,0Shares,-1.38%,414450.11,18.62%
2016-03-17,Stock,海油工程(600583.XSHG),Long,11700Shares,11700Shares,7.21,84357,3627,6.9,-,0,1638,0Shares,4.49%,414450.11,20.35%
2016-03-17,,Cash,,,,,3946.11,,,,,,,,0
2016-03-18,Stock,五粮液(000858.XSHE),Long,3200Shares,3200Shares,26.1,83520,3040,25.15,-,0,1920,0Shares,3.78%,416802.11,20.04%
2016-03-18,Stock,上港集团(600018.XSHG),Long,16100Shares,16100Shares,5.14,82754,2254,5,-,0,-322,0Shares,2.8%,416802.11,19.85%
2016-03-18,Stock,中国神华(601088.XSHG),Long,5900Shares,5900Shares,14.34,84606,4248,13.62,-,0,295,0Shares,5.29%,416802.11,20.3%
2016-03-18,Stock,洋河Shares份(002304.XSHE),Long,1200Shares,1200Shares,64,76800,-1440,65.2,-,0,-360,0Shares,-1.84%,416802.11,18.43%
2016-03-18,Stock,海油工程(600583.XSHG),Long,11700Shares,11700Shares,7.28,85176,4446,6.9,-,0,819,0Shares,5.51%,416802.11,20.44%
2016-03-18,,Cash,,,,,3946.11,,,,,,,,0
2016-03-21,Stock,五粮液(000858.XSHE),Long,3200Shares,3200Shares,26.4,84480,4000,25.15,-,0,960,0Shares,4.97%,423246.11,19.96%
2016-03-21,Stock,上港集团(600018.XSHG),Long,16100Shares,16100Shares,5.18,83398,2898,5,-,0,644,0Shares,3.6%,423246.11,19.7%
2016-03-21,Stock,中国神华(601088.XSHG),Long,5900Shares,5900Shares,14.42,85078,4720,13.62,-,0,472,0Shares,5.87%,423246.11,20.1%
2016-03-21,Stock,洋河Shares份(002304.XSHE),Long,1200Shares,1200Shares,65.69,78828,588,65.2,-,0,2028,0Shares,0.75%,423246.11,18.62%
2016-03-21,Stock,海油工程(600583.XSHG),Long,11700Shares,11700Shares,7.48,87516,6786,6.9,-,0,2340,0Shares,8.41%,423246.11,20.68%
2016-03-21,,Cash,,,,,3946.11,,,,,,,,0
2016-03-22,Stock,五粮液(000858.XSHE),Long,3200Shares,3200Shares,26.47,84704,4224,25.15,-,0,224,0Shares,5.25%,420975.11,20.12%
2016-03-22,Stock,上港集团(600018.XSHG),Long,16100Shares,16100Shares,5.14,82754,2254,5,-,0,-644,0Shares,2.8%,420975.11,19.66%
2016-03-22,Stock,中国神华(601088.XSHG),Long,5900Shares,5900Shares,14.27,84193,3835,13.62,-,0,-885,0Shares,4.77%,420975.11,20%
2016-03-22,Stock,洋河Shares份(002304.XSHE),Long,1200Shares,1200Shares,65.47,78564,324,65.2,-,0,-264,0Shares,0.41%,420975.11,18.66%
2016-03-22,Stock,海油工程(600583.XSHG),Long,11700Shares,11700Shares,7.42,86814,6084,6.9,-,0,-702,0Shares,7.54%,420975.11,20.62%
2016-03-22,,Cash,,,,,3946.11,,,,,,,,0
2016-03-23,Stock,五粮液(000858.XSHE),Long,3200Shares,3200Shares,26.34,84288,3808,25.15,-,0,-416,0Shares,4.73%,421385.11,20%
2016-03-23,Stock,上港集团(600018.XSHG),Long,16100Shares,16100Shares,5.14,82754,2254,5,-,0,0,0Shares,2.8%,421385.11,19.64%
2016-03-23,Stock,中国神华(601088.XSHG),Long,5900Shares,5900Shares,14.26,84134,3776,13.62,-,0,-59,0Shares,4.7%,421385.11,19.97%
2016-03-23,Stock,洋河Shares份(002304.XSHE),Long,1200Shares,1200Shares,65.72,78864,624,65.2,-,0,300,0Shares,0.8%,421385.11,18.72%
2016-03-23,Stock,海油工程(600583.XSHG),Long,11700Shares,11700Shares,7.47,87399,6669,6.9,-,0,585,0Shares,8.26%,421385.11,20.74%
2016-03-23,,Cash,,,,,3946.11,,,,,,,,0
2016-03-24,Stock,五粮液(000858.XSHE),Long,3200Shares,3200Shares,26.7,85440,4960,25.15,-,0,1152,0Shares,6.16%,415250.11,20.58%
2016-03-24,Stock,上港集团(600018.XSHG),Long,16100Shares,16100Shares,5.05,81305,805,5,-,0,-1449,0Shares,1%,415250.11,19.58%
2016-03-24,Stock,中国神华(601088.XSHG),Long,5900Shares,5900Shares,13.93,82187,1829,13.62,-,0,-1947,0Shares,2.28%,415250.11,19.79%
2016-03-24,Stock,洋河Shares份(002304.XSHE),Long,1200Shares,1200Shares,65.5,78600,360,65.2,-,0,-264,0Shares,0.46%,415250.11,18.93%
2016-03-24,Stock,海油工程(600583.XSHG),Long,11700Shares,11700Shares,7.16,83772,3042,6.9,-,0,-3627,0Shares,3.77%,415250.11,20.17%
2016-03-24,,Cash,,,,,3946.11,,,,,,,,0
2016-03-25,Stock,海油工程(600583.XSHG),Long,11600Shares,11600Shares,7.19,83404,3364,6.9,-,0,348,0Shares,4.2%,418815.2,19.91%
2016-03-25,Stock,东阿阿胶(000423.XSHE),Long,1700Shares,0Shares,47.39,80563,1598,46.45,-,0,1598,1700Shares,2.02%,418815.2,19.24%
2016-03-25,Stock,中恒集团(600252.XSHG),Long,16900Shares,0Shares,4.97,83993,1183,4.9,-,0,1183,16900Shares,1.43%,418815.2,20.05%
2016-03-25,Stock,贵州茅台(600519.XSHG),Long,300Shares,0Shares,244.98,73494,744,242.5,-,0,744,300Shares,1.02%,418815.2,17.55%
2016-03-25,Stock,大秦铁路(601006.XSHG),Long,12100Shares,0Shares,6.82,82522,0,6.82,-,0,0,12100Shares,0%,418815.2,19.7%
2016-03-25,,Cash,,,,,14839.2,,,,,,,,0
2016-03-28,Stock,海油工程(600583.XSHG),Long,11600Shares,11600Shares,7.1,82360,2320,6.9,-,0,-1044,0Shares,2.9%,419656.2,19.63%
2016-03-28,Stock,东阿阿胶(000423.XSHE),Long,1700Shares,1700Shares,48,81600,2635,46.45,-,0,1037,0Shares,3.34%,419656.2,19.44%
2016-03-28,Stock,中恒集团(600252.XSHG),Long,16900Shares,16900Shares,4.96,83824,1014,4.9,-,0,-169,0Shares,1.22%,419656.2,19.97%
2016-03-28,Stock,贵州茅台(600519.XSHG),Long,300Shares,300Shares,249.58,74874,2124,242.5,-,0,1380,0Shares,2.92%,419656.2,17.84%
2016-03-28,Stock,大秦铁路(601006.XSHG),Long,12100Shares,12100Shares,6.79,82159,-363,6.82,-,0,-363,0Shares,-0.44%,419656.2,19.58%
2016-03-28,,Cash,,,,,14839.2,,,,,,,,0
