"Date","AssetType","Security","Side","Quantity","AvailableQuantity","CloseOrSettlementPrice","MarketValue","UnrealizedPnL","AverageOpenPrice","AverageHoldingPriceFutures","Margin","DailyPnL","TodayQuantity","PnLRatio","PositionRatio"
"2011-01-17","Equity","601898.XSHG","Long","700 shares","700 shares","10.17","7119","-658","11.11","-","0","-301","0 shares","-8.46%","94451.53"
"2011-01-17","","Cash","","","","","80042.53","","","","","","","","0"
"2011-01-18","","Cash","","","","","94393.16","","","","","","","","0"
"2011-01-19","","Cash","","","","","94393.16","","","","","","","","0"
"2011-01-20","","Cash","","","","","94393.16","","","","","","","","0"
"2011-01-21","","Cash","","","","","94393.16","","","","","","","","0"
"2011-01-24","","Cash","","","","","94393.16","","","","","","","","0"
"2011-01-25","","Cash","","","","","94393.16","","","","","","","","0"
"2011-01-26","","Cash","","","","","94393.16","","","","","","","","0"
"2011-01-27","","Cash","","","","","94393.16","","","","","","","","0"
"2011-01-28","","Cash","","","","","94393.16","","","","","","","","0"
"2011-01-31","","Cash","","","","","94393.16","","","","","","","","0"
"2011-02-01","Equity","600018.XSHG","Long","3300 shares","0 shares","4.3","14190","132","4.26","-","0","132","3300 shares","0.94%","94339.16"
"2011-02-01","Equity","601333.XSHG","Long","3700 shares","0 shares","3.69","13653","-148","3.73","-","0","-148","3700 shares","-1.07%","94339.16"
"2011-02-01","Equity","600660.XSHG","Long","1200 shares","0 shares","11.22","13464","-120","11.32","-","0","-120","1200 shares","-0.88%","94339.16"
"2011-02-01","Equity","601857.XSHG","Long","1200 shares","0 shares","11.68","14016","228","11.49","-","0","228","1200 shares","1.65%","94339.16"
"2011-02-01","Equity","600380.XSHG","Long","1100 shares","0 shares","11.7","12870","-121","11.81","-","0","-121","1100 shares","-0.93%","94339.16"
"2011-02-01","","Cash","","","","","26146.16","","","","","","","","0"
"2011-02-09","Equity","600018.XSHG","Long","1000 shares","1000 shares","4.4","4400","140","4.26","-","0","100","0 shares","3.29%","93809.92"
"2011-02-09","Equity","601333.XSHG","Long","1200 shares","1200 shares","3.65","4380","-96","3.73","-","0","-48","0 shares","-2.14%","93809.92"
"2011-02-09","Equity","600660.XSHG","Long","400 shares","400 shares","11.23","4492","-36","11.32","-","0","4","0 shares","-0.8%","93809.92"
"2011-02-09","Equity","601857.XSHG","Long","400 shares","400 shares","11.46","4584","-12","11.49","-","0","-88","0 shares","-0.26%","93809.92"
"2011-02-09","Equity","600380.XSHG","Long","400 shares","400 shares","11.61","4644","-80","11.81","-","0","-36","0 shares","-1.69%","93809.92"
"2011-02-09","","Cash","","","","","71309.92","","","","","","","","0"
"2011-02-10","Equity","600018.XSHG","Long","300 shares","300 shares","4.42","1326","48","4.26","-","0","6","0 shares","3.76%","94126.08"
"2011-02-10","Equity","601333.XSHG","Long","400 shares","400 shares","3.67","1468","-24","3.73","-","0","8","0 shares","-1.61%","94126.08"
"2011-02-10","Equity","600660.XSHG","Long","200 shares","200 shares","12.07","2414","150","11.32","-","0","168","0 shares","6.63%","94126.08"
"2011-02-10","Equity","601857.XSHG","Long","200 shares","200 shares","11.53","2306","8","11.49","-","0","14","0 shares","0.35%","94126.08"
"2011-02-10","Equity","600380.XSHG","Long","200 shares","200 shares","12.47","2494","132","11.81","-","0","172","0 shares","5.59%","94126.08"
"2011-02-10","","Cash","","","","","84118.08","","","","","","","","0"
"2011-02-11","Equity","600018.XSHG","Long","300 shares","300 shares","4.38","1314","36","4.26","-","0","-12","0 shares","2.82%","94096.35"
"2011-02-11","Equity","601333.XSHG","Long","200 shares","200 shares","3.66","732","-14","3.73","-","0","-2","0 shares","-1.88%","94096.35"
"2011-02-11","Equity","600660.XSHG","Long","200 shares","200 shares","12.03","2406","142","11.32","-","0","-8","0 shares","6.27%","94096.35"
"2011-02-11","Equity","601857.XSHG","Long","200 shares","200 shares","11.45","2290","-8","11.49","-","0","-16","0 shares","-0.35%","94096.35"
"2011-02-11","Equity","600380.XSHG","Long","200 shares","200 shares","12.55","2510","148","11.81","-","0","16","0 shares","6.27%","94096.35"
"2011-02-11","","Cash","","","","","84844.35","","","","","","","","0"
"2011-02-14","Equity","600018.XSHG","Long","300 shares","300 shares","4.6","1380","102","4.26","-","0","66","0 shares","7.98%","94300.35"
"2011-02-14","Equity","601333.XSHG","Long","200 shares","200 shares","3.74","748","2","3.73","-","0","16","0 shares","0.27%","94300.35"
"2011-02-14","Equity","600660.XSHG","Long","200 shares","200 shares","12.24","2448","184","11.32","-","0","42","0 shares","8.13%","94300.35"
"2011-02-14","Equity","601857.XSHG","Long","200 shares","200 shares","11.68","2336","38","11.49","-","0","46","0 shares","1.65%","94300.35"
"2011-02-14","Equity","600380.XSHG","Long","200 shares","200 shares","12.72","2544","182","11.81","-","0","34","0 shares","7.71%","94300.35"
"2011-02-14","","Cash","","","","","84844.35","","","","","","","","0"
"2011-02-15","Equity","600018.XSHG","Long","300 shares","300 shares","4.52","1356","78","4.26","-","0","-24","0 shares","6.1%","94260.35"
"2011-02-15","Equity","601333.XSHG","Long","200 shares","200 shares","3.74","748","2","3.73","-","0","0","0 shares","0.27%","94260.35"
"2011-02-15","Equity","600660.XSHG","Long","200 shares","200 shares","12.13","2426","162","11.32","-","0","-22","0 shares","7.16%","94260.35"
"2011-02-15","Equity","601857.XSHG","Long","200 shares","200 shares","11.71","2342","44","11.49","-","0","6","0 shares","1.91%","94260.35"
"2011-02-15","Equity","600380.XSHG","Long","200 shares","200 shares","12.72","2544","182","11.81","-","0","0","0 shares","7.71%","94260.35"
"2011-02-15","","Cash","","","","","84844.35","","","","","","","","0"
"2011-02-16","Equity","600018.XSHG","Long","300 shares","300 shares","4.62","1386","108","4.26","-","0","30","0 shares","8.45%","94338.35"
"2011-02-16","Equity","601333.XSHG","Long","200 shares","200 shares","3.76","752","6","3.73","-","0","4","0 shares","0.8%","94338.35"
"2011-02-16","Equity","600660.XSHG","Long","200 shares","200 shares","12.29","2458","194","11.32","-","0","32","0 shares","8.57%","94338.35"
"2011-02-16","Equity","601857.XSHG","Long","200 shares","200 shares","11.7","2340","42","11.49","-","0","-2","0 shares","1.83%","94338.35"
"2011-02-16","Equity","600380.XSHG","Long","200 shares","200 shares","12.79","2558","196","11.81","-","0","14","0 shares","8.3%","94338.35"
"2011-02-16","","Cash","","","","","84844.35","","","","","","","","0"
"2011-02-17","Equity","600018.XSHG","Long","300 shares","300 shares","4.65","1395","117","4.26","-","0","9","0 shares","9.15%","94239.35"
"2011-02-17","Equity","601333.XSHG","Long","200 shares","200 shares","3.7","740","-6","3.73","-","0","-12","0 shares","-0.8%","94239.35"
"2011-02-17","Equity","600660.XSHG","Long","200 shares","200 shares","12.04","2408","144","11.32","-","0","-50","0 shares","6.36%","94239.35"
"2011-02-17","Equity","601857.XSHG","Long","200 shares","200 shares","11.69","2338","40","11.49","-","0","-2","0 shares","1.74%","94239.35"
"2011-02-17","Equity","600380.XSHG","Long","200 shares","200 shares","12.57","2514","152","11.81","-","0","-44","0 shares","6.44%","94239.35"
"2011-02-17","","Cash","","","","","84844.35","","","","","","","","0"
"2011-02-18","Equity","600018.XSHG","Long","300 shares","300 shares","4.53","1359","81","4.26","-","0","-36","0 shares","6.34%","94077.35"
"2011-02-18","Equity","601333.XSHG","Long","200 shares","200 shares","3.66","732","-14","3.73","-","0","-8","0 shares","-1.88%","94077.35"
"2011-02-18","Equity","600660.XSHG","Long","200 shares","200 shares","11.72","2344","80","11.32","-","0","-64","0 shares","3.53%","94077.35"
"2011-02-18","Equity","601857.XSHG","Long","200 shares","200 shares","11.58","2316","18","11.49","-","0","-22","0 shares","0.78%","94077.35"
"2011-02-18","Equity","600380.XSHG","Long","200 shares","200 shares","12.41","2482","120","11.81","-","0","-32","0 shares","5.08%","94077.35"
"2011-02-18","","Cash","","","","","84844.35","","","","","","","","0"
"2011-02-21","Equity","600018.XSHG","Long","300 shares","300 shares","4.58","1374","96","4.26","-","0","15","0 shares","7.51%","94330.35"
"2011-02-21","Equity","601333.XSHG","Long","200 shares","200 shares","3.73","746","0","3.73","-","0","14","0 shares","0%","94330.35"
"2011-02-21","Equity","600660.XSHG","Long","200 shares","200 shares","12.12","2424","160","11.32","-","0","80","0 shares","7.07%","94330.35"
"2011-02-21","Equity","601857.XSHG","Long","200 shares","200 shares","11.71","2342","44","11.49","-","0","26","0 shares","1.91%","94330.35"
"2011-02-21","Equity","600380.XSHG","Long","200 shares","200 shares","13","2600","238","11.81","-","0","118","0 shares","10.08%","94330.35"
"2011-02-21","","Cash","","","","","84844.35","","","","","","","","0"
"2011-02-22","Equity","600660.XSHG","Long","1100 shares","200 shares","11.73","12903","-323","12.024","-","0","-483","900 shares","-2.44%","91777.25"
"2011-02-22","Equity","000685.XSHE","Long","700 shares","0 shares","17.93","12551","-546","18.71","-","0","-546","700 shares","-4.17%","91777.25"
"2011-02-22","Equity","000623.XSHE","Long","300 shares","0 shares","34.82","10446","-351","35.99","-","0","-351","300 shares","-3.25%","91777.25"
"2011-02-22","Equity","600508.XSHG","Long","400 shares","0 shares","27.44","10976","-616","28.98","-","0","-616","400 shares","-5.31%","91777.25"
"2011-02-22","Equity","600216.XSHG","Long","400 shares","0 shares","32.28","12912","-536","33.62","-","0","-536","400 shares","-3.99%","91777.25"
"2011-02-22","","Cash","","","","","31989.25","","","","","","","","0"
"2011-02-23","Equity","600660.XSHG","Long","400 shares","400 shares","11.78","4712","-97.45","12.024","-","0","20","0 shares","-2.03%","91726.03"
"2011-02-23","Equity","000685.XSHE","Long","300 shares","300 shares","18","5400","-213","18.71","-","0","21","0 shares","-3.79%","91726.03"
"2011-02-23","Equity","000623.XSHE","Long","300 shares","300 shares","34.95","10485","-312","35.99","-","0","39","0 shares","-2.89%","91726.03"
"2011-02-23","Equity","600508.XSHG","Long","200 shares","200 shares","27.46","5492","-304","28.98","-","0","4","0 shares","-5.24%","91726.03"
"2011-02-23","Equity","600216.XSHG","Long","200 shares","200 shares","32.34","6468","-256","33.62","-","0","12","0 shares","-3.81%","91726.03"
"2011-02-23","","Cash","","","","","59169.03","","","","","","","","0"
"2011-02-24","Equity","600660.XSHG","Long","200 shares","200 shares","11.76","2352","-52.73","12.024","-","0","-4","0 shares","-2.19%","92180.69"
"2011-02-24","Equity","000685.XSHE","Long","300 shares","300 shares","18.35","5505","-108","18.71","-","0","105","0 shares","-1.92%","92180.69"
"2011-02-24","Equity","000623.XSHE","Long","300 shares","300 shares","35.68","10704","-93","35.99","-","0","219","0 shares","-0.86%","92180.69"
"2011-02-24","Equity","600508.XSHG","Long","200 shares","200 shares","28.28","5656","-140","28.98","-","0","164","0 shares","-2.42%","92180.69"
"2011-02-24","Equity","600216.XSHG","Long","200 shares","200 shares","32.35","6470","-254","33.62","-","0","2","0 shares","-3.78%","92180.69"
"2011-02-24","","Cash","","","","","61493.69","","","","","","","","0"
"2011-02-25","Equity","600660.XSHG","Long","200 shares","200 shares","11.92","2384","-20.73","12.024","-","0","32","0 shares","-0.86%","92244.69"
"2011-02-25","Equity","000685.XSHE","Long","300 shares","300 shares","18.38","5514","-99","18.71","-","0","9","0 shares","-1.76%","92244.69"
"2011-02-25","Equity","000623.XSHE","Long","300 shares","300 shares","35.91","10773","-24","35.99","-","0","69","0 shares","-0.22%","92244.69"
"2011-02-25","Equity","600508.XSHG","Long","200 shares","200 shares","28.27","5654","-142","28.98","-","0","-2","0 shares","-2.45%","92244.69"
"2011-02-25","Equity","600216.XSHG","Long","200 shares","200 shares","32.13","6426","-298","33.62","-","0","-44","0 shares","-4.43%","92244.69"
"2011-02-25","","Cash","","","","","61493.69","","","","","","","","0"
"2011-02-28","Equity","600660.XSHG","Long","200 shares","200 shares","12.53","2506","101.27","12.024","-","0","122","0 shares","4.21%","92970.69"
"2011-02-28","Equity","000685.XSHE","Long","300 shares","300 shares","18.8","5640","27","18.71","-","0","126","0 shares","0.48%","92970.69"
"2011-02-28","Equity","000623.XSHE","Long","300 shares","300 shares","36.71","11013","216","35.99","-","0","240","0 shares","2%","92970.69"
