date,symbol,side,shares,price,notional,fees,slippage_rate
2021-02-16,728,sell,10500,0.9485688176335504,9959.97258515228,56.260000000000005,0.0015065077541573
2021-02-16,2380,buy,1500,1.1517337344153975,1727.6006016230965,47.22,0.0015075951438241
2021-02-16,3393,buy,34000,1.3732671189591077,46691.08204460966,105.28286563568771,0.0023847583643122
2021-02-17,272,sell,1500,0.8087703327373303,1213.1554991059954,47.15,0.001518107731691
2021-02-17,321,sell,52500,0.8980237057532346,47146.24455204482,106.69699564163584,0.002195882496406
2021-02-17,546,sell,500,1.0683886746596225,534.1943373298112,46.06,0.0015059115330632
2021-02-17,728,buy,3000,0.951426540592528,2854.279621777584,48.35999999999999,0.0015016216763453
2021-02-17,2380,sell,2500,1.1682289029247697,2920.572257311924,48.37,0.0015137581839574
2021-02-17,3393,buy,35000,1.3753848611111112,48138.47013888889,108.6207761111111,0.0039305555555555
2021-02-18,272,buy,16000,0.8313281165338331,13301.249864541329,60.690000000000005,0.0016001404022085
2021-02-18,546,sell,45000,1.337446560992821,60185.095244676944,131.78807619574158,0.0019055514978948
2021-02-18,728,sell,15500,1.058407227973022,16405.31203358184,64.08,0.0015026151197906
2021-02-18,2380,buy,26000,1.1418243372068082,29687.432767377013,78.77000000000001,0.0016002957954459
2021-02-18,3393,buy,25000,1.3239476320272574,33098.690800681434,83.2,0.0029906303236797
2021-02-19,272,buy,20000,0.8113691020707432,16227.382041414863,64.06,0.0016902494700533
2021-02-19,546,sell,19000,1.4773555014017683,28069.7545266336,77.57000000000002,0.0017868233771835
2021-02-19,728,sell,2000,1.088364751239286,2176.729502478572,48.27,0.0015002282208385
2021-02-19,2380,buy,12500,1.1217551683560243,14021.939604450306,61.78000000000001,0.0015671146035931
2021-02-22,272,buy,3500,0.8312651325690316,2909.4279639916103,48.35999999999999,0.001524256107267
2021-02-22,546,buy,21500,1.4023473585348674,30150.46820849965,79.83,0.0016766846677623
2021-02-22,728,sell,55500,1.3579496518406278,75366.20567715484,160.86296454172387,0.0015076089407149
2021-02-22,2380,buy,13000,1.111693205629398,14452.011673182174,61.84,0.0015254104769351
2021-02-22,3393,buy,21000,1.2931201875,27155.5239375,76.44000000000001,0.00241875
2021-02-23,272,sell,6500,0.8386850758770579,5451.452993200876,51.7,0.0015653858606453
2021-02-23,546,buy,17500,1.31241793523767,22967.313866659228,70.91,0.0018457520898244
2021-02-23,728,sell,6500,1.3879122032304716,9021.429320998066,56.14,0.0015020120644089
2021-02-23,2380,buy,2500,1.1016622650525647,2754.155662631412,48.35,0.0015111500477859
2021-02-23,3393,sell,9000,1.3271030624327234,11943.92756189451,58.510000000000005,0.0021781485468245
2021-02-24,272,sell,12000,0.8486607096916199,10183.928516299438,57.3,0.0015756356569177
2021-02-24,546,buy,11000,1.2420361298653386,13662.397428518723,60.73,0.0016420402139826
2021-02-24,728,sell,500,1.367944811314734,683.9724056573671,46.09,0.0015001377264714
2021-02-24,2380,sell,2500,1.088357249924358,2720.893124810895,48.33,0.0015071101611394
