"Date","AssetType","Security","Side","Quantity","AvailableQuantity","CloseOrSettlementPrice","MarketValue","UnrealizedPnL","AverageOpenPrice","AverageHoldingPriceFutures","Margin","DailyPnL","TodayQuantity","PnLRatio","PositionRatio"
"2011-04-20","","Cash","","","","","2530.27","","","","","","","","0"
"2011-04-21","Equity","002056.XSHE","Long","3000 shares","3000 shares","33.88","101640","2790","32.95","-","0","1890","0 shares","2.82%","104170.27"
"2011-04-21","","Cash","","","","","2530.27","","","","","","","","0"
"2011-04-22","Equity","002056.XSHE","Long","3000 shares","3000 shares","33.42","100260","1410","32.95","-","0","-1380","0 shares","1.43%","102790.27"
"2011-04-22","","Cash","","","","","2530.27","","","","","","","","0"
"2011-04-25","Equity","002056.XSHE","Long","3000 shares","3000 shares","32.08","96240","-2610","32.95","-","0","-4020","0 shares","-2.64%","98770.27"
"2011-04-25","","Cash","","","","","2530.27","","","","","","","","0"
"2011-04-26","","Cash","","","","","97956.05","","","","","","","","0"
"2011-04-27","Equity","002335.XSHE","Long","4200 shares","0 shares","23.16","97272","294","23.09","-","0","294","4200 shares","0.3%","98220.96"
"2011-04-27","","Cash","","","","","948.96","","","","","","","","0"
"2011-04-28","","Cash","","","","","93899.97","","","","","","","","0"
"2011-04-29","Equity","002049.XSHE","Long","2200 shares","0 shares","21.7","47740","2596","20.52","-","0","2596","2200 shares","5.75%","96985.14"
"2011-04-29","Equity","300059.XSHE","Long","1200 shares","0 shares","37.33","44796","516","36.9","-","0","516","1200 shares","1.17%","96985.14"
"2011-04-29","","Cash","","","","","4449.14","","","","","","","","0"
"2011-05-03","Equity","002049.XSHE","Long","2200 shares","2200 shares","22.06","48532","3388","20.52","-","0","792","0 shares","7.5%","98149.14"
"2011-05-03","Equity","300059.XSHE","Long","1200 shares","1200 shares","37.64","45168","888","36.9","-","0","372","0 shares","2.01%","98149.14"
"2011-05-03","","Cash","","","","","4449.14","","","","","","","","0"
