"Date","OrderTime","AssetType","Security","TradeSide","OrderType","FilledQuantity","FilledPrice","FilledAmount","OrderQuantity","OrderPrice","RealizedPnL","Commission","Status","LastUpdatedAt"
"2020-07-28","09:30:00","Equity","002780.XSHE","Buy","MarketOrder","146100 shares","16.01","2339061","146100 shares","-","0","701.72","Filled","2020-07-28 09:30:00"
"2020-07-30","11:25:00","Equity","603799.XSHG","Sell","MarketOrder","-100000 shares","44.77","-4477000","-100000 shares","-","602000","5820.1","Filled","2020-07-30 11:25:00"
"2020-07-31","11:25:00","Equity","300207.XSHE","Sell","MarketOrder","-112400 shares","24.28","-2729072","-112400 shares","-","390028","3547.79","Filled","2020-07-31 11:25:00"
"2020-07-31","11:25:00","Equity","002780.XSHE","Sell","MarketOrder","-146100 shares","17.77","-2596197","-146100 shares","-","257136","3375.06","Filled","2020-07-31 11:25:00"
"2020-08-03","11:25:00","Equity","002049.XSHE","Sell","MarketOrder","-33400 shares","136.8","-4569120","-33400 shares","-","694720","5939.86","Filled","2020-08-03 11:25:00"
"2020-08-03","11:25:00","Equity","002600.XSHE","Sell","MarketOrder","-224700 shares","12.68","-2849196","-224700 shares","-","510069","3703.95","Filled","2020-08-03 11:25:00"
"2020-08-07","09:30:00","Equity","002236.XSHE","Buy","MarketOrder","846300 shares","20.32","17196816","846300 shares","-","0","5159.04","Filled","2020-08-07 09:30:00"
"2020-08-14","11:25:00","Equity","002236.XSHE","Sell","MarketOrder","-846300 shares","23.98","-20294274","-846300 shares","-","3097458","26382.56","Filled","2020-08-14 11:25:00"
"2020-08-21","09:30:00","Equity","300274.XSHE","Buy","MarketOrder","349400 shares","19.33","6753902","349400 shares","-","0","2026.17","Filled","2020-08-21 09:30:00"
"2020-08-21","09:30:00","Equity","300207.XSHE","Buy","MarketOrder","280700 shares","24.06","6753642","280700 shares","-","0","2026.09","Filled","2020-08-21 09:30:00"
"2020-08-21","09:30:00","Equity","601888.XSHG","Buy","MarketOrder","34400 shares","196","6742400","34400 shares","-","0","2022.72","Filled","2020-08-21 09:30:00"
"2020-08-24","09:30:00","Equity","000591.XSHE","Buy","MarketOrder","1900 shares","4.57","8683","1900 shares","-","0","5","Filled","2020-08-24 09:30:00"
"2020-08-26","11:25:00","Equity","300207.XSHE","Sell","MarketOrder","-280700 shares","24.32","-6826624","-280700 shares","-","72982","8874.61","Filled","2020-08-26 11:25:00"
"2020-08-26","11:25:00","Equity","601888.XSHG","Sell","MarketOrder","-34400 shares","205.61","-7072984","-34400 shares","-","330584","9194.88","Filled","2020-08-26 11:25:00"
"2020-08-26","11:25:00","Equity","000591.XSHE","Sell","MarketOrder","-1900 shares","4.37","-8303","-1900 shares","-","-380","13.3","Filled","2020-08-26 11:25:00"
"2020-08-27","09:30:00","Equity","002049.XSHE","Buy","MarketOrder","38200 shares","121.01","4622582","38200 shares","-","0","1386.77","Filled","2020-08-27 09:30:00"
"2020-08-27","09:30:00","Equity","002780.XSHE","Buy","MarketOrder","262100 shares","17.66","4628686","262100 shares","-","0","1388.61","Filled","2020-08-27 09:30:00"
"2020-08-27","09:30:00","Equity","600760.XSHG","Buy","MarketOrder","79800 shares","57.97","4626006","79800 shares","-","0","1387.8","Filled","2020-08-27 09:30:00"
"2020-08-28","09:30:00","Equity","300207.XSHE","Buy","MarketOrder","300 shares","23.5","7050","300 shares","-","0","5","Filled","2020-08-28 09:30:00"
"2020-09-01","11:25:00","Equity","600760.XSHG","Sell","MarketOrder","-79800 shares","60","-4788000","-79800 shares","-","161994","6224.4","Filled","2020-09-01 11:25:00"
"2020-09-02","14:50:00","Equity","300274.XSHE","Sell","MarketOrder","-349400 shares","22.3","-7791620","-349400 shares","-","1037718","10129.11","Filled","2020-09-02 14:50:00"
"2020-09-07","09:30:00","Equity","600011.XSHG","Buy","MarketOrder","2259800 shares","5.56","12564488","2259800 shares","-","0","3769.35","Filled","2020-09-07 09:30:00"
"2020-09-07","11:25:00","Equity","300207.XSHE","Sell","MarketOrder","-300 shares","27.07","-8121","-300 shares","-","1071","13.12","Filled","2020-09-07 11:25:00"
"2020-09-07","14:50:00","Equity","002049.XSHE","Sell","MarketOrder","-38200 shares","115.68","-4418976","-38200 shares","-","-203606","5744.67","Filled","2020-09-07 14:50:00"
"2020-09-08","09:30:00","Equity","002236.XSHE","Buy","MarketOrder","201900 shares","21.87","4415553","201900 shares","-","0","1324.67","Filled","2020-09-08 09:30:00"
"2020-09-09","14:50:00","Equity","002236.XSHE","Sell","MarketOrder","-201900 shares","21.13","-4266147","-201900 shares","-","-149406","5545.99","Filled","2020-09-09 14:50:00"
