Date,Security_Type,Symbol,Side,Quantity,Available_Qty,Close_Price,Market_Value,Floating_PnL,Avg_Open_Price,Avg_Position_Price,Margin,Daily_PnL,Today_Lots,PnL_Ratio,Position_Weight
2015-03-12,Stock,中国远洋(601919.XSHG),Long,8900Shares,8900Shares,6.32,56248,4717,5.79,-,0,267,0Shares,9.15%,140691.77,39.98%
2015-03-12,,Cash,,,,,84443.77,,,,,,,,0
2015-03-13,Stock,中国远洋(601919.XSHG),Long,8900Shares,8900Shares,6.48,57672,6141,5.79,-,0,1424,0Shares,11.92%,142115.77,40.58%
2015-03-13,,Cash,,,,,84443.77,,,,,,,,0
2015-03-16,Stock,中国远洋(601919.XSHG),Long,8900Shares,8900Shares,6.6,58740,7209,5.79,-,0,1068,0Shares,13.99%,143183.77,41.02%
2015-03-16,,Cash,,,,,84443.77,,,,,,,,0
2015-03-17,,Cash,,,,,148351.58,,,,,,,,0
2015-03-18,,Cash,,,,,148351.58,,,,,,,,0
2015-03-19,,Cash,,,,,148351.58,,,,,,,,0
2015-03-20,,Cash,,,,,148351.58,,,,,,,,0
2015-03-23,,Cash,,,,,148351.58,,,,,,,,0
2015-03-24,,Cash,,,,,148351.58,,,,,,,,0
2015-03-25,,Cash,,,,,148351.58,,,,,,,,0
2015-03-26,,Cash,,,,,148351.58,,,,,,,,0
2015-03-27,,Cash,,,,,148351.58,,,,,,,,0
2015-03-30,,Cash,,,,,148351.58,,,,,,,,0
2015-03-31,Stock,欣旺达(300207.XSHE),Long,3200Shares,0Shares,47.39,151648,4768,45.9,-,0,4768,3200Shares,3.25%,153075.52,99.07%
2015-03-31,,Cash,,,,,1427.52,,,,,,,,0
2015-04-01,Stock,欣旺达(300207.XSHE),Long,3200Shares,3200Shares,50.5,161600,14720,45.9,-,0,9952,0Shares,10.02%,163027.52,99.12%
2015-04-01,,Cash,,,,,1427.52,,,,,,,,0
2015-04-02,Stock,欣旺达(300207.XSHE),Long,3200Shares,3200Shares,50,160000,13120,45.9,-,0,-1600,0Shares,8.93%,161427.52,99.12%
2015-04-02,,Cash,,,,,1427.52,,,,,,,,0
2015-04-03,,Cash,,,,,170775.08,,,,,,,,0
2015-04-07,,Cash,,,,,170775.08,,,,,,,,0
2015-04-08,,Cash,,,,,170775.08,,,,,,,,0
2015-04-09,,Cash,,,,,170775.08,,,,,,,,0
2015-04-10,Stock,中航黑豹(600760.XSHG),Long,13200Shares,0Shares,13.52,178464,8448,12.88,-,0,8448,13200Shares,4.97%,179172.07,99.6%
2015-04-10,,Cash,,,,,708.07,,,,,,,,0
2015-04-13,Stock,中航黑豹(600760.XSHG),Long,13200Shares,13200Shares,13.67,180444,10428,12.88,-,0,1980,0Shares,6.13%,181152.07,99.61%
2015-04-13,,Cash,,,,,708.07,,,,,,,,0
2015-04-14,Stock,中航黑豹(600760.XSHG),Long,13200Shares,13200Shares,14.21,187572,17556,12.88,-,0,7128,0Shares,10.33%,188280.07,99.62%
2015-04-14,,Cash,,,,,708.07,,,,,,,,0
2015-04-15,Stock,中航黑豹(600760.XSHG),Long,13200Shares,13200Shares,13.3,175560,5544,12.88,-,0,-12012,0Shares,3.26%,176268.07,99.6%
2015-04-15,,Cash,,,,,708.07,,,,,,,,0
2015-04-16,Stock,中航黑豹(600760.XSHG),Long,13200Shares,13200Shares,13.27,175164,5148,12.88,-,0,-396,0Shares,3.03%,175872.07,99.6%
2015-04-16,,Cash,,,,,708.07,,,,,,,,0
2015-04-17,Stock,中航黑豹(600760.XSHG),Long,13200Shares,13200Shares,13.58,179256,9240,12.88,-,0,4092,0Shares,5.43%,179964.07,99.61%
2015-04-17,,Cash,,,,,708.07,,,,,,,,0
2015-04-20,,Cash,,,,,197659.7,,,,,,,,0
2015-04-21,,Cash,,,,,197659.7,,,,,,,,0
2015-04-22,,Cash,,,,,197659.7,,,,,,,,0
2015-04-23,,Cash,,,,,197659.7,,,,,,,,0
2015-04-24,,Cash,,,,,197659.7,,,,,,,,0
2015-04-27,,Cash,,,,,197659.7,,,,,,,,0
2015-04-28,,Cash,,,,,197659.7,,,,,,,,0
2015-04-29,Stock,欣旺达(300207.XSHE),Long,3600Shares,0Shares,19.1,68760,4608,17.82,-,0,4608,3600Shares,7.18%,209595.83,32.81%
2015-04-29,Stock,江粉磁材(002600.XSHE),Long,6600Shares,0Shares,10.59,69894,4092,9.97,-,0,4092,6600Shares,6.22%,209595.83,33.35%
2015-04-29,Stock,大华股份(002236.XSHE),Long,1800Shares,0Shares,36.8,66240,3294,34.97,-,0,3294,1800Shares,5.23%,209595.83,31.6%
2015-04-29,,Cash,,,,,4701.83,,,,,,,,0
2015-04-30,Stock,欣旺达(300207.XSHE),Long,3600Shares,3600Shares,18.82,67752,3600,17.82,-,0,-1008,0Shares,5.61%,206511.83,32.81%
2015-04-30,Stock,江粉磁材(002600.XSHE),Long,6600Shares,6600Shares,10.24,67584,1782,9.97,-,0,-2310,0Shares,2.71%,206511.83,32.73%
2015-04-30,Stock,大华股份(002236.XSHE),Long,1800Shares,1800Shares,36.93,66474,3528,34.97,-,0,234,0Shares,5.6%,206511.83,32.19%
2015-04-30,,Cash,,,,,4701.83,,,,,,,,0
2015-05-04,Stock,欣旺达(300207.XSHE),Long,3600Shares,3600Shares,19.95,71820,7668,17.82,-,0,4068,0Shares,11.95%,210753.06,34.08%
2015-05-04,Stock,江粉磁材(002600.XSHE),Long,6600Shares,6600Shares,10.47,69102,3300,9.97,-,0,1518,0Shares,5.02%,210753.06,32.79%
2015-05-04,,Cash,,,,,69831.06,,,,,,,,0
2015-05-05,Stock,欣旺达(300207.XSHE),Long,3600Shares,3600Shares,19.32,69552,5400,17.82,-,0,-2268,0Shares,8.42%,205845.06,33.79%
2015-05-05,Stock,江粉磁材(002600.XSHE),Long,6600Shares,6600Shares,10.07,66462,660,9.97,-,0,-2640,0Shares,1%,205845.06,32.29%
2015-05-05,,Cash,,,,,69831.06,,,,,,,,0
2015-05-06,Stock,欣旺达(300207.XSHE),Long,3600Shares,3600Shares,19.73,71028,6876,17.82,-,0,1476,0Shares,10.72%,206463.06,34.4%
2015-05-06,Stock,江粉磁材(002600.XSHE),Long,6600Shares,6600Shares,9.94,65604,-198,9.97,-,0,-858,0Shares,-0.3%,206463.06,31.78%
2015-05-06,,Cash,,,,,69831.06,,,,,,,,0
2015-05-07,,Cash,,,,,211588.53,,,,,,,,0
2015-05-08,Stock,华能国际(600011.XSHG),Long,6800Shares,0Shares,10.78,73304,3740,10.23,-,0,3740,6800Shares,5.38%,218376.64,33.57%
2015-05-08,Stock,华友钴业(603799.XSHG),Long,3300Shares,0Shares,21.5,70950,891,21.23,-,0,891,3300Shares,1.27%,218376.64,32.49%
2015-05-08,Stock,江粉磁材(002600.XSHE),Long,7400Shares,0Shares,9.76,72224,2220,9.46,-,0,2220,7400Shares,3.17%,218376.64,33.07%
2015-05-08,,Cash,,,,,1898.64,,,,,,,,0
2015-05-11,Stock,华能国际(600011.XSHG),Long,6800Shares,6800Shares,11.21,76228,6664,10.23,-,0,2924,0Shares,9.58%,230325.64,33.1%
2015-05-11,Stock,华友钴业(603799.XSHG),Long,3300Shares,3300Shares,23.31,76923,6864,21.23,-,0,5973,0Shares,9.8%,230325.64,33.4%
2015-05-11,Stock,江粉磁材(002600.XSHE),Long,7400Shares,7400Shares,10.16,75184,5180,9.46,-,0,2960,0Shares,7.4%,230325.64,32.64%
2015-05-11,Stock,深圳能源(000027.XSHE),Long,100Shares,0Shares,14.97,1497,97,14,-,0,97,100Shares,6.93%,230325.64,0.65%
2015-05-11,,Cash,,,,,493.64,,,,,,,,0
2015-05-12,Stock,华能国际(600011.XSHG),Long,6800Shares,6800Shares,11.65,79220,9656,10.23,-,0,2992,0Shares,13.88%,239260.58,33.11%
2015-05-12,Stock,江粉磁材(002600.XSHE),Long,7400Shares,7400Shares,10.45,77330,7326,9.46,-,0,2146,0Shares,10.47%,239260.58,32.32%
2015-05-12,Stock,深圳能源(000027.XSHE),Long,100Shares,100Shares,15.05,1505,105,14,-,0,8,0Shares,7.5%,239260.58,0.63%
2015-05-12,,Cash,,,,,81205.58,,,,,,,,0
2015-05-13,Stock,华能国际(600011.XSHG),Long,6800Shares,6800Shares,11.13,75684,6120,10.23,-,0,-3536,0Shares,8.8%,235007.58,32.2%
2015-05-13,Stock,江粉磁材(002600.XSHE),Long,7400Shares,7400Shares,10.35,76590,6586,9.46,-,0,-740,0Shares,9.41%,235007.58,32.59%
2015-05-13,Stock,深圳能源(000027.XSHE),Long,100Shares,100Shares,15.28,1528,128,14,-,0,23,0Shares,9.14%,235007.58,0.65%
2015-05-13,,Cash,,,,,81205.58,,,,,,,,0
2015-05-14,Stock,华能国际(600011.XSHG),Long,6800Shares,6800Shares,11.04,75072,5508,10.23,-,0,-612,0Shares,7.92%,241996.01,31.02%
2015-05-14,Stock,深圳能源(000027.XSHE),Long,100Shares,100Shares,15.42,1542,142,14,-,0,14,0Shares,10.14%,241996.01,0.64%
2015-05-14,,Cash,,,,,165382.01,,,,,,,,0
2015-05-15,Stock,华能国际(600011.XSHG),Long,6800Shares,6800Shares,10.58,71944,2380,10.23,-,0,-3128,0Shares,3.42%,247871.97,29.02%
2015-05-15,Stock,深圳能源(000027.XSHE),Long,100Shares,100Shares,14.86,1486,86,14,-,0,-56,0Shares,6.14%,247871.97,0.6%
2015-05-15,Stock,东方财富(300059.XSHE),Long,2200Shares,0Shares,76.92,169224,9108,72.78,-,0,9108,2200Shares,5.69%,247871.97,68.27%
2015-05-15,,Cash,,,,,5217.97,,,,,,,,0
2015-05-18,Stock,华能国际(600011.XSHG),Long,6800Shares,6800Shares,10.41,70788,1224,10.23,-,0,-1156,0Shares,1.76%,248972.97,28.43%
2015-05-18,Stock,深圳能源(000027.XSHE),Long,100Shares,100Shares,14.77,1477,77,14,-,0,-9,0Shares,5.5%,248972.97,0.59%
2015-05-18,Stock,东方财富(300059.XSHE),Long,2200Shares,2200Shares,77.95,171490,11374,72.78,-,0,2266,0Shares,7.1%,248972.97,68.88%
2015-05-18,,Cash,,,,,5217.97,,,,,,,,0
2015-05-19,Stock,华能国际(600011.XSHG),Long,6800Shares,6800Shares,10.84,73712,4148,10.23,-,0,2924,0Shares,5.96%,249418.97,29.55%
2015-05-19,Stock,深圳能源(000027.XSHE),Long,100Shares,100Shares,15.29,1529,129,14,-,0,52,0Shares,9.21%,249418.97,0.61%
2015-05-19,Stock,东方财富(300059.XSHE),Long,2200Shares,2200Shares,76.8,168960,8844,72.78,-,0,-2530,0Shares,5.52%,249418.97,67.74%
2015-05-19,,Cash,,,,,5217.97,,,,,,,,0
2015-05-20,Stock,华能国际(600011.XSHG),Long,6800Shares,6800Shares,10.84,73712,4148,10.23,-,0,0,0Shares,5.96%,250584.97,29.42%
2015-05-20,Stock,深圳能源(000027.XSHE),Long,100Shares,100Shares,15.95,1595,195,14,-,0,66,0Shares,13.93%,250584.97,0.64%
2015-05-20,Stock,东方财富(300059.XSHE),Long,2200Shares,2200Shares,77.3,170060,9944,72.78,-,0,1100,0Shares,6.21%,250584.97,67.87%
2015-05-20,,Cash,,,,,5217.97,,,,,,,,0
2015-05-21,Stock,华能国际(600011.XSHG),Long,6800Shares,6800Shares,10.89,74052,4488,10.23,-,0,340,0Shares,6.45%,249200.26,29.72%
2015-05-21,,Cash,,,,,175148.26,,,,,,,,0
2015-05-22,,Cash,,,,,250937.61,,,,,,,,0
2015-05-25,,Cash,,,,,250937.61,,,,,,,,0
2015-05-26,,Cash,,,,,250937.61,,,,,,,,0
2015-05-27,,Cash,,,,,250937.61,,,,,,,,0
2015-05-28,,Cash,,,,,250937.61,,,,,,,,0
2015-05-29,Stock,欣旺达(300207.XSHE),Long,10100Shares,0Shares,25.91,261691,10807,24.84,-,0,10807,10100Shares,4.31%,261669.34,100%
2015-05-29,,Cash,,,,,-21.66,,,,,,,,0
2015-06-01,Stock,欣旺达(300207.XSHE),Long,10100Shares,10100Shares,27.82,280982,30098,24.84,-,0,19291,0Shares,12%,280960.34,100%
2015-06-01,,Cash,,,,,-21.66,,,,,,,,0
2015-06-02,Stock,欣旺达(300207.XSHE),Long,10100Shares,10100Shares,28.59,288759,37875,24.84,-,0,7777,0Shares,15.1%,288737.34,100%
2015-06-02,,Cash,,,,,-21.66,,,,,,,,0
2015-06-03,,Cash,,,,,281402.02,,,,,,,,0
2015-06-04,,Cash,,,,,281402.02,,,,,,,,0
2015-06-05,,Cash,,,,,281402.02,,,,,,,,0
2015-06-08,,Cash,,,,,281402.02,,,,,,,,0
2015-06-09,,Cash,,,,,281402.02,,,,,,,,0
2015-06-10,Stock,欣旺达(300207.XSHE),Long,10400Shares,0Shares,27.83,289432,8736,26.99,-,0,8736,10400Shares,3.11%,290053.81,99.79%
2015-06-10,,Cash,,,,,621.81,,,,,,,,0
2015-06-11,Stock,欣旺达(300207.XSHE),Long,10400Shares,10400Shares,27.41,285064,4368,26.99,-,0,-4368,0Shares,1.56%,285685.81,99.78%
2015-06-11,,Cash,,,,,621.81,,,,,,,,0
2015-06-12,Stock,欣旺达(300207.XSHE),Long,10400Shares,10400Shares,27.52,286208,5512,26.99,-,0,1144,0Shares,1.96%,286829.81,99.78%
2015-06-12,,Cash,,,,,621.81,,,,,,,,0
2015-06-15,,Cash,,,,,270670.29,,,,,,,,0
2015-06-16,Stock,科华恒盛(002335.XSHE),Long,4700Shares,0Shares,59,277300,9447,56.99,-,0,9447,4700Shares,3.53%,280036.93,99.02%
2015-06-16,,Cash,,,,,2736.93,,,,,,,,0
2015-06-17,Stock,科华恒盛(002335.XSHE),Long,4700Shares,4700Shares,58.8,276360,8507,56.99,-,0,-940,0Shares,3.18%,279096.93,99.02%
2015-06-17,,Cash,,,,,2736.93,,,,,,,,0
2015-06-18,Stock,科华恒盛(002335.XSHE),Long,4700Shares,4700Shares,52.92,248724,-19129,56.99,-,0,-27636,0Shares,-7.14%,251460.93,98.91%
2015-06-18,,Cash,,,,,2736.93,,,,,,,,0
2015-06-19,,Cash,,,,,233347.75,,,,,,,,0
2015-06-23,Stock,横店东磁(002056.XSHE),Long,3300Shares,0Shares,36.39,120087,6402,34.45,-,0,6402,3300Shares,5.63%,245841.03,48.85%
2015-06-23,Stock,欣旺达(300207.XSHE),Long,5600Shares,0Shares,21.7,121520,6160,20.6,-,0,6160,5600Shares,5.34%,245841.03,49.43%
2015-06-23,,Cash,,,,,4234.03,,,,,,,,0
2015-06-24,Stock,横店东磁(002056.XSHE),Long,3300Shares,3300Shares,36.5,120450,6765,34.45,-,0,363,0Shares,5.95%,252638.03,47.68%
2015-06-24,Stock,欣旺达(300207.XSHE),Long,5600Shares,5600Shares,22.82,127792,12432,20.6,-,0,6272,0Shares,10.78%,252638.03,50.58%
2015-06-24,Stock,巨化股份(600160.XSHG),Long,100Shares,0Shares,12.69,1269,80,11.89,-,0,80,100Shares,6.73%,252638.03,0.5%
2015-06-24,Stock,中国铝业(601600.XSHG),Long,100Shares,0Shares,9.15,915,36,8.79,-,0,36,100Shares,4.1%,252638.03,0.36%
2015-06-24,Stock,中国远洋(601919.XSHG),Long,100Shares,0Shares,13.18,1318,61,12.57,-,0,61,100Shares,4.85%,252638.03,0.52%
2015-06-24,,Cash,,,,,894.03,,,,,,,,0
2015-06-25,Stock,中国远洋(601919.XSHG),Long,100Shares,100Shares,13.51,1351,94,12.57,-,0,33,0Shares,7.48%,252724.64,0.53%
2015-06-25,,Cash,,,,,251373.64,,,,,,,,0
2015-06-26,Stock,中国远洋(601919.XSHG),Long,100Shares,100Shares,12.16,1216,-41,12.57,-,0,-135,0Shares,-3.26%,252589.64,0.48%
2015-06-26,,Cash,,,,,251373.64,,,,,,,,0
2015-06-29,Stock,大华股份(002236.XSHE),Long,3800Shares,0Shares,29.02,110276,-13224,32.5,-,0,-13224,3800Shares,-10.71%,236600.44,46.61%
2015-06-29,Stock,中国国旅(601888.XSHG),Long,2000Shares,0Shares,60.27,120540,-2660,61.6,-,0,-2660,2000Shares,-2.16%,236600.44,50.95%
2015-06-29,,Cash,,,,,5784.44,,,,,,,,0
2015-06-30,Stock,大华股份(002236.XSHE),Long,3800Shares,3800Shares,31.92,121296,-2204,32.5,-,0,11020,0Shares,-1.78%,260065.44,46.64%
2015-06-30,Stock,中国国旅(601888.XSHG),Long,2000Shares,2000Shares,66.3,132600,9400,61.6,-,0,12060,0Shares,7.63%,260065.44,50.99%
2015-06-30,Stock,科华恒盛(002335.XSHE),Long,100Shares,0Shares,36.18,3618,390,32.28,-,0,390,100Shares,12.08%,260065.44,1.39%
2015-06-30,,Cash,,,,,2551.44,,,,,,,,0
2015-07-01,Stock,大华股份(002236.XSHE),Long,3800Shares,3800Shares,32.9,125020,1520,32.5,-,0,3724,0Shares,1.23%,272143.49,45.94%
2015-07-01,Stock,科华恒盛(002335.XSHE),Long,100Shares,100Shares,32.56,3256,28,32.28,-,0,-362,0Shares,0.87%,272143.49,1.2%
2015-07-01,,Cash,,,,,143867.49,,,,,,,,0
2015-07-02,Stock,中航黑豹(600760.XSHG),Long,7500Shares,0Shares,18.88,141600,-2250,19.18,-,0,-2250,7500Shares,-1.56%,273891.98,51.7%
2015-07-02,,Cash,,,,,132291.98,,,,,,,,0
2015-07-03,Stock,中航黑豹(600760.XSHG),Long,7500Shares,7500Shares,16.99,127425,-16425,19.18,-,0,-14175,0Shares,-11.42%,259677.41,49.07%
2015-07-03,Stock,华友钴业(603799.XSHG),Long,6800Shares,0Shares,19.4,131920,0,19.4,-,0,0,6800Shares,0%,259677.41,50.8%
2015-07-03,,Cash,,,,,332.41,,,,,,,,0
2015-07-06,Stock,中航黑豹(600760.XSHG),Long,7500Shares,7500Shares,15.29,114675,-29175,19.18,-,0,-12750,0Shares,-20.28%,233735.41,49.06%
2015-07-06,Stock,华友钴业(603799.XSHG),Long,6800Shares,6800Shares,17.46,118728,-13192,19.4,-,0,-13192,0Shares,-10%,233735.41,50.8%
2015-07-06,,Cash,,,,,332.41,,,,,,,,0
2015-07-07,Stock,中航黑豹(600760.XSHG),Long,7500Shares,7500Shares,13.76,103200,-40650,19.18,-,0,-11475,0Shares,-28.26%,210360.41,49.06%
2015-07-07,Stock,华友钴业(603799.XSHG),Long,6800Shares,6800Shares,15.71,106828,-25092,19.4,-,0,-11900,0Shares,-19.02%,210360.41,50.78%
2015-07-07,,Cash,,,,,332.41,,,,,,,,0
2015-07-08,Stock,中航黑豹(600760.XSHG),Long,7500Shares,7500Shares,12.38,92850,-51000,19.18,-,0,-10350,0Shares,-35.45%,200010.41,46.42%
2015-07-08,Stock,华友钴业(603799.XSHG),Long,6800Shares,6800Shares,15.71,106828,-25092,19.4,-,0,0,0Shares,-19.02%,200010.41,53.41%
2015-07-08,,Cash,,,,,332.41,,,,,,,,0
2015-07-09,Stock,华友钴业(603799.XSHG),Long,6800Shares,6800Shares,15.71,106828,-25092,19.4,-,0,0,0Shares,-19.02%,204084.24,52.35%
2015-07-09,,Cash,,,,,97256.24,,,,,,,,0
2015-07-10,Stock,华友钴业(603799.XSHG),Long,6800Shares,6800Shares,15.71,106828,-25092,19.4,-,0,0,0Shares,-19.02%,209884.06,50.9%
2015-07-10,Stock,格林美(002340.XSHE),Long,1800Shares,0Shares,13.98,25164,1764,13,-,0,1764,1800Shares,7.54%,209884.06,11.99%
2015-07-10,Stock,中航黑豹(600760.XSHG),Long,1800Shares,0Shares,14.98,26964,3564,13,-,0,3564,1800Shares,15.23%,209884.06,12.85%
2015-07-10,Stock,桐君阁(000591.XSHE),Long,1700Shares,0Shares,14.29,24293,493,14,-,0,493,1700Shares,2.07%,209884.06,11.57%
2015-07-10,,Cash,,,,,26635.06,,,,,,,,0
2015-07-13,,Cash,,,,,227745.99,,,,,,,,0
2015-07-14,,Cash,,,,,227745.99,,,,,,,,0
2015-07-15,,Cash,,,,,227745.99,,,,,,,,0
2015-07-16,Stock,华能国际(600011.XSHG),Long,4400Shares,0Shares,10.48,46112,924,10.27,-,0,924,4400Shares,2.04%,234120.43,19.7%
2015-07-16,Stock,中国化学(601117.XSHG),Long,5700Shares,0Shares,8.22,46854,1938,7.88,-,0,1938,5700Shares,4.31%,234120.43,20.01%
2015-07-16,Stock,中国铝业(601600.XSHG),Long,7700Shares,0Shares,6.04,46508,1309,5.87,-,0,1309,7700Shares,2.9%,234120.43,19.86%
2015-07-16,Stock,陕西煤业(601225.XSHG),Long,7200Shares,0Shares,6.31,45432,504,6.24,-,0,504,7200Shares,1.12%,234120.43,19.41%
2015-07-16,Stock,新奥股份(600803.XSHG),Long,3100Shares,0Shares,15.07,46717,1767,14.5,-,0,1767,3100Shares,3.93%,234120.43,19.95%
2015-07-16,,Cash,,,,,2497.43,,,,,,,,0
2015-07-17,Stock,华能国际(600011.XSHG),Long,4400Shares,4400Shares,10.89,47916,2728,10.27,-,0,1804,0Shares,6.04%,247187.23,19.38%
2015-07-17,Stock,中国化学(601117.XSHG),Long,5700Shares,5700Shares,8.48,48336,4018.5,7.775,-,0,2080.5,0Shares,9.07%,247187.23,19.55%
2015-07-17,Stock,中国铝业(601600.XSHG),Long,7700Shares,7700Shares,6.49,49973,4774,5.87,-,0,3465,0Shares,10.56%,247187.23,20.22%
2015-07-17,Stock,陕西煤业(601225.XSHG),Long,7200Shares,7200Shares,6.66,47952,3024,6.24,-,0,2520,0Shares,6.73%,247187.23,19.4%
2015-07-17,Stock,新奥股份(600803.XSHG),Long,3100Shares,3100Shares,16.14,50034,5084,14.5,-,0,3317,0Shares,11.31%,247187.23,20.24%
2015-07-17,,Cash,,,,,2976.23,,,,,,,,0
2015-07-20,Stock,华能国际(600011.XSHG),Long,4400Shares,4400Shares,10.81,47564,2376,10.27,-,0,-352,0Shares,5.26%,249678.23,19.05%
2015-07-20,Stock,中国化学(601117.XSHG),Long,5700Shares,5700Shares,8.83,50331,6013.5,7.775,-,0,1995,0Shares,13.57%,249678.23,20.16%
2015-07-20,Stock,中国铝业(601600.XSHG),Long,7700Shares,7700Shares,6.64,51128,5929,5.87,-,0,1155,0Shares,13.12%,249678.23,20.48%
2015-07-20,Stock,陕西煤业(601225.XSHG),Long,7200Shares,7200Shares,6.57,47304,2376,6.24,-,0,-648,0Shares,5.29%,249678.23,18.95%
2015-07-20,Stock,新奥股份(600803.XSHG),Long,3100Shares,3100Shares,16.25,50375,5425,14.5,-,0,341,0Shares,12.07%,249678.23,20.18%
2015-07-20,,Cash,,,,,2976.23,,,,,,,,0
2015-07-21,Stock,华能国际(600011.XSHG),Long,4400Shares,4400Shares,10.83,47652,2464,10.27,-,0,88,0Shares,5.45%,249808.07,19.08%
2015-07-21,Stock,中国化学(601117.XSHG),Long,5700Shares,5700Shares,8.69,49533,5215.5,7.775,-,0,-798,0Shares,11.77%,249808.07,19.83%
2015-07-21,Stock,陕西煤业(601225.XSHG),Long,7200Shares,7200Shares,6.69,48168,3240,6.24,-,0,864,0Shares,7.21%,249808.07,19.28%
2015-07-21,Stock,新奥股份(600803.XSHG),Long,3100Shares,3100Shares,16.09,49879,4929,14.5,-,0,-496,0Shares,10.97%,249808.07,19.97%
2015-07-21,,Cash,,,,,54576.07,,,,,,,,0
2015-07-22,Stock,华能国际(600011.XSHG),Long,4400Shares,4400Shares,11.12,48928,3740,10.27,-,0,1276,0Shares,8.28%,250354.07,19.54%
2015-07-22,Stock,中国化学(601117.XSHG),Long,5700Shares,5700Shares,8.81,50217,5899.5,7.775,-,0,684,0Shares,13.31%,250354.07,20.06%
2015-07-22,Stock,陕西煤业(601225.XSHG),Long,7200Shares,7200Shares,6.64,47808,2880,6.24,-,0,-360,0Shares,6.41%,250354.07,19.1%
2015-07-22,Stock,新奥股份(600803.XSHG),Long,3100Shares,3100Shares,15.75,48825,3875,14.5,-,0,-1054,0Shares,8.62%,250354.07,19.5%
2015-07-22,,Cash,,,,,54576.07,,,,,,,,0
2015-07-23,Stock,华能国际(600011.XSHG),Long,4400Shares,4400Shares,11.2,49280,4092,10.27,-,0,352,0Shares,9.06%,255402.19,19.3%
2015-07-23,Stock,陕西煤业(601225.XSHG),Long,7200Shares,7200Shares,7.04,50688,5760,6.24,-,0,2880,0Shares,12.82%,255402.19,19.85%
2015-07-23,Stock,新奥股份(600803.XSHG),Long,3100Shares,3100Shares,16.21,50251,5301,14.5,-,0,1426,0Shares,11.79%,255402.19,19.68%
2015-07-23,,Cash,,,,,105183.19,,,,,,,,0
2015-07-24,Stock,华能国际(600011.XSHG),Long,4400Shares,4400Shares,10.96,48224,3036,10.27,-,0,-1056,0Shares,6.72%,253650.05,19.01%
2015-07-24,Stock,新奥股份(600803.XSHG),Long,3100Shares,3100Shares,15.45,47895,2945,14.5,-,0,-2356,0Shares,6.55%,253650.05,18.88%
2015-07-24,,Cash,,,,,157531.05,,,,,,,,0
2015-07-27,Stock,新奥股份(600803.XSHG),Long,3100Shares,3100Shares,13.91,43121,-1829,14.5,-,0,-4774,0Shares,-4.07%,244199.37,17.66%
2015-07-27,,Cash,,,,,201078.37,,,,,,,,0
2015-07-28,Stock,大华股份(002236.XSHE),Long,1400Shares,0Shares,37.8,52920,4284,34.74,-,0,4284,1400Shares,8.81%,258999.02,20.43%
2015-07-28,Stock,中国国旅(601888.XSHG),Long,800Shares,0Shares,62.91,50328,2008,60.4,-,0,2008,800Shares,4.16%,258999.02,19.43%
2015-07-28,Stock,华能国际(600011.XSHG),Long,5200Shares,0Shares,10.45,54340,4108,9.66,-,0,4108,5200Shares,8.18%,258999.02,20.98%
2015-07-28,Stock,国信证券(002736.XSHE),Long,2600Shares,0Shares,21.74,56524,6682,19.17,-,0,6682,2600Shares,13.41%,258999.02,21.82%
2015-07-28,,Cash,,,,,44887.02,,,,,,,,0
2015-07-29,Stock,大华股份(002236.XSHE),Long,1400Shares,1400Shares,39.45,55230,6594,34.74,-,0,2310,0Shares,13.56%,269927.09,20.46%
2015-07-29,Stock,中国国旅(601888.XSHG),Long,800Shares,800Shares,64.97,51976,3656,60.4,-,0,1648,0Shares,7.57%,269927.09,19.26%
2015-07-29,Stock,华能国际(600011.XSHG),Long,5200Shares,5200Shares,10.8,56160,5928,9.66,-,0,1820,0Shares,11.8%,269927.09,20.81%
2015-07-29,Stock,东方财富(300059.XSHE),Long,900Shares,0Shares,50.71,45639,3159,47.2,-,0,3159,900Shares,7.44%,269927.09,16.91%
2015-07-29,,Cash,,,,,60922.09,,,,,,,,0
2015-07-30,Stock,大华股份(002236.XSHE),Long,1400Shares,1400Shares,38.1,53340,4704,34.74,-,0,-1890,0Shares,9.67%,260635.92,20.47%
2015-07-30,Stock,中国国旅(601888.XSHG),Long,800Shares,800Shares,63.4,50720,2400,60.4,-,0,-1256,0Shares,4.97%,260635.92,19.46%
2015-07-30,Stock,华能国际(600011.XSHG),Long,5200Shares,5200Shares,10.41,54132,3900,9.66,-,0,-2028,0Shares,7.76%,260635.92,20.77%
2015-07-30,Stock,东方财富(300059.XSHE),Long,900Shares,900Shares,48.9,44010,1530,47.2,-,0,-1629,0Shares,3.6%,260635.92,16.89%
2015-07-30,Stock,欣旺达(300207.XSHE),Long,2600Shares,0Shares,22.35,58110,-2470,23.3,-,0,-2470,2600Shares,-4.08%,260635.92,22.3%
2015-07-30,,Cash,,,,,323.92,,,,,,,,0
2015-07-31,Stock,中国国旅(601888.XSHG),Long,800Shares,800Shares,62,49600,1280,60.4,-,0,-1120,0Shares,2.65%,263533.33,18.82%
2015-07-31,Stock,华能国际(600011.XSHG),Long,5200Shares,5200Shares,10.56,54912,4680,9.66,-,0,780,0Shares,9.32%,263533.33,20.84%
2015-07-31,Stock,东方财富(300059.XSHE),Long,900Shares,900Shares,49.5,44550,2070,47.2,-,0,540,0Shares,4.87%,263533.33,16.9%
2015-07-31,,Cash,,,,,114471.33,,,,,,,,0
