Date,Security_Type,Symbol,Side,Quantity,Available_Qty,Close_Price,Market_Value,Floating_PnL,Avg_Open_Price,Avg_Position_Price,Margin,Daily_PnL,Today_Lots,PnL_Ratio,Position_Weight
2025-02-21,Stock,今世缘(603369.XSHG),Long,200Shares,200Shares,47.28,9456,10,47.23,-,0,-120,0Shares,0.11%,114835.76,8.23%
2025-02-21,Stock,大华Shares份(002236.XSHE),Long,200Shares,200Shares,17.7,3540,58,17.41,-,0,92,0Shares,1.67%,114835.76,3.08%
2025-02-21,,Cash,,,,,76705.76,,,,,,,,0
2025-02-24,Stock,三七互娱(002555.XSHE),Long,200Shares,200Shares,16.12,3224,34,15.95,-,0,-58,0Shares,1.07%,115911.76,2.78%
2025-02-24,Stock,山西汾酒(600809.XSHG),Long,100Shares,100Shares,198.91,19891,1134,187.57,-,0,565,0Shares,6.05%,115911.76,17.16%
2025-02-24,Stock,徐工机械(000425.XSHE),Long,300Shares,300Shares,8.63,2589,150,8.13,-,0,63,0Shares,6.15%,115911.76,2.23%
2025-02-24,Stock,今世缘(603369.XSHG),Long,200Shares,200Shares,49.59,9918,472,47.23,-,0,462,0Shares,5%,115911.76,8.56%
2025-02-24,Stock,大华Shares份(002236.XSHE),Long,200Shares,200Shares,17.92,3584,102,17.41,-,0,44,0Shares,2.93%,115911.76,3.09%
2025-02-24,,Cash,,,,,76705.76,,,,,,,,0
2025-02-25,Stock,三七互娱(002555.XSHE),Long,200Shares,200Shares,15.85,3170,-20,15.95,-,0,-54,0Shares,-0.63%,115370.76,2.75%
2025-02-25,Stock,山西汾酒(600809.XSHG),Long,100Shares,100Shares,194.1,19410,653,187.57,-,0,-481,0Shares,3.48%,115370.76,16.82%
2025-02-25,Stock,徐工机械(000425.XSHE),Long,300Shares,300Shares,8.79,2637,198,8.13,-,0,48,0Shares,8.12%,115370.76,2.29%
2025-02-25,Stock,今世缘(603369.XSHG),Long,200Shares,200Shares,49.5,9900,454,47.23,-,0,-18,0Shares,4.81%,115370.76,8.58%
2025-02-25,Stock,大华Shares份(002236.XSHE),Long,200Shares,200Shares,17.74,3548,66,17.41,-,0,-36,0Shares,1.9%,115370.76,3.08%
2025-02-25,,Cash,,,,,76705.76,,,,,,,,0
2025-02-26,Stock,三七互娱(002555.XSHE),Long,200Shares,200Shares,15.82,3164,-26,15.95,-,0,-6,0Shares,-0.82%,115973.76,2.73%
2025-02-26,Stock,山西汾酒(600809.XSHG),Long,100Shares,100Shares,199.24,19924,1167,187.57,-,0,514,0Shares,6.22%,115973.76,17.18%
2025-02-26,Stock,徐工机械(000425.XSHE),Long,300Shares,300Shares,8.72,2616,177,8.13,-,0,-21,0Shares,7.26%,115973.76,2.26%
2025-02-26,Stock,今世缘(603369.XSHG),Long,200Shares,200Shares,50.23,10046,600,47.23,-,0,146,0Shares,6.35%,115973.76,8.66%
2025-02-26,Stock,大华Shares份(002236.XSHE),Long,200Shares,200Shares,17.59,3518,36,17.41,-,0,-30,0Shares,1.03%,115973.76,3.03%
2025-02-26,,Cash,,,,,76705.76,,,,,,,,0
2025-02-27,Stock,三七互娱(002555.XSHE),Long,200Shares,200Shares,15.88,3176,-14,15.95,-,0,12,0Shares,-0.44%,116874.76,2.72%
2025-02-27,Stock,山西汾酒(600809.XSHG),Long,100Shares,100Shares,204.7,20470,1713,187.57,-,0,546,0Shares,9.13%,116874.76,17.51%
2025-02-27,Stock,徐工机械(000425.XSHE),Long,300Shares,300Shares,8.89,2667,228,8.13,-,0,51,0Shares,9.35%,116874.76,2.28%
2025-02-27,Stock,今世缘(603369.XSHG),Long,200Shares,200Shares,52.12,10424,978,47.23,-,0,378,0Shares,10.35%,116874.76,8.92%
2025-02-27,Stock,大华Shares份(002236.XSHE),Long,200Shares,200Shares,17.16,3432,-50,17.41,-,0,-86,0Shares,-1.44%,116874.76,2.94%
2025-02-27,,Cash,,,,,76705.76,,,,,,,,0
2025-02-28,Stock,三七互娱(002555.XSHE),Long,200Shares,200Shares,15.09,3018,-172,15.95,-,0,-158,0Shares,-5.39%,116624.76,2.59%
2025-02-28,Stock,山西汾酒(600809.XSHG),Long,100Shares,100Shares,203.68,20368,1611,187.57,-,0,-102,0Shares,8.59%,116624.76,17.46%
2025-02-28,Stock,徐工机械(000425.XSHE),Long,300Shares,300Shares,8.81,2643,204,8.13,-,0,-24,0Shares,8.36%,116624.76,2.27%
2025-02-28,Stock,今世缘(603369.XSHG),Long,200Shares,200Shares,53.01,10602,1156,47.23,-,0,178,0Shares,12.24%,116624.76,9.09%
2025-02-28,Stock,大华Shares份(002236.XSHE),Long,200Shares,200Shares,16.44,3288,-194,17.41,-,0,-144,0Shares,-5.57%,116624.76,2.82%
2025-02-28,,Cash,,,,,76705.76,,,,,,,,0
2025-03-03,Stock,三七互娱(002555.XSHE),Long,200Shares,200Shares,15.3,3060,-130,15.95,-,0,42,0Shares,-4.08%,115684.1,2.65%
2025-03-03,Stock,山西汾酒(600809.XSHG),Long,100Shares,100Shares,196.97,19697,940,187.57,-,0,-671,0Shares,5.01%,115684.1,17.03%
2025-03-03,Stock,徐工机械(000425.XSHE),Long,300Shares,300Shares,8.83,2649,210,8.13,-,0,6,0Shares,8.61%,115684.1,2.29%
2025-03-03,Stock,今世缘(603369.XSHG),Long,200Shares,200Shares,51.44,10288,842,47.23,-,0,-314,0Shares,8.91%,115684.1,8.89%
2025-03-03,Stock,大华Shares份(002236.XSHE),Long,100Shares,100Shares,16.38,1638,-103,17.41,-,0,-6,0Shares,-5.92%,115684.1,1.42%
2025-03-03,,Cash,,,,,78352.1,,,,,,,,0
2025-03-04,Stock,三七互娱(002555.XSHE),Long,200Shares,200Shares,15.35,3070,-120,15.95,-,0,10,0Shares,-3.76%,115261.1,2.66%
2025-03-04,Stock,山西汾酒(600809.XSHG),Long,100Shares,100Shares,195.89,19589,832,187.57,-,0,-108,0Shares,4.44%,115261.1,17%
2025-03-04,Stock,徐工机械(000425.XSHE),Long,300Shares,300Shares,8.85,2655,216,8.13,-,0,6,0Shares,8.86%,115261.1,2.3%
2025-03-04,Stock,今世缘(603369.XSHG),Long,200Shares,200Shares,49.67,9934,488,47.23,-,0,-354,0Shares,5.17%,115261.1,8.62%
2025-03-04,Stock,大华Shares份(002236.XSHE),Long,100Shares,100Shares,16.61,1661,-80,17.41,-,0,23,0Shares,-4.6%,115261.1,1.44%
2025-03-04,,Cash,,,,,78352.1,,,,,,,,0
2025-03-05,Stock,山西汾酒(600809.XSHG),Long,100Shares,100Shares,196.61,19661,904,187.57,-,0,72,0Shares,4.82%,116500.23,16.88%
2025-03-05,Stock,科伦药业(002422.XSHE),Long,700Shares,0Shares,31.24,21868,-49,31.31,-,0,-49,700Shares,-0.22%,116500.23,18.77%
2025-03-05,Stock,泸州老窖(000568.XSHE),Long,100Shares,0Shares,123.73,12373,18,123.55,-,0,18,100Shares,0.15%,116500.23,10.62%
2025-03-05,Stock,云铝Shares份(000807.XSHE),Long,1300Shares,0Shares,17.98,23374,871,17.31,-,0,871,1300Shares,3.87%,116500.23,20.06%
2025-03-05,Stock,古井贡酒(000596.XSHE),Long,100Shares,0Shares,166.21,16621,161,164.6,-,0,161,100Shares,0.98%,116500.23,14.27%
2025-03-05,,Cash,,,,,22603.23,,,,,,,,0
2025-03-06,Stock,山西汾酒(600809.XSHG),Long,100Shares,100Shares,200.88,20088,1331,187.57,-,0,427,0Shares,7.1%,117793.23,17.05%
2025-03-06,Stock,科伦药业(002422.XSHE),Long,700Shares,700Shares,30.95,21665,-252,31.31,-,0,-203,0Shares,-1.15%,117793.23,18.39%
2025-03-06,Stock,泸州老窖(000568.XSHE),Long,100Shares,100Shares,126.18,12618,263,123.55,-,0,245,0Shares,2.13%,117793.23,10.71%
2025-03-06,Stock,云铝Shares份(000807.XSHE),Long,1300Shares,1300Shares,18.08,23504,1001,17.31,-,0,130,0Shares,4.45%,117793.23,19.95%
2025-03-06,Stock,古井贡酒(000596.XSHE),Long,100Shares,100Shares,173.15,17315,855,164.6,-,0,694,0Shares,5.19%,117793.23,14.7%
2025-03-06,,Cash,,,,,22603.23,,,,,,,,0
2025-03-07,Stock,山西汾酒(600809.XSHG),Long,100Shares,100Shares,205.47,20547,1790,187.57,-,0,459,0Shares,9.54%,119719.23,17.16%
2025-03-07,Stock,科伦药业(002422.XSHE),Long,700Shares,700Shares,30.99,21693,-224,31.31,-,0,28,0Shares,-1.02%,119719.23,18.12%
2025-03-07,Stock,泸州老窖(000568.XSHE),Long,100Shares,100Shares,131.41,13141,786,123.55,-,0,523,0Shares,6.36%,119719.23,10.98%
2025-03-07,Stock,云铝Shares份(000807.XSHE),Long,1300Shares,1300Shares,18.55,24115,1612,17.31,-,0,611,0Shares,7.16%,119719.23,20.14%
2025-03-07,Stock,古井贡酒(000596.XSHE),Long,100Shares,100Shares,176.2,17620,1160,164.6,-,0,305,0Shares,7.05%,119719.23,14.72%
2025-03-07,,Cash,,,,,22603.23,,,,,,,,0
2025-03-10,Stock,山西汾酒(600809.XSHG),Long,100Shares,100Shares,206.01,20601,1844,187.57,-,0,54,0Shares,9.83%,120279.23,17.13%
2025-03-10,Stock,科伦药业(002422.XSHE),Long,700Shares,700Shares,31.31,21917,0,31.31,-,0,224,0Shares,0%,120279.23,18.22%
2025-03-10,Stock,泸州老窖(000568.XSHE),Long,100Shares,100Shares,132.12,13212,857,123.55,-,0,71,0Shares,6.94%,120279.23,10.98%
2025-03-10,Stock,云铝Shares份(000807.XSHE),Long,1300Shares,1300Shares,18.47,24011,1508,17.31,-,0,-104,0Shares,6.7%,120279.23,19.96%
2025-03-10,Stock,古井贡酒(000596.XSHE),Long,100Shares,100Shares,179.35,17935,1475,164.6,-,0,315,0Shares,8.96%,120279.23,14.91%
2025-03-10,,Cash,,,,,22603.23,,,,,,,,0
2025-03-11,Stock,山西汾酒(600809.XSHG),Long,100Shares,100Shares,217,21700,2943,187.57,-,0,1099,0Shares,15.69%,123060.23,17.63%
2025-03-11,Stock,科伦药业(002422.XSHE),Long,700Shares,700Shares,32.38,22666,749,31.31,-,0,749,0Shares,3.42%,123060.23,18.42%
2025-03-11,Stock,泸州老窖(000568.XSHE),Long,100Shares,100Shares,136.83,13683,1328,123.55,-,0,471,0Shares,10.75%,123060.23,11.12%
2025-03-11,Stock,云铝Shares份(000807.XSHE),Long,1300Shares,1300Shares,18.07,23491,988,17.31,-,0,-520,0Shares,4.39%,123060.23,19.09%
2025-03-11,Stock,古井贡酒(000596.XSHE),Long,100Shares,100Shares,189.17,18917,2457,164.6,-,0,982,0Shares,14.93%,123060.23,15.37%
2025-03-11,,Cash,,,,,22603.23,,,,,,,,0
2025-03-12,Stock,山西汾酒(600809.XSHG),Long,100Shares,100Shares,214.1,21410,2653,187.57,-,0,-290,0Shares,14.14%,121679.23,17.6%
2025-03-12,Stock,科伦药业(002422.XSHE),Long,700Shares,700Shares,30.9,21630,-287,31.31,-,0,-1036,0Shares,-1.31%,121679.23,17.78%
2025-03-12,Stock,泸州老窖(000568.XSHE),Long,100Shares,100Shares,135.78,13578,1223,123.55,-,0,-105,0Shares,9.9%,121679.23,11.16%
2025-03-12,Stock,云铝Shares份(000807.XSHE),Long,1300Shares,1300Shares,18.23,23699,1196,17.31,-,0,208,0Shares,5.31%,121679.23,19.48%
2025-03-12,Stock,古井贡酒(000596.XSHE),Long,100Shares,100Shares,187.59,18759,2299,164.6,-,0,-158,0Shares,13.97%,121679.23,15.42%
2025-03-12,,Cash,,,,,22603.23,,,,,,,,0
2025-03-13,Stock,山西汾酒(600809.XSHG),Long,100Shares,100Shares,215.9,21590,2833,187.57,-,0,180,0Shares,15.1%,122424.23,17.64%
2025-03-13,Stock,科伦药业(002422.XSHE),Long,700Shares,700Shares,31.51,22057,140,31.31,-,0,427,0Shares,0.64%,122424.23,18.02%
2025-03-13,Stock,泸州老窖(000568.XSHE),Long,100Shares,100Shares,135.26,13526,1171,123.55,-,0,-52,0Shares,9.48%,122424.23,11.05%
2025-03-13,Stock,云铝Shares份(000807.XSHE),Long,1300Shares,1300Shares,18.46,23998,1495,17.31,-,0,299,0Shares,6.64%,122424.23,19.6%
2025-03-13,Stock,古井贡酒(000596.XSHE),Long,100Shares,100Shares,186.5,18650,2190,164.6,-,0,-109,0Shares,13.3%,122424.23,15.23%
2025-03-13,,Cash,,,,,22603.23,,,,,,,,0
2025-03-14,Stock,山西汾酒(600809.XSHG),Long,100Shares,100Shares,222.85,22285,3528,187.57,-,0,695,0Shares,18.81%,124506.23,17.9%
2025-03-14,Stock,科伦药业(002422.XSHE),Long,700Shares,700Shares,31.59,22113,196,31.31,-,0,56,0Shares,0.89%,124506.23,17.76%
2025-03-14,Stock,泸州老窖(000568.XSHE),Long,100Shares,100Shares,143.61,14361,2006,123.55,-,0,835,0Shares,16.24%,124506.23,11.53%
2025-03-14,Stock,云铝Shares份(000807.XSHE),Long,1300Shares,1300Shares,18.3,23790,1287,17.31,-,0,-208,0Shares,5.72%,124506.23,19.11%
2025-03-14,Stock,古井贡酒(000596.XSHE),Long,100Shares,100Shares,193.54,19354,2894,164.6,-,0,704,0Shares,17.58%,124506.23,15.54%
2025-03-14,,Cash,,,,,22603.23,,,,,,,,0
2025-03-17,Stock,山西汾酒(600809.XSHG),Long,100Shares,100Shares,228.93,22893,4136,187.57,-,0,608,0Shares,22.05%,124127.23,18.44%
2025-03-17,Stock,科伦药业(002422.XSHE),Long,700Shares,700Shares,31.1,21770,-147,31.31,-,0,-343,0Shares,-0.67%,124127.23,17.54%
2025-03-17,Stock,泸州老窖(000568.XSHE),Long,100Shares,100Shares,142.94,14294,1939,123.55,-,0,-67,0Shares,15.69%,124127.23,11.52%
2025-03-17,Stock,云铝Shares份(000807.XSHE),Long,1300Shares,1300Shares,17.98,23374,871,17.31,-,0,-416,0Shares,3.87%,124127.23,18.83%
2025-03-17,Stock,古井贡酒(000596.XSHE),Long,100Shares,100Shares,191.93,19193,2733,164.6,-,0,-161,0Shares,16.6%,124127.23,15.46%
2025-03-17,,Cash,,,,,22603.23,,,,,,,,0
2025-03-18,Stock,山西汾酒(600809.XSHG),Long,100Shares,100Shares,224.81,22481,3724,187.57,-,0,-412,0Shares,19.85%,123385.23,18.22%
2025-03-18,Stock,科伦药业(002422.XSHE),Long,700Shares,700Shares,31.24,21868,-49,31.31,-,0,98,0Shares,-0.22%,123385.23,17.72%
2025-03-18,Stock,泸州老窖(000568.XSHE),Long,100Shares,100Shares,143.37,14337,1982,123.55,-,0,43,0Shares,16.04%,123385.23,11.62%
2025-03-18,Stock,云铝Shares份(000807.XSHE),Long,1300Shares,1300Shares,18.02,23426,923,17.31,-,0,52,0Shares,4.1%,123385.23,18.99%
2025-03-18,Stock,古井贡酒(000596.XSHE),Long,100Shares,100Shares,186.7,18670,2210,164.6,-,0,-523,0Shares,13.43%,123385.23,15.13%
2025-03-18,,Cash,,,,,22603.23,,,,,,,,0
2025-03-19,Stock,五粮液(000858.XSHE),Long,100Shares,0Shares,138.92,13892,-63,139.55,-,0,-63,100Shares,-0.45%,121425.79,11.44%
2025-03-19,Stock,大华Shares份(002236.XSHE),Long,1200Shares,0Shares,18.9,22680,-744,19.52,-,0,-744,1200Shares,-3.18%,121425.79,18.68%
2025-03-19,Stock,长春高新(000661.XSHE),Long,200Shares,0Shares,103.53,20706,-248,104.77,-,0,-248,200Shares,-1.18%,121425.79,17.05%
2025-03-19,Stock,分众传媒(002027.XSHE),Long,3400Shares,0Shares,7.05,23970,-102,7.08,-,0,-102,3400Shares,-0.42%,121425.79,19.74%
2025-03-19,,Cash,,,,,40177.79,,,,,,,,0
2025-03-20,Stock,五粮液(000858.XSHE),Long,100Shares,100Shares,135.99,13599,-356,139.55,-,0,-293,0Shares,-2.55%,119724.79,11.36%
2025-03-20,Stock,大华Shares份(002236.XSHE),Long,1200Shares,1200Shares,18.38,22056,-1368,19.52,-,0,-624,0Shares,-5.84%,119724.79,18.42%
2025-03-20,Stock,长春高新(000661.XSHE),Long,200Shares,200Shares,101.65,20330,-624,104.77,-,0,-376,0Shares,-2.98%,119724.79,16.98%
2025-03-20,Stock,分众传媒(002027.XSHE),Long,3400Shares,3400Shares,6.93,23562,-510,7.08,-,0,-408,0Shares,-2.12%,119724.79,19.68%
2025-03-20,,Cash,,,,,40177.79,,,,,,,,0
2025-03-21,Stock,五粮液(000858.XSHE),Long,100Shares,100Shares,134.6,13460,-495,139.55,-,0,-139,0Shares,-3.55%,119211.73,11.29%
2025-03-21,Stock,大华Shares份(002236.XSHE),Long,600Shares,600Shares,17.85,10710,-1002,19.52,-,0,-318,0Shares,-8.56%,119211.73,8.98%
2025-03-21,Stock,长春高新(000661.XSHE),Long,200Shares,200Shares,101.27,20254,-700,104.77,-,0,-76,0Shares,-3.34%,119211.73,16.99%
2025-03-21,Stock,分众传媒(002027.XSHE),Long,3400Shares,3400Shares,6.93,23562,-510,7.08,-,0,0,0Shares,-2.12%,119211.73,19.76%
2025-03-21,,Cash,,,,,51225.73,,,,,,,,0
2025-03-24,Stock,五粮液(000858.XSHE),Long,100Shares,100Shares,134.31,13431,-524,139.55,-,0,-29,0Shares,-3.75%,119283.04,11.26%
2025-03-24,Stock,长春高新(000661.XSHE),Long,200Shares,200Shares,99.73,19946,-1008,104.77,-,0,-308,0Shares,-4.81%,119283.04,16.72%
2025-03-24,Stock,分众传媒(002027.XSHE),Long,3400Shares,3400Shares,7.06,24004,-68,7.08,-,0,442,0Shares,-0.28%,119283.04,20.12%
2025-03-24,,Cash,,,,,61902.04,,,,,,,,0
2025-03-25,Stock,五粮液(000858.XSHE),Long,100Shares,100Shares,133.56,13356,-599,139.55,-,0,-75,0Shares,-4.29%,119384.04,11.19%
2025-03-25,Stock,长春高新(000661.XSHE),Long,200Shares,200Shares,100.1,20020,-934,104.77,-,0,74,0Shares,-4.46%,119384.04,16.77%
2025-03-25,Stock,分众传媒(002027.XSHE),Long,3400Shares,3400Shares,7.09,24106,34,7.08,-,0,102,0Shares,0.14%,119384.04,20.19%
2025-03-25,,Cash,,,,,61902.04,,,,,,,,0
2025-03-26,Stock,五粮液(000858.XSHE),Long,100Shares,100Shares,133.35,13335,-620,139.55,-,0,-21,0Shares,-4.44%,118727.04,11.23%
2025-03-26,Stock,长春高新(000661.XSHE),Long,200Shares,200Shares,98.96,19792,-1162,104.77,-,0,-228,0Shares,-5.55%,118727.04,16.67%
2025-03-26,Stock,分众传媒(002027.XSHE),Long,3400Shares,3400Shares,6.97,23698,-374,7.08,-,0,-408,0Shares,-1.55%,118727.04,19.96%
2025-03-26,,Cash,,,,,61902.04,,,,,,,,0
2025-03-27,Stock,五粮液(000858.XSHE),Long,100Shares,100Shares,133.9,13390,-565,139.55,-,0,55,0Shares,-4.05%,118949.17,11.26%
2025-03-27,Stock,长春高新(000661.XSHE),Long,100Shares,100Shares,99.03,9903,-574,104.77,-,0,7,0Shares,-5.48%,118949.17,8.33%
2025-03-27,Stock,分众传媒(002027.XSHE),Long,3400Shares,3400Shares,7.03,23902,-170,7.08,-,0,204,0Shares,-0.71%,118949.17,20.09%
2025-03-27,,Cash,,,,,71754.17,,,,,,,,0
2025-03-28,Stock,五粮液(000858.XSHE),Long,100Shares,100Shares,133.23,13323,-632,139.55,-,0,-67,0Shares,-4.53%,119030.17,11.19%
2025-03-28,Stock,长春高新(000661.XSHE),Long,100Shares,100Shares,99.83,9983,-494,104.77,-,0,80,0Shares,-4.72%,119030.17,8.39%
2025-03-28,Stock,分众传媒(002027.XSHE),Long,3400Shares,3400Shares,7.05,23970,-102,7.08,-,0,68,0Shares,-0.42%,119030.17,20.14%
2025-03-28,,Cash,,,,,71754.17,,,,,,,,0
2025-03-31,Stock,五粮液(000858.XSHE),Long,100Shares,100Shares,131.35,13135,-820,139.55,-,0,-188,0Shares,-5.88%,118537.17,11.08%
2025-03-31,Stock,长春高新(000661.XSHE),Long,100Shares,100Shares,97.8,9780,-697,104.77,-,0,-203,0Shares,-6.65%,118537.17,8.25%
2025-03-31,Stock,分众传媒(002027.XSHE),Long,3400Shares,3400Shares,7.02,23868,-204,7.08,-,0,-102,0Shares,-0.85%,118537.17,20.14%
2025-03-31,,Cash,,,,,71754.17,,,,,,,,0
2025-04-01,Stock,五粮液(000858.XSHE),Long,100Shares,100Shares,131.79,13179,-776,139.55,-,0,44,0Shares,-5.56%,118837.17,11.09%
2025-04-01,Stock,长春高新(000661.XSHE),Long,100Shares,100Shares,102.06,10206,-271,104.77,-,0,426,0Shares,-2.59%,118837.17,8.59%
2025-04-01,Stock,分众传媒(002027.XSHE),Long,3400Shares,3400Shares,6.97,23698,-374,7.08,-,0,-170,0Shares,-1.55%,118837.17,19.94%
2025-04-01,,Cash,,,,,71754.17,,,,,,,,0
2025-04-02,Stock,长春高新(000661.XSHE),Long,200Shares,100Shares,101.5,20300,-386,103.43,-,0,-115,100Shares,-1.87%,118812.11,17.09%
2025-04-02,Stock,科伦药业(002422.XSHE),Long,600Shares,0Shares,37,22200,600,36,-,0,600,600Shares,2.78%,118812.11,18.68%
2025-04-02,Stock,川投能源(600674.XSHG),Long,1400Shares,0Shares,16.21,22694,14,16.2,-,0,14,1400Shares,0.06%,118812.11,19.1%
2025-04-02,Stock,中国海油(600938.XSHG),Long,800Shares,0Shares,25.96,20768,-504,26.59,-,0,-504,800Shares,-2.37%,118812.11,17.48%
2025-04-02,Stock,华润三九(000999.XSHE),Long,500Shares,0Shares,43.53,21765,120,43.29,-,0,120,500Shares,0.55%,118812.11,18.32%
2025-04-02,,Cash,,,,,11085.11,,,,,,,,0
2025-04-03,Stock,长春高新(000661.XSHE),Long,200Shares,200Shares,101.92,20384,-302,103.43,-,0,84,0Shares,-1.46%,119787.11,17.02%
2025-04-03,Stock,科伦药业(002422.XSHE),Long,600Shares,600Shares,36.84,22104,504,36,-,0,-96,0Shares,2.33%,119787.11,18.45%
2025-04-03,Stock,川投能源(600674.XSHG),Long,1400Shares,1400Shares,16.7,23380,700,16.2,-,0,686,0Shares,3.09%,119787.11,19.52%
2025-04-03,Stock,中国海油(600938.XSHG),Long,800Shares,800Shares,25.68,20544,-728,26.59,-,0,-224,0Shares,-3.42%,119787.11,17.15%
2025-04-03,Stock,华润三九(000999.XSHE),Long,500Shares,500Shares,44.58,22290,645,43.29,-,0,525,0Shares,2.98%,119787.11,18.61%
2025-04-03,,Cash,,,,,11085.11,,,,,,,,0
2025-04-07,Stock,长春高新(000661.XSHE),Long,100Shares,100Shares,94.8,9480,-863,103.43,-,0,-712,0Shares,-8.34%,114169.78,8.3%
2025-04-07,Stock,科伦药业(002422.XSHE),Long,200Shares,200Shares,34.41,6882,-318,36,-,0,-486,0Shares,-4.42%,114169.78,6.03%
2025-04-07,Stock,川投能源(600674.XSHG),Long,500Shares,500Shares,16.59,8295,195,16.2,-,0,-55,0Shares,2.41%,114169.78,7.27%
2025-04-07,Stock,中国海油(600938.XSHG),Long,800Shares,800Shares,23.23,18584,-2688,26.59,-,0,-1960,0Shares,-12.64%,114169.78,16.28%
2025-04-07,Stock,华润三九(000999.XSHE),Long,200Shares,200Shares,42.92,8584,-74,43.29,-,0,-332,0Shares,-0.85%,114169.78,7.52%
2025-04-07,,Cash,,,,,62344.78,,,,,,,,0
2025-04-08,Stock,科伦药业(002422.XSHE),Long,200Shares,200Shares,34.29,6858,-342,36,-,0,-24,0Shares,-4.75%,114409.88,5.99%
2025-04-08,Stock,川投能源(600674.XSHG),Long,200Shares,200Shares,16.78,3356,116,16.2,-,0,38,0Shares,3.58%,114409.88,2.93%
2025-04-08,Stock,华润三九(000999.XSHE),Long,200Shares,200Shares,43.18,8636,-22,43.29,-,0,52,0Shares,-0.25%,114409.88,7.55%
2025-04-08,,Cash,,,,,95559.88,,,,,,,,0
2025-04-09,Stock,川投能源(600674.XSHG),Long,200Shares,200Shares,16.97,3394,154,16.2,-,0,38,0Shares,4.75%,114368.28,2.97%
2025-04-09,Stock,华润三九(000999.XSHE),Long,200Shares,200Shares,44.13,8826,168,43.29,-,0,190,0Shares,1.94%,114368.28,7.72%
2025-04-09,,Cash,,,,,102148.28,,,,,,,,0
2025-04-10,Stock,川投能源(600674.XSHG),Long,200Shares,200Shares,16.97,3394,154,16.2,-,0,0,0Shares,4.75%,114470.28,2.96%
2025-04-10,Stock,华润三九(000999.XSHE),Long,200Shares,200Shares,44.64,8928,270,43.29,-,0,102,0Shares,3.12%,114470.28,7.8%
2025-04-10,,Cash,,,,,102148.28,,,,,,,,0
2025-04-11,Stock,川投能源(600674.XSHG),Long,200Shares,200Shares,16.83,3366,126,16.2,-,0,-28,0Shares,3.89%,114340.28,2.94%
2025-04-11,Stock,华润三九(000999.XSHE),Long,200Shares,200Shares,44.13,8826,168,43.29,-,0,-102,0Shares,1.94%,114340.28,7.72%
2025-04-11,,Cash,,,,,102148.28,,,,,,,,0
2025-04-14,Stock,川投能源(600674.XSHG),Long,200Shares,200Shares,16.72,3344,104,16.2,-,0,-22,0Shares,3.21%,114290.28,2.93%
2025-04-14,Stock,华润三九(000999.XSHE),Long,200Shares,200Shares,43.99,8798,140,43.29,-,0,-28,0Shares,1.62%,114290.28,7.7%
2025-04-14,,Cash,,,,,102148.28,,,,,,,,0
2025-04-15,Stock,川投能源(600674.XSHG),Long,200Shares,200Shares,16.67,3334,94,16.2,-,0,-10,0Shares,2.9%,114544.28,2.91%
2025-04-15,Stock,华润三九(000999.XSHE),Long,200Shares,200Shares,45.31,9062,404,43.29,-,0,264,0Shares,4.67%,114544.28,7.91%
2025-04-15,,Cash,,,,,102148.28,,,,,,,,0
2025-04-16,Stock,川投能源(600674.XSHG),Long,200Shares,200Shares,16.91,3382,142,16.2,-,0,48,0Shares,4.38%,114636.28,2.95%
2025-04-16,Stock,华润三九(000999.XSHE),Long,200Shares,200Shares,45.53,9106,448,43.29,-,0,44,0Shares,5.17%,114636.28,7.94%
2025-04-16,,Cash,,,,,102148.28,,,,,,,,0
2025-04-17,Stock,川投能源(600674.XSHG),Long,200Shares,200Shares,16.79,3358,118,16.2,-,0,-24,0Shares,3.64%,114458.28,2.93%
2025-04-17,Stock,华润三九(000999.XSHE),Long,200Shares,200Shares,44.76,8952,294,43.29,-,0,-154,0Shares,3.4%,114458.28,7.82%
2025-04-17,,Cash,,,,,102148.28,,,,,,,,0
2025-04-18,Stock,川投能源(600674.XSHG),Long,200Shares,200Shares,16.68,3336,96,16.2,-,0,-22,0Shares,2.96%,114412.28,2.92%
2025-04-18,Stock,华润三九(000999.XSHE),Long,200Shares,200Shares,44.64,8928,270,43.29,-,0,-24,0Shares,3.12%,114412.28,7.8%
2025-04-18,,Cash,,,,,102148.28,,,,,,,,0
2025-04-21,Stock,川投能源(600674.XSHG),Long,200Shares,200Shares,16.62,3324,84,16.2,-,0,-12,0Shares,2.59%,114402.28,2.91%
2025-04-21,Stock,华润三九(000999.XSHE),Long,200Shares,200Shares,44.65,8930,272,43.29,-,0,2,0Shares,3.14%,114402.28,7.81%
2025-04-21,,Cash,,,,,102148.28,,,,,,,,0
2025-04-22,Stock,川投能源(600674.XSHG),Long,200Shares,200Shares,16.83,3366,126,16.2,-,0,42,0Shares,3.89%,114488.28,2.94%
2025-04-22,Stock,华润三九(000999.XSHE),Long,200Shares,200Shares,44.87,8974,316,43.29,-,0,44,0Shares,3.65%,114488.28,7.84%
2025-04-22,,Cash,,,,,102148.28,,,,,,,,0
2025-04-23,Stock,川投能源(600674.XSHG),Long,200Shares,200Shares,16.59,3318,78,16.2,-,0,-48,0Shares,2.41%,114252.28,2.9%
2025-04-23,Stock,华润三九(000999.XSHE),Long,200Shares,200Shares,43.93,8786,128,43.29,-,0,-188,0Shares,1.48%,114252.28,7.69%
2025-04-23,,Cash,,,,,102148.28,,,,,,,,0
