date,rolling_60d_trading_cost_hkd
2024-03-14,1233.7840736845358
2024-03-15,1155.9549967633834
2024-03-18,1165.753489818637
2024-03-19,1178.7260859151932
2024-03-20,1189.5270687149052
2024-03-21,1201.103421993777
2024-03-22,1206.7694599559045
2024-03-25,1203.162647987258
2024-03-26,1189.1216323849735
2024-03-27,1191.1465290802873
2024-03-28,1195.1271201405132
2024-04-02,1193.2022214244648
2024-04-03,1200.2147589806636
2024-04-05,1200.648667801052
2024-04-08,1201.9779222534207
2024-04-09,1192.4291515578027
2024-04-10,1188.13829179761
2024-04-11,1196.1716849568122
2024-04-12,1167.0590399428763
2024-04-15,1158.94521458108
2024-04-16,1158.4296569846288
2024-04-17,1146.772810794014
2024-04-18,1143.097936233766
2024-04-19,1150.6029999987015
2024-04-22,1142.2552094378225
2024-04-23,1144.810869505081
2024-04-24,1130.6043136989506
2024-04-25,1130.186772259369
2024-04-26,1128.1960295663405
2024-04-29,1139.8220514865372
2024-04-30,1142.6601929328856
2024-05-02,1141.3090324766893
2024-05-03,1149.5476345593822
2024-05-06,1176.0579854932375
2024-05-07,1184.810811432578
2024-05-08,1207.2941265019456
2024-05-09,1226.9401042195045
2024-05-10,1241.1719886573708
2024-05-13,1247.384786968482
2024-05-14,1248.1964884712315
2024-05-16,1250.12919844922
2024-05-17,1262.562882796423
2024-05-20,1248.6692297071072
2024-05-21,1256.3963173805328
2024-05-22,1257.6725323087578
2024-05-23,1296.15929572259
2024-05-24,1290.4124667272843
2024-05-27,1337.8108690154004
2024-05-28,1357.3254194349183
2024-05-29,1360.0897095083403
2024-05-30,1357.142470728803
2024-05-31,1372.904222029361
2024-06-03,1366.1392493882927
2024-06-04,1368.1618451820623
2024-06-05,1375.7573264968664
2024-06-06,1384.5030350864408
2024-06-07,1380.6034751031964
2024-06-11,1391.7000018248953
2024-06-12,1386.869127501286
2024-06-13,1368.6697237511082
2024-06-14,1404.076739263694
2024-06-17,1394.605510053088
2024-06-18,1431.2411172038883
2024-06-19,1422.4950327020927
2024-06-20,1440.045343645516
2024-06-21,1479.6395774725945
2024-06-24,1477.9364096861705
2024-06-25,1498.9277736383485
2024-06-26,1526.3938601040898
2024-06-27,1541.5185805649603
2024-06-28,1567.7518401114169
2024-07-02,1562.8466874755982
2024-07-03,1555.5725430215537
2024-07-04,1553.3405752188569
2024-07-05,1555.6023941780652
2024-07-08,1721.1444613515748
2024-07-09,1720.655464850744
2024-07-10,1709.7604175450103
2024-07-11,1710.0700026442696
2024-07-12,1711.6330133156648
2024-07-15,1703.3986839384315
2024-07-16,1696.214353586388
2024-07-17,1689.836164647914
2024-07-18,1693.6192818740833
2024-07-19,1722.1398144759346
2024-07-22,1728.532714158285
2024-07-23,1754.6574486925645
2024-07-24,1766.4200507276682
2024-07-25,1792.2579182252807
2024-07-26,1795.7937119153219
2024-07-29,1868.5375944697173
2024-07-30,1901.0095801675693
2024-07-31,1917.7192230905916
2024-08-01,1892.2552346446175
2024-08-02,1890.1438787412978
2024-08-05,1876.150457630486
2024-08-06,1874.593666134452
2024-08-07,1867.061950730891
2024-08-08,1865.952540589723
2024-08-09,1868.7359496023794
2024-08-12,1863.9556764153638
2024-08-13,1853.4394325995183
2024-08-14,1844.2934104680758
2024-08-15,1835.0317716787738
2024-08-16,1833.0386209921344
2024-08-19,1684.5576806966562
2024-08-20,1613.748325694501
2024-08-21,1537.2955358555012
2024-08-22,1472.6057133280365
2024-08-23,1441.0489798940725
2024-08-26,1425.3608151993094
2024-08-27,1403.0383002269984
2024-08-28,1409.7156029769676
2024-08-29,1409.9834943739522
2024-08-30,1414.310477092667
2024-09-02,1397.603101658088
2024-09-03,1391.1565607289438
2024-09-04,1370.9792964029607
2024-09-05,1385.063021410245
2024-09-06,1376.4363096271286
2024-09-09,1354.0682648435647
2024-09-10,1402.0481750883068
2024-09-11,1351.635962054178
2024-09-12,1341.8685484389196
2024-09-13,1316.4535115249137
2024-09-16,1253.5497993258032
2024-09-17,1223.318874832727
2024-09-19,1184.5320852830087
2024-09-20,1152.0788394552603
2024-09-23,1130.783216011992
2024-09-24,1101.4893074103436
2024-09-25,1105.0464644494407
2024-09-26,1110.8334751573339
2024-09-27,1119.5653700146554
2024-09-30,1113.0154717871978
2024-10-02,932.4377476625874
2024-10-03,911.5078047093809
2024-10-04,892.6520246636323
2024-10-07,890.0567673266262
2024-10-08,877.4267021719128
2024-10-09,872.0559303288547
2024-10-10,870.3320969955214
2024-10-14,870.3320969955214
2024-10-15,852.6913024818538
2024-10-16,824.3320913092061
2024-10-17,804.1279878914877
2024-10-18,772.4322728581327
2024-10-21,747.326412758941
2024-10-22,711.585722322584
2024-10-23,691.7554979869736
2024-10-24,741.1679324138703
2024-10-25,770.9784039492336
2024-10-28,792.565575726882
2024-10-29,788.1984918896725
2024-10-30,779.3086550855699
2024-10-31,758.7733811406545
2024-11-01,729.1554673085557
2024-11-04,744.255614790772
2024-11-05,753.6899583493864
2024-11-06,750.9721794657022
2024-11-07,754.6336302302545
2024-11-08,763.264492252771
2024-11-11,761.5196589194377
2024-11-12,752.6447906951655
2024-11-13,740.9829276354408
2024-11-14,878.4440566109236
2024-11-15,923.2388764902736
2024-11-18,925.7021435924938
2024-11-19,949.7323438815981
2024-11-20,970.7114240663516
2024-11-21,1014.566604599286
2024-11-22,1033.1561126204285
2024-11-25,1029.7486719535218
2024-11-26,1013.9668983758311
2024-11-27,1000.1945182857849
2024-11-28,1002.9402893837575
2024-11-29,1018.3488199061156
2024-12-02,1026.472596551382
2024-12-03,1022.1107997455096
2024-12-04,1033.7823629238742
2024-12-05,1030.6334656193742
2024-12-06,1023.8624859072629
2024-12-09,1047.4689080257147
2024-12-10,1088.349211815573
2024-12-11,1098.0676745610776
2024-12-12,1117.7233284476883
2024-12-13,1133.762975706191
2024-12-16,1165.4564671526282
2024-12-17,1183.8992688541293
2024-12-18,1201.4723000728932
2024-12-19,1194.5491937460895
2024-12-20,1190.42868020021
2024-12-23,1180.2924430568294
2024-12-24,1165.631177261394
2024-12-27,1170.892643280401
2024-12-30,1245.4887398214973
2024-12-31,1308.315077560553
2025-01-02,1412.332655524607
2025-01-03,1456.2114427803401
2025-01-06,1471.9470586208217
2025-01-07,1493.4207014325114
2025-01-08,1511.2328285039068
2025-01-09,1567.7909668532593
2025-01-10,1602.0621791724798
2025-01-13,1630.6559887913315
2025-01-14,1655.535968207957
2025-01-15,1684.282467434765
2025-01-16,1694.560062175213
2025-01-17,1715.2893975727106
2025-01-20,1733.8967886532896
2025-01-21,1615.6430896263685
2025-01-22,1563.3662976446074
2025-01-23,1525.7724975794188
2025-01-24,1514.592685319704
2025-01-27,1508.14164269362
2025-01-28,1511.6521465376468
2025-02-03,1511.6521465376468
2025-02-04,1490.8307931005838
2025-02-05,1475.2067280386934
2025-02-06,1492.7092703110138
2025-02-07,1522.5393316778216
2025-02-10,1522.6917110707789
2025-02-11,1533.559050484295
2025-02-12,1555.6328509174095
2025-02-13,1574.8180499011628
2025-02-14,1528.1583529106695
2025-02-17,1520.168233850512
2025-02-18,1529.4750484065999
2025-02-19,1539.9862199947358
2025-02-20,1596.7499260291042
2025-02-21,1615.3406244806215
2025-02-24,1657.695378303078
2025-02-25,1680.7232219726307
2025-02-26,1710.0102047029336
2025-02-27,1730.6419867485758
2025-02-28,1760.4861681097716
2025-03-03,1765.90190756891
2025-03-04,1776.405182703124
2025-03-05,1778.3022622848148
2025-03-06,1792.2591223738439
2025-03-07,2257.047912234572
2025-03-10,2205.6355138759545
2025-03-11,2156.2469339390254
2025-03-12,2120.5767160956984
2025-03-13,2119.9368876433596
2025-03-14,2109.5657055317974
2025-03-17,2100.0621262771247
2025-03-18,2102.707361189917
2025-03-19,2096.5188591329397
2025-03-20,2087.6530716828815
2025-03-21,2108.1446266071803
2025-03-24,2121.240968051062
2025-03-25,2136.5555596571917
2025-03-26,2139.2523929905246
2025-03-27,2146.5320925722467
2025-03-28,2397.693440202012
2025-03-31,2499.2339262997193
2025-04-01,2448.350993666193
2025-04-02,2428.639607988251
2025-04-03,2442.766399907626
2025-04-07,2547.5002179949565
2025-04-08,2578.2279145641014
2025-04-09,2544.218003719177
2025-04-10,2530.9911997023933
2025-04-11,2507.7509875484516
2025-04-14,2501.339935508818
2025-04-15,2504.015461630114
2025-04-16,2503.992034789464
2025-04-17,2513.3393910700615
2025-04-22,2532.8515938978
2025-04-23,2663.4038739524613
2025-04-24,2717.597203080434
2025-04-25,2769.9918204047744
2025-04-28,2831.90294781741
2025-04-29,2845.4628585673318
2025-04-30,2883.9464657269305
2025-05-02,2919.4473538474635
2025-05-06,2977.8968428810504
2025-05-07,3031.5501739890224
2025-05-08,3043.4617920617225
2025-05-09,3052.264993028196
2025-05-12,3092.093834660863
2025-05-13,3123.9758892679392
2025-05-14,3141.348752339726
2025-05-15,3137.790386627101
2025-05-16,3242.4110254692237
2025-05-19,3419.9083810866537
2025-05-20,3455.326006039167
2025-05-21,3454.4668732575565
2025-05-22,3416.755674693334
2025-05-23,3368.294947096393
2025-05-26,3317.6843294514824
2025-05-27,3291.479748679822
2025-05-28,3265.2010124776634
2025-05-29,3243.890893611091
2025-05-30,3224.549728623679
2025-06-02,3214.918901006444
2025-06-03,3202.739654086544
2025-06-04,3196.8311619457777
2025-06-05,3182.9219897248377
2025-06-06,2759.9159341311406
2025-06-09,2842.139295074516
2025-06-10,2951.459459603853
2025-06-11,2964.2822017689928
2025-06-12,2959.143047486495
2025-06-13,2963.5036783976616
2025-06-16,2979.6405904721128
2025-06-17,2945.301864112883
2025-06-18,2929.446130468359
2025-06-19,2927.9458418324953
2025-06-20,2917.177921771367
2025-06-23,2912.3571542775067
2025-06-24,2917.670467241893
2025-06-25,2923.0372946186462
2025-06-26,2914.4325237762014
2025-06-27,3378.082419760885
2025-06-30,3484.628432975786
2025-07-02,3543.2056025560864
2025-07-03,3528.5795047502197
2025-07-04,3511.1996137165083
2025-07-07,3401.0203400719215
2025-07-08,3372.003112417437
2025-07-09,3364.25293080805
2025-07-10,3362.1499465502407
2025-07-11,3397.7829927435655
2025-07-14,3392.7189285759637
2025-07-15,3392.582907711052
2025-07-16,3400.853342700831
2025-07-17,3391.818688177526
2025-07-18,3379.226578584286
2025-07-21,3780.8478228347044
2025-07-22,3979.28191264628
2025-07-23,4021.4463842314085
2025-07-24,4028.6736948928574
2025-07-25,4043.0219092449925
2025-07-28,4035.473747585884
2025-07-29,4012.295126103493
2025-07-30,3962.220309425596
2025-07-31,3945.940743628469
2025-08-01,3938.080415163949
2025-08-04,3902.912983933889
2025-08-05,3867.990688772022
2025-08-06,3839.8672781983328
2025-08-07,3807.7070845758053
2025-08-08,3798.1858211775257
2025-08-11,4151.668862948746
2025-08-12,4072.076753055345
2025-08-13,4139.603502917608
2025-08-14,4253.036499027028
2025-08-15,4248.884009626686
2025-08-18,4264.656586345446
2025-08-19,4281.5945875721245
2025-08-20,4299.383066784061
2025-08-21,4315.895391071303
2025-08-22,4335.1912651144075
2025-08-25,4346.715834754579
2025-08-26,4378.385844146364
2025-08-27,4389.931677536616
2025-08-28,4385.933257144259
2025-08-29,4419.439425495016
2025-09-01,4645.636257704844
2025-09-02,4702.670675683161
2025-09-03,4699.428830842762
2025-09-04,4745.747010097197
2025-09-05,4762.320642453612
2025-09-08,4773.070202300443
2025-09-09,4794.625240967745
2025-09-10,4825.530529287115
2025-09-11,4850.748457150365
2025-09-12,4890.174717908088
2025-09-15,4921.856949589963
2025-09-16,4930.739413988731
2025-09-17,4950.110201875231
2025-09-18,4961.355728205534
2025-09-19,4990.014143520768
2025-09-22,4487.943866025341
2025-09-23,4396.448021906278
2025-09-24,4393.469901306485
2025-09-25,4459.113466134867
2025-09-26,4487.705674186553
2025-09-29,4498.891325184997
2025-09-30,4507.977838854655
2025-10-02,4528.658045988362
2025-10-03,4516.41419785483
2025-10-06,4487.485302407052
2025-10-08,4489.6690178579
2025-10-09,4502.695368007892
2025-10-10,4513.032363261203
2025-10-13,4547.252860840156
2025-10-14,4561.964830017759
2025-10-15,4118.619032105718
2025-10-16,3932.042470460655
2025-10-17,3937.674898759905
2025-10-20,3907.8886571302087
2025-10-21,3913.35752763921
2025-10-22,3914.6178357446634
2025-10-23,4053.2146098973026
2025-10-24,4066.802691944367
2025-10-27,4089.6047124001984
2025-10-28,4132.446082137859
2025-10-30,4188.909674270771
2025-10-31,4197.6710989685025
2025-11-03,4215.223671019145
2025-11-04,4238.616687182921
2025-11-05,4259.166753067884
2025-11-06,3763.097934023963
2025-11-07,3660.182913466807
2025-11-10,3592.6619084174404
2025-11-11,3501.2443805536004
2025-11-12,3529.3528049133506
2025-11-13,3540.4908332126233
2025-11-14,3559.090324994728
2025-11-17,3576.803091867417
2025-11-18,3595.277273550621
2025-11-19,3594.076385900226
2025-11-20,3589.070270413585
2025-11-21,3571.154169529395
2025-11-24,3626.197772346415
2025-11-25,3653.7283349465715
2025-11-26,3644.3677855041797
2025-11-27,3523.398318162819
2025-11-28,3561.7522329999065
2025-12-01,3490.9819002232634
2025-12-02,3430.3836982679513
2025-12-03,3432.477522988171
2025-12-04,3410.691573011235
2025-12-05,3404.6350807816875
2025-12-08,3402.179180876832
2025-12-09,3420.4336456824585
2025-12-10,3464.30163419339
2025-12-11,3455.3691380446426
2025-12-12,3482.276142444762
2025-12-15,3467.40329945057
2025-12-16,3467.2502945211863
2025-12-17,3498.4833658600705
2025-12-18,3659.088784602317
2025-12-19,3628.8135641092244
2025-12-22,3662.703562464142
2025-12-23,3716.118252826197
2025-12-24,3691.6573579718224
2025-12-29,3707.7888852249534
2025-12-30,3734.4047902617503
2025-12-31,3718.5464085658937
2026-01-02,3727.8082610694573
2026-01-05,3742.649434954598
2026-01-06,3759.7659320623943
2026-01-07,3719.0905774292114
2026-01-08,3717.6864587244913
2026-01-09,3674.114421003305
2026-01-12,3652.2408919731192
2026-01-13,4029.133249065761
2026-01-14,4140.693579838416
2026-01-15,4171.154503080057
2026-01-16,4229.132478188989
2026-01-19,4222.863439299527
2026-01-20,4212.8248267326035
2026-01-21,4089.9029107746087
2026-01-22,4079.157430130857
2026-01-23,4059.2729062299436
2026-01-26,4005.738208552868
2026-01-27,3956.6794400138942
2026-01-28,3936.1741525390707
2026-01-29,3921.494250878961
2026-01-30,3895.3011566658647
2026-02-02,3886.601635379134
2026-02-03,4233.492454713059
2026-02-04,4251.394984519608
2026-02-05,4275.857198843144
2026-02-06,4256.098057673763
2026-02-09,4201.181146141126
2026-02-10,4166.674439373821
2026-02-11,4136.525564751305
2026-02-12,4132.081194339887
2026-02-13,4107.984917530425
2026-02-16,4090.22094418827
2026-02-20,4094.2242223030535
2026-02-23,4086.5796454445317
2026-02-24,4057.179611527871
2026-02-25,4147.029366828966
2026-02-26,4127.311169481525
2026-02-27,4341.543946009953
2026-03-02,4210.1040964244485
2026-03-03,4217.201643462032
2026-03-04,4303.9562563449235
2026-03-05,4323.470483751159
2026-03-06,4335.996267234297
2026-03-09,4333.690262837607
2026-03-10,4339.516455133504
2026-03-11,4321.015249713565
2026-03-12,4274.769848250296
2026-03-13,4276.93967748546
2026-03-16,4264.293951100801
2026-03-17,4264.060800333678
2026-03-18,4255.711542895247
2026-03-19,4210.370356463688
2026-03-20,4113.9143212009785
2026-03-23,4052.6703546824338
2026-03-24,3944.9803828848485
2026-03-25,3841.233518335079
2026-03-26,3858.536191194777
2026-03-27,3836.5629557356265
2026-03-30,3810.7872592609097
2026-03-31,3824.2088046992517
2026-04-01,3830.074637772837
2026-04-02,3816.2424703605407
