date,annual_return,annual_volatility,sharpe,max_drawdown
2021-09-17,1.0604496114244721,0.520400587080174,2.037756370288447,-0.4044322701067491
2021-09-20,1.0392184340619446,0.5208288310220248,1.99531664178936,-0.4044322701067491
2021-09-21,1.0696207739597847,0.5210443615930579,2.0528401280257436,-0.4044322701067493
2021-09-23,1.0582296389855843,0.5210326128035649,2.0310238034649637,-0.4044322701067493
2021-09-24,0.9757517981271102,0.523100398140856,1.8653241358542576,-0.4044322701067491
2021-09-27,0.95104711320582,0.5238476185858572,1.8155033629306192,-0.4044322701067491
2021-09-28,1.0248449368634769,0.5250687119475516,1.9518301386921095,-0.4044322701067492
2021-09-29,1.0001942498755163,0.5252601235227046,1.9041884298538085,-0.4044322701067491
2021-09-30,1.0396306042854375,0.5255608436459251,1.9781355800278104,-0.4044322701067492
2021-10-04,1.0716691462678378,0.5260151609340299,2.037335091948502,-0.404432270106749
2021-10-05,1.0701914598975413,0.5261146017177064,2.034141338034496,-0.4044322701067492
2021-10-06,1.0809244364675714,0.5261918504110683,2.054240170430497,-0.4044322701067493
2021-10-07,1.1504531506222877,0.5262330495611859,2.1862046703102838,-0.404432270106749
2021-10-08,1.152678138159788,0.5256966465709917,2.1926678545097524,-0.4044322701067491
2021-10-11,1.1054173007872201,0.5279528572538131,2.093780316934228,-0.4044322701067494
2021-10-12,1.113324946146133,0.5286744675129128,2.105879921501865,-0.4044322701067493
2021-10-15,1.1328241365881455,0.5279253875264807,2.145803485405072,-0.40443227010674954
2021-10-18,1.1226234795060752,0.5280818862567963,2.125851139230639,-0.4044322701067494
2021-10-19,1.1343151067383053,0.5279847699189653,2.148386035666141,-0.40443227010674954
2021-10-20,1.094253871780991,0.5280025368652679,2.0724405573456846,-0.4044322701067493
2021-10-21,1.0912603859155645,0.5275382517914516,2.0685900637722203,-0.40443227010674865
2021-10-22,1.0902956398887098,0.5275157097668245,2.0668496116838844,-0.4044322701067493
2021-10-25,1.0617656081319913,0.5275164747178321,2.012762935413398,-0.4044322701067493
2021-10-26,1.0459768345064853,0.5273150117322608,1.983590095549129,-0.4044322701067494
2021-10-27,1.036053874987156,0.527481699132901,1.9641513187855988,-0.4044322701067492
2021-10-28,1.0105336659876905,0.5274950438853925,1.9157216313244576,-0.40443227010674954
2021-10-29,0.9865419992062732,0.5274084239336679,1.8705465336487503,-0.4044322701067494
2021-11-01,1.01525411721282,0.5272770251111829,1.925466251822258,-0.4044322701067492
2021-11-02,1.0342352058135447,0.5270693913664268,1.9622372741704674,-0.4044322701067492
2021-11-03,1.005621195296182,0.5269516386685377,1.9083747378357359,-0.4044322701067494
2021-11-04,1.0301915059326117,0.5267046620545127,1.955918715270436,-0.4044322701067491
2021-11-05,0.980074295466671,0.526512285398987,1.861446204857268,-0.40443227010674976
2021-11-08,1.0115229818895894,0.5260091776445144,1.9230139413521663,-0.40443227010674876
2021-11-09,1.0099935793843158,0.5259152809071502,1.9204491979053733,-0.40443227010674976
2021-11-10,1.0199058986319898,0.5259926543906165,1.9390116765291932,-0.4044322701067493
2021-11-11,1.0892211213197585,0.5265149323165884,2.0687373794459076,-0.4044322701067492
2021-11-12,1.0986650545007182,0.5262308218510868,2.087800654921766,-0.4044322701067493
2021-11-15,1.094845469849615,0.5260819609427512,2.08113098553622,-0.4044322701067493
2021-11-16,1.070900733276817,0.5260069739997901,2.035905959827149,-0.4044322701067492
2021-11-17,1.023320403473265,0.5257921659748711,1.9462450559260938,-0.4044322701067491
2021-11-18,1.0054036521639542,0.5248864260570534,1.9154689514768863,-0.404432270106749
2021-11-19,0.9748564980458057,0.5248849426468614,1.8572765549909893,-0.4044322701067493
2021-11-22,0.941020986788514,0.5248345259371533,1.7929860561444795,-0.4044322701067493
