"Date","AssetType","Security","Side","Quantity","AvailableQuantity","CloseOrSettlementPrice","MarketValue","UnrealizedPnL","AverageOpenPrice","AverageHoldingPriceFutures","Margin","DailyPnL","TodayQuantity","PnLRatio","PositionRatio"
"2015-09-25","Equity","600000.XSHG","Long","300 shares","300 shares","15.59","4677","27","15.5","-","0","96","0 shares","0.58%","532966.34"
"2015-09-25","Equity","600276.XSHG","Long","300 shares","300 shares","46.11","13833","69","45.88","-","0","-198","0 shares","0.5%","532966.34"
"2015-09-25","Equity","600018.XSHG","Long","300 shares","300 shares","7.13","2139","-111","7.5","-","0","-18","0 shares","-4.93%","532966.34"
"2015-09-25","","Cash","","","","","359606.34","","","","","","","","0"
"2015-09-28","Equity","600900.XSHG","Long","7500 shares","7500 shares","14.73","110475","-675","14.82","-","0","0","0 shares","-0.61%","557057.64"
"2015-09-28","Equity","002570.XSHE","Long","9300 shares","0 shares","12.75","118575","12276","11.43","-","0","12276","9300 shares","11.55%","557057.64"
"2015-09-28","Equity","601633.XSHG","Long","3800 shares","0 shares","29.89","113582","7562","27.9","-","0","7562","3800 shares","7.13%","557057.64"
"2015-09-28","Equity","601098.XSHG","Long","5100 shares","0 shares","21.58","110058","4182","20.76","-","0","4182","5100 shares","3.95%","557057.64"
"2015-09-28","Equity","000539.XSHE","Long","14700 shares","0 shares","7.08","104076","735","7.03","-","0","735","14700 shares","0.71%","557057.64"
"2015-09-28","","Cash","","","","","291.64","","","","","","","","0"
"2015-09-29","Equity","600900.XSHG","Long","7500 shares","7500 shares","14.73","110475","-675","14.82","-","0","0","0 shares","-0.61%","566041.64"
"2015-09-29","Equity","002570.XSHE","Long","9300 shares","9300 shares","14.03","130479","24180","11.43","-","0","11904","0 shares","22.75%","566041.64"
"2015-09-29","Equity","601633.XSHG","Long","3800 shares","3800 shares","29.75","113050","7030","27.9","-","0","-532","0 shares","6.63%","566041.64"
"2015-09-29","Equity","601098.XSHG","Long","5100 shares","5100 shares","21.89","111639","5763","20.76","-","0","1581","0 shares","5.44%","566041.64"
"2015-09-29","Equity","000539.XSHE","Long","14700 shares","14700 shares","6.81","100107","-3234","7.03","-","0","-3969","0 shares","-3.13%","566041.64"
"2015-09-29","","Cash","","","","","291.64","","","","","","","","0"
