"Date","AssetType","Security","Side","Quantity","AvailableQuantity","CloseOrSettlementPrice","MarketValue","UnrealizedPnL","AverageOpenPrice","AverageHoldingPriceFutures","Margin","DailyPnL","TodayQuantity","PnLRatio","PositionRatio"
"2011-05-11","Equity","002049.XSHE","Long","2700 shares","2700 shares","22.02","59454","4347","20.41","-","0","-1188","0 shares","7.89%","121964.06"
"2011-05-11","Equity","300059.XSHE","Long","1500 shares","1500 shares","39.02","58530","3180","36.9","-","0","150","0 shares","5.75%","121964.06"
"2011-05-11","","Cash","","","","","3980.06","","","","","","","","0"
"2011-05-12","Equity","002049.XSHE","Long","2700 shares","2700 shares","21.89","59103","3996","20.41","-","0","-351","0 shares","7.25%","119183.06"
"2011-05-12","Equity","300059.XSHE","Long","1500 shares","1500 shares","37.4","56100","750","36.9","-","0","-2430","0 shares","1.36%","119183.06"
"2011-05-12","","Cash","","","","","3980.06","","","","","","","","0"
"2011-05-13","Equity","002049.XSHE","Long","2700 shares","2700 shares","21.7","58590","3483","20.41","-","0","-513","0 shares","6.32%","119150.06"
"2011-05-13","Equity","300059.XSHE","Long","1500 shares","1500 shares","37.72","56580","1230","36.9","-","0","480","0 shares","2.22%","119150.06"
"2011-05-13","","Cash","","","","","3980.06","","","","","","","","0"
"2011-05-16","Equity","002049.XSHE","Long","2700 shares","2700 shares","22.4","60480","5373","20.41","-","0","1890","0 shares","9.75%","121130.06"
"2011-05-16","Equity","300059.XSHE","Long","1500 shares","1500 shares","37.78","56670","1320","36.9","-","0","90","0 shares","2.38%","121130.06"
"2011-05-16","","Cash","","","","","3980.06","","","","","","","","0"
"2011-05-17","Equity","002049.XSHE","Long","2700 shares","2700 shares","21.82","58914","3807","20.41","-","0","-1566","0 shares","6.91%","119490.39"
"2011-05-17","","Cash","","","","","60576.39","","","","","","","","0"
"2011-05-18","Equity","002049.XSHE","Long","2700 shares","2700 shares","22.3","60210","5103","20.41","-","0","1296","0 shares","9.26%","120786.39"
"2011-05-18","","Cash","","","","","60576.39","","","","","","","","0"
"2011-05-19","Equity","002049.XSHE","Long","2700 shares","2700 shares","22.03","59481","4374","20.41","-","0","-729","0 shares","7.94%","120057.39"
"2011-05-19","","Cash","","","","","60576.39","","","","","","","","0"
"2011-05-20","Equity","002049.XSHE","Long","2700 shares","2700 shares","22","59400","4293","20.41","-","0","-81","0 shares","7.79%","119976.39"
"2011-05-20","","Cash","","","","","60576.39","","","","","","","","0"
"2011-05-23","Equity","002049.XSHE","Long","2700 shares","2700 shares","21.48","57996","2889","20.41","-","0","-1404","0 shares","5.24%","119312.34"
"2011-05-23","Equity","002236.XSHE","Long","700 shares","0 shares","77.49","54243","756","76.41","-","0","756","700 shares","1.41%","119312.34"
"2011-05-23","","Cash","","","","","7073.34","","","","","","","","0"
"2011-05-24","Equity","002049.XSHE","Long","2700 shares","2700 shares","21.13","57051","1944","20.41","-","0","-945","0 shares","3.53%","118953.34"
"2011-05-24","Equity","002236.XSHE","Long","700 shares","700 shares","78.18","54726","1239","76.41","-","0","483","0 shares","2.32%","118953.34"
"2011-05-24","Equity","600160.XSHG","Long","200 shares","0 shares","27.22","5444","108","26.68","-","0","108","200 shares","2.02%","118953.34"
"2011-05-24","","Cash","","","","","1732.34","","","","","","","","0"
"2011-05-25","Equity","002049.XSHE","Long","2700 shares","2700 shares","21.51","58077","2970","20.41","-","0","1026","0 shares","5.39%","120291.34"
"2011-05-25","Equity","002236.XSHE","Long","700 shares","700 shares","78.6","55020","1533","76.41","-","0","294","0 shares","2.87%","120291.34"
"2011-05-25","Equity","600160.XSHG","Long","200 shares","200 shares","27.31","5462","126","26.68","-","0","18","0 shares","2.36%","120291.34"
"2011-05-25","","Cash","","","","","1732.34","","","","","","","","0"
"2011-05-26","Equity","002049.XSHE","Long","2700 shares","2700 shares","21.45","57915","2808","20.41","-","0","-162","0 shares","5.1%","120157.34"
"2011-05-26","Equity","002236.XSHE","Long","700 shares","700 shares","78.3","54810","1323","76.41","-","0","-210","0 shares","2.47%","120157.34"
"2011-05-26","Equity","600160.XSHG","Long","200 shares","200 shares","28.5","5700","364","26.68","-","0","238","0 shares","6.82%","120157.34"
"2011-05-26","","Cash","","","","","1732.34","","","","","","","","0"
"2011-05-27","Equity","002049.XSHE","Long","2700 shares","2700 shares","21","56700","1593","20.41","-","0","-1215","0 shares","2.89%","118681.89"
"2011-05-27","Equity","002236.XSHE","Long","700 shares","700 shares","78.3","54810","1323","76.41","-","0","0","0 shares","2.47%","118681.89"
"2011-05-27","","Cash","","","","","7171.89","","","","","","","","0"
"2011-05-30","Equity","002049.XSHE","Long","2700 shares","2700 shares","20.5","55350","243","20.41","-","0","-1350","0 shares","0.44%","117288.89"
"2011-05-30","Equity","002236.XSHE","Long","700 shares","700 shares","78.3","54810","1323","76.41","-","0","0","0 shares","2.47%","117288.89"
"2011-05-30","Equity","002056.XSHE","Long","200 shares","0 shares","25.81","5162","-38","26","-","0","-38","200 shares","-0.73%","117288.89"
"2011-05-30","","Cash","","","","","1966.89","","","","","","","","0"
"2011-05-31","Equity","002049.XSHE","Long","2700 shares","2700 shares","20.76","56052","945","20.41","-","0","702","0 shares","1.71%","118160.89"
"2011-05-31","Equity","002236.XSHE","Long","700 shares","700 shares","78.4","54880","1393","76.41","-","0","70","0 shares","2.6%","118160.89"
"2011-05-31","Equity","002056.XSHE","Long","200 shares","200 shares","26.31","5262","62","26","-","0","100","0 shares","1.19%","118160.89"
"2011-05-31","","Cash","","","","","1966.89","","","","","","","","0"
"2011-06-01","Equity","002049.XSHE","Long","2700 shares","2700 shares","20.91","56457","1350","20.41","-","0","405","0 shares","2.45%","120245.89"
"2011-06-01","Equity","002236.XSHE","Long","700 shares","700 shares","80.66","56462","2975","76.41","-","0","1582","0 shares","5.56%","120245.89"
"2011-06-01","Equity","002056.XSHE","Long","200 shares","200 shares","26.8","5360","160","26","-","0","98","0 shares","3.08%","120245.89"
"2011-06-01","","Cash","","","","","1966.89","","","","","","","","0"
"2011-06-02","Equity","002049.XSHE","Long","2700 shares","2700 shares","20.32","54864","-243","20.41","-","0","-1593","0 shares","-0.44%","120026.89"
