candle_begin_time,pearson_ic,spearman_ic,n_obs,n_in_scope,n_tradable,coverage_ratio
2024-06-23,0.007495695246260014,0.07354750135734321,257.0,257.0,258,0.9961240310077519
2024-06-24,-0.044481018778417473,-0.017896429056194006,257.0,257.0,258,0.9961240310077519
2024-06-25,-0.03429176876978727,0.004299597322853136,259.0,259.0,260,0.9961538461538462
2024-06-26,-0.00797639066668956,0.06339574944226108,259.0,259.0,259,1.0
2024-06-27,-0.01592019989186452,0.05854013993548877,259.0,259.0,259,1.0
2024-06-28,-0.018274848731800533,-0.018315886096881097,261.0,261.0,261,1.0
2024-06-29,-0.0033640852613609374,0.02104872402319099,261.0,261.0,261,1.0
2024-06-30,-0.017570623537292464,-0.007479026194477629,261.0,261.0,261,1.0
2024-07-01,-0.03203324511625604,6.614426198527279e-05,261.0,261.0,261,1.0
2024-07-02,-0.054586537404667464,-0.0004245381713136386,261.0,261.0,261,1.0
2024-07-03,-0.05398862845960876,-0.05024669109954712,261.0,261.0,261,1.0
2024-07-04,-0.020105713500754883,0.0010063377002045074,261.0,261.0,261,1.0
2024-07-05,0.012079503345452417,-0.06527966198932243,261.0,261.0,261,1.0
2024-07-06,-0.008729619444452701,0.06251982640505936,261.0,261.0,261,1.0
2024-07-07,-0.025914283922425098,0.018445474855056328,261.0,261.0,261,1.0
2024-07-08,-0.018694493338853493,0.05437733276638252,261.0,261.0,261,1.0
2024-07-09,-0.03481464137559275,0.06925844183017124,261.0,261.0,261,1.0
2024-07-10,-0.039431593845361886,0.10301293862757407,261.0,261.0,261,1.0
2024-07-11,-0.03981096277207669,0.07042406571229946,261.0,261.0,261,1.0
